LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
0.000000,0.000000,1726713975.587797,267570.000,41628,1,TH,1,100,34.414
0.000000,0.000000,1726713975.721798,267704.000,41645,1,TH,1,100,34.414
0.000000,0.000000,1726713975.854800,267837.000,41677,1,TH,1,100,34.461
0.000000,0.000000,1726713975.987801,267970.000,41693,1,TH,1,100,34.468
0.000000,0.000000,1726713976.121802,268104.000,41710,1,TH,1,100,34.418
0.000000,0.000000,1726713976.254804,268237.000,41742,1,TH,1,100,34.419
0.000000,0.000000,1726713976.387805,268370.000,41760,1,TH,1,100,34.374
0.000000,0.000000,1726713976.521807,268504.000,41778,1,TH,1,100,34.374
0.000000,0.000000,1726713976.654808,268637.000,41809,1,TH,1,100,34.444
0.000000,0.000000,1726713976.787809,268770.000,41825,1,TH,1,100,34.451
0.000000,0.000000,1726713976.921811,268904.000,41843,1,TH,1,100,34.433
0.000000,0.000000,1726713977.054812,269037.000,41874,1,TH,1,100,34.433
0.000000,0.000000,1726713977.187814,269170.000,41891,1,TH,1,100,34.468
0.000000,0.000000,1726713977.321815,269304.000,41908,1,TH,1,100,34.475
0.000000,0.000000,1726713977.454816,269437.000,41940,1,TH,1,100,34.381
0.000000,0.000000,1726713977.587818,269570.000,41956,1,TH,1,100,34.381
0.000000,0.000000,1726713977.721819,269704.000,41973,1,TH,1,100,34.479
0.000000,0.000000,1726713977.854821,269837.000,41992,1,TH,1,100,34.486
0.000000,0.000000,1726713977.987822,269970.000,42023,1,TH,1,100,34.426
0.000000,0.000000,1726713978.121824,270104.000,42040,1,TH,1,100,34.426
0.000000,0.000000,1726713978.254825,270237.000,42057,1,TH,1,100,34.428
0.000000,0.000000,1726713978.387826,270370.000,42088,1,TH,1,100,34.435
0.000000,0.000000,1726713978.520828,270503.000,42106,1,TH,1,100,34.466
0.000000,0.000000,1726713978.654829,270637.000,42122,1,TH,1,100,34.465
0.000000,0.000000,1726713978.787831,270770.000,42154,1,TH,1,100,34.440
0.000000,0.000000,1726713978.920832,270903.000,42171,1,TH,1,100,34.440
0.000000,0.000000,1726713979.054833,271037.000,42187,1,TH,1,100,34.526
0.000000,0.000000,1726713979.187835,271170.000,42223,1,TH,1,100,34.533
0.000000,0.000000,1726713979.320836,271303.000,42245,1,TH,1,100,34.421
0.000000,0.000000,1726713979.454838,271437.000,42262,1,TH,1,100,34.421
0.000000,0.000000,1726713979.587839,271570.000,42279,1,TH,1,100,34.456
0.000000,0.000000,1726713979.720841,271703.000,42295,1,TH,1,100,34.463
0.000000,0.000000,1726713979.854842,271837.000,42327,1,TH,1,100,34.496
0.000000,0.000000,1726713979.987843,271970.000,42344,1,TH,1,100,34.496
0.000000,0.000000,1726713980.120845,272103.000,42360,1,TH,1,100,34.358
0.000000,0.000000,1726713980.254846,272237.000,42392,1,TH,1,100,34.358
0.000000,0.000000,1726713980.387848,272370.000,42411,1,TH,1,100,34.466
0.000000,0.000000,1726713980.520849,272503.000,42428,1,TH,1,100,34.473
0.000000,0.000000,1726713980.654850,272637.000,42459,1,TH,1,100,34.447
0.000000,0.000000,1726713980.787852,272770.000,42476,1,TH,1,100,34.447
0.000000,0.000000,1726713980.920853,272903.000,42493,1,TH,1,100,34.461
0.000000,0.000000,1726713981.054855,273037.000,42524,1,TH,1,100,34.468
0.000000,0.000000,1726713981.187856,273170.000,42544,1,TH,1,100,34.466
0.000000,0.000000,1726713981.320857,273303.000,42560,1,TH,1,100,34.466
0.000000,0.000000,1726713981.454859,273437.000,42594,1,TH,1,100,34.433
0.000000,0.000000,1726713981.587860,273570.000,42611,1,TH,1,100,34.433
0.000000,0.000000,1726713981.720862,273703.000,42627,1,TH,1,100,34.477
0.000000,0.000000,1726713981.854863,273837.000,42645,1,TH,1,100,34.485
0.000000,0.000000,1726713981.987865,273970.000,42676,1,TH,1,100,34.522
0.000000,0.000000,1726713982.120866,274103.000,42692,1,TH,1,100,34.522
0.000000,0.000000,1726713982.254867,274237.000,42710,1,TH,1,100,34.391
0.000000,0.000000,1726713982.387869,274370.000,42741,1,TH,1,100,34.398
0.000000,0.000000,1726713982.520870,274503.000,42760,1,TH,1,100,34.431
0.000000,0.000000,1726713982.653872,274636.000,42777,1,TH,1,100,34.431
0.000000,0.000000,1726713982.787873,274770.000,42809,1,TH,1,100,34.443
0.000000,0.000000,1726713982.920874,274903.000,42825,1,TH,1,100,34.443
0.000000,0.000000,1726713983.053876,275036.000,42842,1,TH,1,100,34.487
0.000000,0.000000,1726713983.187877,275170.000,42874,1,TH,1,100,34.494
0.000000,0.000000,1726713983.320879,275303.000,42890,1,TH,1,100,34.480
0.000000,0.000000,1726713983.453880,275436.000,42907,1,TH,1,100,34.480
0.000000,0.000000,1726713983.587881,275570.000,42941,1,TH,1,100,34.559
0.000000,0.000000,1726713983.720883,275703.000,42957,1,TH,1,100,34.566
0.000000,0.000000,1726713983.853884,275836.000,42975,1,TH,1,100,34.475
0.000000,0.000000,1726713983.987886,275970.000,42991,1,TH,1,100,34.475
0.000000,0.000000,1726713984.120887,276103.000,43023,1,TH,1,100,34.464
0.000000,0.000000,1726713984.253889,276236.000,43042,1,TH,1,100,34.464
0.000000,0.000000,1726713984.387890,276370.000,43058,1,TH,1,100,34.384
0.000000,0.000000,1726713984.520891,276503.000,43081,1,TH,1,100,34.391
0.000000,0.000000,1726713984.653893,276636.000,43114,1,TH,1,100,34.438
0.000000,0.000000,1726713984.786894,276769.000,43130,1,TH,1,100,34.438
0.000000,0.000000,1726713984.920896,276903.000,43148,1,TH,1,100,34.455
0.000000,0.000000,1726713985.053897,277036.000,43179,1,TH,1,100,34.462
0.000000,0.000000,1726713985.186898,277169.000,43196,1,TH,1,100,34.431
0.000000,0.000000,1726713985.320900,277303.000,43213,1,TH,1,100,34.431
0.000000,0.000000,1726713985.453901,277436.000,43229,1,TH,1,100,34.543
0.000000,0.000000,1726713985.587903,277570.000,43263,1,TH,1,100,34.543
0.000000,0.000000,1726713985.720904,277703.000,43280,1,TH,1,100,34.480
0.000000,0.000000,1726713985.853906,277836.000,43297,1,TH,1,100,34.487
0.000000,0.000000,1726713985.986907,277969.000,43328,1,TH,1,100,34.420
0.000000,0.000000,1726713986.120908,278103.000,43345,1,TH,1,100,34.420
0.000000,0.000000,1726713986.253910,278236.000,43362,1,TH,1,100,34.483
0.000000,0.000000,1726713986.386911,278369.000,43393,1,TH,1,100,34.490
0.000000,0.000000,1726713986.520913,278503.000,43411,1,TH,1,100,34.525
0.000000,0.000000,1726713986.653914,278636.000,43427,1,TH,1,100,34.525
0.000000,0.000000,1726713986.786915,278769.000,43459,1,TH,1,100,34.532
0.000000,0.000000,1726713986.920917,278903.000,43476,1,TH,1,100,34.532
0.000000,0.000000,1726713987.053918,279036.000,43494,1,TH,1,100,34.476
0.000000,0.000000,1726713987.186920,279169.000,43526,1,TH,1,100,34.483
0.000000,0.000000,1726713987.320921,279303.000,43543,1,TH,1,100,34.467
0.000000,0.000000,1726713987.453922,279436.000,43559,1,TH,1,100,34.467
0.000000,0.000000,1726713987.586924,279569.000,43577,1,TH,1,100,34.490
0.000000,0.000000,1726713987.720925,279703.000,43608,1,TH,1,100,34.497
0.000000,0.000000,1726713987.853927,279836.000,43625,1,TH,1,100,34.544
0.000000,0.000000,1726713987.986928,279969.000,43642,1,TH,1,100,34.544
0.000000,0.000000,1726713988.120930,280103.000,43674,1,TH,1,100,34.511
0.000000,0.000000,1726713988.253931,280236.000,43690,1,TH,1,100,34.511
0.000000,0.000000,1726713988.386932,280369.000,43709,1,TH,1,100,34.490
0.000000,0.000000,1726713988.520934,280503.000,43741,1,TH,1,100,34.497
0.000000,0.000000,1726713988.653935,280636.000,43757,1,TH,1,100,34.551
0.000000,0.000000,1726713988.786937,280769.000,43774,1,TH,1,100,34.551
0.000000,0.000000,1726713988.920938,280903.000,43806,1,TH,1,100,34.443
0.000000,0.000000,1726713989.053939,281036.000,43822,1,TH,1,100,34.451
0.000000,0.000000,1726713989.186941,281169.000,43842,1,TH,1,100,34.514
0.000000,0.000000,1726713989.319942,281302.000,43877,1,TH,1,100,34.514
0.000000,0.000000,1726713989.453944,281436.000,43893,1,TH,1,100,34.518
0.000000,0.000000,1726713989.586945,281569.000,43916,1,TH,1,100,34.518
0.000000,0.000000,1726713989.719947,281702.000,43932,1,TH,1,100,34.563
0.000000,0.000000,1726713989.853948,281836.000,43950,1,TH,1,100,34.570
0.000000,0.000000,1726713989.986949,281969.000,43981,1,TH,1,100,34.504
0.000000,0.000000,1726713990.119951,282102.000,43997,1,TH,1,100,34.504
0.000000,0.000000,1726713990.253952,282236.000,44017,1,TH,1,100,34.525
0.000000,0.000000,1726713990.386954,282369.000,44050,1,TH,1,100,34.525
0.000000,0.000000,1726713990.519955,282502.000,44067,1,TH,1,100,34.488
0.000000,0.000000,1726713990.653956,282636.000,44084,1,TH,1,100,34.495
0.000000,0.000000,1726713990.786958,282769.000,44116,1,TH,1,100,34.507
0.000000,0.000000,1726713990.919959,282902.000,44132,1,TH,1,100,34.507
0.000000,0.000000,1726713991.053961,283036.000,44149,1,TH,1,100,34.523
0.000000,0.000000,1726713991.186962,283169.000,44166,1,TH,1,100,34.530
0.000000,0.000000,1726713991.319963,283302.000,44197,1,TH,1,100,34.427
0.000000,0.000000,1726713991.453965,283436.000,44214,1,TH,1,100,34.427
0.000000,0.000000,1726713991.586966,283569.000,44233,1,TH,1,100,34.537
0.000000,0.000000,1726713991.719968,283702.000,44264,1,TH,1,100,34.537
0.000000,0.000000,1726713991.853969,283836.000,44282,1,TH,1,100,34.554
0.000000,0.000000,1726713991.986971,283969.000,44298,1,TH,1,100,34.561
0.000000,0.000000,1726713992.119972,284102.000,44330,1,TH,1,100,34.530
0.000000,0.000000,1726713992.252973,284235.000,44347,1,TH,1,100,34.530
0.000000,0.000000,1726713992.386975,284369.000,44363,1,TH,1,100,34.451
0.000000,0.000000,1726713992.519976,284502.000,44395,1,TH,1,100,34.458
0.000000,0.000000,1726713992.652978,284635.000,44412,1,TH,1,100,34.614
0.000000,0.000000,1726713992.786979,284769.000,44430,1,TH,1,100,34.614
0.000000,0.000000,1726713992.919980,284902.000,44462,1,TH,1,100,34.556
0.000000,0.000000,1726713993.052982,285035.000,44479,1,TH,1,100,34.556
0.000000,0.000000,1726713993.186983,285169.000,44496,1,TH,1,100,34.568
0.000000,0.000000,1726713993.319985,285302.000,44513,1,TH,1,100,34.575
0.000000,0.000000,1726713993.452986,285435.000,44545,1,TH,1,100,34.514
0.000000,0.000000,1726713993.586988,285569.000,44561,1,TH,1,100,34.514
0.000000,0.000000,1726713993.719989,285702.000,44578,1,TH,1,100,34.528
0.000000,0.000000,1726713993.852990,285835.000,44612,1,TH,1,100,34.528
0.000000,0.000000,1726713993.986992,285969.000,44628,1,TH,1,100,34.545
0.000000,0.000000,1726713994.119993,286102.000,44645,1,TH,1,100,34.552
0.000000,0.000000,1726713994.252995,286235.000,44679,1,TH,1,100,34.552
0.000000,0.000000,1726713994.386996,286369.000,44695,1,TH,1,100,34.552
0.000000,0.000000,1726713994.519997,286502.000,44713,1,TH,1,100,34.580
0.000000,0.000000,1726713994.652999,286635.000,44749,2,TH,1,100,34.580
0.000000,0.000000,1726713994.786000,286768.000,44749,2,TH,1,100,34.468
0.000000,0.000000,1726713994.920002,286902.000,44781,1,TH,1,100,34.475
0.000000,0.000000,1726713995.053003,287035.000,44797,1,TH,1,100,34.547
0.000000,0.000000,1726713995.187004,287169.000,44815,1,TH,1,100,34.547
0.000000,0.000000,1726713995.320006,287302.000,44848,1,TH,1,100,34.540
0.000000,0.000000,1726713995.453007,287435.000,44864,1,TH,1,100,34.547
0.000000,0.000000,1726713995.587009,287569.000,44882,1,TH,1,100,34.557
0.000000,0.000000,1726713995.720010,287702.000,44913,1,TH,1,100,34.556
0.000000,0.000000,1726713995.853012,287835.000,44930,1,TH,1,100,34.612
0.000000,0.000000,1726713995.986013,287968.000,44947,1,TH,1,100,34.620
0.000000,0.000000,1726713996.120014,288102.000,44979,1,TH,1,100,34.559
0.000000,0.000000,1726713996.253016,288235.000,44995,1,TH,1,100,34.559
0.000000,0.000000,1726713996.386017,288368.000,45012,1,TH,1,100,34.531
0.000000,0.000000,1726713996.520019,288502.000,45044,1,TH,1,100,34.531
0.000000,0.000000,1726713996.653020,288635.000,45062,1,TH,1,100,34.550
0.000000,0.000000,1726713996.786021,288768.000,45079,1,TH,1,100,34.550
0.000000,0.000000,1726713996.920023,288902.000,45096,1,TH,1,100,34.459
0.000000,0.000000,1726713997.053024,289035.000,45127,1,TH,1,100,34.466
0.000000,0.000000,1726713997.186026,289168.000,45145,1,TH,1,100,34.585
0.000000,0.000000,1726713997.320027,289302.000,45161,1,TH,1,100,34.585
0.000000,0.000000,1726713997.453028,289435.000,45193,1,TH,1,100,34.540
0.000000,0.000000,1726713997.586030,289568.000,45212,1,TH,1,100,34.548
0.000000,0.000000,1726713997.720031,289702.000,45228,1,TH,1,100,34.552
0.000000,0.000000,1726713997.853033,289835.000,45262,1,TH,1,100,34.552
0.000000,0.000000,1726713997.986034,289968.000,45279,1,TH,1,100,34.536
0.000000,0.000000,1726713998.120036,290102.000,45295,1,TH,1,100,34.536
0.000000,0.000000,1726713998.253037,290235.000,45327,1,TH,1,100,34.559
0.000000,0.000000,1726713998.386038,290368.000,45344,1,TH,1,100,34.559
0.000000,0.000000,1726713998.520040,290502.000,45361,1,TH,1,100,34.485
0.000000,0.000000,1726713998.653041,290635.000,45392,1,TH,1,100,34.492
0.000000,0.000000,1726713998.786043,290768.000,45410,1,TH,1,100,34.494
0.000000,0.000000,1726713998.919044,290901.000,45428,1,TH,1,100,34.494
0.000000,0.000000,1726713999.053045,291035.000,45445,1,TH,1,100,34.606
0.000000,0.000000,1726713999.186047,291168.000,45462,1,TH,1,100,34.613
0.000000,0.000000,1726713999.319048,291301.000,45495,1,TH,1,100,34.529
0.000000,0.000000,1726713999.453050,291435.000,45512,1,TH,1,100,34.529
0.000000,0.000000,1726713999.586051,291568.000,45529,1,TH,1,100,34.574
0.000000,0.000000,1726713999.719553,291701.500,45567,2,TH,1,100,34.573
0.000000,0.000000,1726713999.853054,291835.000,45567,2,TH,1,100,34.559
0.000000,0.000000,1726713999.986055,291968.000,45583,1,TH,1,100,34.567
0.000000,0.000000,1726714000.119057,292101.000,45617,1,TH,1,100,34.515
0.000000,0.000000,1726714000.253058,292235.000,45634,1,TH,1,100,34.515
0.000000,0.000000,1726714000.386060,292368.000,45650,1,TH,1,100,34.497
0.000000,0.000000,1726714000.519061,292501.000,45682,1,TH,1,100,34.497
0.000000,0.000000,1726714000.653062,292635.000,45699,1,TH,1,100,34.553
0.000000,0.000000,1726714000.786064,292768.000,45715,1,TH,1,100,34.560
0.000000,0.000000,1726714000.919065,292901.000,45747,1,TH,1,100,34.658
0.000000,0.000000,1726714001.053067,293035.000,45764,1,TH,1,100,34.658
0.000000,0.000000,1726714001.186068,293168.000,45781,1,TH,1,100,34.620
0.000000,0.000000,1726714001.319069,293301.000,45800,1,TH,1,100,34.620
0.000000,0.000000,1726714001.453071,293435.000,45832,1,TH,1,100,34.665
0.000000,0.000000,1726714001.586072,293568.000,45848,1,TH,1,100,34.672
0.000000,0.000000,1726714001.719074,293701.000,45865,1,TH,1,100,34.550
0.000000,0.000000,1726714001.853075,293835.000,45897,1,TH,1,100,34.551
0.000000,0.000000,1726714001.986077,293968.000,45913,1,TH,1,100,34.621
0.000000,0.000000,1726714002.119078,294101.000,45930,1,TH,1,100,34.628
0.000000,0.000000,1726714002.252079,294234.000,45964,1,TH,1,100,34.537
0.000000,0.000000,1726714002.386081,294368.000,45980,1,TH,1,100,34.537
0.000000,0.000000,1726714002.519082,294501.000,46000,1,TH,1,100,34.544
0.000000,0.000000,1726714002.653084,294635.000,46031,1,TH,1,100,34.544
0.000000,0.000000,1726714002.786085,294768.000,46047,1,TH,1,100,34.506
0.000000,0.000000,1726714002.919086,294901.000,46065,1,TH,1,100,34.513
0.000000,0.000000,1726714003.052088,295034.000,46096,1,TH,1,100,34.558
0.000000,0.000000,1726714003.186089,295168.000,46113,1,TH,1,100,34.558
0.000000,0.000000,1726714003.319091,295301.000,46130,1,TH,1,100,34.593
0.000000,0.000000,1726714003.452092,295434.000,46146,1,TH,1,100,34.593
0.000000,0.000000,1726714003.586094,295568.000,46180,1,TH,1,100,34.546
0.000000,0.000000,1726714003.719095,295701.000,46197,1,TH,1,100,34.553
0.000000,0.000000,1726714003.852096,295834.000,46214,1,TH,1,100,34.600
0.000000,0.000000,1726714003.986098,295968.000,46245,1,TH,1,100,34.600
0.000000,0.000000,1726714004.119099,296101.000,46262,1,TH,1,100,34.570
0.000000,0.000000,1726714004.252101,296234.000,46281,1,TH,1,100,34.570
0.000000,0.000000,1726714004.386102,296368.000,46312,1,TH,1,100,34.626
0.000000,0.000000,1726714004.519103,296501.000,46330,1,TH,1,100,34.633
0.000000,0.000000,1726714004.652105,296634.000,46346,1,TH,1,100,34.584
0.000000,0.000000,1726714004.786106,296768.000,46378,1,TH,1,100,34.584
0.000000,0.000000,1726714004.919108,296901.000,46402,1,TH,1,100,34.581
0.000000,0.000000,1726714005.052109,297034.000,46418,1,TH,1,100,34.589
0.000000,0.000000,1726714005.185110,297167.000,46436,1,TH,1,100,34.649
0.000000,0.000000,1726714005.319112,297301.000,46452,1,TH,1,100,34.649
0.000000,0.000000,1726714005.452113,297434.000,46484,1,TH,1,100,34.663
0.000000,0.000000,1726714005.585115,297567.000,46501,1,TH,1,100,34.663
0.000000,0.000000,1726714005.719116,297701.000,46517,1,TH,1,100,34.649
0.000000,0.000000,1726714005.852118,297834.000,46549,1,TH,1,100,34.656
0.000000,0.000000,1726714005.985119,297967.000,46566,1,TH,1,100,34.621
0.000000,0.000000,1726714006.119120,298101.000,46582,1,TH,1,100,34.621
0.000000,0.000000,1726714006.252122,298234.000,46616,1,TH,1,100,34.719
0.000000,0.000000,1726714006.385123,298367.000,46633,1,TH,1,100,34.719
0.000000,0.000000,1726714006.519125,298501.000,46650,1,TH,1,100,34.556
0.000000,0.000000,1726714006.652126,298634.000,46667,1,TH,1,100,34.556
0.000000,0.000000,1726714006.785127,298767.000,46699,1,TH,1,100,34.584
0.000000,0.000000,1726714006.919129,298901.000,46715,1,TH,1,100,34.591
0.000000,0.000000,1726714007.052130,299034.000,46732,1,TH,1,100,34.692
0.000000,0.000000,1726714007.185132,299167.000,46766,1,TH,1,100,34.691
0.000000,0.000000,1726714007.319133,299301.000,46782,1,TH,1,100,34.589
0.000000,0.000000,1726714007.452135,299434.000,46801,1,TH,1,100,34.589
0.000000,0.000000,1726714007.585136,299567.000,46833,1,TH,1,100,34.594
0.000000,0.000000,1726714007.719137,299701.000,46849,1,TH,1,100,34.601
0.000000,0.000000,1726714007.852139,299834.000,46867,1,TH,1,100,34.584
0.000000,0.000000,1726714007.985140,299967.000,46898,1,TH,1,100,34.584
0.000000,0.000000,1726714008.119142,300101.000,46914,1,TH,1,100,34.652
0.000000,0.000000,1726714008.252143,300234.000,46932,1,TH,1,100,34.652
0.000000,0.000000,1726714008.385144,300367.000,46965,1,TH,1,100,34.678
0.000000,0.000000,1726714008.518146,300500.000,46984,1,TH,1,100,34.685
0.000000,0.000000,1726714008.652147,300634.000,47001,1,TH,1,100,34.566
0.000000,0.000000,1726714008.785149,300767.000,47033,1,TH,1,100,34.566
0.000000,0.000000,1726714008.918150,300900.000,47049,1,TH,1,100,34.655
0.000000,0.000000,1726714009.052151,301034.000,47066,1,TH,1,100,34.662
0.000000,0.000000,1726714009.185153,301167.000,47083,1,TH,1,100,34.701
0.000000,0.000000,1726714009.318154,301300.000,47116,1,TH,1,100,34.701
0.000000,0.000000,1726714009.452156,301434.000,47133,1,TH,1,100,34.669
0.000000,0.000000,1726714009.585157,301567.000,47150,1,TH,1,100,34.669
0.000000,0.000000,1726714009.718159,301700.000,47183,1,TH,1,100,34.692
0.000000,0.000000,1726714009.852160,301834.000,47201,1,TH,1,100,34.699
0.000000,0.000000,1726714009.985161,301967.000,47217,1,TH,1,100,34.606
0.000000,0.000000,1726714010.118163,302100.000,47239,1,TH,1,100,34.606
0.000000,0.000000,1726714010.252164,302234.000,47271,1,TH,1,100,34.692
0.000000,0.000000,1726714010.385166,302367.000,47287,1,TH,1,100,34.692
0.000000,0.000000,1726714010.518167,302500.000,47305,1,TH,1,100,34.601
0.000000,0.000000,1726714010.652168,302634.000,47321,1,TH,1,100,34.608
0.000000,0.000000,1726714010.785170,302767.000,47355,1,TH,1,100,34.692
0.000000,0.000000,1726714010.918171,302900.000,47372,1,TH,1,100,34.692
0.000000,0.000000,1726714011.052173,303034.000,47388,1,TH,1,100,34.695
0.000000,0.000000,1726714011.185174,303167.000,47420,1,TH,1,100,34.695
0.000000,0.000000,1726714011.318175,303300.000,47437,1,TH,1,100,34.692
0.000000,0.000000,1726714011.452177,303434.000,47453,1,TH,1,100,34.699
0.000000,0.000000,1726714011.585178,303567.000,47485,1,TH,1,100,34.741
0.000000,0.000000,1726714011.718180,303700.000,47504,1,TH,1,100,34.741
0.000000,0.000000,1726714011.852181,303834.000,47521,1,TH,1,100,34.720
0.000000,0.000000,1726714011.985183,303967.000,47554,1,TH,1,100,34.720
0.000000,0.000000,1726714012.118184,304100.000,47571,1,TH,1,100,34.669
0.000000,0.000000,1726714012.251185,304233.000,47588,1,TH,1,100,34.669
0.000000,0.000000,1726714012.385187,304367.000,47619,1,TH,1,100,34.669
0.000000,0.000000,1726714012.518188,304500.000,47637,1,TH,1,100,34.676
0.000000,0.000000,1726714012.651190,304633.000,47653,1,TH,1,100,34.714
0.000000,0.000000,1726714012.785191,304767.000,47670,1,TH,1,100,34.714
0.000000,0.000000,1726714012.918192,304900.000,47702,1,TH,1,100,34.686
0.000000,0.000000,1726714013.051194,305033.000,47720,1,TH,1,100,34.693
0.000000,0.000000,1726714013.185195,305167.000,47738,1,TH,1,100,34.756
0.000000,0.000000,1726714013.318197,305300.000,47769,1,TH,1,100,34.756
0.000000,0.000000,1726714013.451198,305433.000,47785,1,TH,1,100,34.763
0.000000,0.000000,1726714013.585200,305567.000,47803,1,TH,1,100,34.763
0.000000,0.000000,1726714013.718201,305700.000,47834,1,TH,1,100,34.655
0.000000,0.000000,1726714013.851202,305833.000,47851,1,TH,1,100,34.663
0.000000,0.000000,1726714013.985204,305967.000,47868,1,TH,1,100,34.707
0.000000,0.000000,1726714014.118205,306100.000,47900,1,TH,1,100,34.707
