LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
0.000000,0.000000,1726713970.928747,262911.000,40868,2,PG,1,100,8022
0.000000,0.000000,1726713970.968748,262951.000,40868,2,PG,1,100,8040
0.000000,0.000000,1726713971.008748,262991.000,40887,3,PG,1,100,8045
0.000000,0.000000,1726713971.048749,263031.000,40887,3,PG,1,100,8055
0.000000,0.000000,1726713971.088749,263071.000,40887,3,PG,1,100,8067
0.000000,0.000000,1726713971.128749,263111.000,40904,3,PG,1,100,8076
0.000000,0.000000,1726713971.168750,263151.000,40904,3,PG,1,100,8093
0.000000,0.000000,1726713971.208750,263191.000,40904,3,PG,1,100,8102
0.000000,0.000000,1726713971.248751,263231.000,40921,2,PG,1,100,8134
0.000000,0.000000,1726713971.288751,263271.000,40921,2,PG,1,100,8154
0.000000,0.000000,1726713971.328752,263311.000,40936,3,PG,1,100,8168
0.000000,0.000000,1726713971.368752,263351.000,40936,3,PG,1,100,8184
0.000000,0.000000,1726713971.408752,263391.000,40936,3,PG,1,100,8201
0.000000,0.000000,1726713971.448753,263431.000,40953,2,PG,1,100,8215
0.000000,0.000000,1726713971.488753,263471.000,40953,2,PG,1,100,8229
0.000000,0.000000,1726713971.528754,263511.000,40969,3,PG,1,100,8246
0.000000,0.000000,1726713971.568754,263551.000,40969,3,PG,1,100,8113
0.000000,0.000000,1726713971.608754,263591.000,40969,3,PG,1,100,7914
0.000000,0.000000,1726713971.648755,263631.000,40986,2,PG,1,100,7812
0.000000,0.000000,1726713971.688755,263671.000,40986,2,PG,1,100,7801
0.000000,0.000000,1726713971.728756,263711.000,41002,3,PG,1,100,7822
0.000000,0.000000,1726713971.768756,263751.000,41002,3,PG,1,100,7863
0.000000,0.000000,1726713971.808757,263791.000,41002,3,PG,1,100,7896
0.000000,0.000000,1726713971.848757,263831.000,41018,2,PG,1,100,7886
0.000000,0.000000,1726713971.888757,263871.000,41018,2,PG,1,100,7829
0.000000,0.000000,1726713971.928758,263911.000,41034,3,PG,1,100,7788
0.000000,0.000000,1726713971.968758,263951.000,41034,3,PG,1,100,7767
0.000000,0.000000,1726713972.008759,263991.000,41034,3,PG,1,100,7788
0.000000,0.000000,1726713972.048759,264031.000,41051,2,PG,1,100,7813
0.000000,0.000000,1726713972.088760,264071.000,41051,2,PG,1,100,7844
0.000000,0.000000,1726713972.128760,264111.000,41070,3,PG,1,100,7879
0.000000,0.000000,1726713972.168760,264151.000,41070,3,PG,1,100,7903
0.000000,0.000000,1726713972.208761,264191.000,41070,3,PG,1,100,7910
0.000000,0.000000,1726713972.248761,264231.000,41085,2,PG,1,100,7933
0.000000,0.000000,1726713972.288762,264271.000,41085,2,PG,1,100,7935
0.000000,0.000000,1726713972.328762,264311.000,41101,3,PG,1,100,7951
0.000000,0.000000,1726713972.368763,264351.000,41101,3,PG,1,100,7967
0.000000,0.000000,1726713972.408763,264391.000,41101,3,PG,1,100,7983
0.000000,0.000000,1726713972.448763,264431.000,41119,3,PG,1,100,8006
0.000000,0.000000,1726713972.488764,264471.000,41119,3,PG,1,100,8015
0.000000,0.000000,1726713972.528764,264511.000,41119,3,PG,1,100,8046
0.000000,0.000000,1726713972.568765,264551.000,41135,2,PG,1,100,8062
0.000000,0.000000,1726713972.608765,264591.000,41135,2,PG,1,100,8083
0.000000,0.000000,1726713972.648766,264631.000,41150,3,PG,1,100,8099
0.000000,0.000000,1726713972.688766,264671.000,41150,3,PG,1,100,8064
0.000000,0.000000,1726713972.728766,264711.000,41150,3,PG,1,100,7889
0.000000,0.000000,1726713972.768767,264751.000,41166,2,PG,1,100,7754
0.000000,0.000000,1726713972.808767,264791.000,41166,2,PG,1,100,7715
0.000000,0.000000,1726713972.848768,264831.000,41184,3,PG,1,100,7744
0.000000,0.000000,1726713972.888768,264871.000,41184,3,PG,1,100,7786
0.000000,0.000000,1726713972.928768,264911.000,41184,3,PG,1,100,7838
0.000000,0.000000,1726713972.968769,264951.000,41200,2,PG,1,100,7872
0.000000,0.000000,1726713973.008769,264991.000,41200,2,PG,1,100,7831
0.000000,0.000000,1726713973.048770,265031.000,41217,3,PG,1,100,7786
0.000000,0.000000,1726713973.088770,265071.000,41217,3,PG,1,100,7752
0.000000,0.000000,1726713973.128771,265111.000,41217,3,PG,1,100,7756
0.000000,0.000000,1726713973.168771,265151.000,41234,2,PG,1,100,7784
0.000000,0.000000,1726713973.208771,265191.000,41234,2,PG,1,100,7830
0.000000,0.000000,1726713973.248772,265231.000,41253,3,PG,1,100,7848
0.000000,0.000000,1726713973.288772,265271.000,41253,3,PG,1,100,7873
0.000000,0.000000,1726713973.328773,265311.000,41253,3,PG,1,100,7904
0.000000,0.000000,1726713973.368773,265351.000,41269,2,PG,1,100,7917
0.000000,0.000000,1726713973.408774,265391.000,41269,2,PG,1,100,7935
0.000000,0.000000,1726713973.448774,265431.000,41285,3,PG,1,100,7933
0.000000,0.000000,1726713973.488774,265471.000,41285,3,PG,1,100,7982
0.000000,0.000000,1726713973.528775,265511.000,41285,3,PG,1,100,8002
0.000000,0.000000,1726713973.568275,265550.500,41301,2,PG,1,100,7986
0.000000,0.000000,1726713973.607776,265590.000,41301,2,PG,1,100,8025
0.000000,0.000000,1726713973.648109,265630.333,41318,3,PG,1,100,8065
0.000000,0.000000,1726713973.688443,265670.667,41318,3,PG,1,100,8081
0.000000,0.000000,1726713973.728777,265711.000,41318,3,PG,1,100,8079
0.000000,0.000000,1726713973.768777,265751.000,41334,2,PG,1,100,7979
0.000000,0.000000,1726713973.808778,265791.000,41334,2,PG,1,100,7805
0.000000,0.000000,1726713973.848778,265831.000,41351,3,PG,1,100,7692
0.000000,0.000000,1726713973.888779,265871.000,41351,3,PG,1,100,7695
0.000000,0.000000,1726713973.928779,265911.000,41351,3,PG,1,100,7733
0.000000,0.000000,1726713973.968446,265950.667,41366,3,PG,1,100,7786
0.000000,0.000000,1726713974.008113,265990.333,41366,3,PG,1,100,7812
0.000000,0.000000,1726713974.047780,266030.000,41366,3,PG,1,100,7819
0.000000,0.000000,1726713974.087781,266070.000,41385,2,PG,1,100,7783
0.000000,0.000000,1726713974.127781,266110.000,41385,2,PG,1,100,7746
0.000000,0.000000,1726713974.167782,266150.000,41410,4,PG,1,100,7729
0.000000,0.000000,1726713974.207782,266190.000,41410,4,PG,1,100,7765
0.000000,0.000000,1726713974.247782,266230.000,41410,4,PG,1,100,7802
0.000000,0.000000,1726713974.287783,266270.000,41410,4,PG,1,100,7852
0.000000,0.000000,1726713974.327783,266310.000,41426,2,PG,1,100,7882
0.000000,0.000000,1726713974.367784,266350.000,41426,2,PG,1,100,7909
0.000000,0.000000,1726713974.408118,266390.333,41443,3,PG,1,100,7931
0.000000,0.000000,1726713974.448451,266430.667,41443,3,PG,1,100,7945
0.000000,0.000000,1726713974.488785,266471.000,41443,3,PG,1,100,7961
0.000000,0.000000,1726713974.528285,266510.500,41458,2,PG,1,100,7974
0.000000,0.000000,1726713974.567786,266550.000,41458,2,PG,1,100,7999
0.000000,0.000000,1726713974.607786,266590.000,41475,3,PG,1,100,8026
0.000000,0.000000,1726713974.647787,266630.000,41475,3,PG,1,100,8053
0.000000,0.000000,1726713974.687787,266670.000,41475,3,PG,1,100,8068
0.000000,0.000000,1726713974.727788,266710.000,41491,2,PG,1,100,8106
0.000000,0.000000,1726713974.767788,266750.000,41491,2,PG,1,100,8128
0.000000,0.000000,1726713974.807788,266790.000,41509,3,PG,1,100,8158
0.000000,0.000000,1726713974.847789,266830.000,41509,3,PG,1,100,8178
0.000000,0.000000,1726713974.887789,266870.000,41509,3,PG,1,100,8112
0.000000,0.000000,1726713974.927790,266910.000,41523,2,PG,1,100,7926
0.000000,0.000000,1726713974.967790,266950.000,41523,2,PG,1,100,7793
0.000000,0.000000,1726713975.007791,266990.000,41540,3,PG,1,100,7763
0.000000,0.000000,1726713975.047791,267030.000,41540,3,PG,1,100,7786
0.000000,0.000000,1726713975.087791,267070.000,41540,3,PG,1,100,7829
0.000000,0.000000,1726713975.127792,267110.000,41557,3,PG,1,100,7860
0.000000,0.000000,1726713975.167792,267150.000,41557,3,PG,1,100,7879
0.000000,0.000000,1726713975.207793,267190.000,41557,3,PG,1,100,7871
0.000000,0.000000,1726713975.247793,267230.000,41574,2,PG,1,100,7840
0.000000,0.000000,1726713975.287794,267270.000,41574,2,PG,1,100,7827
0.000000,0.000000,1726713975.327794,267310.000,41589,3,PG,1,100,7843
0.000000,0.000000,1726713975.367794,267350.000,41589,3,PG,1,100,7890
0.000000,0.000000,1726713975.407795,267390.000,41589,3,PG,1,100,7924
0.000000,0.000000,1726713975.448295,267430.500,41607,2,PG,1,100,7970
0.000000,0.000000,1726713975.488796,267471.000,41607,2,PG,1,100,7993
0.000000,0.000000,1726713975.535296,267517.500,41624,2,PG,1,100,8027
0.000000,0.000000,1726713975.581797,267564.000,41624,2,PG,1,100,8042
0.000000,0.000000,1726713975.621797,267604.000,41641,3,PG,1,100,8054
0.000000,0.000000,1726713975.661797,267644.000,41641,3,PG,1,100,8073
0.000000,0.000000,1726713975.701798,267684.000,41641,3,PG,1,100,8109
0.000000,0.000000,1726713975.741798,267724.000,41657,2,PG,1,100,8126
0.000000,0.000000,1726713975.781799,267764.000,41657,2,PG,1,100,8159
0.000000,0.000000,1726713975.821799,267804.000,41673,3,PG,1,100,8192
0.000000,0.000000,1726713975.861800,267844.000,41673,3,PG,1,100,8232
0.000000,0.000000,1726713975.901800,267884.000,41673,3,PG,1,100,8263
0.000000,0.000000,1726713975.941800,267924.000,41689,2,PG,1,100,8295
0.000000,0.000000,1726713975.981801,267964.000,41689,2,PG,1,100,8328
0.000000,0.000000,1726713976.021801,268004.000,41706,3,PG,1,100,8358
0.000000,0.000000,1726713976.061802,268044.000,41706,3,PG,1,100,8384
0.000000,0.000000,1726713976.101802,268084.000,41706,3,PG,1,100,8309
0.000000,0.000000,1726713976.141803,268124.000,41723,3,PG,1,100,8162
0.000000,0.000000,1726713976.181803,268164.000,41723,3,PG,1,100,8077
0.000000,0.000000,1726713976.221803,268204.000,41723,3,PG,1,100,8049
0.000000,0.000000,1726713976.261804,268244.000,41738,2,PG,1,100,8095
0.000000,0.000000,1726713976.301804,268284.000,41738,2,PG,1,100,8130
0.000000,0.000000,1726713976.341805,268324.000,41756,3,PG,1,100,8174
0.000000,0.000000,1726713976.381805,268364.000,41756,3,PG,1,100,8191
0.000000,0.000000,1726713976.421806,268404.000,41756,3,PG,1,100,8175
0.000000,0.000000,1726713976.461806,268444.000,41774,2,PG,1,100,8155
0.000000,0.000000,1726713976.501806,268484.000,41774,2,PG,1,100,8140
0.000000,0.000000,1726713976.541807,268524.000,41790,3,PG,1,100,8162
0.000000,0.000000,1726713976.581807,268564.000,41790,3,PG,1,100,8211
0.000000,0.000000,1726713976.621808,268604.000,41790,3,PG,1,100,8244
0.000000,0.000000,1726713976.661808,268644.000,41805,2,PG,1,100,8290
0.000000,0.000000,1726713976.701808,268684.000,41805,2,PG,1,100,8314
0.000000,0.000000,1726713976.741809,268724.000,41821,3,PG,1,100,8339
0.000000,0.000000,1726713976.781809,268764.000,41821,3,PG,1,100,8361
0.000000,0.000000,1726713976.821810,268804.000,41821,3,PG,1,100,8391
0.000000,0.000000,1726713976.861810,268844.000,41839,2,PG,1,100,8399
0.000000,0.000000,1726713976.901811,268884.000,41839,2,PG,1,100,8425
0.000000,0.000000,1726713976.941811,268924.000,41855,3,PG,1,100,8454
0.000000,0.000000,1726713976.981811,268964.000,41855,3,PG,1,100,8492
0.000000,0.000000,1726713977.021812,269004.000,41855,3,PG,1,100,8505
0.000000,0.000000,1726713977.061312,269043.500,41870,2,PG,1,100,8553
0.000000,0.000000,1726713977.100813,269083.000,41870,2,PG,1,100,8575
0.000000,0.000000,1726713977.141146,269123.333,41887,3,PG,1,100,8596
0.000000,0.000000,1726713977.181480,269163.667,41887,3,PG,1,100,8618
0.000000,0.000000,1726713977.221814,269204.000,41887,3,PG,1,100,8580
0.000000,0.000000,1726713977.261314,269243.500,41904,2,PG,1,100,8417
0.000000,0.000000,1726713977.300815,269283.000,41904,2,PG,1,100,8308
0.000000,0.000000,1726713977.340815,269323.000,41920,3,PG,1,100,8267
0.000000,0.000000,1726713977.380816,269363.000,41920,3,PG,1,100,8262
0.000000,0.000000,1726713977.420816,269403.000,41920,3,PG,1,100,8307
0.000000,0.000000,1726713977.460817,269443.000,41936,3,PG,1,100,8336
0.000000,0.000000,1726713977.500817,269483.000,41936,3,PG,1,100,8334
0.000000,0.000000,1726713977.540817,269523.000,41936,3,PG,1,100,8326
0.000000,0.000000,1726713977.581318,269563.500,41952,2,PG,1,100,8296
0.000000,0.000000,1726713977.621818,269604.000,41952,2,PG,1,100,8276
0.000000,0.000000,1726713977.661485,269643.667,41969,3,PG,1,100,8270
0.000000,0.000000,1726713977.701152,269683.333,41969,3,PG,1,100,8309
0.000000,0.000000,1726713977.740820,269723.000,41969,3,PG,1,100,8340
0.000000,0.000000,1726713977.781320,269763.500,41988,2,PG,1,100,8370
0.000000,0.000000,1726713977.821820,269804.000,41988,2,PG,1,100,8403
0.000000,0.000000,1726713977.861487,269843.667,42005,3,PG,1,100,8393
0.000000,0.000000,1726713977.901155,269883.333,42005,3,PG,1,100,8431
0.000000,0.000000,1726713977.940822,269923.000,42005,3,PG,1,100,8445
0.000000,0.000000,1726713977.980822,269963.000,42019,2,PG,1,100,8463
0.000000,0.000000,1726713978.020822,270003.000,42019,2,PG,1,100,8478
0.000000,0.000000,1726713978.060823,270043.000,42036,3,PG,1,100,8498
0.000000,0.000000,1726713978.100823,270083.000,42036,3,PG,1,100,8515
0.000000,0.000000,1726713978.140824,270123.000,42036,3,PG,1,100,8536
0.000000,0.000000,1726713978.180824,270163.000,42053,2,PG,1,100,8560
0.000000,0.000000,1726713978.220825,270203.000,42053,2,PG,1,100,8582
0.000000,0.000000,1726713978.260825,270243.000,42070,3,PG,1,100,8591
0.000000,0.000000,1726713978.300825,270283.000,42070,3,PG,1,100,8617
0.000000,0.000000,1726713978.340826,270323.000,42070,3,PG,1,100,8635
0.000000,0.000000,1726713978.380826,270363.000,42084,2,PG,1,100,8667
0.000000,0.000000,1726713978.420827,270403.000,42084,2,PG,1,100,8678
0.000000,0.000000,1726713978.460827,270443.000,42102,3,PG,1,100,8569
0.000000,0.000000,1726713978.500828,270483.000,42102,3,PG,1,100,8379
0.000000,0.000000,1726713978.540828,270523.000,42102,3,PG,1,100,8242
0.000000,0.000000,1726713978.580828,270563.000,42118,2,PG,1,100,8191
0.000000,0.000000,1726713978.620829,270603.000,42118,2,PG,1,100,8193
0.000000,0.000000,1726713978.660829,270643.000,42135,3,PG,1,100,8218
0.000000,0.000000,1726713978.700830,270683.000,42135,3,PG,1,100,8242
0.000000,0.000000,1726713978.740830,270723.000,42135,3,PG,1,100,8228
0.000000,0.000000,1726713978.780831,270763.000,42150,3,PG,1,100,8201
0.000000,0.000000,1726713978.820831,270803.000,42150,3,PG,1,100,8149
0.000000,0.000000,1726713978.860831,270843.000,42150,3,PG,1,100,8131
0.000000,0.000000,1726713978.900832,270883.000,42167,2,PG,1,100,8129
0.000000,0.000000,1726713978.940832,270923.000,42167,2,PG,1,100,8152
0.000000,0.000000,1726713978.980833,270963.000,42183,3,PG,1,100,8172
0.000000,0.000000,1726713979.020833,271003.000,42183,3,PG,1,100,8203
0.000000,0.000000,1726713979.060834,271043.000,42183,3,PG,1,100,8216
0.000000,0.000000,1726713979.100834,271083.000,42202,2,PG,1,100,8231
0.000000,0.000000,1726713979.140834,271123.000,42202,2,PG,1,100,8238
0.000000,0.000000,1726713979.180835,271163.000,42219,3,PG,1,100,8247
0.000000,0.000000,1726713979.220835,271203.000,42219,3,PG,1,100,8254
0.000000,0.000000,1726713979.260836,271243.000,42219,3,PG,1,100,8274
0.000000,0.000000,1726713979.300836,271283.000,42241,3,PG,1,100,8289
0.000000,0.000000,1726713979.340836,271323.000,42241,3,PG,1,100,8315
0.000000,0.000000,1726713979.380837,271363.000,42241,3,PG,1,100,8332
0.000000,0.000000,1726713979.420837,271403.000,42258,3,PG,1,100,8355
0.000000,0.000000,1726713979.460838,271443.000,42258,3,PG,1,100,8364
0.000000,0.000000,1726713979.500838,271483.000,42258,3,PG,1,100,8388
0.000000,0.000000,1726713979.540839,271523.000,42275,2,PG,1,100,8399
0.000000,0.000000,1726713979.580839,271563.000,42275,2,PG,1,100,8417
0.000000,0.000000,1726713979.620839,271603.000,42291,3,PG,1,100,8427
0.000000,0.000000,1726713979.660840,271643.000,42291,3,PG,1,100,8466
0.000000,0.000000,1726713979.700840,271683.000,42291,3,PG,1,100,8443
0.000000,0.000000,1726713979.740841,271723.000,42308,2,PG,1,100,8321
0.000000,0.000000,1726713979.780841,271763.000,42308,2,PG,1,100,8141
0.000000,0.000000,1726713979.820842,271803.000,42323,3,PG,1,100,8021
0.000000,0.000000,1726713979.860842,271843.000,42323,3,PG,1,100,8002
0.000000,0.000000,1726713979.900842,271883.000,42323,3,PG,1,100,8040
0.000000,0.000000,1726713979.940843,271923.000,42340,3,PG,1,100,8064
0.000000,0.000000,1726713979.980843,271963.000,42340,3,PG,1,100,8099
0.000000,0.000000,1726713980.020844,272003.000,42340,3,PG,1,100,8100
0.000000,0.000000,1726713980.060844,272043.000,42356,2,PG,1,100,8052
0.000000,0.000000,1726713980.100845,272083.000,42356,2,PG,1,100,8001
0.000000,0.000000,1726713980.140845,272123.000,42374,3,PG,1,100,7992
0.000000,0.000000,1726713980.180845,272163.000,42374,3,PG,1,100,8000
0.000000,0.000000,1726713980.220846,272203.000,42374,3,PG,1,100,8022
0.000000,0.000000,1726713980.260846,272243.000,42388,2,PG,1,100,8081
0.000000,0.000000,1726713980.300847,272283.000,42388,2,PG,1,100,8105
0.000000,0.000000,1726713980.340847,272323.000,42407,3,PG,1,100,8129
0.000000,0.000000,1726713980.380847,272363.000,42407,3,PG,1,100,8156
0.000000,0.000000,1726713980.420848,272403.000,42407,3,PG,1,100,8156
0.000000,0.000000,1726713980.460848,272443.000,42424,2,PG,1,100,8175
0.000000,0.000000,1726713980.500849,272483.000,42424,2,PG,1,100,8190
0.000000,0.000000,1726713980.540849,272523.000,42441,3,PG,1,100,8189
0.000000,0.000000,1726713980.580850,272563.000,42441,3,PG,1,100,8229
0.000000,0.000000,1726713980.620850,272603.000,42441,3,PG,1,100,8233
0.000000,0.000000,1726713980.660850,272643.000,42455,2,PG,1,100,8254
0.000000,0.000000,1726713980.700851,272683.000,42455,2,PG,1,100,8279
0.000000,0.000000,1726713980.740851,272723.000,42472,3,PG,1,100,8293
0.000000,0.000000,1726713980.780852,272763.000,42472,3,PG,1,100,8317
0.000000,0.000000,1726713980.820852,272803.000,42472,3,PG,1,100,8305
0.000000,0.000000,1726713980.860853,272843.000,42489,2,PG,1,100,8156
0.000000,0.000000,1726713980.900853,272883.000,42489,2,PG,1,100,7995
0.000000,0.000000,1726713980.940853,272923.000,42506,3,PG,1,100,7915
0.000000,0.000000,1726713980.980854,272963.000,42506,3,PG,1,100,7926
0.000000,0.000000,1726713981.020854,273003.000,42506,3,PG,1,100,7950
0.000000,0.000000,1726713981.060855,273043.000,42520,2,PG,1,100,8013
0.000000,0.000000,1726713981.100855,273083.000,42520,2,PG,1,100,8047
0.000000,0.000000,1726713981.140856,273123.000,42540,3,PG,1,100,8041
0.000000,0.000000,1726713981.180856,273163.000,42540,3,PG,1,100,8010
0.000000,0.000000,1726713981.220856,273203.000,42540,3,PG,1,100,7941
0.000000,0.000000,1726713981.260857,273243.000,42556,3,PG,1,100,7938
0.000000,0.000000,1726713981.300857,273283.000,42556,3,PG,1,100,7977
0.000000,0.000000,1726713981.340858,273323.000,42556,3,PG,1,100,8008
0.000000,0.000000,1726713981.380858,273363.000,42575,2,PG,1,100,8047
0.000000,0.000000,1726713981.420859,273403.000,42575,2,PG,1,100,8078
0.000000,0.000000,1726713981.460859,273443.000,42591,3,PG,1,100,8108
0.000000,0.000000,1726713981.500859,273483.000,42591,3,PG,1,100,8119
0.000000,0.000000,1726713981.540860,273523.000,42591,3,PG,1,100,8143
