LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
0.000000,0.000000,1726713971.247751,263230.000,40922,1,EA,1,100,0.697992
0.000000,0.000000,1726713971.314251,263296.500,40937,2,EA,1,100,0.698133
0.000000,0.000000,1726713971.380752,263363.000,40937,2,EA,1,100,0.698203
0.000000,0.000000,1726713971.447253,263429.500,40954,2,EA,1,100,0.698274
0.000000,0.000000,1726713971.513753,263496.000,40954,2,EA,1,100,0.698416
0.000000,0.000000,1726713971.580754,263563.000,40970,1,EA,1,100,0.698697
0.000000,0.000000,1726713971.647255,263629.500,40987,2,EA,1,100,0.699051
0.000000,0.000000,1726713971.713756,263696.000,40987,2,EA,1,100,0.699122
0.000000,0.000000,1726713971.780756,263763.000,41003,1,EA,1,100,0.699192
0.000000,0.000000,1726713971.847257,263829.500,41019,2,EA,1,100,0.699192
0.000000,0.000000,1726713971.913758,263896.000,41019,2,EA,1,100,0.699404
0.000000,0.000000,1726713971.980758,263963.000,41035,1,EA,1,100,0.699616
0.000000,0.000000,1726713972.047259,264029.500,41052,2,EA,1,100,0.699687
0.000000,0.000000,1726713972.113760,264096.000,41052,2,EA,1,100,0.699900
0.000000,0.000000,1726713972.180761,264163.000,41071,1,EA,1,100,0.699970
0.000000,0.000000,1726713972.247261,264229.500,41086,2,EA,1,100,0.700042
0.000000,0.000000,1726713972.313762,264296.000,41086,2,EA,1,100,0.700042
0.000000,0.000000,1726713972.380763,264363.000,41102,1,EA,1,100,0.700183
0.000000,0.000000,1726713972.447263,264429.500,41120,2,EA,1,100,0.700467
0.000000,0.000000,1726713972.513764,264496.000,41120,2,EA,1,100,0.700396
0.000000,0.000000,1726713972.580765,264563.000,41136,1,EA,1,100,0.700609
0.000000,0.000000,1726713972.647266,264629.500,41151,2,EA,1,100,0.700609
0.000000,0.000000,1726713972.713766,264696.000,41151,2,EA,1,100,0.700751
0.000000,0.000000,1726713972.780767,264763.000,41167,1,EA,1,100,0.700964
0.000000,0.000000,1726713972.847268,264829.500,41185,2,EA,1,100,0.700964
0.000000,0.000000,1726713972.913768,264896.000,41185,2,EA,1,100,0.701177
0.000000,0.000000,1726713972.980769,264963.000,41201,1,EA,1,100,0.701319
0.000000,0.000000,1726713973.047270,265029.500,41218,2,EA,1,100,0.701249
0.000000,0.000000,1726713973.113770,265096.000,41218,2,EA,1,100,0.701249
0.000000,0.000000,1726713973.180771,265163.000,41235,1,EA,1,100,0.701319
0.000000,0.000000,1726713973.247272,265229.500,41254,2,EA,1,100,0.701462
0.000000,0.000000,1726713973.313773,265296.000,41254,2,EA,1,100,0.701533
0.000000,0.000000,1726713973.380773,265363.000,41270,1,EA,1,100,0.701533
0.000000,0.000000,1726713973.447274,265429.500,41286,2,EA,1,100,0.701675
0.000000,0.000000,1726713973.513775,265496.000,41286,2,EA,1,100,0.701675
0.000000,0.000000,1726713973.580775,265563.000,41302,1,EA,1,100,0.701746
0.000000,0.000000,1726713973.647276,265629.500,41319,2,EA,1,100,0.701960
0.000000,0.000000,1726713973.713777,265696.000,41319,2,EA,1,100,0.702031
0.000000,0.000000,1726713973.780778,265763.000,41335,1,EA,1,100,0.702031
0.000000,0.000000,1726713973.847278,265829.500,41352,2,EA,1,100,0.702245
0.000000,0.000000,1726713973.913779,265896.000,41352,2,EA,1,100,0.702388
0.000000,0.000000,1726713973.980280,265962.500,41367,2,EA,1,100,0.702388
0.000000,0.000000,1726713974.046780,266029.000,41367,2,EA,1,100,0.702459
0.000000,0.000000,1726713974.113781,266096.000,41386,1,EA,1,100,0.702674
0.000000,0.000000,1726713974.180282,266162.500,41411,2,EA,1,100,0.702745
0.000000,0.000000,1726713974.246782,266229.000,41411,2,EA,1,100,0.702745
0.000000,0.000000,1726713974.313283,266295.500,41427,2,EA,1,100,0.702959
0.000000,0.000000,1726713974.379784,266362.000,41427,2,EA,1,100,0.703102
0.000000,0.000000,1726713974.446785,266429.000,41444,1,EA,1,100,0.703102
0.000000,0.000000,1726713974.513285,266495.500,41459,2,EA,1,100,0.703316
0.000000,0.000000,1726713974.579786,266562.000,41459,2,EA,1,100,0.703316
0.000000,0.000000,1726713974.646787,266629.000,41476,1,EA,1,100,0.703531
0.000000,0.000000,1726713974.713287,266695.500,41492,2,EA,1,100,0.703460
0.000000,0.000000,1726713974.779788,266762.000,41492,2,EA,1,100,0.703603
0.000000,0.000000,1726713974.846789,266829.000,41510,1,EA,1,100,0.703674
0.000000,0.000000,1726713974.913290,266895.500,41524,2,EA,1,100,0.703818
0.000000,0.000000,1726713974.979790,266962.000,41524,2,EA,1,100,0.703889
0.000000,0.000000,1726713975.046791,267029.000,41541,1,EA,1,100,0.704105
0.000000,0.000000,1726713975.113292,267095.500,41558,2,EA,1,100,0.704105
0.000000,0.000000,1726713975.179792,267162.000,41558,2,EA,1,100,0.704176
0.000000,0.000000,1726713975.246793,267229.000,41575,1,EA,1,100,0.704320
0.000000,0.000000,1726713975.313294,267295.500,41590,2,EA,1,100,0.704463
0.000000,0.000000,1726713975.379794,267362.000,41590,2,EA,1,100,0.704535
0.000000,0.000000,1726713975.446795,267429.000,41608,1,EA,1,100,0.704606
0.000000,0.000000,1726713975.513296,267495.500,41625,2,EA,1,100,0.704750
0.000000,0.000000,1726713975.579797,267562.000,41625,2,EA,1,100,0.704822
0.000000,0.000000,1726713975.646797,267629.000,41642,2,EA,1,100,0.704894
0.000000,0.000000,1726713975.713798,267696.000,41642,2,EA,1,100,0.704894
0.000000,0.000000,1726713975.779799,267762.000,41658,1,EA,1,100,0.705109
0.000000,0.000000,1726713975.846799,267829.000,41674,2,EA,1,100,0.705253
0.000000,0.000000,1726713975.913800,267896.000,41674,2,EA,1,100,0.705253
0.000000,0.000000,1726713975.979801,267962.000,41690,1,EA,1,100,0.705253
0.000000,0.000000,1726713976.046802,268029.000,41707,2,EA,1,100,0.705325
0.000000,0.000000,1726713976.113802,268096.000,41707,2,EA,1,100,0.705541
0.000000,0.000000,1726713976.179803,268162.000,41724,1,EA,1,100,0.705613
0.000000,0.000000,1726713976.246804,268229.000,41739,2,EA,1,100,0.705757
0.000000,0.000000,1726713976.313804,268296.000,41739,2,EA,1,100,0.705685
0.000000,0.000000,1726713976.379805,268362.000,41757,1,EA,1,100,0.705757
0.000000,0.000000,1726713976.446806,268429.000,41775,2,EA,1,100,0.705901
0.000000,0.000000,1726713976.513807,268496.000,41775,2,EA,1,100,0.705973
0.000000,0.000000,1726713976.579807,268562.000,41791,1,EA,1,100,0.705973
0.000000,0.000000,1726713976.646808,268629.000,41806,2,EA,1,100,0.706262
0.000000,0.000000,1726713976.713809,268696.000,41806,2,EA,1,100,0.706189
0.000000,0.000000,1726713976.779809,268762.000,41822,1,EA,1,100,0.706334
0.000000,0.000000,1726713976.846810,268829.000,41840,2,EA,1,100,0.706334
0.000000,0.000000,1726713976.913811,268896.000,41840,2,EA,1,100,0.706334
0.000000,0.000000,1726713976.979811,268962.000,41856,1,EA,1,100,0.706623
0.000000,0.000000,1726713977.046812,269029.000,41871,2,EA,1,100,0.706623
0.000000,0.000000,1726713977.113813,269096.000,41871,2,EA,1,100,0.706695
0.000000,0.000000,1726713977.179814,269162.000,41888,1,EA,1,100,0.706839
0.000000,0.000000,1726713977.246814,269229.000,41905,2,EA,1,100,0.706911
0.000000,0.000000,1726713977.313815,269296.000,41905,2,EA,1,100,0.707056
0.000000,0.000000,1726713977.379816,269362.000,41921,1,EA,1,100,0.707056
0.000000,0.000000,1726713977.446316,269428.500,41937,2,EA,1,100,0.707056
0.000000,0.000000,1726713977.512817,269495.000,41937,2,EA,1,100,0.707056
0.000000,0.000000,1726713977.579818,269562.000,41953,1,EA,1,100,0.707346
0.000000,0.000000,1726713977.646319,269628.500,41970,2,EA,1,100,0.707346
0.000000,0.000000,1726713977.712819,269695.000,41970,2,EA,1,100,0.707273
0.000000,0.000000,1726713977.779820,269762.000,41989,2,EA,1,100,0.707418
0.000000,0.000000,1726713977.846821,269829.000,41989,2,EA,1,100,0.707635
0.000000,0.000000,1726713977.912821,269895.000,42006,1,EA,1,100,0.707707
0.000000,0.000000,1726713977.979822,269962.000,42020,2,EA,1,100,0.707780
0.000000,0.000000,1726713978.046823,270029.000,42020,2,EA,1,100,0.707780
0.000000,0.000000,1726713978.112823,270095.000,42037,1,EA,1,100,0.707852
0.000000,0.000000,1726713978.179824,270162.000,42054,2,EA,1,100,0.707925
0.000000,0.000000,1726713978.246825,270229.000,42054,2,EA,1,100,0.708142
0.000000,0.000000,1726713978.312826,270295.000,42071,1,EA,1,100,0.708142
0.000000,0.000000,1726713978.379826,270362.000,42085,2,EA,1,100,0.708432
0.000000,0.000000,1726713978.446827,270429.000,42085,2,EA,1,100,0.708432
0.000000,0.000000,1726713978.512828,270495.000,42103,1,EA,1,100,0.708432
0.000000,0.000000,1726713978.579828,270562.000,42119,2,EA,1,100,0.708505
0.000000,0.000000,1726713978.646829,270629.000,42119,2,EA,1,100,0.708505
0.000000,0.000000,1726713978.713830,270696.000,42136,1,EA,1,100,0.708505
0.000000,0.000000,1726713978.780331,270762.500,42151,2,EA,1,100,0.708722
0.000000,0.000000,1726713978.846831,270829.000,42151,2,EA,1,100,0.708796
0.000000,0.000000,1726713978.912832,270895.000,42168,1,EA,1,100,0.708940
0.000000,0.000000,1726713978.979833,270962.000,42184,2,EA,1,100,0.708940
0.000000,0.000000,1726713979.046833,271029.000,42184,2,EA,1,100,0.709086
0.000000,0.000000,1726713979.112834,271095.000,42203,1,EA,1,100,0.709086
0.000000,0.000000,1726713979.179835,271162.000,42220,2,EA,1,100,0.709231
0.000000,0.000000,1726713979.246835,271229.000,42220,2,EA,1,100,0.709231
0.000000,0.000000,1726713979.313336,271295.500,42242,2,EA,1,100,0.709304
0.000000,0.000000,1726713979.379837,271362.000,42242,2,EA,1,100,0.709523
0.000000,0.000000,1726713979.446338,271428.500,42259,2,EA,1,100,0.709595
0.000000,0.000000,1726713979.512838,271495.000,42259,2,EA,1,100,0.709523
0.000000,0.000000,1726713979.579839,271562.000,42276,1,EA,1,100,0.709595
0.000000,0.000000,1726713979.646340,271628.500,42292,2,EA,1,100,0.709741
0.000000,0.000000,1726713979.712840,271695.000,42292,2,EA,1,100,0.709960
0.000000,0.000000,1726713979.779841,271762.000,42309,1,EA,1,100,0.709960
0.000000,0.000000,1726713979.846342,271828.500,42324,2,EA,1,100,0.710105
0.000000,0.000000,1726713979.912843,271895.000,42324,2,EA,1,100,0.710032
0.000000,0.000000,1726713979.979843,271962.000,42341,1,EA,1,100,0.710324
0.000000,0.000000,1726713980.046344,272028.500,42357,2,EA,1,100,0.710324
0.000000,0.000000,1726713980.112845,272095.000,42357,2,EA,1,100,0.710324
0.000000,0.000000,1726713980.179845,272162.000,42375,1,EA,1,100,0.710324
0.000000,0.000000,1726713980.246346,272228.500,42389,2,EA,1,100,0.710616
0.000000,0.000000,1726713980.312847,272295.000,42389,2,EA,1,100,0.710616
0.000000,0.000000,1726713980.379847,272362.000,42408,1,EA,1,100,0.710762
0.000000,0.000000,1726713980.446348,272428.500,42425,2,EA,1,100,0.710835
0.000000,0.000000,1726713980.512849,272495.000,42425,2,EA,1,100,0.711055
0.000000,0.000000,1726713980.579850,272562.000,42442,1,EA,1,100,0.710908
0.000000,0.000000,1726713980.646350,272628.500,42456,2,EA,1,100,0.711055
0.000000,0.000000,1726713980.712851,272695.000,42456,2,EA,1,100,0.711055
0.000000,0.000000,1726713980.779852,272762.000,42473,1,EA,1,100,0.711055
0.000000,0.000000,1726713980.846352,272828.500,42490,2,EA,1,100,0.711274
0.000000,0.000000,1726713980.912853,272895.000,42490,2,EA,1,100,0.711347
0.000000,0.000000,1726713980.979854,272962.000,42507,1,EA,1,100,0.711420
0.000000,0.000000,1726713981.046355,273028.500,42521,2,EA,1,100,0.711567
0.000000,0.000000,1726713981.112855,273095.000,42521,2,EA,1,100,0.711493
0.000000,0.000000,1726713981.179856,273162.000,42541,1,EA,1,100,0.711493
0.000000,0.000000,1726713981.246357,273228.500,42557,2,EA,1,100,0.711786
0.000000,0.000000,1726713981.312857,273295.000,42557,2,EA,1,100,0.711786
0.000000,0.000000,1726713981.379858,273362.000,42576,1,EA,1,100,0.711786
0.000000,0.000000,1726713981.446359,273428.500,42592,2,EA,1,100,0.711786
0.000000,0.000000,1726713981.512859,273495.000,42592,2,EA,1,100,0.711786
0.000000,0.000000,1726713981.579360,273561.500,42608,2,EA,1,100,0.712080
0.000000,0.000000,1726713981.645861,273628.000,42608,2,EA,1,100,0.712080
0.000000,0.000000,1726713981.712862,273695.000,42624,1,EA,1,100,0.712153
0.000000,0.000000,1726713981.779362,273761.500,42642,2,EA,1,100,0.712153
0.000000,0.000000,1726713981.845863,273828.000,42642,2,EA,1,100,0.712447
0.000000,0.000000,1726713981.912864,273895.000,42658,1,EA,1,100,0.712373
0.000000,0.000000,1726713981.979364,273961.500,42673,2,EA,1,100,0.712520
0.000000,0.000000,1726713982.045865,274028.000,42673,2,EA,1,100,0.712520
0.000000,0.000000,1726713982.112866,274095.000,42689,1,EA,1,100,0.712740
0.000000,0.000000,1726713982.179367,274161.500,42707,2,EA,1,100,0.712887
0.000000,0.000000,1726713982.245867,274228.000,42707,2,EA,1,100,0.712887
0.000000,0.000000,1726713982.312868,274295.000,42723,1,EA,1,100,0.712887
0.000000,0.000000,1726713982.379369,274361.500,42738,2,EA,1,100,0.712887
0.000000,0.000000,1726713982.445869,274428.000,42738,2,EA,1,100,0.712960
0.000000,0.000000,1726713982.512870,274495.000,42757,1,EA,1,100,0.713181
0.000000,0.000000,1726713982.579371,274561.500,42774,2,EA,1,100,0.713181
0.000000,0.000000,1726713982.645872,274628.000,42774,2,EA,1,100,0.713255
0.000000,0.000000,1726713982.712872,274695.000,42790,1,EA,1,100,0.713255
0.000000,0.000000,1726713982.779373,274761.500,42806,2,EA,1,100,0.713475
0.000000,0.000000,1726713982.845874,274828.000,42806,2,EA,1,100,0.713623
0.000000,0.000000,1726713982.912874,274895.000,42822,1,EA,1,100,0.713623
0.000000,0.000000,1726713982.979375,274961.500,42839,2,EA,1,100,0.713696
0.000000,0.000000,1726713983.045876,275028.000,42839,2,EA,1,100,0.713918
0.000000,0.000000,1726713983.112876,275095.000,42855,1,EA,1,100,0.713991
0.000000,0.000000,1726713983.179377,275161.500,42872,2,EA,1,100,0.713991
0.000000,0.000000,1726713983.245878,275228.000,42872,2,EA,1,100,0.713991
0.000000,0.000000,1726713983.312879,275295.000,42887,1,EA,1,100,0.714212
0.000000,0.000000,1726713983.379379,275361.500,42904,2,EA,1,100,0.714286
0.000000,0.000000,1726713983.445880,275428.000,42904,2,EA,1,100,0.714360
0.000000,0.000000,1726713983.512881,275495.000,42921,1,EA,1,100,0.714433
0.000000,0.000000,1726713983.579381,275561.500,42939,2,EA,1,100,0.714656
0.000000,0.000000,1726713983.645882,275628.000,42939,2,EA,1,100,0.714656
0.000000,0.000000,1726713983.712883,275695.000,42954,2,EA,1,100,0.714803
0.000000,0.000000,1726713983.779884,275762.000,42954,2,EA,1,100,0.714951
0.000000,0.000000,1726713983.845884,275828.000,42972,1,EA,1,100,0.715099
0.000000,0.000000,1726713983.912385,275894.500,42988,2,EA,1,100,0.714729
0.000000,0.000000,1726713983.978886,275961.000,42988,2,EA,1,100,0.714951
0.000000,0.000000,1726713984.045886,276028.000,43005,1,EA,1,100,0.715099
0.000000,0.000000,1726713984.112387,276094.500,43020,2,EA,1,100,0.715172
0.000000,0.000000,1726713984.178888,276161.000,43020,2,EA,1,100,0.715247
0.000000,0.000000,1726713984.245888,276228.000,43039,1,EA,1,100,0.715469
0.000000,0.000000,1726713984.312389,276294.500,43055,2,EA,1,100,0.715469
0.000000,0.000000,1726713984.378890,276361.000,43055,2,EA,1,100,0.715469
0.000000,0.000000,1726713984.445891,276428.000,43078,2,EA,1,100,0.715691
0.000000,0.000000,1726713984.512891,276495.000,43078,2,EA,1,100,0.715839
0.000000,0.000000,1726713984.579892,276562.000,43096,1,EA,1,100,0.715765
0.000000,0.000000,1726713984.646393,276628.500,43111,2,EA,1,100,0.715913
0.000000,0.000000,1726713984.712893,276695.000,43111,2,EA,1,100,0.715913
0.000000,0.000000,1726713984.779894,276762.000,43127,1,EA,1,100,0.716210
0.000000,0.000000,1726713984.846395,276828.500,43145,2,EA,1,100,0.716210
0.000000,0.000000,1726713984.912896,276895.000,43145,2,EA,1,100,0.716210
0.000000,0.000000,1726713984.978896,276961.000,43161,1,EA,1,100,0.716284
0.000000,0.000000,1726713985.045897,277028.000,43177,2,EA,1,100,0.716210
0.000000,0.000000,1726713985.112898,277095.000,43177,2,EA,1,100,0.716358
0.000000,0.000000,1726713985.179398,277161.500,43193,2,EA,1,100,0.716581
0.000000,0.000000,1726713985.245899,277228.000,43193,2,EA,1,100,0.716507
0.000000,0.000000,1726713985.312900,277295.000,43210,1,EA,1,100,0.716655
0.000000,0.000000,1726713985.379400,277361.500,43226,2,EA,1,100,0.716655
0.000000,0.000000,1726713985.445901,277428.000,43226,2,EA,1,100,0.716878
0.000000,0.000000,1726713985.512902,277495.000,43244,1,EA,1,100,0.716952
0.000000,0.000000,1726713985.579403,277561.500,43260,2,EA,1,100,0.716952
0.000000,0.000000,1726713985.645903,277628.000,43260,2,EA,1,100,0.716952
0.000000,0.000000,1726713985.712904,277695.000,43277,1,EA,1,100,0.717101
0.000000,0.000000,1726713985.779405,277761.500,43294,2,EA,1,100,0.717101
0.000000,0.000000,1726713985.845905,277828.000,43294,2,EA,1,100,0.717101
0.000000,0.000000,1726713985.912906,277895.000,43311,1,EA,1,100,0.717324
0.000000,0.000000,1726713985.979407,277961.500,43325,2,EA,1,100,0.717324
0.000000,0.000000,1726713986.045908,278028.000,43325,2,EA,1,100,0.717324
0.000000,0.000000,1726713986.112908,278095.000,43342,1,EA,1,100,0.717398
0.000000,0.000000,1726713986.179409,278161.500,43359,2,EA,1,100,0.717547
0.000000,0.000000,1726713986.245910,278228.000,43359,2,EA,1,100,0.717696
0.000000,0.000000,1726713986.312910,278295.000,43376,1,EA,1,100,0.717696
0.000000,0.000000,1726713986.379411,278361.500,43390,2,EA,1,100,0.717696
0.000000,0.000000,1726713986.445912,278428.000,43390,2,EA,1,100,0.717696
0.000000,0.000000,1726713986.512913,278495.000,43408,1,EA,1,100,0.717920
0.000000,0.000000,1726713986.579413,278561.500,43424,2,EA,1,100,0.718069
0.000000,0.000000,1726713986.645914,278628.000,43424,2,EA,1,100,0.718069
0.000000,0.000000,1726713986.712915,278695.000,43441,1,EA,1,100,0.718143
0.000000,0.000000,1726713986.779415,278761.500,43456,2,EA,1,100,0.718292
0.000000,0.000000,1726713986.845916,278828.000,43456,2,EA,1,100,0.718218
0.000000,0.000000,1726713986.912917,278895.000,43473,1,EA,1,100,0.718442
0.000000,0.000000,1726713986.979417,278961.500,43491,2,EA,1,100,0.718442
0.000000,0.000000,1726713987.045918,279028.000,43491,2,EA,1,100,0.718442
0.000000,0.000000,1726713987.112919,279095.000,43508,1,EA,1,100,0.718516
0.000000,0.000000,1726713987.179420,279161.500,43524,2,EA,1,100,0.718815
0.000000,0.000000,1726713987.245920,279228.000,43524,2,EA,1,100,0.718741
0.000000,0.000000,1726713987.312921,279295.000,43540,1,EA,1,100,0.718815
0.000000,0.000000,1726713987.379422,279361.500,43556,2,EA,1,100,0.718815
0.000000,0.000000,1726713987.445922,279428.000,43556,2,EA,1,100,0.718815
0.000000,0.000000,1726713987.512423,279494.500,43574,2,EA,1,100,0.718965
0.000000,0.000000,1726713987.578924,279561.000,43574,2,EA,1,100,0.719039
0.000000,0.000000,1726713987.645925,279628.000,43590,1,EA,1,100,0.719114
0.000000,0.000000,1726713987.712425,279694.500,43605,2,EA,1,100,0.719189
0.000000,0.000000,1726713987.778926,279761.000,43605,2,EA,1,100,0.719189
0.000000,0.000000,1726713987.845927,279828.000,43622,1,EA,1,100,0.719339
0.000000,0.000000,1726713987.912427,279894.500,43639,2,EA,1,100,0.719339
0.000000,0.000000,1726713987.978928,279961.000,43639,2,EA,1,100,0.719563
0.000000,0.000000,1726713988.045929,280028.000,43655,1,EA,1,100,0.719638
0.000000,0.000000,1726713988.112429,280094.500,43671,2,EA,1,100,0.719863
0.000000,0.000000,1726713988.178930,280161.000,43671,2,EA,1,100,0.719863
0.000000,0.000000,1726713988.245931,280228.000,43687,1,EA,1,100,0.719938
0.000000,0.000000,1726713988.312432,280294.500,43706,2,EA,1,100,0.720088
0.000000,0.000000,1726713988.378932,280361.000,43706,2,EA,1,100,0.719938
0.000000,0.000000,1726713988.445933,280428.000,43722,1,EA,1,100,0.720238
0.000000,0.000000,1726713988.512434,280494.500,43738,2,EA,1,100,0.720163
0.000000,0.000000,1726713988.578934,280561.000,43738,2,EA,1,100,0.720313
0.000000,0.000000,1726713988.645935,280628.000,43754,1,EA,1,100,0.720313
0.000000,0.000000,1726713988.712436,280694.500,43771,2,EA,1,100,0.720463
0.000000,0.000000,1726713988.778937,280761.000,43771,2,EA,1,100,0.720538
0.000000,0.000000,1726713988.845937,280828.000,43788,1,EA,1,100,0.720613
0.000000,0.000000,1726713988.912438,280894.500,43803,2,EA,1,100,0.720763
0.000000,0.000000,1726713988.978939,280961.000,43803,2,EA,1,100,0.720763
0.000000,0.000000,1726713989.045939,281028.000,43819,1,EA,1,100,0.721064
0.000000,0.000000,1726713989.112440,281094.500,43839,2,EA,1,100,0.720989
0.000000,0.000000,1726713989.178941,281161.000,43839,2,EA,1,100,0.721064
0.000000,0.000000,1726713989.245941,281228.000,43857,1,EA,1,100,0.721064
0.000000,0.000000,1726713989.312442,281294.500,43875,2,EA,1,100,0.721064
0.000000,0.000000,1726713989.378943,281361.000,43875,2,EA,1,100,0.721064
0.000000,0.000000,1726713989.445944,281428.000,43890,1,EA,1,100,0.721289
0.000000,0.000000,1726713989.512611,281494.667,43913,3,EA,1,100,0.721289
0.000000,0.000000,1726713989.579278,281561.333,43913,3,EA,1,100,0.721440
0.000000,0.000000,1726713989.645946,281628.000,43913,3,EA,1,100,0.721440
0.000000,0.000000,1726713989.711946,281694.000,43929,1,EA,1,100,0.721440
0.000000,0.000000,1726713989.778947,281761.000,43947,2,EA,1,100,0.721440
0.000000,0.000000,1726713989.845948,281828.000,43947,2,EA,1,100,0.721515
0.000000,0.000000,1726713989.911949,281894.000,43963,1,EA,1,100,0.721741
0.000000,0.000000,1726713989.978949,281961.000,43978,2,EA,1,100,0.721816
