LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
0.000000,0.000000,1726714033.349409,325331,51034,1,BI,1,100,1000
0.000000,0.000000,1726714034.509421,326491,51217,1,BI,1,100,1160
0.000000,0.000000,1726714035.429431,327411,51366,1,BI,1,100,920
0.000000,0.000000,1726714036.509443,328491,51536,1,BI,1,100,1080
0.000000,0.000000,1726714036.749445,328731,51586,1,BI,1,100,240
0.000000,0.000000,1726714037.509453,329491,51704,1,BI,1,100,760
0.000000,0.000000,1726714037.749456,329731,51738,1,BI,1,100,240
0.000000,0.000000,1726714038.549464,330531,51870,1,BI,1,100,800
0.000000,0.000000,1726714038.749466,330731,51906,1,BI,1,100,200
0.000000,0.000000,1726714039.549475,331531,52040,1,BI,1,100,800
0.000000,0.000000,1726714040.669487,332651,52221,1,BI,1,100,1120
0.000000,0.000000,1726714040.868489,332850,52261,1,BI,1,100,200
0.000000,0.000000,1726714041.788499,333770,52411,1,BI,1,100,920
0.000000,0.000000,1726714042.908510,334890,52592,1,BI,1,100,1120
0.000000,0.000000,1726714044.041522,336023,52775,1,BI,1,100,1120
0.000000,0.000000,1726714044.281525,336263,52811,1,BI,1,100,240
0.000000,0.000000,1726714045.121534,337103,52959,1,BI,1,100,840
0.000000,0.000000,1726714045.361536,337343,52994,1,BI,1,100,240
0.000000,0.000000,1726714046.121544,338103,53116,1,BI,1,100,760
0.000000,0.000000,1726714046.401547,338383,53166,1,BI,1,100,280
0.000000,0.000000,1726714047.161555,339143,53284,1,BI,1,100,760
0.000000,0.000000,1726714047.361558,339343,53318,1,BI,1,100,200
0.000000,0.000000,1726714048.241567,340223,53467,1,BI,1,100,880
0.000000,0.000000,1726714049.321578,341303,53652,1,BI,1,100,1080
0.000000,0.000000,1726714050.321589,342303,53799,1,BI,1,100,1000
0.000000,0.000000,1726714050.601592,342583,53852,1,BI,1,100,280
0.000000,0.000000,1726714051.361600,343343,53972,1,BI,1,100,760
0.000000,0.000000,1726714051.601603,343583,54025,1,BI,1,100,240
0.000000,0.000000,1726714052.321610,344303,54140,1,BI,1,100,720
0.000000,0.000000,1726714052.521612,344503,54173,1,BI,1,100,200
0.000000,0.000000,1726714053.241620,345223,54292,1,BI,1,100,720
0.000000,0.000000,1726714054.520634,346502,54491,1,BI,1,100,1280
0.000000,0.000000,1726714055.520644,347502,54657,1,BI,1,100,1000
0.000000,0.000000,1726714056.680656,348662,54843,1,BI,1,100,1160
0.000000,0.000000,1726714056.934659,348916,54896,1,BI,1,100,240
0.000000,0.000000,1726714057.814668,349796,55028,1,BI,1,100,880
0.000000,0.000000,1726714058.013671,349995,55062,1,BI,1,100,200
0.000000,0.000000,1726714058.933680,350915,55211,1,BI,1,100,920
0.000000,0.000000,1726714059.173683,351155,55263,1,BI,1,100,240
0.000000,0.000000,1726714059.973691,351955,55396,1,BI,1,100,800
0.000000,0.000000,1726714060.213694,352195,55431,1,BI,1,100,240
0.000000,0.000000,1726714060.973702,352955,55547,1,BI,1,100,760
0.000000,0.000000,1726714061.253705,353235,55605,1,BI,1,100,280
0.000000,0.000000,1726714061.973713,353955,55720,1,BI,1,100,720
0.000000,0.000000,1726714062.213715,354195,55755,1,BI,1,100,240
0.000000,0.000000,1726714063.213726,355195,55919,1,BI,1,100,1000
0.000000,0.000000,1726714064.133735,356115,56069,1,BI,1,100,920
0.000000,0.000000,1726714065.293748,357275,56269,1,BI,1,100,1160
0.000000,0.000000,1726714065.533750,357515,56304,1,BI,1,100,240
0.000000,0.000000,1726714066.453760,358435,56458,1,BI,1,100,920
0.000000,0.000000,1726714066.652762,358634,56494,1,BI,1,100,200
0.000000,0.000000,1726714067.572772,359554,56642,1,BI,1,100,920
0.000000,0.000000,1726714067.773774,359755,56677,1,BI,1,100,200
0.000000,0.000000,1726714068.652783,360634,56810,1,BI,1,100,880
0.000000,0.000000,1726714068.892786,360874,56845,1,BI,1,100,240
0.000000,0.000000,1726714069.706795,361688,56980,1,BI,1,100,800
0.000000,0.000000,1726714069.986797,361968,57030,1,BI,1,100,280
0.000000,0.000000,1726714070.666805,362648,57148,1,BI,1,100,680
0.000000,0.000000,1726714070.906807,362888,57182,1,BI,1,100,240
0.000000,0.000000,1726714071.586814,363568,57288,1,BI,1,100,680
0.000000,0.000000,1726714071.825817,363807,57323,1,BI,1,100,240
0.000000,0.000000,1726714072.585825,364567,57456,1,BI,1,100,760
0.000000,0.000000,1726714073.665836,365647,57622,1,BI,1,100,1080
0.000000,0.000000,1726714074.745848,366727,57805,1,BI,1,100,1080
0.000000,0.000000,1726714074.985850,366967,57840,1,BI,1,100,240
0.000000,0.000000,1726714075.785859,367767,57973,1,BI,1,100,800
0.000000,0.000000,1726714076.025862,368007,58023,1,BI,1,100,240
0.000000,0.000000,1726714076.745869,368727,58129,1,BI,1,100,720
0.000000,0.000000,1726714076.985872,368967,58180,1,BI,1,100,240
0.000000,0.000000,1726714077.745880,369727,58295,1,BI,1,100,760
0.000000,0.000000,1726714077.985882,369967,58331,1,BI,1,100,240
0.000000,0.000000,1726714078.745890,370727,58463,1,BI,1,100,760
0.000000,0.000000,1726714078.985893,370967,58498,1,BI,1,100,240
0.000000,0.000000,1726714079.705901,371687,58617,1,BI,1,100,720
0.000000,0.000000,1726714079.985903,371967,58667,1,BI,1,100,280
0.000000,0.000000,1726714080.665911,372647,58783,1,BI,1,100,680
0.000000,0.000000,1726714080.944914,372926,58835,1,BI,1,100,280
0.000000,0.000000,1726714081.638921,373620,58956,1,BI,1,100,680
0.000000,0.000000,1726714081.878924,373860,58974,1,BI,1,100,240
0.000000,0.000000,1726714082.558931,374540,59090,1,BI,1,100,680
0.000000,0.000000,1726714082.798933,374780,59142,1,BI,1,100,240
0.000000,0.000000,1726714083.598942,375580,59258,1,BI,1,100,800
0.000000,0.000000,1726714084.678953,376660,59441,1,BI,1,100,1080
0.000000,0.000000,1726714085.757965,377739,59624,1,BI,1,100,1080
0.000000,0.000000,1726714085.997967,377979,59658,1,BI,1,100,240
0.000000,0.000000,1726714086.797976,378779,59795,1,BI,1,100,800
0.000000,0.000000,1726714087.037978,379019,59830,1,BI,1,100,240
0.000000,0.000000,1726714087.797986,379779,59947,1,BI,1,100,760
0.000000,0.000000,1726714088.037989,380019,59998,1,BI,1,100,240
0.000000,0.000000,1726714088.837997,380819,60130,1,BI,1,100,800
0.000000,0.000000,1726714089.078000,381059,60165,1,BI,1,100,240
0.000000,0.000000,1726714089.798008,381779,60283,1,BI,1,100,720
0.000000,0.000000,1726714090.078010,382059,60334,1,BI,1,100,280
0.000000,0.000000,1726714090.758018,382739,60435,1,BI,1,100,680
0.000000,0.000000,1726714090.998020,382979,60485,1,BI,1,100,240
0.000000,0.000000,1726714091.758028,383739,60601,1,BI,1,100,760
0.000000,0.000000,1726714091.998031,383979,60642,1,BI,1,100,240
0.000000,0.000000,1726714092.771039,384752,60774,1,BI,1,100,760
0.000000,0.000000,1726714093.011042,384992,60810,1,BI,1,100,240
0.000000,0.000000,1726714093.771050,385752,60942,1,BI,1,100,760
0.000000,0.000000,1726714094.011052,385992,60976,1,BI,1,100,240
0.000000,0.000000,1726714094.811061,386792,61110,1,BI,1,100,800
0.000000,0.000000,1726714095.051063,387032,61146,1,BI,1,100,240
0.000000,0.000000,1726714095.851072,387832,61278,1,BI,1,100,800
0.000000,0.000000,1726714096.091074,388072,61328,1,BI,1,100,240
0.000000,0.000000,1726714096.891083,388872,61461,1,BI,1,100,800
0.000000,0.000000,1726714097.130085,389111,61485,1,BI,1,100,240
0.000000,0.000000,1726714097.811092,389792,61602,1,BI,1,100,680
0.000000,0.000000,1726714098.090095,390071,61653,1,BI,1,100,280
0.000000,0.000000,1726714098.770103,390751,61769,1,BI,1,100,680
0.000000,0.000000,1726714099.010105,390991,61804,1,BI,1,100,240
0.000000,0.000000,1726714099.730113,391711,61922,1,BI,1,100,720
0.000000,0.000000,1726714099.930115,391911,61958,1,BI,1,100,200
0.000000,0.000000,1726714100.770124,392751,62090,1,BI,1,100,840
0.000000,0.000000,1726714101.850135,393831,62270,1,BI,1,100,1080
0.000000,0.000000,1726714102.050137,394031,62306,1,BI,1,100,200
0.000000,0.000000,1726714102.890146,394871,62444,1,BI,1,100,840
0.000000,0.000000,1726714103.130149,395111,62479,1,BI,1,100,240
0.000000,0.000000,1726714103.903157,395884,62598,1,BI,1,100,760
0.000000,0.000000,1726714104.183160,396164,62649,1,BI,1,100,280
0.000000,0.000000,1726714104.823167,396804,62750,1,BI,1,100,640
0.000000,0.000000,1726714105.103170,397084,62801,1,BI,1,100,280
0.000000,0.000000,1726714105.743177,397724,62900,1,BI,1,100,640
0.000000,0.000000,1726714106.023180,398004,62952,1,BI,1,100,280
0.000000,0.000000,1726714106.703187,398684,63068,1,BI,1,100,680
0.000000,0.000000,1726714106.943189,398924,63104,1,BI,1,100,240
0.000000,0.000000,1726714107.783198,399764,63241,1,BI,1,100,840
0.000000,0.000000,1726714108.023201,400004,63277,1,BI,1,100,240
0.000000,0.000000,1726714108.863210,400844,63409,1,BI,1,100,840
0.000000,0.000000,1726714109.103212,401084,63459,1,BI,1,100,240
0.000000,0.000000,1726714109.903221,401884,63594,1,BI,1,100,800
0.000000,0.000000,1726714110.143223,402124,63628,1,BI,1,100,240
0.000000,0.000000,1726714110.942232,402923,63762,1,BI,1,100,800
0.000000,0.000000,1726714111.182234,403163,63795,1,BI,1,100,240
0.000000,0.000000,1726714111.942242,403923,63928,1,BI,1,100,760
0.000000,0.000000,1726714112.222245,404203,63963,1,BI,1,100,280
0.000000,0.000000,1726714112.942253,404923,64085,1,BI,1,100,720
0.000000,0.000000,1726714113.182255,405163,64120,1,BI,1,100,240
0.000000,0.000000,1726714113.902263,405883,64236,1,BI,1,100,720
0.000000,0.000000,1726714114.182266,406163,64288,1,BI,1,100,280
0.000000,0.000000,1726714114.822273,406803,64406,1,BI,1,100,640
0.000000,0.000000,1726714115.062275,407043,64440,1,BI,1,100,240
0.000000,0.000000,1726714115.742283,407723,64557,1,BI,1,100,680
0.000000,0.000000,1726714115.995285,407976,64591,1,BI,1,100,240
0.000000,0.000000,1726714116.755293,408736,64723,1,BI,1,100,760
0.000000,0.000000,1726714117.835305,409816,64894,1,BI,1,100,1080
0.000000,0.000000,1726714118.075307,410056,64930,1,BI,1,100,240
0.000000,0.000000,1726714118.915316,410896,65062,1,BI,1,100,840
0.000000,0.000000,1726714119.155319,411136,65113,1,BI,1,100,240
0.000000,0.000000,1726714119.915327,411896,65233,1,BI,1,100,760
0.000000,0.000000,1726714120.195330,412176,65283,1,BI,1,100,280
0.000000,0.000000,1726714120.915337,412896,65399,1,BI,1,100,720
0.000000,0.000000,1726714121.195340,413176,65449,1,BI,1,100,280
0.000000,0.000000,1726714121.915348,413896,31,1,BI,1,100,720
0.000000,0.000000,1726714122.195351,414176,82,1,BI,1,100,280
0.000000,0.000000,1726714122.995359,414976,219,1,BI,1,100,800
0.000000,0.000000,1726714123.235362,415216,255,1,BI,1,100,240
0.000000,0.000000,1726714123.995370,415976,370,1,BI,1,100,760
0.000000,0.000000,1726714124.274373,416255,423,1,BI,1,100,280
0.000000,0.000000,1726714124.954380,416935,540,1,BI,1,100,680
0.000000,0.000000,1726714125.234383,417215,591,1,BI,1,100,280
0.000000,0.000000,1726714125.914390,417895,689,1,BI,1,100,680
0.000000,0.000000,1726714126.194393,418175,741,1,BI,1,100,280
0.000000,0.000000,1726714126.874401,418855,858,1,BI,1,100,680
0.000000,0.000000,1726714127.154404,419135,907,1,BI,1,100,280
0.000000,0.000000,1726714127.794410,419775,1013,1,BI,1,100,640
0.000000,0.000000,1726714128.087413,420068,1064,1,BI,1,100,280
0.000000,0.000000,1726714128.727420,420708,1165,1,BI,1,100,640
0.000000,0.000000,1726714128.967423,420948,1199,1,BI,1,100,240
0.000000,0.000000,1726714129.647430,421628,1318,1,BI,1,100,680
0.000000,0.000000,1726714129.927433,421908,1369,1,BI,1,100,280
0.000000,0.000000,1726714130.647441,422628,1484,1,BI,1,100,720
0.000000,0.000000,1726714130.887443,422868,1519,1,BI,1,100,240
0.000000,0.000000,1726714131.647451,423628,1652,1,BI,1,100,760
0.000000,0.000000,1726714131.887454,423868,1685,1,BI,1,100,240
0.000000,0.000000,1726714132.607461,424588,1804,1,BI,1,100,720
0.000000,0.000000,1726714132.887464,424868,1858,1,BI,1,100,280
0.000000,0.000000,1726714133.607472,425588,1975,1,BI,1,100,720
0.000000,0.000000,1726714133.847475,425828,2027,1,BI,1,100,240
0.000000,0.000000,1726714134.527482,426508,2127,1,BI,1,100,680
0.000000,0.000000,1726714134.767484,426748,2179,1,BI,1,100,240
0.000000,0.000000,1726714135.487492,427468,2295,1,BI,1,100,720
0.000000,0.000000,1726714135.727494,427708,2329,1,BI,1,100,240
0.000000,0.000000,1726714136.487503,428468,2461,1,BI,1,100,760
0.000000,0.000000,1726714136.726505,428707,2497,1,BI,1,100,240
0.000000,0.000000,1726714137.486513,429467,2613,1,BI,1,100,760
0.000000,0.000000,1726714137.727516,429708,2665,1,BI,1,100,240
0.000000,0.000000,1726714138.446523,430427,2769,1,BI,1,100,720
0.000000,0.000000,1726714138.726526,430707,2822,1,BI,1,100,280
0.000000,0.000000,1726714139.420534,431401,2939,1,BI,1,100,680
0.000000,0.000000,1726714139.700537,431681,2990,1,BI,1,100,280
0.000000,0.000000,1726714140.340543,432321,3091,1,BI,1,100,640
0.000000,0.000000,1726714140.619546,432600,3141,1,BI,1,100,280
0.000000,0.000000,1726714141.180552,433161,3225,1,BI,1,100,560
0.000000,0.000000,1726714141.459555,433440,3275,1,BI,1,100,280
0.000000,0.000000,1726714142.100562,434081,3376,1,BI,1,100,640
0.000000,0.000000,1726714142.299564,434280,3410,1,BI,1,100,200
0.000000,0.000000,1726714143.059572,435040,3547,1,BI,1,100,760
0.000000,0.000000,1726714144.059583,436040,3713,1,BI,1,100,1000
0.000000,0.000000,1726714145.059593,437040,3881,1,BI,1,100,1000
0.000000,0.000000,1726714145.299596,437280,3915,1,BI,1,100,240
0.000000,0.000000,1726714146.059604,438040,4033,1,BI,1,100,760
0.000000,0.000000,1726714146.339607,438320,4083,1,BI,1,100,280
0.000000,0.000000,1726714146.979614,438960,4182,1,BI,1,100,640
0.000000,0.000000,1726714147.259617,439240,4235,1,BI,1,100,280
0.000000,0.000000,1726714147.899623,439880,4350,1,BI,1,100,640
0.000000,0.000000,1726714148.139626,440120,4390,1,BI,1,100,240
0.000000,0.000000,1726714148.819633,440800,4506,1,BI,1,100,680
0.000000,0.000000,1726714149.059636,441040,4540,1,BI,1,100,240
0.000000,0.000000,1726714149.739643,441720,4659,1,BI,1,100,680
0.000000,0.000000,1726714149.978646,441959,4693,1,BI,1,100,240
0.000000,0.000000,1726714150.672653,442653,4811,1,BI,1,100,680
0.000000,0.000000,1726714150.912655,442893,4845,1,BI,1,100,240
0.000000,0.000000,1726714151.552662,443533,4960,1,BI,1,100,640
0.000000,0.000000,1726714151.832665,443813,4995,1,BI,1,100,280
0.000000,0.000000,1726714152.472672,444453,5111,1,BI,1,100,640
0.000000,0.000000,1726714152.712675,444693,5147,1,BI,1,100,240
0.000000,0.000000,1726714153.312681,445293,5251,1,BI,1,100,600
0.000000,0.000000,1726714153.552683,445533,5286,1,BI,1,100,240
0.000000,0.000000,1726714154.151690,446132,5385,1,BI,1,100,600
0.000000,0.000000,1726714154.351692,446332,5423,1,BI,1,100,200
0.000000,0.000000,1726714155.031699,447012,5538,1,BI,1,100,680
0.000000,0.000000,1726714155.231701,447212,5574,1,BI,1,100,200
0.000000,0.000000,1726714156.071710,448052,5706,1,BI,1,100,840
0.000000,0.000000,1726714157.191722,449172,5887,1,BI,1,100,1120
0.000000,0.000000,1726714157.431725,449412,5923,1,BI,1,100,240
0.000000,0.000000,1726714158.271733,450252,6072,1,BI,1,100,840
0.000000,0.000000,1726714158.511736,450492,6110,1,BI,1,100,240
0.000000,0.000000,1726714159.351745,451332,6245,1,BI,1,100,840
0.000000,0.000000,1726714159.591747,451572,6298,1,BI,1,100,240
0.000000,0.000000,1726714160.351756,452332,6413,1,BI,1,100,760
0.000000,0.000000,1726714160.631758,452612,6464,1,BI,1,100,280
0.000000,0.000000,1726714161.364766,453345,6580,1,BI,1,100,720
0.000000,0.000000,1726714161.644769,453625,6632,1,BI,1,100,280
0.000000,0.000000,1726714162.364777,454345,6747,1,BI,1,100,720
0.000000,0.000000,1726714162.604779,454585,6783,1,BI,1,100,240
0.000000,0.000000,1726714163.284787,455265,6899,1,BI,1,100,680
0.000000,0.000000,1726714163.564790,455545,6954,1,BI,1,100,280
0.000000,0.000000,1726714164.204796,456185,7056,1,BI,1,100,640
0.000000,0.000000,1726714164.484799,456465,7107,1,BI,1,100,280
0.000000,0.000000,1726714165.124806,457105,7208,1,BI,1,100,640
0.000000,0.000000,1726714165.364809,457345,7242,1,BI,1,100,240
0.000000,0.000000,1726714166.044816,458025,7359,1,BI,1,100,680
0.000000,0.000000,1726714166.284818,458265,7393,1,BI,1,100,240
0.000000,0.000000,1726714167.043826,459024,7525,1,BI,1,100,760
0.000000,0.000000,1726714167.244829,459225,7561,1,BI,1,100,200
0.000000,0.000000,1726714168.043837,460024,7693,1,BI,1,100,800
0.000000,0.000000,1726714168.283840,460264,7727,1,BI,1,100,240
0.000000,0.000000,1726714169.083848,461064,7865,1,BI,1,100,800
0.000000,0.000000,1726714169.323851,461304,7902,1,BI,1,100,240
0.000000,0.000000,1726714170.123859,462104,8034,1,BI,1,100,800
0.000000,0.000000,1726714170.363862,462344,8085,1,BI,1,100,240
0.000000,0.000000,1726714171.163870,463144,8217,1,BI,1,100,800
0.000000,0.000000,1726714171.403873,463384,8253,1,BI,1,100,240
0.000000,0.000000,1726714172.176881,464157,8386,1,BI,1,100,760
0.000000,0.000000,1726714172.416883,464397,8421,1,BI,1,100,240
0.000000,0.000000,1726714173.176891,465157,8537,1,BI,1,100,760
0.000000,0.000000,1726714173.416894,465397,8573,1,BI,1,100,240
0.000000,0.000000,1726714174.176902,466157,8712,1,BI,1,100,760
0.000000,0.000000,1726714174.416905,466397,8746,1,BI,1,100,240
0.000000,0.000000,1726714175.096912,467077,8863,1,BI,1,100,680
0.000000,0.000000,1726714175.376915,467357,8914,1,BI,1,100,280
0.000000,0.000000,1726714176.016922,467997,9015,1,BI,1,100,640
0.000000,0.000000,1726714176.296925,468277,9065,1,BI,1,100,280
0.000000,0.000000,1726714176.976932,468957,9164,1,BI,1,100,680
0.000000,0.000000,1726714177.216934,469197,9217,1,BI,1,100,240
0.000000,0.000000,1726714177.976942,469957,9332,1,BI,1,100,760
0.000000,0.000000,1726714179.016953,470997,9503,1,BI,1,100,1040
0.000000,0.000000,1726714179.216956,471197,9536,1,BI,1,100,200
0.000000,0.000000,1726714180.016964,471997,9671,1,BI,1,100,800
0.000000,0.000000,1726714180.256967,472237,9724,1,BI,1,100,240
0.000000,0.000000,1726714180.975974,472956,9839,1,BI,1,100,720
0.000000,0.000000,1726714181.215977,473196,9872,1,BI,1,100,240
0.000000,0.000000,1726714181.935984,473916,9991,1,BI,1,100,720
0.000000,0.000000,1726714182.175987,474156,10040,1,BI,1,100,240
0.000000,0.000000,1726714182.855994,474836,10141,1,BI,1,100,680
0.000000,0.000000,1726714183.135997,475116,10192,1,BI,1,100,280
0.000000,0.000000,1726714183.830004,475810,10307,1,BI,1,100,680
0.000000,0.000000,1726714184.069007,476049,10348,1,BI,1,100,240
0.000000,0.000000,1726714184.709014,476689,10466,1,BI,1,100,640
0.000000,0.000000,1726714184.989017,476969,10501,1,BI,1,100,280
0.000000,0.000000,1726714185.589023,477569,10601,1,BI,1,100,600
0.000000,0.000000,1726714185.829026,477809,10650,1,BI,1,100,240
0.000000,0.000000,1726714186.469032,478449,10751,1,BI,1,100,640
0.000000,0.000000,1726714186.709035,478689,10785,1,BI,1,100,240
0.000000,0.000000,1726714187.429043,479409,10903,1,BI,1,100,720
0.000000,0.000000,1726714188.469054,480449,11083,1,BI,1,100,1040
0.000000,0.000000,1726714188.669056,480649,11119,1,BI,1,100,200
0.000000,0.000000,1726714189.469064,481449,11258,1,BI,1,100,800
0.000000,0.000000,1726714189.749067,481729,11292,1,BI,1,100,280
0.000000,0.000000,1726714190.469075,482449,11410,1,BI,1,100,720
0.000000,0.000000,1726714190.749078,482729,11460,1,BI,1,100,280
0.000000,0.000000,1726714191.469085,483449,11576,1,BI,1,100,720
0.000000,0.000000,1726714191.749088,483729,11628,1,BI,1,100,280
0.000000,0.000000,1726714192.469096,484449,11744,1,BI,1,100,720
0.000000,0.000000,1726714192.749099,484729,11794,1,BI,1,100,280
0.000000,0.000000,1726714193.429106,485409,11911,1,BI,1,100,680
0.000000,0.000000,1726714193.709109,485689,11946,1,BI,1,100,280
0.000000,0.000000,1726714194.362116,486342,12069,1,BI,1,100,640
0.000000,0.000000,1726714194.642119,486622,12104,1,BI,1,100,280
0.000000,0.000000,1726714195.322126,487302,12220,1,BI,1,100,680
0.000000,0.000000,1726714195.562129,487542,12255,1,BI,1,100,240
0.000000,0.000000,1726714196.242136,488222,12371,1,BI,1,100,680
0.000000,0.000000,1726714196.522139,488502,12422,1,BI,1,100,280
0.000000,0.000000,1726714197.122145,489102,12522,1,BI,1,100,600
0.000000,0.000000,1726714197.401148,489381,12558,1,BI,1,100,280
0.000000,0.000000,1726714198.001155,489981,12657,1,BI,1,100,600
0.000000,0.000000,1726714198.281158,490261,12707,1,BI,1,100,280
0.000000,0.000000,1726714198.961165,490941,12825,1,BI,1,100,680
0.000000,0.000000,1726714199.201167,491181,12860,1,BI,1,100,240
0.000000,0.000000,1726714199.881175,491861,12983,1,BI,1,100,680
0.000000,0.000000,1726714200.121177,492101,13016,1,BI,1,100,240
