LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
0.000000,0.000000,1726714024.817319,316799.000,49640,2,PI,1,100,161302
0.000000,0.000000,1726714024.857319,316839.000,49656,3,PI,1,100,161118
0.000000,0.000000,1726714024.897319,316879.000,49656,3,PI,1,100,161150
0.000000,0.000000,1726714024.937320,316919.000,49656,3,PI,1,100,161294
0.000000,0.000000,1726714024.977320,316959.000,49673,2,PI,1,100,161462
0.000000,0.000000,1726714025.017321,316999.000,49673,2,PI,1,100,161608
0.000000,0.000000,1726714025.057321,317039.000,49691,3,PI,1,100,161608
0.000000,0.000000,1726714025.097322,317079.000,49691,3,PI,1,100,161468
0.000000,0.000000,1726714025.137322,317119.000,49691,3,PI,1,100,161329
0.000000,0.000000,1726714025.177322,317159.000,49707,2,PI,1,100,161282
0.000000,0.000000,1726714025.217323,317199.000,49707,2,PI,1,100,161322
0.000000,0.000000,1726714025.257323,317239.000,49725,3,PI,1,100,161427
0.000000,0.000000,1726714025.297324,317279.000,49725,3,PI,1,100,161542
0.000000,0.000000,1726714025.337324,317319.000,49725,3,PI,1,100,161623
0.000000,0.000000,1726714025.377325,317359.000,49747,4,PI,1,100,161685
0.000000,0.000000,1726714025.417325,317399.000,49747,4,PI,1,100,161721
0.000000,0.000000,1726714025.457325,317439.000,49747,4,PI,1,100,161737
0.000000,0.000000,1726714025.497326,317479.000,49747,4,PI,1,100,161741
0.000000,0.000000,1726714025.537326,317519.000,49764,2,PI,1,100,161768
0.000000,0.000000,1726714025.577327,317559.000,49764,2,PI,1,100,161830
0.000000,0.000000,1726714025.617327,317599.000,49781,3,PI,1,100,161849
0.000000,0.000000,1726714025.657328,317639.000,49781,3,PI,1,100,161634
0.000000,0.000000,1726714025.697328,317679.000,49781,3,PI,1,100,161198
0.000000,0.000000,1726714025.737328,317719.000,49796,2,PI,1,100,160926
0.000000,0.000000,1726714025.777329,317759.000,49796,2,PI,1,100,160921
0.000000,0.000000,1726714025.817329,317799.000,49813,3,PI,1,100,161068
0.000000,0.000000,1726714025.857330,317839.000,49813,3,PI,1,100,161246
0.000000,0.000000,1726714025.897330,317879.000,49813,3,PI,1,100,161381
0.000000,0.000000,1726714025.937330,317919.000,49831,2,PI,1,100,161461
0.000000,0.000000,1726714025.977331,317959.000,49831,2,PI,1,100,161363
0.000000,0.000000,1726714026.017331,317999.000,49848,3,PI,1,100,161226
0.000000,0.000000,1726714026.057332,318039.000,49848,3,PI,1,100,161137
0.000000,0.000000,1726714026.097332,318079.000,49848,3,PI,1,100,161173
0.000000,0.000000,1726714026.137333,318119.000,49865,2,PI,1,100,161270
0.000000,0.000000,1726714026.177333,318159.000,49865,2,PI,1,100,161388
0.000000,0.000000,1726714026.217333,318199.000,49882,3,PI,1,100,161516
0.000000,0.000000,1726714026.257334,318239.000,49882,3,PI,1,100,161604
0.000000,0.000000,1726714026.297334,318279.000,49882,3,PI,1,100,161664
0.000000,0.000000,1726714026.337335,318319.000,49898,3,PI,1,100,161699
0.000000,0.000000,1726714026.377335,318359.000,49898,3,PI,1,100,161733
0.000000,0.000000,1726714026.417336,318399.000,49898,3,PI,1,100,161754
0.000000,0.000000,1726714026.457336,318439.000,49916,2,PI,1,100,161796
0.000000,0.000000,1726714026.497336,318479.000,49916,2,PI,1,100,161857
0.000000,0.000000,1726714026.537337,318519.000,49932,3,PI,1,100,161894
0.000000,0.000000,1726714026.577337,318559.000,49932,3,PI,1,100,161679
0.000000,0.000000,1726714026.617338,318599.000,49932,3,PI,1,100,161189
0.000000,0.000000,1726714026.657338,318639.000,49947,2,PI,1,100,160903
0.000000,0.000000,1726714026.697339,318679.000,49947,2,PI,1,100,160858
0.000000,0.000000,1726714026.737339,318719.000,49963,3,PI,1,100,160980
0.000000,0.000000,1726714026.777339,318759.000,49963,3,PI,1,100,161143
0.000000,0.000000,1726714026.817340,318799.000,49963,3,PI,1,100,161235
0.000000,0.000000,1726714026.857340,318839.000,49981,2,PI,1,100,161297
0.000000,0.000000,1726714026.897341,318879.000,49981,2,PI,1,100,161231
0.000000,0.000000,1726714026.937341,318919.000,49999,3,PI,1,100,161129
0.000000,0.000000,1726714026.977342,318959.000,49999,3,PI,1,100,161070
0.000000,0.000000,1726714027.017342,318999.000,49999,3,PI,1,100,161114
0.000000,0.000000,1726714027.056842,319038.500,50014,2,PI,1,100,161226
0.000000,0.000000,1726714027.096343,319078.000,50014,2,PI,1,100,161342
0.000000,0.000000,1726714027.136343,319118.000,50031,3,PI,1,100,161410
0.000000,0.000000,1726714027.176344,319158.000,50031,3,PI,1,100,161501
0.000000,0.000000,1726714027.216344,319198.000,50031,3,PI,1,100,161562
0.000000,0.000000,1726714027.256844,319238.500,50048,2,PI,1,100,161573
0.000000,0.000000,1726714027.297345,319279.000,50048,2,PI,1,100,161615
0.000000,0.000000,1726714027.337345,319319.000,50064,3,PI,1,100,161640
0.000000,0.000000,1726714027.377346,319359.000,50064,3,PI,1,100,161694
0.000000,0.000000,1726714027.417346,319399.000,50064,3,PI,1,100,161724
0.000000,0.000000,1726714027.457347,319439.000,50080,2,PI,1,100,161775
0.000000,0.000000,1726714027.497347,319479.000,50080,2,PI,1,100,161842
0.000000,0.000000,1726714027.537014,319518.667,50096,3,PI,1,100,161910
0.000000,0.000000,1726714027.576681,319558.333,50096,3,PI,1,100,161957
0.000000,0.000000,1726714027.616348,319598.000,50096,3,PI,1,100,161728
0.000000,0.000000,1726714027.656349,319638.000,50113,3,PI,1,100,161172
0.000000,0.000000,1726714027.696349,319678.000,50113,3,PI,1,100,160845
0.000000,0.000000,1726714027.736350,319718.000,50113,3,PI,1,100,160799
0.000000,0.000000,1726714027.776850,319758.500,50129,2,PI,1,100,160916
0.000000,0.000000,1726714027.817350,319799.000,50129,2,PI,1,100,161041
0.000000,0.000000,1726714027.857017,319838.667,50146,3,PI,1,100,161146
0.000000,0.000000,1726714027.896685,319878.333,50146,3,PI,1,100,161182
0.000000,0.000000,1726714027.936352,319918.000,50146,3,PI,1,100,161145
0.000000,0.000000,1726714027.976352,319958.000,50161,2,PI,1,100,161041
0.000000,0.000000,1726714028.016353,319998.000,50161,2,PI,1,100,160983
0.000000,0.000000,1726714028.056353,320038.000,50178,3,PI,1,100,161024
0.000000,0.000000,1726714028.096353,320078.000,50178,3,PI,1,100,161137
0.000000,0.000000,1726714028.136354,320118.000,50178,3,PI,1,100,161241
0.000000,0.000000,1726714028.176354,320158.000,50197,2,PI,1,100,161307
0.000000,0.000000,1726714028.216355,320198.000,50197,2,PI,1,100,161378
0.000000,0.000000,1726714028.256355,320238.000,50214,3,PI,1,100,161448
0.000000,0.000000,1726714028.296355,320278.000,50214,3,PI,1,100,161469
0.000000,0.000000,1726714028.336356,320318.000,50214,3,PI,1,100,161510
0.000000,0.000000,1726714028.376356,320358.000,50228,2,PI,1,100,161554
0.000000,0.000000,1726714028.416357,320398.000,50228,2,PI,1,100,161597
0.000000,0.000000,1726714028.456357,320438.000,50246,3,PI,1,100,161639
0.000000,0.000000,1726714028.496358,320478.000,50246,3,PI,1,100,161687
0.000000,0.000000,1726714028.536358,320518.000,50246,3,PI,1,100,161748
0.000000,0.000000,1726714028.576358,320558.000,50262,2,PI,1,100,161768
0.000000,0.000000,1726714028.616359,320598.000,50262,2,PI,1,100,161838
0.000000,0.000000,1726714028.656359,320638.000,50279,3,PI,1,100,161909
0.000000,0.000000,1726714028.696360,320678.000,50279,3,PI,1,100,161975
0.000000,0.000000,1726714028.736360,320718.000,50279,3,PI,1,100,161858
0.000000,0.000000,1726714028.776361,320758.000,50294,3,PI,1,100,161412
0.000000,0.000000,1726714028.816361,320798.000,50294,3,PI,1,100,160985
0.000000,0.000000,1726714028.856361,320838.000,50294,3,PI,1,100,160883
0.000000,0.000000,1726714028.896362,320878.000,50311,2,PI,1,100,160979
0.000000,0.000000,1726714028.936362,320918.000,50311,2,PI,1,100,161120
0.000000,0.000000,1726714028.976363,320958.000,50327,3,PI,1,100,161216
0.000000,0.000000,1726714029.016363,320998.000,50327,3,PI,1,100,161320
0.000000,0.000000,1726714029.056364,321038.000,50327,3,PI,1,100,161290
0.000000,0.000000,1726714029.096364,321078.000,50346,2,PI,1,100,161181
0.000000,0.000000,1726714029.136364,321118.000,50346,2,PI,1,100,161098
0.000000,0.000000,1726714029.176365,321158.000,50363,3,PI,1,100,161148
0.000000,0.000000,1726714029.216365,321198.000,50363,3,PI,1,100,161229
0.000000,0.000000,1726714029.256366,321238.000,50363,3,PI,1,100,161353
0.000000,0.000000,1726714029.296366,321278.000,50380,2,PI,1,100,161455
0.000000,0.000000,1726714029.336367,321318.000,50380,2,PI,1,100,161547
0.000000,0.000000,1726714029.376367,321358.000,50396,3,PI,1,100,161580
0.000000,0.000000,1726714029.416367,321398.000,50396,3,PI,1,100,161636
0.000000,0.000000,1726714029.456368,321438.000,50396,3,PI,1,100,161669
0.000000,0.000000,1726714029.496368,321478.000,50414,2,PI,1,100,161695
0.000000,0.000000,1726714029.536369,321518.000,50414,2,PI,1,100,161733
0.000000,0.000000,1726714029.576369,321558.000,50428,3,PI,1,100,161803
0.000000,0.000000,1726714029.616369,321598.000,50428,3,PI,1,100,161866
0.000000,0.000000,1726714029.656370,321638.000,50428,3,PI,1,100,161903
0.000000,0.000000,1726714029.696370,321678.000,50445,2,PI,1,100,161969
0.000000,0.000000,1726714029.736371,321718.000,50445,2,PI,1,100,162043
0.000000,0.000000,1726714029.776371,321758.000,50462,3,PI,1,100,162067
0.000000,0.000000,1726714029.816372,321798.000,50462,3,PI,1,100,161856
0.000000,0.000000,1726714029.856372,321838.000,50462,3,PI,1,100,161429
0.000000,0.000000,1726714029.896372,321878.000,50479,2,PI,1,100,161156
0.000000,0.000000,1726714029.936373,321918.000,50479,2,PI,1,100,161192
0.000000,0.000000,1726714029.976373,321958.000,50494,3,PI,1,100,161324
0.000000,0.000000,1726714030.016374,321998.000,50494,3,PI,1,100,161478
0.000000,0.000000,1726714030.056374,322038.000,50494,3,PI,1,100,161612
0.000000,0.000000,1726714030.096375,322078.000,50512,2,PI,1,100,161674
0.000000,0.000000,1726714030.136375,322118.000,50512,2,PI,1,100,161574
0.000000,0.000000,1726714030.180709,322162.333,50529,3,PI,1,100,161459
0.000000,0.000000,1726714030.225043,322206.667,50529,3,PI,1,100,161436
0.000000,0.000000,1726714030.269376,322251.000,50529,3,PI,1,100,161484
0.000000,0.000000,1726714030.309877,322291.500,50548,2,PI,1,100,161602
0.000000,0.000000,1726714030.350377,322332.000,50548,2,PI,1,100,161707
0.000000,0.000000,1726714030.390044,322371.667,50564,3,PI,1,100,161779
0.000000,0.000000,1726714030.429711,322411.333,50564,3,PI,1,100,161849
0.000000,0.000000,1726714030.469379,322451.000,50564,3,PI,1,100,161899
0.000000,0.000000,1726714030.509379,322491.000,50585,3,PI,1,100,161931
0.000000,0.000000,1726714030.549379,322531.000,50585,3,PI,1,100,161950
0.000000,0.000000,1726714030.589380,322571.000,50585,3,PI,1,100,161981
0.000000,0.000000,1726714030.629714,322611.333,50601,3,PI,1,100,162016
0.000000,0.000000,1726714030.670047,322651.667,50601,3,PI,1,100,162049
0.000000,0.000000,1726714030.710381,322692.000,50601,3,PI,1,100,162102
0.000000,0.000000,1726714030.750382,322732.000,50618,2,PI,1,100,162164
0.000000,0.000000,1726714030.790382,322772.000,50618,2,PI,1,100,162215
0.000000,0.000000,1726714030.830049,322811.667,50635,3,PI,1,100,162038
0.000000,0.000000,1726714030.869716,322851.333,50635,3,PI,1,100,161646
0.000000,0.000000,1726714030.909383,322891.000,50635,3,PI,1,100,161368
0.000000,0.000000,1726714030.949384,322931.000,50652,2,PI,1,100,161350
0.000000,0.000000,1726714030.989384,322971.000,50652,2,PI,1,100,161465
0.000000,0.000000,1726714031.029718,323011.333,50666,3,PI,1,100,161616
0.000000,0.000000,1726714031.070052,323051.667,50666,3,PI,1,100,161752
0.000000,0.000000,1726714031.110385,323092.000,50666,3,PI,1,100,161787
0.000000,0.000000,1726714031.149886,323131.500,50686,2,PI,1,100,161694
0.000000,0.000000,1726714031.189386,323171.000,50686,2,PI,1,100,161560
0.000000,0.000000,1726714031.229387,323211.000,50702,3,PI,1,100,161499
0.000000,0.000000,1726714031.269387,323251.000,50702,3,PI,1,100,161547
0.000000,0.000000,1726714031.309387,323291.000,50702,3,PI,1,100,161650
0.000000,0.000000,1726714031.349388,323331.000,50721,2,PI,1,100,161759
0.000000,0.000000,1726714031.389388,323371.000,50721,2,PI,1,100,161808
0.000000,0.000000,1726714031.429389,323411.000,50736,3,PI,1,100,161882
0.000000,0.000000,1726714031.469389,323451.000,50736,3,PI,1,100,161922
0.000000,0.000000,1726714031.509390,323491.000,50736,3,PI,1,100,161932
0.000000,0.000000,1726714031.549390,323531.000,50753,3,PI,1,100,161956
0.000000,0.000000,1726714031.589390,323571.000,50753,3,PI,1,100,161983
0.000000,0.000000,1726714031.629391,323611.000,50753,3,PI,1,100,162011
0.000000,0.000000,1726714031.669391,323651.000,50769,2,PI,1,100,162038
0.000000,0.000000,1726714031.709392,323691.000,50769,2,PI,1,100,162118
0.000000,0.000000,1726714031.749392,323731.000,50786,3,PI,1,100,162163
0.000000,0.000000,1726714031.789393,323771.000,50786,3,PI,1,100,162038
0.000000,0.000000,1726714031.829393,323811.000,50786,3,PI,1,100,161621
0.000000,0.000000,1726714031.869393,323851.000,50801,2,PI,1,100,161305
0.000000,0.000000,1726714031.909394,323891.000,50801,2,PI,1,100,161245
0.000000,0.000000,1726714031.949394,323931.000,50818,3,PI,1,100,161344
0.000000,0.000000,1726714031.989395,323971.000,50818,3,PI,1,100,161517
0.000000,0.000000,1726714032.029395,324011.000,50818,3,PI,1,100,161651
0.000000,0.000000,1726714032.069395,324051.000,50834,2,PI,1,100,161705
0.000000,0.000000,1726714032.109396,324091.000,50834,2,PI,1,100,161634
0.000000,0.000000,1726714032.149396,324131.000,50854,3,PI,1,100,161505
0.000000,0.000000,1726714032.189397,324171.000,50854,3,PI,1,100,161426
0.000000,0.000000,1726714032.229397,324211.000,50854,3,PI,1,100,161469
0.000000,0.000000,1726714032.269398,324251.000,50869,2,PI,1,100,161577
0.000000,0.000000,1726714032.309398,324291.000,50869,2,PI,1,100,161680
0.000000,0.000000,1726714032.349398,324331.000,50887,3,PI,1,100,161791
0.000000,0.000000,1726714032.389399,324371.000,50887,3,PI,1,100,161851
0.000000,0.000000,1726714032.429399,324411.000,50887,3,PI,1,100,161898
0.000000,0.000000,1726714032.469400,324451.000,50904,2,PI,1,100,161911
0.000000,0.000000,1726714032.509400,324491.000,50904,2,PI,1,100,161954
0.000000,0.000000,1726714032.549401,324531.000,50921,3,PI,1,100,161978
0.000000,0.000000,1726714032.589401,324571.000,50921,3,PI,1,100,162018
0.000000,0.000000,1726714032.629401,324611.000,50921,3,PI,1,100,162062
0.000000,0.000000,1726714032.669402,324651.000,50937,3,PI,1,100,162120
0.000000,0.000000,1726714032.709402,324691.000,50937,3,PI,1,100,162181
0.000000,0.000000,1726714032.749403,324731.000,50937,3,PI,1,100,162244
0.000000,0.000000,1726714032.789403,324771.000,50953,2,PI,1,100,162041
0.000000,0.000000,1726714032.829404,324811.000,50953,2,PI,1,100,161537
0.000000,0.000000,1726714032.869404,324851.000,50969,3,PI,1,100,161208
0.000000,0.000000,1726714032.909404,324891.000,50969,3,PI,1,100,161178
0.000000,0.000000,1726714032.949405,324931.000,50969,3,PI,1,100,161293
0.000000,0.000000,1726714032.989405,324971.000,50986,2,PI,1,100,161424
0.000000,0.000000,1726714033.029406,325011.000,50986,2,PI,1,100,161533
0.000000,0.000000,1726714033.069406,325051.000,51002,3,PI,1,100,161574
0.000000,0.000000,1726714033.109407,325091.000,51002,3,PI,1,100,161503
0.000000,0.000000,1726714033.149407,325131.000,51002,3,PI,1,100,161379
0.000000,0.000000,1726714033.189407,325171.000,51018,2,PI,1,100,161329
0.000000,0.000000,1726714033.229408,325211.000,51018,2,PI,1,100,161385
0.000000,0.000000,1726714033.269408,325251.000,51036,3,PI,1,100,161469
0.000000,0.000000,1726714033.309409,325291.000,51036,3,PI,1,100,161567
0.000000,0.000000,1726714033.349409,325331.000,51036,3,PI,1,100,161646
0.000000,0.000000,1726714033.389409,325371.000,51053,2,PI,1,100,161690
0.000000,0.000000,1726714033.429410,325411.000,51053,2,PI,1,100,161753
0.000000,0.000000,1726714033.469410,325451.000,51070,3,PI,1,100,161777
0.000000,0.000000,1726714033.509411,325491.000,51070,3,PI,1,100,161803
0.000000,0.000000,1726714033.549411,325531.000,51070,3,PI,1,100,161830
0.000000,0.000000,1726714033.589412,325571.000,51085,2,PI,1,100,161888
0.000000,0.000000,1726714033.629412,325611.000,51085,2,PI,1,100,161923
0.000000,0.000000,1726714033.669412,325651.000,51101,3,PI,1,100,161988
0.000000,0.000000,1726714033.709413,325691.000,51101,3,PI,1,100,162013
0.000000,0.000000,1726714033.749413,325731.000,51101,3,PI,1,100,162075
0.000000,0.000000,1726714033.789414,325771.000,51119,2,PI,1,100,162104
0.000000,0.000000,1726714033.829414,325811.000,51119,2,PI,1,100,162161
0.000000,0.000000,1726714033.869415,325851.000,51135,3,PI,1,100,162226
0.000000,0.000000,1726714033.909415,325891.000,51135,3,PI,1,100,162231
0.000000,0.000000,1726714033.949415,325931.000,51135,3,PI,1,100,161860
0.000000,0.000000,1726714033.989416,325971.000,51150,4,PI,1,100,161332
0.000000,0.000000,1726714034.029416,326011.000,51150,4,PI,1,100,161104
0.000000,0.000000,1726714034.069417,326051.000,51150,4,PI,1,100,161131
0.000000,0.000000,1726714034.109417,326091.000,51150,4,PI,1,100,161265
0.000000,0.000000,1726714034.149418,326131.000,51167,2,PI,1,100,161380
0.000000,0.000000,1726714034.189418,326171.000,51167,2,PI,1,100,161487
0.000000,0.000000,1726714034.229418,326211.000,51184,3,PI,1,100,161498
0.000000,0.000000,1726714034.269419,326251.000,51184,3,PI,1,100,161404
0.000000,0.000000,1726714034.309419,326291.000,51184,3,PI,1,100,161304
0.000000,0.000000,1726714034.349420,326331.000,51200,2,PI,1,100,161283
0.000000,0.000000,1726714034.389420,326371.000,51200,2,PI,1,100,161344
0.000000,0.000000,1726714034.429421,326411.000,51220,3,PI,1,100,161450
0.000000,0.000000,1726714034.469421,326451.000,51220,3,PI,1,100,161559
0.000000,0.000000,1726714034.509421,326491.000,51220,3,PI,1,100,161637
0.000000,0.000000,1726714034.549422,326531.000,51236,2,PI,1,100,161703
0.000000,0.000000,1726714034.589422,326571.000,51236,2,PI,1,100,161749
0.000000,0.000000,1726714034.629423,326611.000,51251,3,PI,1,100,161780
0.000000,0.000000,1726714034.669423,326651.000,51251,3,PI,1,100,161809
0.000000,0.000000,1726714034.709423,326691.000,51251,3,PI,1,100,161834
0.000000,0.000000,1726714034.749424,326731.000,51267,2,PI,1,100,161891
0.000000,0.000000,1726714034.789424,326771.000,51267,2,PI,1,100,161923
0.000000,0.000000,1726714034.829425,326811.000,51285,3,PI,1,100,161990
0.000000,0.000000,1726714034.869425,326851.000,51285,3,PI,1,100,162033
0.000000,0.000000,1726714034.909426,326891.000,51285,3,PI,1,100,162080
0.000000,0.000000,1726714034.949426,326931.000,51301,2,PI,1,100,162127
0.000000,0.000000,1726714034.989426,326971.000,51301,2,PI,1,100,162185
0.000000,0.000000,1726714035.029427,327011.000,51316,3,PI,1,100,162237
0.000000,0.000000,1726714035.069427,327051.000,51316,3,PI,1,100,162160
0.000000,0.000000,1726714035.109428,327091.000,51316,3,PI,1,100,161749
0.000000,0.000000,1726714035.149428,327131.000,51333,2,PI,1,100,161298
0.000000,0.000000,1726714035.189429,327171.000,51333,2,PI,1,100,161172
0.000000,0.000000,1726714035.229429,327211.000,51350,3,PI,1,100,161247
0.000000,0.000000,1726714035.269429,327251.000,51350,3,PI,1,100,161417
0.000000,0.000000,1726714035.309430,327291.000,51350,3,PI,1,100,161554
0.000000,0.000000,1726714035.349430,327331.000,51368,3,PI,1,100,161635
0.000000,0.000000,1726714035.389431,327371.000,51368,3,PI,1,100,161618
0.000000,0.000000,1726714035.429431,327411.000,51368,3,PI,1,100,161485
0.000000,0.000000,1726714035.469432,327451.000,51384,2,PI,1,100,161398
0.000000,0.000000,1726714035.509432,327491.000,51384,2,PI,1,100,161384
0.000000,0.000000,1726714035.549432,327531.000,51406,5,PI,1,100,161470
0.000000,0.000000,1726714035.589433,327571.000,51406,5,PI,1,100,161578
0.000000,0.000000,1726714035.629433,327611.000,51406,5,PI,1,100,161684
0.000000,0.000000,1726714035.669434,327651.000,51406,5,PI,1,100,161747
0.000000,0.000000,1726714035.709434,327691.000,51406,5,PI,1,100,161802
0.000000,0.000000,1726714035.749435,327731.000,51422,3,PI,1,100,161833
0.000000,0.000000,1726714035.789435,327771.000,51422,3,PI,1,100,161857
0.000000,0.000000,1726714035.829435,327811.000,51422,3,PI,1,100,161890
0.000000,0.000000,1726714035.869436,327851.000,51438,2,PI,1,100,161923
0.000000,0.000000,1726714035.909436,327891.000,51438,2,PI,1,100,161945
0.000000,0.000000,1726714035.949437,327931.000,51454,3,PI,1,100,161988
0.000000,0.000000,1726714035.989437,327971.000,51454,3,PI,1,100,162027
0.000000,0.000000,1726714036.029437,328011.000,51454,3,PI,1,100,162096
0.000000,0.000000,1726714036.069438,328051.000,51471,2,PI,1,100,162154
0.000000,0.000000,1726714036.109438,328091.000,51471,2,PI,1,100,162214
0.000000,0.000000,1726714036.149439,328131.000,51488,3,PI,1,100,162102
0.000000,0.000000,1726714036.189439,328171.000,51488,3,PI,1,100,161689
0.000000,0.000000,1726714036.229440,328211.000,51488,3,PI,1,100,161332
0.000000,0.000000,1726714036.269440,328251.000,51504,2,PI,1,100,161223
0.000000,0.000000,1726714036.309440,328291.000,51504,2,PI,1,100,161323
0.000000,0.000000,1726714036.349441,328331.000,51519,3,PI,1,100,161497
0.000000,0.000000,1726714036.389441,328371.000,51519,3,PI,1,100,161638
0.000000,0.000000,1726714036.429442,328411.000,51519,3,PI,1,100,161735
0.000000,0.000000,1726714036.469442,328451.000,51539,2,PI,1,100,161676
0.000000,0.000000,1726714036.509443,328491.000,51539,2,PI,1,100,161545
0.000000,0.000000,1726714036.549443,328531.000,51555,3,PI,1,100,161455
0.000000,0.000000,1726714036.589443,328571.000,51555,3,PI,1,100,161472
0.000000,0.000000,1726714036.629444,328611.000,51555,3,PI,1,100,161561
0.000000,0.000000,1726714036.669444,328651.000,51571,2,PI,1,100,161657
0.000000,0.000000,1726714036.709445,328691.000,51571,2,PI,1,100,161755
0.000000,0.000000,1726714036.749445,328731.000,51589,3,PI,1,100,161828
0.000000,0.000000,1726714036.789446,328771.000,51589,3,PI,1,100,161867
0.000000,0.000000,1726714036.829446,328811.000,51589,3,PI,1,100,161906
0.000000,0.000000,1726714036.869446,328851.000,51606,2,PI,1,100,161922
0.000000,0.000000,1726714036.909447,328891.000,51606,2,PI,1,100,161971
0.000000,0.000000,1726714036.949447,328931.000,51622,3,PI,1,100,161991
0.000000,0.000000,1726714036.989448,328971.000,51622,3,PI,1,100,162010
0.000000,0.000000,1726714037.029448,329011.000,51622,3,PI,1,100,162056
0.000000,0.000000,1726714037.069448,329051.000,51639,2,PI,1,100,162121
0.000000,0.000000,1726714037.109449,329091.000,51639,2,PI,1,100,162177
0.000000,0.000000,1726714037.149449,329131.000,51654,3,PI,1,100,162101
0.000000,0.000000,1726714037.189450,329171.000,51654,3,PI,1,100,161659
0.000000,0.000000,1726714037.229450,329211.000,51654,3,PI,1,100,161284
0.000000,0.000000,1726714037.269451,329251.000,51671,3,PI,1,100,161183
0.000000,0.000000,1726714037.309451,329291.000,51671,3,PI,1,100,161283
0.000000,0.000000,1726714037.349451,329331.000,51671,3,PI,1,100,161442
0.000000,0.000000,1726714037.389452,329371.000,51687,2,PI,1,100,161579
0.000000,0.000000,1726714037.429452,329411.000,51687,2,PI,1,100,161682
0.000000,0.000000,1726714037.469453,329451.000,51707,3,PI,1,100,161614
0.000000,0.000000,1726714037.509453,329491.000,51707,3,PI,1,100,161484
0.000000,0.000000,1726714037.549454,329531.000,51707,3,PI,1,100,161368
0.000000,0.000000,1726714037.589454,329571.000,51721,2,PI,1,100,161372
0.000000,0.000000,1726714037.629454,329611.000,51721,2,PI,1,100,161458
0.000000,0.000000,1726714037.669455,329651.000,51740,3,PI,1,100,161580
0.000000,0.000000,1726714037.709455,329691.000,51740,3,PI,1,100,161670
0.000000,0.000000,1726714037.749456,329731.000,51740,3,PI,1,100,161746
0.000000,0.000000,1726714037.789456,329771.000,51757,2,PI,1,100,161785
0.000000,0.000000,1726714037.829457,329811.000,51757,2,PI,1,100,161800
0.000000,0.000000,1726714037.869457,329851.000,51774,3,PI,1,100,161837
0.000000,0.000000,1726714037.909457,329891.000,51774,3,PI,1,100,161843
0.000000,0.000000,1726714037.949458,329931.000,51774,3,PI,1,100,161872
0.000000,0.000000,1726714037.989458,329971.000,51788,2,PI,1,100,161909
0.000000,0.000000,1726714038.029459,330011.000,51788,2,PI,1,100,161949
0.000000,0.000000,1726714038.069459,330051.000,51805,3,PI,1,100,162008
0.000000,0.000000,1726714038.109460,330091.000,51805,3,PI,1,100,162077
0.000000,0.000000,1726714038.149460,330131.000,51805,3,PI,1,100,162107
0.000000,0.000000,1726714038.189460,330171.000,51822,2,PI,1,100,161779
0.000000,0.000000,1726714038.229461,330211.000,51822,2,PI,1,100,161285
0.000000,0.000000,1726714038.269461,330251.000,51839,3,PI,1,100,161040
0.000000,0.000000,1726714038.309462,330291.000,51839,3,PI,1,100,161062
0.000000,0.000000,1726714038.349462,330331.000,51839,3,PI,1,100,161215
0.000000,0.000000,1726714038.389462,330371.000,51853,2,PI,1,100,161365
0.000000,0.000000,1726714038.429463,330411.000,51853,2,PI,1,100,161479
0.000000,0.000000,1726714038.469463,330451.000,51873,3,PI,1,100,161501
0.000000,0.000000,1726714038.509464,330491.000,51873,3,PI,1,100,161391
0.000000,0.000000,1726714038.549464,330531.000,51873,3,PI,1,100,161267
0.000000,0.000000,1726714038.589465,330571.000,51889,2,PI,1,100,161201
0.000000,0.000000,1726714038.629465,330611.000,51889,2,PI,1,100,161272
0.000000,0.000000,1726714038.669465,330651.000,51908,3,PI,1,100,161377
0.000000,0.000000,1726714038.709466,330691.000,51908,3,PI,1,100,161479
0.000000,0.000000,1726714038.749466,330731.000,51908,3,PI,1,100,161564
0.000000,0.000000,1726714038.789467,330771.000,51924,3,PI,1,100,161638
0.000000,0.000000,1726714038.829467,330811.000,51924,3,PI,1,100,161663
0.000000,0.000000,1726714038.869468,330851.000,51924,3,PI,1,100,161694
0.000000,0.000000,1726714038.909468,330891.000,51940,2,PI,1,100,161719
0.000000,0.000000,1726714038.949468,330931.000,51940,2,PI,1,100,161757
0.000000,0.000000,1726714038.989469,330971.000,51956,3,PI,1,100,161774
0.000000,0.000000,1726714039.029469,331011.000,51956,3,PI,1,100,161835
0.000000,0.000000,1726714039.069470,331051.000,51956,3,PI,1,100,161889
0.000000,0.000000,1726714039.109470,331091.000,51974,2,PI,1,100,161976
0.000000,0.000000,1726714039.149471,331131.000,51974,2,PI,1,100,161999
0.000000,0.000000,1726714039.189471,331171.000,51992,3,PI,1,100,161682
0.000000,0.000000,1726714039.229471,331211.000,51992,3,PI,1,100,161164
0.000000,0.000000,1726714039.269472,331251.000,51992,3,PI,1,100,160937
0.000000,0.000000,1726714039.309472,331291.000,52007,2,PI,1,100,160977
0.000000,0.000000,1726714039.349473,331331.000,52007,2,PI,1,100,161110
0.000000,0.000000,1726714039.389473,331371.000,52023,3,PI,1,100,161248
0.000000,0.000000,1726714039.429474,331411.000,52023,3,PI,1,100,161361
