LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
0.000000,0.000000,1726713969.514232,261496.500,40641,2,EL,1,100,-17577.400391
0.000000,0.000000,1726713969.580733,261563.000,40641,2,EL,1,100,-17578.000000
0.000000,0.000000,1726713969.647734,261630.000,40658,1,EL,1,100,-17578.000000
0.000000,0.000000,1726713969.714234,261696.500,40672,2,EL,1,100,-17578.000000
0.000000,0.000000,1726713969.780735,261763.000,40672,2,EL,1,100,-17578.599609
0.000000,0.000000,1726713969.847736,261830.000,40692,1,EL,1,100,-17579.000000
0.000000,0.000000,1726713969.914237,261896.500,40708,2,EL,1,100,-17579.199219
0.000000,0.000000,1726713969.980737,261963.000,40708,2,EL,1,100,-17579.000000
0.000000,0.000000,1726713970.047738,262030.000,40725,1,EL,1,100,-17579.800781
0.000000,0.000000,1726713970.114239,262096.500,40740,2,EL,1,100,-17580.000000
0.000000,0.000000,1726713970.180739,262163.000,40740,2,EL,1,100,-17580.199219
0.000000,0.000000,1726713970.247740,262230.000,40757,1,EL,1,100,-17581.000000
0.000000,0.000000,1726713970.314241,262296.500,40773,2,EL,1,100,-17581.000000
0.000000,0.000000,1726713970.380741,262363.000,40773,2,EL,1,100,-17581.400391
0.000000,0.000000,1726713970.446742,262429.000,40790,1,EL,1,100,-17581.800781
0.000000,0.000000,1726713970.513743,262496.000,40805,2,EL,1,100,-17582.000000
0.000000,0.000000,1726713970.580744,262563.000,40805,2,EL,1,100,-17582.000000
0.000000,0.000000,1726713970.646744,262629.000,40822,1,EL,1,100,-17582.400391
0.000000,0.000000,1726713970.713745,262696.000,40838,2,EL,1,100,-17582.400391
0.000000,0.000000,1726713970.780746,262763.000,40838,2,EL,1,100,-17583.000000
0.000000,0.000000,1726713970.847746,262830.000,40856,1,EL,1,100,-17583.400391
0.000000,0.000000,1726713970.914247,262896.500,40870,2,EL,1,100,-17583.800781
0.000000,0.000000,1726713970.980748,262963.000,40870,2,EL,1,100,-17584.000000
0.000000,0.000000,1726713971.047749,263030.000,40889,1,EL,1,100,-17584.400391
0.000000,0.000000,1726713971.114249,263096.500,40906,2,EL,1,100,-17584.400391
0.000000,0.000000,1726713971.180750,263163.000,40906,2,EL,1,100,-17585.000000
0.000000,0.000000,1726713971.247751,263230.000,40923,1,EL,1,100,-17584.599609
0.000000,0.000000,1726713971.314251,263296.500,40938,2,EL,1,100,-17585.000000
0.000000,0.000000,1726713971.380752,263363.000,40938,2,EL,1,100,-17585.199219
0.000000,0.000000,1726713971.447253,263429.500,40955,2,EL,1,100,-17585.400391
0.000000,0.000000,1726713971.513753,263496.000,40955,2,EL,1,100,-17585.800781
0.000000,0.000000,1726713971.580754,263563.000,40971,1,EL,1,100,-17586.599609
0.000000,0.000000,1726713971.647255,263629.500,40988,2,EL,1,100,-17587.599609
0.000000,0.000000,1726713971.713756,263696.000,40988,2,EL,1,100,-17587.800781
0.000000,0.000000,1726713971.780756,263763.000,41004,1,EL,1,100,-17588.000000
0.000000,0.000000,1726713971.847257,263829.500,41020,2,EL,1,100,-17588.000000
0.000000,0.000000,1726713971.913758,263896.000,41020,2,EL,1,100,-17588.599609
0.000000,0.000000,1726713971.980758,263963.000,41036,1,EL,1,100,-17589.199219
0.000000,0.000000,1726713972.047259,264029.500,41053,2,EL,1,100,-17589.400391
0.000000,0.000000,1726713972.113760,264096.000,41053,2,EL,1,100,-17590.000000
0.000000,0.000000,1726713972.180761,264163.000,41072,1,EL,1,100,-17590.199219
0.000000,0.000000,1726713972.247261,264229.500,41087,2,EL,1,100,-17590.400391
0.000000,0.000000,1726713972.313762,264296.000,41087,2,EL,1,100,-17590.400391
0.000000,0.000000,1726713972.380763,264363.000,41103,1,EL,1,100,-17590.800781
0.000000,0.000000,1726713972.447263,264429.500,41121,2,EL,1,100,-17591.599609
0.000000,0.000000,1726713972.513764,264496.000,41121,2,EL,1,100,-17591.400391
0.000000,0.000000,1726713972.580765,264563.000,41137,1,EL,1,100,-17592.000000
0.000000,0.000000,1726713972.647266,264629.500,41152,2,EL,1,100,-17592.000000
0.000000,0.000000,1726713972.713766,264696.000,41152,2,EL,1,100,-17592.400391
0.000000,0.000000,1726713972.780767,264763.000,41168,1,EL,1,100,-17593.000000
0.000000,0.000000,1726713972.847268,264829.500,41186,2,EL,1,100,-17593.000000
0.000000,0.000000,1726713972.913768,264896.000,41186,2,EL,1,100,-17593.599609
0.000000,0.000000,1726713972.980769,264963.000,41202,1,EL,1,100,-17594.000000
0.000000,0.000000,1726713973.047270,265029.500,41219,2,EL,1,100,-17593.800781
0.000000,0.000000,1726713973.113770,265096.000,41219,2,EL,1,100,-17593.800781
0.000000,0.000000,1726713973.180771,265163.000,41236,1,EL,1,100,-17594.000000
0.000000,0.000000,1726713973.247272,265229.500,41255,2,EL,1,100,-17594.400391
0.000000,0.000000,1726713973.313773,265296.000,41255,2,EL,1,100,-17594.599609
0.000000,0.000000,1726713973.380773,265363.000,41271,1,EL,1,100,-17594.599609
0.000000,0.000000,1726713973.447274,265429.500,41287,2,EL,1,100,-17595.000000
0.000000,0.000000,1726713973.513775,265496.000,41287,2,EL,1,100,-17595.000000
0.000000,0.000000,1726713973.580775,265563.000,41303,1,EL,1,100,-17595.199219
0.000000,0.000000,1726713973.647276,265629.500,41320,2,EL,1,100,-17595.800781
0.000000,0.000000,1726713973.713777,265696.000,41320,2,EL,1,100,-17596.000000
0.000000,0.000000,1726713973.780778,265763.000,41336,1,EL,1,100,-17596.000000
0.000000,0.000000,1726713973.847278,265829.500,41353,2,EL,1,100,-17596.599609
0.000000,0.000000,1726713973.913779,265896.000,41353,2,EL,1,100,-17597.000000
0.000000,0.000000,1726713973.980280,265962.500,41368,2,EL,1,100,-17597.000000
0.000000,0.000000,1726713974.046780,266029.000,41368,2,EL,1,100,-17597.199219
0.000000,0.000000,1726713974.113781,266096.000,41387,1,EL,1,100,-17597.800781
0.000000,0.000000,1726713974.180282,266162.500,41412,2,EL,1,100,-17598.000000
0.000000,0.000000,1726713974.246782,266229.000,41412,2,EL,1,100,-17598.000000
0.000000,0.000000,1726713974.313283,266295.500,41428,2,EL,1,100,-17598.599609
0.000000,0.000000,1726713974.379784,266362.000,41428,2,EL,1,100,-17599.000000
0.000000,0.000000,1726713974.446785,266429.000,41445,1,EL,1,100,-17599.000000
0.000000,0.000000,1726713974.513285,266495.500,41460,2,EL,1,100,-17599.599609
0.000000,0.000000,1726713974.579786,266562.000,41460,2,EL,1,100,-17599.599609
0.000000,0.000000,1726713974.646787,266629.000,41477,1,EL,1,100,-17600.199219
0.000000,0.000000,1726713974.713287,266695.500,41493,2,EL,1,100,-17600.000000
0.000000,0.000000,1726713974.779788,266762.000,41493,2,EL,1,100,-17600.400391
0.000000,0.000000,1726713974.846789,266829.000,41511,1,EL,1,100,-17600.599609
0.000000,0.000000,1726713974.913290,266895.500,41525,2,EL,1,100,-17601.000000
0.000000,0.000000,1726713974.979790,266962.000,41525,2,EL,1,100,-17601.199219
0.000000,0.000000,1726713975.046791,267029.000,41542,1,EL,1,100,-17601.800781
0.000000,0.000000,1726713975.113292,267095.500,41559,2,EL,1,100,-17601.800781
0.000000,0.000000,1726713975.179792,267162.000,41559,2,EL,1,100,-17602.000000
0.000000,0.000000,1726713975.246793,267229.000,41576,1,EL,1,100,-17602.400391
0.000000,0.000000,1726713975.313294,267295.500,41591,2,EL,1,100,-17602.800781
0.000000,0.000000,1726713975.379794,267362.000,41591,2,EL,1,100,-17603.000000
0.000000,0.000000,1726713975.446795,267429.000,41609,1,EL,1,100,-17603.199219
0.000000,0.000000,1726713975.513296,267495.500,41626,2,EL,1,100,-17603.599609
0.000000,0.000000,1726713975.579797,267562.000,41626,2,EL,1,100,-17603.800781
0.000000,0.000000,1726713975.646797,267629.000,41643,2,EL,1,100,-17604.000000
0.000000,0.000000,1726713975.713798,267696.000,41643,2,EL,1,100,-17604.000000
0.000000,0.000000,1726713975.779799,267762.000,41659,1,EL,1,100,-17604.599609
0.000000,0.000000,1726713975.846799,267829.000,41675,2,EL,1,100,-17605.000000
0.000000,0.000000,1726713975.913800,267896.000,41675,2,EL,1,100,-17605.000000
0.000000,0.000000,1726713975.979801,267962.000,41691,1,EL,1,100,-17605.000000
0.000000,0.000000,1726713976.046802,268029.000,41708,2,EL,1,100,-17605.199219
0.000000,0.000000,1726713976.113802,268096.000,41708,2,EL,1,100,-17605.800781
0.000000,0.000000,1726713976.179803,268162.000,41725,1,EL,1,100,-17606.000000
0.000000,0.000000,1726713976.246804,268229.000,41740,2,EL,1,100,-17606.400391
0.000000,0.000000,1726713976.313804,268296.000,41740,2,EL,1,100,-17606.199219
0.000000,0.000000,1726713976.379805,268362.000,41758,1,EL,1,100,-17606.400391
0.000000,0.000000,1726713976.446806,268429.000,41776,2,EL,1,100,-17606.800781
0.000000,0.000000,1726713976.513807,268496.000,41776,2,EL,1,100,-17607.000000
0.000000,0.000000,1726713976.579807,268562.000,41792,1,EL,1,100,-17607.000000
0.000000,0.000000,1726713976.646808,268629.000,41807,2,EL,1,100,-17607.800781
0.000000,0.000000,1726713976.713809,268696.000,41807,2,EL,1,100,-17607.599609
0.000000,0.000000,1726713976.779809,268762.000,41823,1,EL,1,100,-17608.000000
0.000000,0.000000,1726713976.846810,268829.000,41841,2,EL,1,100,-17608.000000
0.000000,0.000000,1726713976.913811,268896.000,41841,2,EL,1,100,-17608.000000
0.000000,0.000000,1726713976.979811,268962.000,41857,1,EL,1,100,-17608.800781
0.000000,0.000000,1726713977.046812,269029.000,41872,2,EL,1,100,-17608.800781
0.000000,0.000000,1726713977.113813,269096.000,41872,2,EL,1,100,-17609.000000
0.000000,0.000000,1726713977.179814,269162.000,41889,1,EL,1,100,-17609.400391
0.000000,0.000000,1726713977.246814,269229.000,41906,2,EL,1,100,-17609.599609
0.000000,0.000000,1726713977.313815,269296.000,41906,2,EL,1,100,-17610.000000
0.000000,0.000000,1726713977.379816,269362.000,41922,1,EL,1,100,-17610.000000
0.000000,0.000000,1726713977.446316,269428.500,41938,2,EL,1,100,-17610.000000
0.000000,0.000000,1726713977.512817,269495.000,41938,2,EL,1,100,-17610.000000
0.000000,0.000000,1726713977.579818,269562.000,41954,1,EL,1,100,-17610.800781
0.000000,0.000000,1726713977.646319,269628.500,41971,2,EL,1,100,-17610.800781
0.000000,0.000000,1726713977.712819,269695.000,41971,2,EL,1,100,-17610.599609
0.000000,0.000000,1726713977.779820,269762.000,41990,2,EL,1,100,-17611.000000
0.000000,0.000000,1726713977.846821,269829.000,41990,2,EL,1,100,-17611.599609
0.000000,0.000000,1726713977.912821,269895.000,42007,1,EL,1,100,-17611.800781
0.000000,0.000000,1726713977.979822,269962.000,42021,2,EL,1,100,-17612.000000
0.000000,0.000000,1726713978.046823,270029.000,42021,2,EL,1,100,-17612.000000
0.000000,0.000000,1726713978.112823,270095.000,42038,1,EL,1,100,-17612.199219
0.000000,0.000000,1726713978.179824,270162.000,42055,2,EL,1,100,-17612.400391
0.000000,0.000000,1726713978.246825,270229.000,42055,2,EL,1,100,-17613.000000
0.000000,0.000000,1726713978.312826,270295.000,42072,1,EL,1,100,-17613.000000
0.000000,0.000000,1726713978.379826,270362.000,42086,2,EL,1,100,-17613.800781
0.000000,0.000000,1726713978.446827,270429.000,42086,2,EL,1,100,-17613.800781
0.000000,0.000000,1726713978.512828,270495.000,42104,1,EL,1,100,-17613.800781
0.000000,0.000000,1726713978.579828,270562.000,42120,2,EL,1,100,-17614.000000
0.000000,0.000000,1726713978.646829,270629.000,42120,2,EL,1,100,-17614.000000
0.000000,0.000000,1726713978.713830,270696.000,42137,1,EL,1,100,-17614.000000
0.000000,0.000000,1726713978.780331,270762.500,42152,2,EL,1,100,-17614.599609
0.000000,0.000000,1726713978.846831,270829.000,42152,2,EL,1,100,-17614.800781
0.000000,0.000000,1726713978.912832,270895.000,42169,1,EL,1,100,-17615.199219
0.000000,0.000000,1726713978.979833,270962.000,42185,2,EL,1,100,-17615.199219
0.000000,0.000000,1726713979.046833,271029.000,42185,2,EL,1,100,-17615.599609
0.000000,0.000000,1726713979.112834,271095.000,42204,1,EL,1,100,-17615.599609
0.000000,0.000000,1726713979.179835,271162.000,42221,2,EL,1,100,-17616.000000
0.000000,0.000000,1726713979.246835,271229.000,42221,2,EL,1,100,-17616.000000
0.000000,0.000000,1726713979.313336,271295.500,42243,2,EL,1,100,-17616.199219
0.000000,0.000000,1726713979.379837,271362.000,42243,2,EL,1,100,-17616.800781
0.000000,0.000000,1726713979.446338,271428.500,42260,2,EL,1,100,-17617.000000
0.000000,0.000000,1726713979.512838,271495.000,42260,2,EL,1,100,-17616.800781
0.000000,0.000000,1726713979.579839,271562.000,42277,1,EL,1,100,-17617.000000
0.000000,0.000000,1726713979.646340,271628.500,42293,2,EL,1,100,-17617.400391
0.000000,0.000000,1726713979.712840,271695.000,42293,2,EL,1,100,-17618.000000
0.000000,0.000000,1726713979.779841,271762.000,42310,1,EL,1,100,-17618.000000
0.000000,0.000000,1726713979.846342,271828.500,42325,2,EL,1,100,-17618.400391
0.000000,0.000000,1726713979.912843,271895.000,42325,2,EL,1,100,-17618.199219
0.000000,0.000000,1726713979.979843,271962.000,42342,1,EL,1,100,-17619.000000
0.000000,0.000000,1726713980.046344,272028.500,42358,2,EL,1,100,-17619.000000
0.000000,0.000000,1726713980.112845,272095.000,42358,2,EL,1,100,-17619.000000
0.000000,0.000000,1726713980.179845,272162.000,42376,1,EL,1,100,-17619.000000
0.000000,0.000000,1726713980.246346,272228.500,42390,2,EL,1,100,-17619.800781
0.000000,0.000000,1726713980.312847,272295.000,42390,2,EL,1,100,-17619.800781
0.000000,0.000000,1726713980.379847,272362.000,42409,1,EL,1,100,-17620.199219
0.000000,0.000000,1726713980.446348,272428.500,42426,2,EL,1,100,-17620.400391
0.000000,0.000000,1726713980.512849,272495.000,42426,2,EL,1,100,-17621.000000
0.000000,0.000000,1726713980.579850,272562.000,42443,1,EL,1,100,-17620.599609
0.000000,0.000000,1726713980.646350,272628.500,42457,2,EL,1,100,-17621.000000
0.000000,0.000000,1726713980.712851,272695.000,42457,2,EL,1,100,-17621.000000
0.000000,0.000000,1726713980.779852,272762.000,42474,1,EL,1,100,-17621.000000
0.000000,0.000000,1726713980.846352,272828.500,42491,2,EL,1,100,-17621.599609
0.000000,0.000000,1726713980.912853,272895.000,42491,2,EL,1,100,-17621.800781
0.000000,0.000000,1726713980.979854,272962.000,42508,1,EL,1,100,-17622.000000
0.000000,0.000000,1726713981.046355,273028.500,42522,2,EL,1,100,-17622.400391
0.000000,0.000000,1726713981.112855,273095.000,42522,2,EL,1,100,-17622.199219
0.000000,0.000000,1726713981.179856,273162.000,42542,1,EL,1,100,-17622.199219
0.000000,0.000000,1726713981.246357,273228.500,42558,2,EL,1,100,-17623.000000
0.000000,0.000000,1726713981.312857,273295.000,42558,2,EL,1,100,-17623.000000
0.000000,0.000000,1726713981.379858,273362.000,42577,1,EL,1,100,-17623.000000
0.000000,0.000000,1726713981.446359,273428.500,42593,2,EL,1,100,-17623.000000
0.000000,0.000000,1726713981.512859,273495.000,42593,2,EL,1,100,-17623.000000
0.000000,0.000000,1726713981.579360,273561.500,42609,2,EL,1,100,-17623.800781
0.000000,0.000000,1726713981.645861,273628.000,42609,2,EL,1,100,-17623.800781
0.000000,0.000000,1726713981.712862,273695.000,42625,1,EL,1,100,-17624.000000
0.000000,0.000000,1726713981.779362,273761.500,42643,2,EL,1,100,-17624.000000
0.000000,0.000000,1726713981.845863,273828.000,42643,2,EL,1,100,-17624.800781
0.000000,0.000000,1726713981.912864,273895.000,42659,1,EL,1,100,-17624.599609
0.000000,0.000000,1726713981.979364,273961.500,42674,2,EL,1,100,-17625.000000
0.000000,0.000000,1726713982.045865,274028.000,42674,2,EL,1,100,-17625.000000
0.000000,0.000000,1726713982.112866,274095.000,42690,1,EL,1,100,-17625.599609
0.000000,0.000000,1726713982.179367,274161.500,42708,2,EL,1,100,-17626.000000
0.000000,0.000000,1726713982.245867,274228.000,42708,2,EL,1,100,-17626.000000
0.000000,0.000000,1726713982.312868,274295.000,42724,1,EL,1,100,-17626.000000
0.000000,0.000000,1726713982.379369,274361.500,42739,2,EL,1,100,-17626.000000
0.000000,0.000000,1726713982.445869,274428.000,42739,2,EL,1,100,-17626.199219
0.000000,0.000000,1726713982.512870,274495.000,42758,1,EL,1,100,-17626.800781
0.000000,0.000000,1726713982.579371,274561.500,42775,2,EL,1,100,-17626.800781
0.000000,0.000000,1726713982.645872,274628.000,42775,2,EL,1,100,-17627.000000
0.000000,0.000000,1726713982.712872,274695.000,42791,1,EL,1,100,-17627.000000
0.000000,0.000000,1726713982.779373,274761.500,42807,2,EL,1,100,-17627.599609
0.000000,0.000000,1726713982.845874,274828.000,42807,2,EL,1,100,-17628.000000
0.000000,0.000000,1726713982.912874,274895.000,42823,1,EL,1,100,-17628.000000
0.000000,0.000000,1726713982.979375,274961.500,42840,2,EL,1,100,-17628.199219
0.000000,0.000000,1726713983.045876,275028.000,42840,2,EL,1,100,-17628.800781
0.000000,0.000000,1726713983.112876,275095.000,42856,1,EL,1,100,-17629.000000
0.000000,0.000000,1726713983.179377,275161.500,42873,2,EL,1,100,-17629.000000
0.000000,0.000000,1726713983.245878,275228.000,42873,2,EL,1,100,-17629.000000
0.000000,0.000000,1726713983.312879,275295.000,42888,1,EL,1,100,-17629.599609
0.000000,0.000000,1726713983.379379,275361.500,42905,2,EL,1,100,-17629.800781
0.000000,0.000000,1726713983.445880,275428.000,42905,2,EL,1,100,-17630.000000
0.000000,0.000000,1726713983.512881,275495.000,42922,1,EL,1,100,-17630.199219
0.000000,0.000000,1726713983.579381,275561.500,42940,2,EL,1,100,-17630.800781
0.000000,0.000000,1726713983.645882,275628.000,42940,2,EL,1,100,-17630.800781
0.000000,0.000000,1726713983.712883,275695.000,42955,2,EL,1,100,-17631.199219
0.000000,0.000000,1726713983.779884,275762.000,42955,2,EL,1,100,-17631.599609
0.000000,0.000000,1726713983.845884,275828.000,42973,1,EL,1,100,-17632.000000
0.000000,0.000000,1726713983.912385,275894.500,42989,2,EL,1,100,-17631.000000
0.000000,0.000000,1726713983.978886,275961.000,42989,2,EL,1,100,-17631.599609
0.000000,0.000000,1726713984.045886,276028.000,43006,1,EL,1,100,-17632.000000
0.000000,0.000000,1726713984.112387,276094.500,43021,2,EL,1,100,-17632.199219
0.000000,0.000000,1726713984.178888,276161.000,43021,2,EL,1,100,-17632.400391
0.000000,0.000000,1726713984.245888,276228.000,43040,1,EL,1,100,-17633.000000
0.000000,0.000000,1726713984.312389,276294.500,43056,2,EL,1,100,-17633.000000
0.000000,0.000000,1726713984.378890,276361.000,43056,2,EL,1,100,-17633.000000
0.000000,0.000000,1726713984.445891,276428.000,43079,2,EL,1,100,-17633.599609
0.000000,0.000000,1726713984.512891,276495.000,43079,2,EL,1,100,-17634.000000
0.000000,0.000000,1726713984.579892,276562.000,43097,1,EL,1,100,-17633.800781
0.000000,0.000000,1726713984.646393,276628.500,43112,2,EL,1,100,-17634.199219
0.000000,0.000000,1726713984.712893,276695.000,43112,2,EL,1,100,-17634.199219
0.000000,0.000000,1726713984.779894,276762.000,43128,1,EL,1,100,-17635.000000
0.000000,0.000000,1726713984.846395,276828.500,43146,2,EL,1,100,-17635.000000
0.000000,0.000000,1726713984.912896,276895.000,43146,2,EL,1,100,-17635.000000
0.000000,0.000000,1726713984.978896,276961.000,43162,1,EL,1,100,-17635.199219
0.000000,0.000000,1726713985.045897,277028.000,43178,2,EL,1,100,-17635.000000
0.000000,0.000000,1726713985.112898,277095.000,43178,2,EL,1,100,-17635.400391
0.000000,0.000000,1726713985.179398,277161.500,43194,2,EL,1,100,-17636.000000
0.000000,0.000000,1726713985.245899,277228.000,43194,2,EL,1,100,-17635.800781
0.000000,0.000000,1726713985.312900,277295.000,43211,1,EL,1,100,-17636.199219
0.000000,0.000000,1726713985.379400,277361.500,43227,2,EL,1,100,-17636.199219
0.000000,0.000000,1726713985.445901,277428.000,43227,2,EL,1,100,-17636.800781
0.000000,0.000000,1726713985.512902,277495.000,43245,1,EL,1,100,-17637.000000
0.000000,0.000000,1726713985.579403,277561.500,43261,2,EL,1,100,-17637.000000
0.000000,0.000000,1726713985.645903,277628.000,43261,2,EL,1,100,-17637.000000
0.000000,0.000000,1726713985.712904,277695.000,43278,1,EL,1,100,-17637.400391
0.000000,0.000000,1726713985.779405,277761.500,43295,2,EL,1,100,-17637.400391
0.000000,0.000000,1726713985.845905,277828.000,43295,2,EL,1,100,-17637.400391
0.000000,0.000000,1726713985.912906,277895.000,43312,1,EL,1,100,-17638.000000
0.000000,0.000000,1726713985.979407,277961.500,43326,2,EL,1,100,-17638.000000
0.000000,0.000000,1726713986.045908,278028.000,43326,2,EL,1,100,-17638.000000
0.000000,0.000000,1726713986.112908,278095.000,43343,1,EL,1,100,-17638.199219
0.000000,0.000000,1726713986.179409,278161.500,43360,2,EL,1,100,-17638.599609
0.000000,0.000000,1726713986.245910,278228.000,43360,2,EL,1,100,-17639.000000
0.000000,0.000000,1726713986.312910,278295.000,43377,1,EL,1,100,-17639.000000
0.000000,0.000000,1726713986.379411,278361.500,43391,2,EL,1,100,-17639.000000
0.000000,0.000000,1726713986.445912,278428.000,43391,2,EL,1,100,-17639.000000
0.000000,0.000000,1726713986.512913,278495.000,43409,1,EL,1,100,-17639.599609
0.000000,0.000000,1726713986.579413,278561.500,43425,2,EL,1,100,-17640.000000
0.000000,0.000000,1726713986.645914,278628.000,43425,2,EL,1,100,-17640.000000
0.000000,0.000000,1726713986.712915,278695.000,43442,1,EL,1,100,-17640.199219
0.000000,0.000000,1726713986.779415,278761.500,43457,2,EL,1,100,-17640.599609
0.000000,0.000000,1726713986.845916,278828.000,43457,2,EL,1,100,-17640.400391
0.000000,0.000000,1726713986.912917,278895.000,43474,1,EL,1,100,-17641.000000
0.000000,0.000000,1726713986.979417,278961.500,43492,2,EL,1,100,-17641.000000
0.000000,0.000000,1726713987.045918,279028.000,43492,2,EL,1,100,-17641.000000
0.000000,0.000000,1726713987.112919,279095.000,43509,1,EL,1,100,-17641.199219
0.000000,0.000000,1726713987.179420,279161.500,43525,2,EL,1,100,-17642.000000
0.000000,0.000000,1726713987.245920,279228.000,43525,2,EL,1,100,-17641.800781
0.000000,0.000000,1726713987.312921,279295.000,43541,1,EL,1,100,-17642.000000
0.000000,0.000000,1726713987.379422,279361.500,43557,2,EL,1,100,-17642.000000
0.000000,0.000000,1726713987.445922,279428.000,43557,2,EL,1,100,-17642.000000
0.000000,0.000000,1726713987.512423,279494.500,43575,2,EL,1,100,-17642.400391
0.000000,0.000000,1726713987.578924,279561.000,43575,2,EL,1,100,-17642.599609
0.000000,0.000000,1726713987.645925,279628.000,43591,1,EL,1,100,-17642.800781
0.000000,0.000000,1726713987.712425,279694.500,43606,2,EL,1,100,-17643.000000
0.000000,0.000000,1726713987.778926,279761.000,43606,2,EL,1,100,-17643.000000
0.000000,0.000000,1726713987.845927,279828.000,43623,1,EL,1,100,-17643.400391
0.000000,0.000000,1726713987.912427,279894.500,43640,2,EL,1,100,-17643.400391
0.000000,0.000000,1726713987.978928,279961.000,43640,2,EL,1,100,-17644.000000
0.000000,0.000000,1726713988.045929,280028.000,43656,1,EL,1,100,-17644.199219
0.000000,0.000000,1726713988.112429,280094.500,43672,2,EL,1,100,-17644.800781
0.000000,0.000000,1726713988.178930,280161.000,43672,2,EL,1,100,-17644.800781
0.000000,0.000000,1726713988.245931,280228.000,43688,1,EL,1,100,-17645.000000
0.000000,0.000000,1726713988.312432,280294.500,43707,2,EL,1,100,-17645.400391
0.000000,0.000000,1726713988.378932,280361.000,43707,2,EL,1,100,-17645.000000
0.000000,0.000000,1726713988.445933,280428.000,43723,1,EL,1,100,-17645.800781
0.000000,0.000000,1726713988.512434,280494.500,43739,2,EL,1,100,-17645.599609
0.000000,0.000000,1726713988.578934,280561.000,43739,2,EL,1,100,-17646.000000
0.000000,0.000000,1726713988.645935,280628.000,43755,1,EL,1,100,-17646.000000
0.000000,0.000000,1726713988.712436,280694.500,43772,2,EL,1,100,-17646.400391
0.000000,0.000000,1726713988.778937,280761.000,43772,2,EL,1,100,-17646.599609
0.000000,0.000000,1726713988.845937,280828.000,43789,1,EL,1,100,-17646.800781
0.000000,0.000000,1726713988.912438,280894.500,43804,2,EL,1,100,-17647.199219
