LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
0.000000,0.000000,1726713967.088707,259071.000,40242,3,AZ,1,100,-0.345
0.000000,0.000000,1726713967.088707,259071.000,40242,3,AZ,1,100,-0.341
0.000000,0.000000,1726713967.088707,259071.000,40242,3,AZ,1,100,-0.348
0.000000,0.000000,1726713967.128707,259111.000,40260,3,AZ,1,100,-0.350
0.000000,0.000000,1726713967.168707,259151.000,40260,3,AZ,1,100,-0.345
0.000000,0.000000,1726713967.208708,259191.000,40260,3,AZ,1,100,-0.343
0.000000,0.000000,1726713967.248708,259231.000,40275,2,AZ,1,100,-0.343
0.000000,0.000000,1726713967.288709,259271.000,40275,2,AZ,1,100,-0.344
0.000000,0.000000,1726713967.328709,259311.000,40291,3,AZ,1,100,-0.339
0.000000,0.000000,1726713967.368710,259351.000,40291,3,AZ,1,100,-0.354
0.000000,0.000000,1726713967.408710,259391.000,40291,3,AZ,1,100,-0.334
0.000000,0.000000,1726713967.448710,259431.000,40308,2,AZ,1,100,-0.351
0.000000,0.000000,1726713967.488711,259471.000,40308,2,AZ,1,100,-0.337
0.000000,0.000000,1726713967.528711,259511.000,40325,2,AZ,1,100,-0.352
0.000000,0.000000,1726713967.568712,259551.000,40325,2,AZ,1,100,-0.343
0.000000,0.000000,1726713967.608712,259591.000,40341,3,AZ,1,100,-0.343
0.000000,0.000000,1726713967.648713,259631.000,40341,3,AZ,1,100,-0.351
0.000000,0.000000,1726713967.688713,259671.000,40341,3,AZ,1,100,-0.341
0.000000,0.000000,1726713967.728713,259711.000,40358,2,AZ,1,100,-0.345
0.000000,0.000000,1726713967.768714,259751.000,40358,2,AZ,1,100,-0.341
0.000000,0.000000,1726713967.813048,259795.333,40375,3,AZ,1,100,-0.344
0.000000,0.000000,1726713967.857381,259839.667,40375,3,AZ,1,100,-0.345
0.000000,0.000000,1726713967.901715,259884.000,40375,3,AZ,1,100,-0.347
0.000000,0.000000,1726713967.941716,259924.000,40392,3,AZ,1,100,-0.344
0.000000,0.000000,1726713967.981716,259964.000,40392,3,AZ,1,100,-0.346
0.000000,0.000000,1726713968.021716,260004.000,40392,3,AZ,1,100,-0.343
0.000000,0.000000,1726713968.061717,260044.000,40408,2,AZ,1,100,-0.346
0.000000,0.000000,1726713968.101717,260084.000,40408,2,AZ,1,100,-0.343
0.000000,0.000000,1726713968.141718,260124.000,40424,3,AZ,1,100,-0.344
0.000000,0.000000,1726713968.181718,260164.000,40424,3,AZ,1,100,-0.349
0.000000,0.000000,1726713968.221719,260204.000,40424,3,AZ,1,100,-0.338
0.000000,0.000000,1726713968.261719,260244.000,40440,2,AZ,1,100,-0.351
0.000000,0.000000,1726713968.301719,260284.000,40440,2,AZ,1,100,-0.340
0.000000,0.000000,1726713968.341720,260324.000,40457,3,AZ,1,100,-0.345
0.000000,0.000000,1726713968.381720,260364.000,40457,3,AZ,1,100,-0.346
0.000000,0.000000,1726713968.421721,260404.000,40457,3,AZ,1,100,-0.346
0.000000,0.000000,1726713968.461721,260444.000,40474,2,AZ,1,100,-0.348
0.000000,0.000000,1726713968.501722,260484.000,40474,2,AZ,1,100,-0.347
0.000000,0.000000,1726713968.541722,260524.000,40491,3,AZ,1,100,-0.346
0.000000,0.000000,1726713968.581722,260564.000,40491,3,AZ,1,100,-0.340
0.000000,0.000000,1726713968.621723,260604.000,40491,3,AZ,1,100,-0.346
0.000000,0.000000,1726713968.661723,260644.000,40507,2,AZ,1,100,-0.345
0.000000,0.000000,1726713968.701724,260684.000,40507,2,AZ,1,100,-0.346
0.000000,0.000000,1726713968.741724,260724.000,40524,3,AZ,1,100,-0.350
0.000000,0.000000,1726713968.781725,260764.000,40524,3,AZ,1,100,-0.344
0.000000,0.000000,1726713968.821725,260804.000,40524,3,AZ,1,100,-0.345
0.000000,0.000000,1726713968.861725,260844.000,40541,2,AZ,1,100,-0.346
0.000000,0.000000,1726713968.901726,260884.000,40541,2,AZ,1,100,-0.346
0.000000,0.000000,1726713968.941726,260924.000,40556,3,AZ,1,100,-0.348
0.000000,0.000000,1726713968.981727,260964.000,40556,3,AZ,1,100,-0.343
0.000000,0.000000,1726713969.021727,261004.000,40556,3,AZ,1,100,-0.344
0.000000,0.000000,1726713969.061727,261044.000,40577,3,AZ,1,100,-0.345
0.000000,0.000000,1726713969.101728,261084.000,40577,3,AZ,1,100,-0.343
0.000000,0.000000,1726713969.141728,261124.000,40577,3,AZ,1,100,-0.347
0.000000,0.000000,1726713969.181729,261164.000,40596,3,AZ,1,100,-0.352
0.000000,0.000000,1726713969.221729,261204.000,40596,3,AZ,1,100,-0.334
0.000000,0.000000,1726713969.261730,261244.000,40596,3,AZ,1,100,-0.352
0.000000,0.000000,1726713969.301730,261284.000,40612,2,AZ,1,100,-0.337
0.000000,0.000000,1726713969.341730,261324.000,40612,2,AZ,1,100,-0.346
0.000000,0.000000,1726713969.381731,261364.000,40629,3,AZ,1,100,-0.344
0.000000,0.000000,1726713969.421731,261404.000,40629,3,AZ,1,100,-0.344
0.000000,0.000000,1726713969.461732,261444.000,40629,3,AZ,1,100,-0.347
0.000000,0.000000,1726713969.501732,261484.000,40646,3,AZ,1,100,-0.342
0.000000,0.000000,1726713969.541733,261524.000,40646,3,AZ,1,100,-0.344
0.000000,0.000000,1726713969.581733,261564.000,40646,3,AZ,1,100,-0.338
0.000000,0.000000,1726713969.621733,261604.000,40661,2,AZ,1,100,-0.347
0.000000,0.000000,1726713969.661734,261644.000,40661,2,AZ,1,100,-0.342
0.000000,0.000000,1726713969.701734,261684.000,40677,3,AZ,1,100,-0.347
0.000000,0.000000,1726713969.741735,261724.000,40677,3,AZ,1,100,-0.340
0.000000,0.000000,1726713969.781735,261764.000,40677,3,AZ,1,100,-0.341
0.000000,0.000000,1726713969.821736,261804.000,40697,2,AZ,1,100,-0.343
0.000000,0.000000,1726713969.861736,261844.000,40697,2,AZ,1,100,-0.350
0.000000,0.000000,1726713969.901736,261884.000,40713,3,AZ,1,100,-0.340
0.000000,0.000000,1726713969.941737,261924.000,40713,3,AZ,1,100,-0.344
0.000000,0.000000,1726713969.981737,261964.000,40713,3,AZ,1,100,-0.343
0.000000,0.000000,1726713970.021738,262004.000,40728,2,AZ,1,100,-0.344
0.000000,0.000000,1726713970.061738,262044.000,40728,2,AZ,1,100,-0.345
0.000000,0.000000,1726713970.101739,262084.000,40745,3,AZ,1,100,-0.346
0.000000,0.000000,1726713970.141739,262124.000,40745,3,AZ,1,100,-0.343
0.000000,0.000000,1726713970.181739,262164.000,40745,3,AZ,1,100,-0.342
0.000000,0.000000,1726713970.221240,262203.500,40762,2,AZ,1,100,-0.348
0.000000,0.000000,1726713970.260740,262243.000,40762,2,AZ,1,100,-0.338
0.000000,0.000000,1726713970.301074,262283.333,40778,3,AZ,1,100,-0.354
0.000000,0.000000,1726713970.341408,262323.667,40778,3,AZ,1,100,-0.331
0.000000,0.000000,1726713970.381741,262364.000,40778,3,AZ,1,100,-0.351
0.000000,0.000000,1726713970.421742,262404.000,40793,2,AZ,1,100,-0.341
0.000000,0.000000,1726713970.461742,262444.000,40793,2,AZ,1,100,-0.342
0.000000,0.000000,1726713970.501743,262484.000,40810,3,AZ,1,100,-0.348
0.000000,0.000000,1726713970.541743,262524.000,40810,3,AZ,1,100,-0.341
0.000000,0.000000,1726713970.581744,262564.000,40810,3,AZ,1,100,-0.349
0.000000,0.000000,1726713970.621744,262604.000,40827,3,AZ,1,100,-0.345
0.000000,0.000000,1726713970.661744,262644.000,40827,3,AZ,1,100,-0.342
0.000000,0.000000,1726713970.701745,262684.000,40827,3,AZ,1,100,-0.339
0.000000,0.000000,1726713970.741745,262724.000,40843,2,AZ,1,100,-0.346
0.000000,0.000000,1726713970.781746,262764.000,40843,2,AZ,1,100,-0.340
0.000000,0.000000,1726713970.821413,262803.667,40859,3,AZ,1,100,-0.349
0.000000,0.000000,1726713970.861080,262843.333,40859,3,AZ,1,100,-0.342
0.000000,0.000000,1726713970.900747,262883.000,40859,3,AZ,1,100,-0.342
0.000000,0.000000,1726713970.940747,262923.000,40875,2,AZ,1,100,-0.344
0.000000,0.000000,1726713970.980748,262963.000,40875,2,AZ,1,100,-0.345
0.000000,0.000000,1726713971.020748,263003.000,40894,3,AZ,1,100,-0.343
0.000000,0.000000,1726713971.060749,263043.000,40894,3,AZ,1,100,-0.345
0.000000,0.000000,1726713971.100749,263083.000,40894,3,AZ,1,100,-0.342
0.000000,0.000000,1726713971.141250,263123.500,40911,2,AZ,1,100,-0.342
0.000000,0.000000,1726713971.181750,263164.000,40911,2,AZ,1,100,-0.346
0.000000,0.000000,1726713971.221750,263204.000,40927,3,AZ,1,100,-0.345
0.000000,0.000000,1726713971.261751,263244.000,40927,3,AZ,1,100,-0.343
0.000000,0.000000,1726713971.301751,263284.000,40927,3,AZ,1,100,-0.341
0.000000,0.000000,1726713971.341252,263323.500,40942,2,AZ,1,100,-0.342
0.000000,0.000000,1726713971.380752,263363.000,40942,2,AZ,1,100,-0.342
0.000000,0.000000,1726713971.421086,263403.333,40960,3,AZ,1,100,-0.343
0.000000,0.000000,1726713971.461420,263443.667,40960,3,AZ,1,100,-0.346
0.000000,0.000000,1726713971.501753,263484.000,40960,3,AZ,1,100,-0.336
0.000000,0.000000,1726713971.541754,263524.000,40976,2,AZ,1,100,-0.348
0.000000,0.000000,1726713971.581754,263564.000,40976,2,AZ,1,100,-0.337
0.000000,0.000000,1726713971.621755,263604.000,40993,3,AZ,1,100,-0.340
0.000000,0.000000,1726713971.661755,263644.000,40993,3,AZ,1,100,-0.339
0.000000,0.000000,1726713971.701755,263684.000,40993,3,AZ,1,100,-0.346
0.000000,0.000000,1726713971.741256,263723.500,41007,2,AZ,1,100,-0.343
0.000000,0.000000,1726713971.780756,263763.000,41007,2,AZ,1,100,-0.345
0.000000,0.000000,1726713971.820757,263803.000,41025,3,AZ,1,100,-0.344
0.000000,0.000000,1726713971.860757,263843.000,41025,3,AZ,1,100,-0.339
0.000000,0.000000,1726713971.900758,263883.000,41025,3,AZ,1,100,-0.341
0.000000,0.000000,1726713971.940758,263923.000,41041,3,AZ,1,100,-0.342
0.000000,0.000000,1726713971.980758,263963.000,41041,3,AZ,1,100,-0.339
0.000000,0.000000,1726713972.020759,264003.000,41041,3,AZ,1,100,-0.341
0.000000,0.000000,1726713972.060759,264043.000,41058,2,AZ,1,100,-0.338
0.000000,0.000000,1726713972.100760,264083.000,41058,2,AZ,1,100,-0.341
0.000000,0.000000,1726713972.140760,264123.000,41075,3,AZ,1,100,-0.342
0.000000,0.000000,1726713972.180761,264163.000,41075,3,AZ,1,100,-0.338
0.000000,0.000000,1726713972.220761,264203.000,41075,3,AZ,1,100,-0.338
0.000000,0.000000,1726713972.260761,264243.000,41092,2,AZ,1,100,-0.339
0.000000,0.000000,1726713972.300762,264283.000,41092,2,AZ,1,100,-0.338
0.000000,0.000000,1726713972.340762,264323.000,41108,3,AZ,1,100,-0.337
0.000000,0.000000,1726713972.380763,264363.000,41108,3,AZ,1,100,-0.340
0.000000,0.000000,1726713972.420763,264403.000,41108,3,AZ,1,100,-0.339
0.000000,0.000000,1726713972.460764,264443.000,41126,2,AZ,1,100,-0.339
0.000000,0.000000,1726713972.500764,264483.000,41126,2,AZ,1,100,-0.340
0.000000,0.000000,1726713972.540764,264523.000,41140,3,AZ,1,100,-0.339
0.000000,0.000000,1726713972.580765,264563.000,41140,3,AZ,1,100,-0.338
0.000000,0.000000,1726713972.620765,264603.000,41140,3,AZ,1,100,-0.339
0.000000,0.000000,1726713972.660766,264643.000,41157,2,AZ,1,100,-0.337
0.000000,0.000000,1726713972.700766,264683.000,41157,2,AZ,1,100,-0.341
0.000000,0.000000,1726713972.741100,264723.333,41173,3,AZ,1,100,-0.335
0.000000,0.000000,1726713972.781434,264763.667,41173,3,AZ,1,100,-0.338
0.000000,0.000000,1726713972.821767,264804.000,41173,3,AZ,1,100,-0.343
0.000000,0.000000,1726713972.861268,264843.500,41191,2,AZ,1,100,-0.340
0.000000,0.000000,1726713972.900768,264883.000,41191,2,AZ,1,100,-0.344
0.000000,0.000000,1726713972.940769,264923.000,41205,3,AZ,1,100,-0.339
0.000000,0.000000,1726713972.980769,264963.000,41205,3,AZ,1,100,-0.339
0.000000,0.000000,1726713973.020769,265003.000,41205,3,AZ,1,100,-0.338
0.000000,0.000000,1726713973.060770,265043.000,41224,2,AZ,1,100,-0.342
0.000000,0.000000,1726713973.100770,265083.000,41224,2,AZ,1,100,-0.341
0.000000,0.000000,1726713973.140771,265123.000,41241,3,AZ,1,100,-0.339
0.000000,0.000000,1726713973.180771,265163.000,41241,3,AZ,1,100,-0.340
0.000000,0.000000,1726713973.220772,265203.000,41241,3,AZ,1,100,-0.338
0.000000,0.000000,1726713973.260772,265243.000,41260,2,AZ,1,100,-0.341
0.000000,0.000000,1726713973.300772,265283.000,41260,2,AZ,1,100,-0.344
0.000000,0.000000,1726713973.340773,265323.000,41274,3,AZ,1,100,-0.338
0.000000,0.000000,1726713973.380773,265363.000,41274,3,AZ,1,100,-0.340
0.000000,0.000000,1726713973.420774,265403.000,41274,3,AZ,1,100,-0.337
0.000000,0.000000,1726713973.460774,265443.000,41292,3,AZ,1,100,-0.343
0.000000,0.000000,1726713973.500775,265483.000,41292,3,AZ,1,100,-0.341
0.000000,0.000000,1726713973.540775,265523.000,41292,3,AZ,1,100,-0.339
0.000000,0.000000,1726713973.580775,265563.000,41308,2,AZ,1,100,-0.342
0.000000,0.000000,1726713973.620776,265603.000,41308,2,AZ,1,100,-0.343
0.000000,0.000000,1726713973.660776,265643.000,41325,3,AZ,1,100,-0.343
0.000000,0.000000,1726713973.700777,265683.000,41325,3,AZ,1,100,-0.340
0.000000,0.000000,1726713973.740777,265723.000,41325,3,AZ,1,100,-0.345
0.000000,0.000000,1726713973.780778,265763.000,41340,2,AZ,1,100,-0.338
0.000000,0.000000,1726713973.820778,265803.000,41340,2,AZ,1,100,-0.344
0.000000,0.000000,1726713973.860778,265843.000,41357,3,AZ,1,100,-0.341
0.000000,0.000000,1726713973.900779,265883.000,41357,3,AZ,1,100,-0.347
0.000000,0.000000,1726713973.940779,265923.000,41357,3,AZ,1,100,-0.339
0.000000,0.000000,1726713973.980780,265963.000,41373,2,AZ,1,100,-0.344
0.000000,0.000000,1726713974.020780,266003.000,41373,2,AZ,1,100,-0.344
0.000000,0.000000,1726713974.060780,266043.000,41392,3,AZ,1,100,-0.341
0.000000,0.000000,1726713974.100781,266083.000,41392,3,AZ,1,100,-0.341
0.000000,0.000000,1726713974.140781,266123.000,41392,3,AZ,1,100,-0.340
0.000000,0.000000,1726713974.180782,266163.000,41417,3,AZ,1,100,-0.342
0.000000,0.000000,1726713974.220782,266203.000,41417,3,AZ,1,100,-0.345
0.000000,0.000000,1726713974.260783,266243.000,41417,3,AZ,1,100,-0.346
0.000000,0.000000,1726713974.300783,266283.000,41433,3,AZ,1,100,-0.342
0.000000,0.000000,1726713974.340783,266323.000,41433,3,AZ,1,100,-0.341
0.000000,0.000000,1726713974.380784,266363.000,41433,3,AZ,1,100,-0.344
0.000000,0.000000,1726713974.420784,266403.000,41448,2,AZ,1,100,-0.342
0.000000,0.000000,1726713974.460785,266443.000,41448,2,AZ,1,100,-0.343
0.000000,0.000000,1726713974.500785,266483.000,41465,3,AZ,1,100,-0.343
0.000000,0.000000,1726713974.540786,266523.000,41465,3,AZ,1,100,-0.341
0.000000,0.000000,1726713974.580786,266563.000,41465,3,AZ,1,100,-0.344
0.000000,0.000000,1726713974.620786,266603.000,41482,3,AZ,1,100,-0.345
0.000000,0.000000,1726713974.660787,266643.000,41482,3,AZ,1,100,-0.339
0.000000,0.000000,1726713974.700787,266683.000,41482,3,AZ,1,100,-0.344
0.000000,0.000000,1726713974.740788,266723.000,41498,2,AZ,1,100,-0.341
0.000000,0.000000,1726713974.780788,266763.000,41498,2,AZ,1,100,-0.341
0.000000,0.000000,1726713974.820789,266803.000,41514,3,AZ,1,100,-0.349
0.000000,0.000000,1726713974.860789,266843.000,41514,3,AZ,1,100,-0.337
0.000000,0.000000,1726713974.900789,266883.000,41514,3,AZ,1,100,-0.342
0.000000,0.000000,1726713974.940790,266923.000,41530,2,AZ,1,100,-0.339
0.000000,0.000000,1726713974.980790,266963.000,41530,2,AZ,1,100,-0.344
0.000000,0.000000,1726713975.020791,267003.000,41547,3,AZ,1,100,-0.343
0.000000,0.000000,1726713975.060791,267043.000,41547,3,AZ,1,100,-0.341
0.000000,0.000000,1726713975.100792,267083.000,41547,3,AZ,1,100,-0.345
0.000000,0.000000,1726713975.140792,267123.000,41564,2,AZ,1,100,-0.339
0.000000,0.000000,1726713975.180792,267163.000,41564,2,AZ,1,100,-0.342
0.000000,0.000000,1726713975.220793,267203.000,41580,3,AZ,1,100,-0.340
0.000000,0.000000,1726713975.260793,267243.000,41580,3,AZ,1,100,-0.340
0.000000,0.000000,1726713975.300794,267283.000,41580,3,AZ,1,100,-0.342
0.000000,0.000000,1726713975.340794,267323.000,41595,2,AZ,1,100,-0.339
0.000000,0.000000,1726713975.380794,267363.000,41595,2,AZ,1,100,-0.344
0.000000,0.000000,1726713975.420795,267403.000,41614,3,AZ,1,100,-0.340
0.000000,0.000000,1726713975.460795,267443.000,41614,3,AZ,1,100,-0.341
0.000000,0.000000,1726713975.500796,267483.000,41614,3,AZ,1,100,-0.338
0.000000,0.000000,1726713975.541296,267523.500,41631,2,AZ,1,100,-0.341
0.000000,0.000000,1726713975.581797,267564.000,41631,2,AZ,1,100,-0.341
0.000000,0.000000,1726713975.621797,267604.000,41648,3,AZ,1,100,-0.341
0.000000,0.000000,1726713975.661797,267644.000,41648,3,AZ,1,100,-0.339
0.000000,0.000000,1726713975.701798,267684.000,41648,3,AZ,1,100,-0.337
0.000000,0.000000,1726713975.741798,267724.000,41662,2,AZ,1,100,-0.341
0.000000,0.000000,1726713975.781799,267764.000,41662,2,AZ,1,100,-0.339
0.000000,0.000000,1726713975.821799,267804.000,41680,3,AZ,1,100,-0.337
0.000000,0.000000,1726713975.861800,267844.000,41680,3,AZ,1,100,-0.342
0.000000,0.000000,1726713975.901800,267884.000,41680,3,AZ,1,100,-0.335
0.000000,0.000000,1726713975.941800,267924.000,41696,2,AZ,1,100,-0.340
0.000000,0.000000,1726713975.981801,267964.000,41696,2,AZ,1,100,-0.341
0.000000,0.000000,1726713976.021801,268004.000,41713,3,AZ,1,100,-0.339
0.000000,0.000000,1726713976.061802,268044.000,41713,3,AZ,1,100,-0.341
0.000000,0.000000,1726713976.101802,268084.000,41713,3,AZ,1,100,-0.338
0.000000,0.000000,1726713976.141803,268124.000,41728,3,AZ,1,100,-0.336
0.000000,0.000000,1726713976.181803,268164.000,41728,3,AZ,1,100,-0.340
0.000000,0.000000,1726713976.221803,268204.000,41728,3,AZ,1,100,-0.340
0.000000,0.000000,1726713976.261804,268244.000,41745,2,AZ,1,100,-0.339
0.000000,0.000000,1726713976.301804,268284.000,41745,2,AZ,1,100,-0.340
0.000000,0.000000,1726713976.341805,268324.000,41763,3,AZ,1,100,-0.340
0.000000,0.000000,1726713976.381805,268364.000,41763,3,AZ,1,100,-0.333
0.000000,0.000000,1726713976.421806,268404.000,41763,3,AZ,1,100,-0.339
0.000000,0.000000,1726713976.461806,268444.000,41781,2,AZ,1,100,-0.337
0.000000,0.000000,1726713976.501806,268484.000,41781,2,AZ,1,100,-0.341
0.000000,0.000000,1726713976.541807,268524.000,41795,3,AZ,1,100,-0.340
0.000000,0.000000,1726713976.581807,268564.000,41795,3,AZ,1,100,-0.342
0.000000,0.000000,1726713976.621808,268604.000,41795,3,AZ,1,100,-0.341
0.000000,0.000000,1726713976.661808,268644.000,41812,2,AZ,1,100,-0.338
0.000000,0.000000,1726713976.701808,268684.000,41812,2,AZ,1,100,-0.341
0.000000,0.000000,1726713976.741809,268724.000,41828,3,AZ,1,100,-0.343
0.000000,0.000000,1726713976.781809,268764.000,41828,3,AZ,1,100,-0.341
0.000000,0.000000,1726713976.821810,268804.000,41828,3,AZ,1,100,-0.339
0.000000,0.000000,1726713976.861810,268844.000,41846,2,AZ,1,100,-0.342
0.000000,0.000000,1726713976.901811,268884.000,41846,2,AZ,1,100,-0.341
0.000000,0.000000,1726713976.941811,268924.000,41860,3,AZ,1,100,-0.344
0.000000,0.000000,1726713976.981811,268964.000,41860,3,AZ,1,100,-0.345
0.000000,0.000000,1726713977.021812,269004.000,41860,3,AZ,1,100,-0.339
0.000000,0.000000,1726713977.061812,269044.000,41877,2,AZ,1,100,-0.344
0.000000,0.000000,1726713977.101813,269084.000,41877,2,AZ,1,100,-0.339
0.000000,0.000000,1726713977.141813,269124.000,41894,3,AZ,1,100,-0.344
0.000000,0.000000,1726713977.181814,269164.000,41894,3,AZ,1,100,-0.339
0.000000,0.000000,1726713977.221814,269204.000,41894,3,AZ,1,100,-0.344
0.000000,0.000000,1726713977.261314,269243.500,41911,2,AZ,1,100,-0.342
0.000000,0.000000,1726713977.300815,269283.000,41911,2,AZ,1,100,-0.344
0.000000,0.000000,1726713977.340815,269323.000,41925,3,AZ,1,100,-0.343
0.000000,0.000000,1726713977.380816,269363.000,41925,3,AZ,1,100,-0.341
0.000000,0.000000,1726713977.420816,269403.000,41925,3,AZ,1,100,-0.344
0.000000,0.000000,1726713977.460817,269443.000,41943,3,AZ,1,100,-0.343
0.000000,0.000000,1726713977.500817,269483.000,41943,3,AZ,1,100,-0.342
0.000000,0.000000,1726713977.540817,269523.000,41943,3,AZ,1,100,-0.341
0.000000,0.000000,1726713977.581318,269563.500,41959,2,AZ,1,100,-0.342
0.000000,0.000000,1726713977.621818,269604.000,41959,2,AZ,1,100,-0.341
0.000000,0.000000,1726713977.661819,269644.000,41976,3,AZ,1,100,-0.345
0.000000,0.000000,1726713977.701819,269684.000,41976,3,AZ,1,100,-0.341
0.000000,0.000000,1726713977.741820,269724.000,41976,3,AZ,1,100,-0.341
0.000000,0.000000,1726713977.781820,269764.000,41995,2,AZ,1,100,-0.341
0.000000,0.000000,1726713977.821820,269804.000,41995,2,AZ,1,100,-0.341
0.000000,0.000000,1726713977.861487,269843.667,42010,3,AZ,1,100,-0.344
0.000000,0.000000,1726713977.901155,269883.333,42010,3,AZ,1,100,-0.344
0.000000,0.000000,1726713977.940822,269923.000,42010,3,AZ,1,100,-0.340
0.000000,0.000000,1726713977.980822,269963.000,42026,2,AZ,1,100,-0.341
0.000000,0.000000,1726713978.020822,270003.000,42026,2,AZ,1,100,-0.344
0.000000,0.000000,1726713978.060823,270043.000,42043,3,AZ,1,100,-0.342
0.000000,0.000000,1726713978.100823,270083.000,42043,3,AZ,1,100,-0.341
0.000000,0.000000,1726713978.140824,270123.000,42043,3,AZ,1,100,-0.343
0.000000,0.000000,1726713978.180824,270163.000,42060,2,AZ,1,100,-0.340
0.000000,0.000000,1726713978.220825,270203.000,42060,2,AZ,1,100,-0.340
0.000000,0.000000,1726713978.261158,270243.333,42075,3,AZ,1,100,-0.340
0.000000,0.000000,1726713978.301492,270283.667,42075,3,AZ,1,100,-0.345
0.000000,0.000000,1726713978.341826,270324.000,42075,3,AZ,1,100,-0.340
0.000000,0.000000,1726713978.381326,270363.500,42091,2,AZ,1,100,-0.339
0.000000,0.000000,1726713978.420827,270403.000,42091,2,AZ,1,100,-0.346
0.000000,0.000000,1726713978.460827,270443.000,42109,3,AZ,1,100,-0.339
0.000000,0.000000,1726713978.500828,270483.000,42109,3,AZ,1,100,-0.342
0.000000,0.000000,1726713978.540828,270523.000,42109,3,AZ,1,100,-0.342
0.000000,0.000000,1726713978.580828,270563.000,42125,2,AZ,1,100,-0.345
0.000000,0.000000,1726713978.620829,270603.000,42125,2,AZ,1,100,-0.342
0.000000,0.000000,1726713978.660829,270643.000,42140,3,AZ,1,100,-0.348
0.000000,0.000000,1726713978.700830,270683.000,42140,3,AZ,1,100,-0.337
0.000000,0.000000,1726713978.740830,270723.000,42140,3,AZ,1,100,-0.342
0.000000,0.000000,1726713978.780831,270763.000,42157,3,AZ,1,100,-0.339
0.000000,0.000000,1726713978.820831,270803.000,42157,3,AZ,1,100,-0.342
0.000000,0.000000,1726713978.860831,270843.000,42157,3,AZ,1,100,-0.344
0.000000,0.000000,1726713978.900832,270883.000,42174,2,AZ,1,100,-0.338
0.000000,0.000000,1726713978.940832,270923.000,42174,2,AZ,1,100,-0.338
0.000000,0.000000,1726713978.980833,270963.000,42190,3,AZ,1,100,-0.342
0.000000,0.000000,1726713979.020833,271003.000,42190,3,AZ,1,100,-0.342
0.000000,0.000000,1726713979.060834,271043.000,42190,3,AZ,1,100,-0.339
0.000000,0.000000,1726713979.100834,271083.000,42207,2,AZ,1,100,-0.338
0.000000,0.000000,1726713979.140834,271123.000,42207,2,AZ,1,100,-0.337
0.000000,0.000000,1726713979.180835,271163.000,42226,3,AZ,1,100,-0.339
0.000000,0.000000,1726713979.220835,271203.000,42226,3,AZ,1,100,-0.341
0.000000,0.000000,1726713979.260836,271243.000,42226,3,AZ,1,100,-0.341
0.000000,0.000000,1726713979.300836,271283.000,42248,3,AZ,1,100,-0.339
0.000000,0.000000,1726713979.340836,271323.000,42248,3,AZ,1,100,-0.339
0.000000,0.000000,1726713979.380837,271363.000,42248,3,AZ,1,100,-0.340
0.000000,0.000000,1726713979.420837,271403.000,42265,3,AZ,1,100,-0.342
0.000000,0.000000,1726713979.460838,271443.000,42265,3,AZ,1,100,-0.338
0.000000,0.000000,1726713979.500838,271483.000,42265,3,AZ,1,100,-0.337
0.000000,0.000000,1726713979.540839,271523.000,42282,2,AZ,1,100,-0.340
0.000000,0.000000,1726713979.580839,271563.000,42282,2,AZ,1,100,-0.335
0.000000,0.000000,1726713979.620839,271603.000,42298,3,AZ,1,100,-0.344
0.000000,0.000000,1726713979.660840,271643.000,42298,3,AZ,1,100,-0.331
0.000000,0.000000,1726713979.700840,271683.000,42298,3,AZ,1,100,-0.348
0.000000,0.000000,1726713979.740841,271723.000,42313,2,AZ,1,100,-0.335
0.000000,0.000000,1726713979.780841,271763.000,42313,2,AZ,1,100,-0.338
0.000000,0.000000,1726713979.820842,271803.000,42330,3,AZ,1,100,-0.337
0.000000,0.000000,1726713979.860842,271843.000,42330,3,AZ,1,100,-0.338
0.000000,0.000000,1726713979.900842,271883.000,42330,3,AZ,1,100,-0.339
0.000000,0.000000,1726713979.940843,271923.000,42347,3,AZ,1,100,-0.334
0.000000,0.000000,1726713979.980843,271963.000,42347,3,AZ,1,100,-0.341
0.000000,0.000000,1726713980.020844,272003.000,42347,3,AZ,1,100,-0.335
0.000000,0.000000,1726713980.060844,272043.000,42363,2,AZ,1,100,-0.338
0.000000,0.000000,1726713980.100845,272083.000,42363,2,AZ,1,100,-0.338
0.000000,0.000000,1726713980.140845,272123.000,42379,3,AZ,1,100,-0.341
0.000000,0.000000,1726713980.180845,272163.000,42379,3,AZ,1,100,-0.339
0.000000,0.000000,1726713980.220846,272203.000,42379,3,AZ,1,100,-0.337
0.000000,0.000000,1726713980.260846,272243.000,42395,2,AZ,1,100,-0.338
0.000000,0.000000,1726713980.300847,272283.000,42395,2,AZ,1,100,-0.337
0.000000,0.000000,1726713980.340847,272323.000,42414,3,AZ,1,100,-0.338
0.000000,0.000000,1726713980.380847,272363.000,42414,3,AZ,1,100,-0.341
0.000000,0.000000,1726713980.420848,272403.000,42414,3,AZ,1,100,-0.338
0.000000,0.000000,1726713980.460848,272443.000,42431,2,AZ,1,100,-0.341
0.000000,0.000000,1726713980.500849,272483.000,42431,2,AZ,1,100,-0.340
0.000000,0.000000,1726713980.540849,272523.000,42446,3,AZ,1,100,-0.343
