LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
0.000000,0.000000,1726714079.503898,371485.000,58583,1,SF,1,100,0.4661
0.000000,0.000000,1726714079.903903,371885.000,58650,1,SF,1,100,0.4607
0.000000,0.000000,1726714080.170905,372152.000,58702,1,SF,1,100,0.4554
0.000000,0.000000,1726714080.503909,372485.000,58751,1,SF,1,100,0.4501
0.000000,0.000000,1726714080.903913,372885.000,58818,1,SF,1,100,0.4449
0.000000,0.000000,1726714081.170916,373152.000,58868,1,SF,1,100,0.4398
0.000000,0.000000,1726714081.503920,373485.000,58918,1,SF,1,100,0.4347
0.000000,0.000000,1726714081.836923,373818.000,58976,1,SF,1,100,0.4296
0.000000,0.000000,1726714082.170927,374152.000,59025,1,SF,1,100,0.4247
0.000000,0.000000,1726714082.570931,374552.000,59092,1,SF,1,100,0.4198
0.000000,0.000000,1726714082.836934,374818.000,59144,1,SF,1,100,0.4149
0.000000,0.000000,1726714083.170937,375152.000,59193,1,SF,1,100,0.4101
0.000000,0.000000,1726714083.570941,375552.000,59260,1,SF,1,100,0.4054
0.000000,0.000000,1726714083.903945,375885.000,59308,1,SF,1,100,0.4007
0.000000,0.000000,1726714084.169948,376151.000,59359,1,SF,1,100,0.3960
0.000000,0.000000,1726714084.503951,376485.000,59409,1,SF,1,100,0.3915
0.000000,0.000000,1726714084.903956,376885.000,59476,1,SF,1,100,0.3869
0.000000,0.000000,1726714085.169958,377151.000,59525,1,SF,1,100,0.3825
0.000000,0.000000,1726714085.503962,377485.000,59574,1,SF,1,100,0.3780
0.000000,0.000000,1726714085.836966,377818.000,59626,1,SF,1,100,0.3737
0.000000,0.000000,1726714086.236970,378218.000,59693,1,SF,1,100,0.3693
0.000000,0.000000,1726714086.503973,378485.000,59741,1,SF,1,100,0.3651
0.000000,0.000000,1726714086.836976,378818.000,59797,1,SF,1,100,0.3608
0.000000,0.000000,1726714087.169980,379151.000,59848,1,SF,1,100,0.3567
0.000000,0.000000,1726714087.503983,379485.000,59897,1,SF,1,100,0.3525
0.000000,0.000000,1726714087.903987,379885.000,59964,1,SF,1,100,0.3485
0.000000,0.000000,1726714088.169990,380151.000,60016,1,SF,1,100,0.3444
0.000000,0.000000,1726714088.502994,380484.000,60065,1,SF,1,100,0.3404
0.000000,0.000000,1726714088.902998,380884.000,60132,1,SF,1,100,0.3365
0.000000,0.000000,1726714089.170001,381151.000,60182,1,SF,1,100,0.3326
0.000000,0.000000,1726714089.503004,381484.000,60235,1,SF,1,100,0.3288
0.000000,0.000000,1726714089.837008,381818.000,60285,1,SF,1,100,0.3250
0.000000,0.000000,1726714090.237012,382218.000,60352,1,SF,1,100,0.3212
0.000000,0.000000,1726714090.503015,382484.000,60401,1,SF,1,100,0.3175
0.000000,0.000000,1726714090.837019,382818.000,60451,1,SF,1,100,0.3138
0.000000,0.000000,1726714091.236023,383217.000,60519,1,SF,1,100,0.3102
0.000000,0.000000,1726714091.570026,383551.000,60569,1,SF,1,100,0.3066
0.000000,0.000000,1726714091.836029,383817.000,60619,1,SF,1,100,0.3031
0.000000,0.000000,1726714092.170033,384151.000,60677,1,SF,1,100,0.2995
0.000000,0.000000,1726714092.503036,384484.000,60725,1,SF,1,100,0.2961
0.000000,0.000000,1726714092.903040,384884.000,60792,1,SF,1,100,0.2927
0.000000,0.000000,1726714093.236044,385217.000,60843,1,SF,1,100,0.2893
0.000000,0.000000,1726714093.503047,385484.000,60893,1,SF,1,100,0.2859
0.000000,0.000000,1726714093.836050,385817.000,60944,1,SF,1,100,0.2826
0.000000,0.000000,1726714094.236055,386217.000,61013,1,SF,1,100,0.2793
0.000000,0.000000,1726714094.503057,386484.000,61061,1,SF,1,100,0.2761
0.000000,0.000000,1726714094.836061,386817.000,61112,1,SF,1,100,0.2729
0.000000,0.000000,1726714095.236065,387217.000,61179,1,SF,1,100,0.2698
0.000000,0.000000,1726714095.503068,387484.000,61229,1,SF,1,100,0.2666
0.000000,0.000000,1726714095.836072,387817.000,61280,1,SF,1,100,0.2636
0.000000,0.000000,1726714096.169075,388150.000,61330,1,SF,1,100,0.2605
0.000000,0.000000,1726714096.569079,388550.000,61395,1,SF,1,100,0.2575
0.000000,0.000000,1726714096.836082,388817.000,61446,1,SF,1,100,0.2545
0.000000,0.000000,1726714097.236086,389217.000,61503,1,SF,1,100,0.2516
0.000000,0.000000,1726714097.502089,389483.000,61554,1,SF,1,100,0.2487
0.000000,0.000000,1726714097.836093,389817.000,61604,1,SF,1,100,0.2458
0.000000,0.000000,1726714098.236097,390217.000,61671,1,SF,1,100,0.2429
0.000000,0.000000,1726714098.502100,390483.000,61720,1,SF,1,100,0.2401
0.000000,0.000000,1726714098.836103,390817.000,61771,1,SF,1,100,0.2374
0.000000,0.000000,1726714099.169107,391150.000,61823,1,SF,1,100,0.2346
0.000000,0.000000,1726714099.569111,391550.000,61890,1,SF,1,100,0.2319
0.000000,0.000000,1726714099.836114,391817.000,61940,1,SF,1,100,0.2292
0.000000,0.000000,1726714100.169117,392150.000,61991,1,SF,1,100,0.2266
0.000000,0.000000,1726714100.569122,392550.000,62056,1,SF,1,100,0.2239
0.000000,0.000000,1726714100.836125,392817.000,62108,1,SF,1,100,0.2213
0.000000,0.000000,1726714101.169128,393150.000,62157,1,SF,1,100,0.2188
0.000000,0.000000,1726714101.502132,393483.000,62205,1,SF,1,100,0.2163
0.000000,0.000000,1726714101.902136,393883.000,62272,1,SF,1,100,0.2138
0.000000,0.000000,1726714102.235139,394216.000,62330,1,SF,1,100,0.2113
0.000000,0.000000,1726714102.502142,394483.000,62378,1,SF,1,100,0.2088
0.000000,0.000000,1726714102.835146,394816.000,62429,1,SF,1,100,0.2064
0.000000,0.000000,1726714103.169149,395150.000,62481,1,SF,1,100,0.2040
0.000000,0.000000,1726714103.569154,395550.000,62546,1,SF,1,100,0.2017
0.000000,0.000000,1726714103.835156,395816.000,62580,1,SF,1,100,0.1993
0.000000,0.000000,1726714104.235161,396216.000,62651,1,SF,1,100,0.1970
0.000000,0.000000,1726714104.569164,396550.000,62700,1,SF,1,100,0.1948
0.000000,0.000000,1726714104.835167,396816.000,62752,1,SF,1,100,0.1925
0.000000,0.000000,1726714105.169170,397150.000,62803,1,SF,1,100,0.1903
0.000000,0.000000,1726714105.568175,397549.000,62868,1,SF,1,100,0.1881
0.000000,0.000000,1726714105.835178,397816.000,62918,1,SF,1,100,0.1859
0.000000,0.000000,1726714106.168181,398149.000,62969,1,SF,1,100,0.1837
0.000000,0.000000,1726714106.568185,398549.000,63035,1,SF,1,100,0.1816
0.000000,0.000000,1726714106.902189,398883.000,63086,1,SF,1,100,0.1795
0.000000,0.000000,1726714107.168192,399149.000,63137,1,SF,1,100,0.1774
0.000000,0.000000,1726714107.502195,399483.000,63192,1,SF,1,100,0.1754
0.000000,0.000000,1726714107.835199,399816.000,63243,1,SF,1,100,0.1734
0.000000,0.000000,1726714108.168202,400149.000,63293,1,SF,1,100,0.1714
0.000000,0.000000,1726714108.568207,400549.000,63358,1,SF,1,100,0.1694
0.000000,0.000000,1726714108.835209,400816.000,63411,1,SF,1,100,0.1674
0.000000,0.000000,1726714109.168213,401149.000,63461,1,SF,1,100,0.1655
0.000000,0.000000,1726714109.568217,401549.000,63528,1,SF,1,100,0.1636
0.000000,0.000000,1726714109.835220,401816.000,63577,1,SF,1,100,0.1617
0.000000,0.000000,1726714110.168223,402149.000,63630,1,SF,1,100,0.1598
0.000000,0.000000,1726714110.501227,402482.000,63680,1,SF,1,100,0.1580
0.000000,0.000000,1726714110.901231,402882.000,63745,1,SF,1,100,0.1561
0.000000,0.000000,1726714111.168234,403149.000,63797,1,SF,1,100,0.1543
0.000000,0.000000,1726714111.501238,403482.000,63846,1,SF,1,100,0.1525
0.000000,0.000000,1726714111.901242,403882.000,63911,1,SF,1,100,0.1508
0.000000,0.000000,1726714112.168245,404149.000,63965,1,SF,1,100,0.1490
0.000000,0.000000,1726714112.568249,404549.000,64019,1,SF,1,100,0.1473
0.000000,0.000000,1726714112.834252,404815.000,64070,1,SF,1,100,0.1456
0.000000,0.000000,1726714113.168255,405149.000,64122,1,SF,1,100,0.1439
0.000000,0.000000,1726714113.568260,405549.000,64187,1,SF,1,100,0.1423
0.000000,0.000000,1726714113.901263,405882.000,64238,1,SF,1,100,0.1406
0.000000,0.000000,1726714114.167266,406148.000,64290,1,SF,1,100,0.1390
0.000000,0.000000,1726714114.501269,406482.000,64341,1,SF,1,100,0.1374
0.000000,0.000000,1726714114.901274,406882.000,64408,1,SF,1,100,0.1358
0.000000,0.000000,1726714115.167276,407148.000,64458,1,SF,1,100,0.1342
0.000000,0.000000,1726714115.501280,407482.000,64507,1,SF,1,100,0.1327
0.000000,0.000000,1726714115.901284,407882.000,64575,1,SF,1,100,0.1311
0.000000,0.000000,1726714116.167287,408148.000,64626,1,SF,1,100,0.1296
0.000000,0.000000,1726714116.501291,408482.000,64675,1,SF,1,100,0.1281
0.000000,0.000000,1726714116.834294,408815.000,64725,1,SF,1,100,0.1266
0.000000,0.000000,1726714117.234298,409215.000,64790,1,SF,1,100,0.1252
0.000000,0.000000,1726714117.567302,409548.000,64846,1,SF,1,100,0.1237
0.000000,0.000000,1726714117.900305,409881.000,64896,1,SF,1,100,0.1223
0.000000,0.000000,1726714118.167308,410148.000,64949,1,SF,1,100,0.1209
0.000000,0.000000,1726714118.500312,410481.000,64997,1,SF,1,100,0.1195
0.000000,0.000000,1726714118.900316,410881.000,65064,1,SF,1,100,0.1181
0.000000,0.000000,1726714119.167319,411148.000,65115,1,SF,1,100,0.1167
0.000000,0.000000,1726714119.500322,411481.000,65166,1,SF,1,100,0.1154
0.000000,0.000000,1726714119.834326,411815.000,65216,1,SF,1,100,0.1140
0.000000,0.000000,1726714120.234330,412215.000,65285,1,SF,1,100,0.1127
0.000000,0.000000,1726714120.500333,412481.000,65333,1,SF,1,100,0.1114
0.000000,0.000000,1726714120.833337,412814.000,65382,1,SF,1,100,0.1101
0.000000,0.000000,1726714121.233341,413214.000,65451,1,SF,1,100,0.1089
0.000000,0.000000,1726714121.500344,413481.000,65501,1,SF,1,100,0.1076
0.000000,0.000000,1726714121.833347,413814.000,14,1,SF,1,100,0.1063
0.000000,0.000000,1726714122.167351,414148.000,64,1,SF,1,100,0.1051
0.000000,0.000000,1726714122.567355,414548.000,131,1,SF,1,100,0.1039
0.000000,0.000000,1726714122.833358,414814.000,187,1,SF,1,100,0.1027
0.000000,0.000000,1726714123.167361,415148.000,237,1,SF,1,100,0.1015
0.000000,0.000000,1726714123.567366,415548.000,304,1,SF,1,100,0.1003
0.000000,0.000000,1726714123.833368,415814.000,353,1,SF,1,100,0.0992
0.000000,0.000000,1726714124.166372,416147.000,405,1,SF,1,100,0.0980
0.000000,0.000000,1726714124.500375,416481.000,458,1,SF,1,100,0.0969
0.000000,0.000000,1726714124.900380,416881.000,523,1,SF,1,100,0.0958
0.000000,0.000000,1726714125.166382,417147.000,573,1,SF,1,100,0.0947
0.000000,0.000000,1726714125.500386,417481.000,624,1,SF,1,100,0.0936
0.000000,0.000000,1726714125.900390,417881.000,691,1,SF,1,100,0.0925
0.000000,0.000000,1726714126.166393,418147.000,743,1,SF,1,100,0.0914
0.000000,0.000000,1726714126.500397,418481.000,792,1,SF,1,100,0.0904
0.000000,0.000000,1726714126.833400,418814.000,840,1,SF,1,100,0.0893
0.000000,0.000000,1726714127.233404,419214.000,909,1,SF,1,100,0.0883
0.000000,0.000000,1726714127.500407,419481.000,960,1,SF,1,100,0.0873
0.000000,0.000000,1726714127.833411,419814.000,1015,1,SF,1,100,0.0863
0.000000,0.000000,1726714128.233415,420214.000,1082,1,SF,1,100,0.0853
0.000000,0.000000,1726714128.499418,420480.000,1131,1,SF,1,100,0.0843
0.000000,0.000000,1726714128.833421,420814.000,1183,1,SF,1,100,0.0833
0.000000,0.000000,1726714129.166425,421147.000,1234,1,SF,1,100,0.0823
0.000000,0.000000,1726714129.566429,421547.000,1301,1,SF,1,100,0.0814
0.000000,0.000000,1726714129.833432,421814.000,1351,1,SF,1,100,0.0804
0.000000,0.000000,1726714130.166435,422147.000,1402,1,SF,1,100,0.0795
0.000000,0.000000,1726714130.566440,422547.000,1467,1,SF,1,100,0.0786
0.000000,0.000000,1726714130.833443,422814.000,1521,1,SF,1,100,0.0777
0.000000,0.000000,1726714131.166446,423147.000,1570,1,SF,1,100,0.0768
0.000000,0.000000,1726714131.499450,423480.000,1618,1,SF,1,100,0.0759
0.000000,0.000000,1726714131.899454,423880.000,1687,1,SF,1,100,0.0750
0.000000,0.000000,1726714132.166457,424147.000,1738,1,SF,1,100,0.0741
0.000000,0.000000,1726714132.499460,424480.000,1786,1,SF,1,100,0.0733
0.000000,0.000000,1726714132.899464,424880.000,1860,1,SF,1,100,0.0724
0.000000,0.000000,1726714133.232468,425213.000,1909,1,SF,1,100,0.0716
0.000000,0.000000,1726714133.499471,425480.000,1959,1,SF,1,100,0.0708
0.000000,0.000000,1726714133.832474,425813.000,2010,1,SF,1,100,0.0700
0.000000,0.000000,1726714134.232479,426213.000,2079,1,SF,1,100,0.0691
0.000000,0.000000,1726714134.499481,426480.000,2129,1,SF,1,100,0.0683
0.000000,0.000000,1726714134.832485,426813.000,2181,1,SF,1,100,0.0676
0.000000,0.000000,1726714135.232489,427213.000,2246,1,SF,1,100,0.0668
0.000000,0.000000,1726714135.565493,427546.000,2297,1,SF,1,100,0.0660
0.000000,0.000000,1726714135.832496,427813.000,2348,1,SF,1,100,0.0652
0.000000,0.000000,1726714136.165499,428146.000,2396,1,SF,1,100,0.0645
0.000000,0.000000,1726714136.565503,428546.000,2463,1,SF,1,100,0.0637
0.000000,0.000000,1726714136.832506,428813.000,2516,1,SF,1,100,0.0630
0.000000,0.000000,1726714137.165510,429146.000,2564,1,SF,1,100,0.0623
0.000000,0.000000,1726714137.498513,429479.000,2615,1,SF,1,100,0.0615
0.000000,0.000000,1726714137.898517,429879.000,2682,1,SF,1,100,0.0608
0.000000,0.000000,1726714138.165520,430146.000,2737,1,SF,1,100,0.0601
0.000000,0.000000,1726714138.498524,430479.000,2788,1,SF,1,100,0.0594
0.000000,0.000000,1726714138.832527,430813.000,2838,1,SF,1,100,0.0588
0.000000,0.000000,1726714139.232532,431213.000,2906,1,SF,1,100,0.0581
0.000000,0.000000,1726714139.565535,431546.000,2958,1,SF,1,100,0.0574
0.000000,0.000000,1726714139.832538,431813.000,3008,1,SF,1,100,0.0567
0.000000,0.000000,1726714140.165541,432146.000,3057,1,SF,1,100,0.0561
0.000000,0.000000,1726714140.565546,432546.000,3124,1,SF,1,100,0.0554
0.000000,0.000000,1726714140.831549,432812.000,3176,1,SF,1,100,0.0548
0.000000,0.000000,1726714141.165552,433146.000,3227,1,SF,1,100,0.0542
0.000000,0.000000,1726714141.565556,433546.000,3294,1,SF,1,100,0.0535
0.000000,0.000000,1726714141.898560,433879.000,3342,1,SF,1,100,0.0529
0.000000,0.000000,1726714142.165563,434146.000,3395,1,SF,1,100,0.0523
0.000000,0.000000,1726714142.498566,434479.000,3445,1,SF,1,100,0.0517
0.000000,0.000000,1726714142.898570,434879.000,3510,1,SF,1,100,0.0511
0.000000,0.000000,1726714143.165573,435146.000,3566,1,SF,1,100,0.0505
0.000000,0.000000,1726714143.498577,435479.000,3615,1,SF,1,100,0.0499
0.000000,0.000000,1726714143.831580,435812.000,3665,1,SF,1,100,0.0493
0.000000,0.000000,1726714144.231585,436212.000,3734,1,SF,1,100,0.0488
0.000000,0.000000,1726714144.498587,436479.000,3782,1,SF,1,100,0.0482
0.000000,0.000000,1726714144.831591,436812.000,3831,1,SF,1,100,0.0476
0.000000,0.000000,1726714145.231595,437212.000,3898,1,SF,1,100,0.0471
0.000000,0.000000,1726714145.498598,437479.000,3950,1,SF,1,100,0.0466
0.000000,0.000000,1726714145.831602,437812.000,3999,1,SF,1,100,0.0460
0.000000,0.000000,1726714146.164605,438145.000,4049,1,SF,1,100,0.0455
0.000000,0.000000,1726714146.564609,438545.000,4116,1,SF,1,100,0.0450
0.000000,0.000000,1726714146.831612,438812.000,4167,1,SF,1,100,0.0444
0.000000,0.000000,1726714147.164616,439145.000,4217,1,SF,1,100,0.0439
0.000000,0.000000,1726714147.564620,439545.000,4284,1,SF,1,100,0.0434
0.000000,0.000000,1726714147.831623,439812.000,4333,1,SF,1,100,0.0429
0.000000,0.000000,1726714148.164626,440145.000,4392,1,SF,1,100,0.0424
0.000000,0.000000,1726714148.497630,440478.000,4441,1,SF,1,100,0.0419
0.000000,0.000000,1726714148.897634,440878.000,4508,1,SF,1,100,0.0414
0.000000,0.000000,1726714149.164637,441145.000,4558,1,SF,1,100,0.0410
0.000000,0.000000,1726714149.497640,441478.000,4609,1,SF,1,100,0.0405
0.000000,0.000000,1726714149.897645,441878.000,4677,1,SF,1,100,0.0400
0.000000,0.000000,1726714150.164648,442145.000,4728,1,SF,1,100,0.0396
0.000000,0.000000,1726714150.497651,442478.000,4777,1,SF,1,100,0.0391
0.000000,0.000000,1726714150.830655,442811.000,4827,1,SF,1,100,0.0386
0.000000,0.000000,1726714151.230659,443211.000,4894,1,SF,1,100,0.0382
0.000000,0.000000,1726714151.497662,443478.000,4945,1,SF,1,100,0.0378
0.000000,0.000000,1726714151.830665,443811.000,4997,1,SF,1,100,0.0373
0.000000,0.000000,1726714152.230669,444211.000,5062,1,SF,1,100,0.0369
0.000000,0.000000,1726714152.497672,444478.000,5113,1,SF,1,100,0.0365
0.000000,0.000000,1726714152.830676,444811.000,5165,1,SF,1,100,0.0360
0.000000,0.000000,1726714153.164679,445145.000,5214,1,SF,1,100,0.0356
0.000000,0.000000,1726714153.564684,445545.000,5288,1,SF,1,100,0.0352
0.000000,0.000000,1726714153.830686,445811.000,5336,1,SF,1,100,0.0348
0.000000,0.000000,1726714154.163690,446144.000,5387,1,SF,1,100,0.0344
0.000000,0.000000,1726714154.563694,446544.000,5457,1,SF,1,100,0.0340
0.000000,0.000000,1726714154.897698,446878.000,5506,1,SF,1,100,0.0336
0.000000,0.000000,1726714155.163701,447144.000,5557,1,SF,1,100,0.0332
0.000000,0.000000,1726714155.497704,447478.000,5607,1,SF,1,100,0.0328
0.000000,0.000000,1726714155.897708,447878.000,5672,1,SF,1,100,0.0325
0.000000,0.000000,1726714156.163711,448144.000,5725,1,SF,1,100,0.0321
0.000000,0.000000,1726714156.497715,448478.000,5773,1,SF,1,100,0.0317
0.000000,0.000000,1726714156.897719,448878.000,5838,1,SF,1,100,0.0313
0.000000,0.000000,1726714157.230722,449211.000,5889,1,SF,1,100,0.0310
0.000000,0.000000,1726714157.496725,449477.000,5941,1,SF,1,100,0.0306
0.000000,0.000000,1726714157.830729,449811.000,5990,1,SF,1,100,0.0303
0.000000,0.000000,1726714158.230733,450211.000,6055,1,SF,1,100,0.0299
0.000000,0.000000,1726714158.497736,450478.000,6112,1,SF,1,100,0.0296
0.000000,0.000000,1726714158.830739,450811.000,6161,1,SF,1,100,0.0292
0.000000,0.000000,1726714159.230744,451211.000,6229,1,SF,1,100,0.0289
0.000000,0.000000,1726714159.563747,451544.000,6280,1,SF,1,100,0.0286
0.000000,0.000000,1726714159.830750,451811.000,6331,1,SF,1,100,0.0282
0.000000,0.000000,1726714160.163754,452144.000,6379,1,SF,1,100,0.0279
0.000000,0.000000,1726714160.563758,452544.000,6446,1,SF,1,100,0.0276
0.000000,0.000000,1726714160.830761,452811.000,6499,1,SF,1,100,0.0273
0.000000,0.000000,1726714161.163764,453144.000,6547,1,SF,1,100,0.0269
0.000000,0.000000,1726714161.563768,453544.000,6614,1,SF,1,100,0.0266
0.000000,0.000000,1726714161.896772,453877.000,6665,1,SF,1,100,0.0263
0.000000,0.000000,1726714162.163775,454144.000,6715,1,SF,1,100,0.0260
0.000000,0.000000,1726714162.496778,454477.000,6766,1,SF,1,100,0.0257
0.000000,0.000000,1726714162.896782,454877.000,6833,1,SF,1,100,0.0254
0.000000,0.000000,1726714163.163785,455144.000,6881,1,SF,1,100,0.0251
0.000000,0.000000,1726714163.496789,455477.000,6938,1,SF,1,100,0.0248
0.000000,0.000000,1726714163.829792,455810.000,6989,1,SF,1,100,0.0245
0.000000,0.000000,1726714164.229797,456210.000,7058,1,SF,1,100,0.0243
0.000000,0.000000,1726714164.496799,456477.000,7109,1,SF,1,100,0.0240
0.000000,0.000000,1726714164.829803,456810.000,7158,1,SF,1,100,0.0237
0.000000,0.000000,1726714165.162807,457143.000,7210,1,SF,1,100,0.0234
0.000000,0.000000,1726714165.562811,457543.000,7277,1,SF,1,100,0.0232
0.000000,0.000000,1726714165.829814,457810.000,7325,1,SF,1,100,0.0229
0.000000,0.000000,1726714166.162817,458143.000,7376,1,SF,1,100,0.0226
0.000000,0.000000,1726714166.562821,458543.000,7443,1,SF,1,100,0.0224
0.000000,0.000000,1726714166.829824,458810.000,7493,1,SF,1,100,0.0221
0.000000,0.000000,1726714167.162828,459143.000,7544,1,SF,1,100,0.0219
0.000000,0.000000,1726714167.495831,459476.000,7594,1,SF,1,100,0.0216
0.000000,0.000000,1726714167.895835,459876.000,7659,1,SF,1,100,0.0213
0.000000,0.000000,1726714168.162838,460143.000,7712,1,SF,1,100,0.0211
0.000000,0.000000,1726714168.495842,460476.000,7762,1,SF,1,100,0.0209
0.000000,0.000000,1726714168.895846,460876.000,7832,1,SF,1,100,0.0206
0.000000,0.000000,1726714169.162849,461143.000,7883,1,SF,1,100,0.0204
0.000000,0.000000,1726714169.495852,461476.000,7936,1,SF,1,100,0.0201
0.000000,0.000000,1726714169.829856,461810.000,7986,1,SF,1,100,0.0199
0.000000,0.000000,1726714170.229860,462210.000,8053,1,SF,1,100,0.0197
0.000000,0.000000,1726714170.495863,462476.000,8103,1,SF,1,100,0.0195
0.000000,0.000000,1726714170.828867,462809.000,8152,1,SF,1,100,0.0192
0.000000,0.000000,1726714171.228871,463209.000,8219,1,SF,1,100,0.0190
0.000000,0.000000,1726714171.495874,463476.000,8271,1,SF,1,100,0.0188
0.000000,0.000000,1726714171.828877,463809.000,8320,1,SF,1,100,0.0186
0.000000,0.000000,1726714172.162881,464143.000,8368,1,SF,1,100,0.0184
0.000000,0.000000,1726714172.562885,464543.000,8437,1,SF,1,100,0.0181
0.000000,0.000000,1726714172.828888,464809.000,8488,1,SF,1,100,0.0179
0.000000,0.000000,1726714173.162891,465143.000,8539,1,SF,1,100,0.0177
0.000000,0.000000,1726714173.495895,465476.000,8591,1,SF,1,100,0.0175
0.000000,0.000000,1726714173.828898,465809.000,8645,1,SF,1,100,0.0173
0.000000,0.000000,1726714174.228903,466209.000,8714,1,SF,1,100,0.0171
0.000000,0.000000,1726714174.495905,466476.000,8764,1,SF,1,100,0.0169
0.000000,0.000000,1726714174.828909,466809.000,8813,1,SF,1,100,0.0167
0.000000,0.000000,1726714175.228913,467209.000,8881,1,SF,1,100,0.0165
0.000000,0.000000,1726714175.561917,467542.000,8932,1,SF,1,100,0.0163
0.000000,0.000000,1726714175.828920,467809.000,8981,1,SF,1,100,0.0161
0.000000,0.000000,1726714176.161923,468142.000,9031,1,SF,1,100,0.0160
0.000000,0.000000,1726714176.561927,468542.000,9098,1,SF,1,100,0.0158
0.000000,0.000000,1726714176.828930,468809.000,9149,1,SF,1,100,0.0156
0.000000,0.000000,1726714177.161934,469142.000,9199,1,SF,1,100,0.0154
0.000000,0.000000,1726714177.561938,469542.000,9266,1,SF,1,100,0.0152
0.000000,0.000000,1726714177.894941,469875.000,9315,1,SF,1,100,0.0151
0.000000,0.000000,1726714178.161944,470142.000,9367,1,SF,1,100,0.0149
0.000000,0.000000,1726714178.494948,470475.000,9416,1,SF,1,100,0.0147
0.000000,0.000000,1726714178.894952,470875.000,9486,1,SF,1,100,0.0145
0.000000,0.000000,1726714179.161955,471142.000,9538,1,SF,1,100,0.0144
0.000000,0.000000,1726714179.494958,471475.000,9590,1,SF,1,100,0.0142
0.000000,0.000000,1726714179.894963,471875.000,9655,1,SF,1,100,0.0140
0.000000,0.000000,1726714180.228966,472209.000,9706,1,SF,1,100,0.0139
0.000000,0.000000,1726714180.494969,472475.000,9757,1,SF,1,100,0.0137
0.000000,0.000000,1726714180.828973,472809.000,9805,1,SF,1,100,0.0136
0.000000,0.000000,1726714181.228977,473209.000,9874,1,SF,1,100,0.0134
0.000000,0.000000,1726714181.494980,473475.000,9925,1,SF,1,100,0.0132
0.000000,0.000000,1726714181.827983,473808.000,9973,1,SF,1,100,0.0131
0.000000,0.000000,1726714182.227987,474208.000,10042,1,SF,1,100,0.0129
0.000000,0.000000,1726714182.561991,474542.000,10091,1,SF,1,100,0.0128
0.000000,0.000000,1726714182.827994,474808.000,10143,1,SF,1,100,0.0126
0.000000,0.000000,1726714183.161997,475142.000,10194,1,SF,1,100,0.0125
0.000000,0.000000,1726714183.562002,475542.000,10259,1,SF,1,100,0.0124
0.000000,0.000000,1726714183.828004,475808.000,10309,1,SF,1,100,0.0122
0.000000,0.000000,1726714184.161008,476141.000,10365,1,SF,1,100,0.0121
0.000000,0.000000,1726714184.561012,476541.000,10432,1,SF,1,100,0.0119
0.000000,0.000000,1726714184.828015,476808.000,10484,1,SF,1,100,0.0118
0.000000,0.000000,1726714185.161019,477141.000,10535,1,SF,1,100,0.0117
0.000000,0.000000,1726714185.495022,477475.000,10583,1,SF,1,100,0.0115
0.000000,0.000000,1726714185.895026,477875.000,10652,1,SF,1,100,0.0114
0.000000,0.000000,1726714186.161029,478141.000,10703,1,SF,1,100,0.0113
0.000000,0.000000,1726714186.495033,478475.000,10753,1,SF,1,100,0.0111
0.000000,0.000000,1726714186.895037,478875.000,10820,1,SF,1,100,0.0110
0.000000,0.000000,1726714187.161040,479141.000,10869,1,SF,1,100,0.0109
0.000000,0.000000,1726714187.494043,479474.000,10921,1,SF,1,100,0.0107
0.000000,0.000000,1726714187.828047,479808.000,10970,1,SF,1,100,0.0106
0.000000,0.000000,1726714188.228051,480208.000,11035,1,SF,1,100,0.0105
0.000000,0.000000,1726714188.494054,480474.000,11085,1,SF,1,100,0.0104
0.000000,0.000000,1726714188.828057,480808.000,11136,1,SF,1,100,0.0103
0.000000,0.000000,1726714189.228062,481208.000,11209,1,SF,1,100,0.0101
0.000000,0.000000,1726714189.561065,481541.000,11260,1,SF,1,100,0.0100
0.000000,0.000000,1726714189.828068,481808.000,11311,1,SF,1,100,0.0099
0.000000,0.000000,1726714190.161072,482141.000,11359,1,SF,1,100,0.0098
0.000000,0.000000,1726714190.561076,482541.000,11426,1,SF,1,100,0.0097
0.000000,0.000000,1726714190.828079,482808.000,11479,1,SF,1,100,0.0096
0.000000,0.000000,1726714191.161082,483141.000,11527,1,SF,1,100,0.0095
0.000000,0.000000,1726714191.561086,483541.000,11594,1,SF,1,100,0.0093
0.000000,0.000000,1726714191.894090,483874.000,11645,1,SF,1,100,0.0092
0.000000,0.000000,1726714192.161093,484141.000,11695,1,SF,1,100,0.0091
0.000000,0.000000,1726714192.494096,484474.000,11746,1,SF,1,100,0.0090
0.000000,0.000000,1726714192.894101,484874.000,11813,1,SF,1,100,0.0089
0.000000,0.000000,1726714193.161103,485141.000,11861,1,SF,1,100,0.0088
0.000000,0.000000,1726714193.494107,485474.000,11913,1,SF,1,100,0.0087
0.000000,0.000000,1726714193.894111,485874.000,11980,1,SF,1,100,0.0086
0.000000,0.000000,1726714194.227115,486207.000,12036,1,SF,1,100,0.0085
0.000000,0.000000,1726714194.560118,486540.000,12087,1,SF,1,100,0.0084
0.000000,0.000000,1726714194.827121,486807.000,12139,1,SF,1,100,0.0083
0.000000,0.000000,1726714195.160125,487140.000,12188,1,SF,1,100,0.0082
