LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
0.000000,0.000000,1726714020.579274,312561.000,48936,4,EM,1,100,PS
0.000000,0.000000,1726714020.629524,312611.250,48970,4,EM,1,100,RS
0.000000,0.000000,1726714020.679775,312661.500,48970,4,EM,1,100,RB
0.000000,0.000000,1726714020.730025,312711.750,48970,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714020.780276,312762.000,48970,4,EM,1,100,PS
0.000000,0.000000,1726714020.830526,312812.250,49002,4,EM,1,100,RS
0.000000,0.000000,1726714020.880777,312862.500,49002,4,EM,1,100,RB
0.000000,0.000000,1726714020.931027,312912.750,49002,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714020.981278,312963.000,49002,4,EM,1,100,PS
0.000000,0.000000,1726714021.032778,313014.500,49037,4,EM,1,100,RS
0.000000,0.000000,1726714021.084279,313066.000,49037,4,EM,1,100,RB
0.000000,0.000000,1726714021.135780,313117.500,49037,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714021.187280,313169.000,49037,4,EM,1,100,PS
0.000000,0.000000,1726714021.237281,313219.000,49069,4,EM,1,100,RS
0.000000,0.000000,1726714021.287281,313269.000,49069,4,EM,1,100,RB
0.000000,0.000000,1726714021.337282,313319.000,49069,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714021.387282,313369.000,49069,4,EM,1,100,PS
0.000000,0.000000,1726714021.438283,313420.000,49102,4,EM,1,100,RS
0.000000,0.000000,1726714021.489283,313471.000,49102,4,EM,1,100,RB
0.000000,0.000000,1726714021.540284,313522.000,49102,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714021.591284,313573.000,49102,4,EM,1,100,PS
0.000000,0.000000,1726714021.641535,313623.250,49134,4,EM,1,100,RS
0.000000,0.000000,1726714021.691785,313673.500,49134,4,EM,1,100,RB
0.000000,0.000000,1726714021.742036,313723.750,49134,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714021.792287,313774.000,49134,4,EM,1,100,PS
0.000000,0.000000,1726714021.842537,313824.250,49168,4,EM,1,100,RS
0.000000,0.000000,1726714021.892788,313874.500,49168,4,EM,1,100,RB
0.000000,0.000000,1726714021.943038,313924.750,49168,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714021.993289,313975.000,49168,4,EM,1,100,PS
0.000000,0.000000,1726714022.043539,314025.250,49202,4,EM,1,100,RS
0.000000,0.000000,1726714022.093790,314075.500,49202,4,EM,1,100,RB
0.000000,0.000000,1726714022.144040,314125.750,49202,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714022.194291,314176.000,49202,4,EM,1,100,PS
0.000000,0.000000,1726714022.244541,314226.250,49237,4,EM,1,100,RS
0.000000,0.000000,1726714022.294792,314276.500,49237,4,EM,1,100,RB
0.000000,0.000000,1726714022.345042,314326.750,49237,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714022.395293,314377.000,49237,4,EM,1,100,PS
0.000000,0.000000,1726714022.445543,314427.250,49271,4,EM,1,100,RS
0.000000,0.000000,1726714022.495794,314477.500,49271,4,EM,1,100,RB
0.000000,0.000000,1726714022.546045,314527.750,49271,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714022.596295,314578.000,49271,4,EM,1,100,PS
0.000000,0.000000,1726714022.647546,314629.250,49302,4,EM,1,100,RS
0.000000,0.000000,1726714022.698796,314680.500,49302,4,EM,1,100,RB
0.000000,0.000000,1726714022.750047,314731.750,49302,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714022.801297,314783.000,49302,4,EM,1,100,PS
0.000000,0.000000,1726714022.851298,314833.000,49336,4,EM,1,100,RS
0.000000,0.000000,1726714022.901298,314883.000,49336,4,EM,1,100,RB
0.000000,0.000000,1726714022.951299,314933.000,49336,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714023.001299,314983.000,49336,4,EM,1,100,PS
0.000000,0.000000,1726714023.052050,315033.750,49369,4,EM,1,100,RS
0.000000,0.000000,1726714023.102800,315084.500,49369,4,EM,1,100,RB
0.000000,0.000000,1726714023.153551,315135.250,49369,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714023.204302,315186.000,49369,4,EM,1,100,PS
0.000000,0.000000,1726714023.254552,315236.250,49403,4,EM,1,100,RS
0.000000,0.000000,1726714023.304803,315286.500,49403,4,EM,1,100,RB
0.000000,0.000000,1726714023.355053,315336.750,49403,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714023.405304,315387.000,49403,4,EM,1,100,PS
0.000000,0.000000,1726714023.455554,315437.250,49437,4,EM,1,100,RS
0.000000,0.000000,1726714023.505805,315487.500,49437,4,EM,1,100,RB
0.000000,0.000000,1726714023.556055,315537.750,49437,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714023.606306,315588.000,49437,4,EM,1,100,PS
0.000000,0.000000,1726714023.656556,315638.250,49470,4,EM,1,100,RS
0.000000,0.000000,1726714023.706807,315688.500,49470,4,EM,1,100,RB
0.000000,0.000000,1726714023.757057,315738.750,49470,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714023.807308,315789.000,49470,4,EM,1,100,PS
0.000000,0.000000,1726714023.857558,315839.250,49502,4,EM,1,100,RS
0.000000,0.000000,1726714023.907809,315889.500,49502,4,EM,1,100,RB
0.000000,0.000000,1726714023.958059,315939.750,49502,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714024.008310,315990.000,49502,4,EM,1,100,PS
0.000000,0.000000,1726714024.058561,316040.250,49537,4,EM,1,100,RS
0.000000,0.000000,1726714024.108811,316090.500,49537,4,EM,1,100,RB
0.000000,0.000000,1726714024.159062,316140.750,49537,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714024.209312,316191.000,49537,4,EM,1,100,PS
0.000000,0.000000,1726714024.259563,316241.250,49571,4,EM,1,100,RS
0.000000,0.000000,1726714024.309813,316291.500,49571,4,EM,1,100,RB
0.000000,0.000000,1726714024.360064,316341.750,49571,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714024.410314,316392.000,49571,4,EM,1,100,PS
0.000000,0.000000,1726714024.460565,316442.250,49607,4,EM,1,100,RS
0.000000,0.000000,1726714024.510815,316492.500,49607,4,EM,1,100,RB
0.000000,0.000000,1726714024.561066,316542.750,49607,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714024.611316,316593.000,49607,4,EM,1,100,PS
0.000000,0.000000,1726714024.661567,316643.250,49638,4,EM,1,100,RS
0.000000,0.000000,1726714024.711817,316693.500,49638,4,EM,1,100,RB
0.000000,0.000000,1726714024.762068,316743.750,49638,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714024.812319,316794.000,49638,4,EM,1,100,PS
0.000000,0.000000,1726714024.862569,316844.250,49672,4,EM,1,100,RS
0.000000,0.000000,1726714024.912820,316894.500,49672,4,EM,1,100,RB
0.000000,0.000000,1726714024.963070,316944.750,49672,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714025.013321,316995.000,49672,4,EM,1,100,PS
0.000000,0.000000,1726714025.063571,317045.250,49705,4,EM,1,100,RS
0.000000,0.000000,1726714025.113822,317095.500,49705,4,EM,1,100,RB
0.000000,0.000000,1726714025.164072,317145.750,49705,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714025.214323,317196.000,49705,4,EM,1,100,PS
0.000000,0.000000,1726714025.285074,317266.750,49746,4,EM,1,100,RS
0.000000,0.000000,1726714025.355824,317337.500,49746,4,EM,1,100,RB
0.000000,0.000000,1726714025.426575,317408.250,49746,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714025.497326,317479.000,49746,4,EM,1,100,PS
0.000000,0.000000,1726714025.547576,317529.250,49780,4,EM,1,100,RS
0.000000,0.000000,1726714025.597827,317579.500,49780,4,EM,1,100,RB
0.000000,0.000000,1726714025.648077,317629.750,49780,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714025.698328,317680.000,49780,4,EM,1,100,PS
0.000000,0.000000,1726714025.748578,317730.250,49811,4,EM,1,100,RS
0.000000,0.000000,1726714025.798829,317780.500,49811,4,EM,1,100,RB
0.000000,0.000000,1726714025.849080,317830.750,49811,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714025.899330,317881.000,49811,4,EM,1,100,PS
0.000000,0.000000,1726714025.949581,317931.250,49847,4,EM,1,100,RS
0.000000,0.000000,1726714025.999831,317981.500,49847,4,EM,1,100,RB
0.000000,0.000000,1726714026.050082,318031.750,49847,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714026.100332,318082.000,49847,4,EM,1,100,PS
0.000000,0.000000,1726714026.150583,318132.250,49879,4,EM,1,100,RS
0.000000,0.000000,1726714026.200833,318182.500,49879,4,EM,1,100,RB
0.000000,0.000000,1726714026.251084,318232.750,49879,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714026.301334,318283.000,49879,4,EM,1,100,PS
0.000000,0.000000,1726714026.351835,318333.500,49914,4,EM,1,100,RS
0.000000,0.000000,1726714026.402335,318384.000,49914,4,EM,1,100,RB
0.000000,0.000000,1726714026.452836,318434.500,49914,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714026.503336,318485.000,49914,4,EM,1,100,PS
0.000000,0.000000,1726714026.553337,318535.000,49946,4,EM,1,100,RS
0.000000,0.000000,1726714026.603338,318585.000,49946,4,EM,1,100,RB
0.000000,0.000000,1726714026.653338,318635.000,49946,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714026.703339,318685.000,49946,4,EM,1,100,PS
0.000000,0.000000,1726714026.753589,318735.250,49979,4,EM,1,100,RS
0.000000,0.000000,1726714026.803840,318785.500,49979,4,EM,1,100,RB
0.000000,0.000000,1726714026.854090,318835.750,49979,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714026.904341,318886.000,49979,4,EM,1,100,PS
0.000000,0.000000,1726714026.954591,318936.250,50013,4,EM,1,100,RS
0.000000,0.000000,1726714027.004842,318986.500,50013,4,EM,1,100,RB
0.000000,0.000000,1726714027.055092,319036.750,50013,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714027.105343,319087.000,50013,4,EM,1,100,PS
0.000000,0.000000,1726714027.156843,319138.500,50047,4,EM,1,100,RS
0.000000,0.000000,1726714027.208344,319190.000,50047,4,EM,1,100,RB
0.000000,0.000000,1726714027.259844,319241.500,50047,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714027.311345,319293.000,50047,4,EM,1,100,PS
0.000000,0.000000,1726714027.361596,319343.250,50078,4,EM,1,100,RS
0.000000,0.000000,1726714027.411846,319393.500,50078,4,EM,1,100,RB
0.000000,0.000000,1726714027.462097,319443.750,50078,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714027.512347,319494.000,50078,4,EM,1,100,PS
0.000000,0.000000,1726714027.562598,319544.250,50112,4,EM,1,100,RS
0.000000,0.000000,1726714027.612848,319594.500,50112,4,EM,1,100,RB
0.000000,0.000000,1726714027.663099,319644.750,50112,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714027.713349,319695.000,50112,4,EM,1,100,PS
0.000000,0.000000,1726714027.763600,319745.250,50144,4,EM,1,100,RS
0.000000,0.000000,1726714027.813850,319795.500,50144,4,EM,1,100,RB
0.000000,0.000000,1726714027.864101,319845.750,50144,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714027.914351,319896.000,50144,4,EM,1,100,PS
0.000000,0.000000,1726714027.965602,319947.250,50177,4,EM,1,100,RS
0.000000,0.000000,1726714028.016853,319998.500,50177,4,EM,1,100,RB
0.000000,0.000000,1726714028.068103,320049.750,50177,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714028.119354,320101.000,50177,4,EM,1,100,PS
0.000000,0.000000,1726714028.169604,320151.250,50213,4,EM,1,100,RS
0.000000,0.000000,1726714028.219855,320201.500,50213,4,EM,1,100,RB
0.000000,0.000000,1726714028.270105,320251.750,50213,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714028.320356,320302.000,50213,4,EM,1,100,PS
0.000000,0.000000,1726714028.371356,320353.000,50244,4,EM,1,100,RS
0.000000,0.000000,1726714028.422357,320404.000,50244,4,EM,1,100,RB
0.000000,0.000000,1726714028.473357,320455.000,50244,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714028.524358,320506.000,50244,4,EM,1,100,PS
0.000000,0.000000,1726714028.574608,320556.250,50278,4,EM,1,100,RS
0.000000,0.000000,1726714028.624859,320606.500,50278,4,EM,1,100,RB
0.000000,0.000000,1726714028.675110,320656.750,50278,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714028.725360,320707.000,50278,4,EM,1,100,PS
0.000000,0.000000,1726714028.775611,320757.250,50310,4,EM,1,100,RS
0.000000,0.000000,1726714028.825861,320807.500,50310,4,EM,1,100,RB
0.000000,0.000000,1726714028.876112,320857.750,50310,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714028.926362,320908.000,50310,4,EM,1,100,PS
0.000000,0.000000,1726714028.976613,320958.250,50343,4,EM,1,100,RS
0.000000,0.000000,1726714029.026863,321008.500,50343,4,EM,1,100,RB
0.000000,0.000000,1726714029.077114,321058.750,50343,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714029.127364,321109.000,50343,4,EM,1,100,PS
0.000000,0.000000,1726714029.177615,321159.250,50379,4,EM,1,100,RS
0.000000,0.000000,1726714029.227865,321209.500,50379,4,EM,1,100,RB
0.000000,0.000000,1726714029.278116,321259.750,50379,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714029.328366,321310.000,50379,4,EM,1,100,PS
0.000000,0.000000,1726714029.378617,321360.250,50412,4,EM,1,100,RS
0.000000,0.000000,1726714029.428867,321410.500,50412,4,EM,1,100,RB
0.000000,0.000000,1726714029.479118,321460.750,50412,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714029.529369,321511.000,50412,4,EM,1,100,PS
0.000000,0.000000,1726714029.579619,321561.250,50444,4,EM,1,100,RS
0.000000,0.000000,1726714029.629870,321611.500,50444,4,EM,1,100,RB
0.000000,0.000000,1726714029.680120,321661.750,50444,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714029.730371,321712.000,50444,4,EM,1,100,PS
0.000000,0.000000,1726714029.780621,321762.250,50478,4,EM,1,100,RS
0.000000,0.000000,1726714029.830872,321812.500,50478,4,EM,1,100,RB
0.000000,0.000000,1726714029.881122,321862.750,50478,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714029.931373,321913.000,50478,4,EM,1,100,PS
0.000000,0.000000,1726714029.981623,321963.250,50509,4,EM,1,100,RS
0.000000,0.000000,1726714030.031874,322013.500,50509,4,EM,1,100,RB
0.000000,0.000000,1726714030.082124,322063.750,50509,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714030.132375,322114.000,50509,4,EM,1,100,PS
0.000000,0.000000,1726714030.182625,322164.250,50545,4,EM,1,100,RS
0.000000,0.000000,1726714030.232876,322214.500,50545,4,EM,1,100,RB
0.000000,0.000000,1726714030.283127,322264.750,50545,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714030.333377,322315.000,50545,4,EM,1,100,PS
0.000000,0.000000,1726714030.403128,322384.750,50583,4,EM,1,100,RS
0.000000,0.000000,1726714030.472879,322454.500,50583,4,EM,1,100,RB
0.000000,0.000000,1726714030.542629,322524.250,50583,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714030.612380,322594.000,50583,4,EM,1,100,PS
0.000000,0.000000,1726714030.662631,322644.250,50617,4,EM,1,100,RS
0.000000,0.000000,1726714030.712881,322694.500,50617,4,EM,1,100,RB
0.000000,0.000000,1726714030.763132,322744.750,50617,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714030.813382,322795.000,50617,4,EM,1,100,PS
0.000000,0.000000,1726714030.864383,322846.000,50651,4,EM,1,100,RS
0.000000,0.000000,1726714030.915383,322897.000,50651,4,EM,1,100,RB
0.000000,0.000000,1726714030.966384,322948.000,50651,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714031.017384,322999.000,50651,4,EM,1,100,PS
0.000000,0.000000,1726714031.067635,323049.250,50682,4,EM,1,100,RS
0.000000,0.000000,1726714031.117885,323099.500,50682,4,EM,1,100,RB
0.000000,0.000000,1726714031.168136,323149.750,50682,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714031.218386,323200.000,50682,4,EM,1,100,PS
0.000000,0.000000,1726714031.268637,323250.250,50718,4,EM,1,100,RS
0.000000,0.000000,1726714031.318888,323300.500,50718,4,EM,1,100,RB
0.000000,0.000000,1726714031.369138,323350.750,50718,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714031.419389,323401.000,50718,4,EM,1,100,PS
0.000000,0.000000,1726714031.469639,323451.250,50752,4,EM,1,100,RS
0.000000,0.000000,1726714031.519890,323501.500,50752,4,EM,1,100,RB
0.000000,0.000000,1726714031.570140,323551.750,50752,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714031.620391,323602.000,50752,4,EM,1,100,PS
0.000000,0.000000,1726714031.670891,323652.500,50785,4,EM,1,100,RS
0.000000,0.000000,1726714031.721392,323703.000,50785,4,EM,1,100,RB
0.000000,0.000000,1726714031.771892,323753.500,50785,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714031.822393,323804.000,50785,4,EM,1,100,PS
0.000000,0.000000,1726714031.872393,323854.000,50817,4,EM,1,100,RS
0.000000,0.000000,1726714031.922394,323904.000,50817,4,EM,1,100,RB
0.000000,0.000000,1726714031.972394,323954.000,50817,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714032.022395,324004.000,50817,4,EM,1,100,PS
0.000000,0.000000,1726714032.072646,324054.250,50850,4,EM,1,100,RS
0.000000,0.000000,1726714032.122896,324104.500,50850,4,EM,1,100,RB
0.000000,0.000000,1726714032.173147,324154.750,50850,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714032.223397,324205.000,50850,4,EM,1,100,PS
0.000000,0.000000,1726714032.273648,324255.250,50884,4,EM,1,100,RS
0.000000,0.000000,1726714032.323898,324305.500,50884,4,EM,1,100,RB
0.000000,0.000000,1726714032.374149,324355.750,50884,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714032.424399,324406.000,50884,4,EM,1,100,PS
0.000000,0.000000,1726714032.474650,324456.250,50920,4,EM,1,100,RS
0.000000,0.000000,1726714032.524900,324506.500,50920,4,EM,1,100,RB
0.000000,0.000000,1726714032.575151,324556.750,50920,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714032.625401,324607.000,50920,4,EM,1,100,PS
0.000000,0.000000,1726714032.675652,324657.250,50951,4,EM,1,100,RS
0.000000,0.000000,1726714032.725902,324707.500,50951,4,EM,1,100,RB
0.000000,0.000000,1726714032.776153,324757.750,50951,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714032.826404,324808.000,50951,4,EM,1,100,PS
0.000000,0.000000,1726714032.877404,324859.000,50985,4,EM,1,100,RS
0.000000,0.000000,1726714032.928405,324910.000,50985,4,EM,1,100,RB
0.000000,0.000000,1726714032.979405,324961.000,50985,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714033.030406,325012.000,50985,4,EM,1,100,PS
0.000000,0.000000,1726714033.080656,325062.250,51016,4,EM,1,100,RS
0.000000,0.000000,1726714033.130907,325112.500,51016,4,EM,1,100,RB
0.000000,0.000000,1726714033.181157,325162.750,51016,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714033.231408,325213.000,51016,4,EM,1,100,PS
0.000000,0.000000,1726714033.281658,325263.250,51052,4,EM,1,100,RS
0.000000,0.000000,1726714033.331909,325313.500,51052,4,EM,1,100,RB
0.000000,0.000000,1726714033.382159,325363.750,51052,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714033.432410,325414.000,51052,4,EM,1,100,PS
0.000000,0.000000,1726714033.482660,325464.250,51084,4,EM,1,100,RS
0.000000,0.000000,1726714033.532911,325514.500,51084,4,EM,1,100,RB
0.000000,0.000000,1726714033.583162,325564.750,51084,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714033.633412,325615.000,51084,4,EM,1,100,PS
0.000000,0.000000,1726714033.683913,325665.500,51117,4,EM,1,100,RS
0.000000,0.000000,1726714033.734413,325716.000,51117,4,EM,1,100,RB
0.000000,0.000000,1726714033.784914,325766.500,51117,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714033.835414,325817.000,51117,4,EM,1,100,PS
0.000000,0.000000,1726714033.902165,325883.750,51149,4,EM,1,100,RS
0.000000,0.000000,1726714033.968916,325950.500,51149,4,EM,1,100,RB
0.000000,0.000000,1726714034.035666,326017.250,51149,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714034.102417,326084.000,51149,4,EM,1,100,PS
0.000000,0.000000,1726714034.152668,326134.250,51183,4,EM,1,100,RS
0.000000,0.000000,1726714034.202918,326184.500,51183,4,EM,1,100,RB
0.000000,0.000000,1726714034.253169,326234.750,51183,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714034.303419,326285.000,51183,4,EM,1,100,PS
0.000000,0.000000,1726714034.353670,326335.250,51216,4,EM,1,100,RS
0.000000,0.000000,1726714034.403920,326385.500,51216,4,EM,1,100,RB
0.000000,0.000000,1726714034.454171,326435.750,51216,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714034.504421,326486.000,51216,4,EM,1,100,PS
0.000000,0.000000,1726714034.554672,326536.250,51250,4,EM,1,100,RS
0.000000,0.000000,1726714034.604922,326586.500,51250,4,EM,1,100,RB
0.000000,0.000000,1726714034.655173,326636.750,51250,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714034.705423,326687.000,51250,4,EM,1,100,PS
0.000000,0.000000,1726714034.755674,326737.250,51283,4,EM,1,100,RS
0.000000,0.000000,1726714034.805924,326787.500,51283,4,EM,1,100,RB
0.000000,0.000000,1726714034.856175,326837.750,51283,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714034.906426,326888.000,51283,4,EM,1,100,PS
0.000000,0.000000,1726714034.957426,326939.000,51315,4,EM,1,100,RS
0.000000,0.000000,1726714035.008427,326990.000,51315,4,EM,1,100,RB
0.000000,0.000000,1726714035.059427,327041.000,51315,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714035.110428,327092.000,51315,4,EM,1,100,PS
0.000000,0.000000,1726714035.160678,327142.250,51349,4,EM,1,100,RS
0.000000,0.000000,1726714035.210929,327192.500,51349,4,EM,1,100,RB
0.000000,0.000000,1726714035.261179,327242.750,51349,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714035.311430,327293.000,51349,4,EM,1,100,PS
0.000000,0.000000,1726714035.361680,327343.250,51382,4,EM,1,100,RS
0.000000,0.000000,1726714035.411931,327393.500,51382,4,EM,1,100,RB
0.000000,0.000000,1726714035.462181,327443.750,51382,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714035.512432,327494.000,51382,4,EM,1,100,PS
0.000000,0.000000,1726714035.565183,327546.750,51405,4,EM,1,100,RS
0.000000,0.000000,1726714035.617933,327599.500,51405,4,EM,1,100,RB
0.000000,0.000000,1726714035.670684,327652.250,51405,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714035.723434,327705.000,51405,4,EM,1,100,PS
0.000000,0.000000,1726714035.773685,327755.250,51436,4,EM,1,100,RS
0.000000,0.000000,1726714035.823935,327805.500,51436,4,EM,1,100,RB
0.000000,0.000000,1726714035.874186,327855.750,51436,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714035.924436,327906.000,51436,4,EM,1,100,PS
0.000000,0.000000,1726714035.974687,327956.250,51470,4,EM,1,100,RS
0.000000,0.000000,1726714036.024937,328006.500,51470,4,EM,1,100,RB
0.000000,0.000000,1726714036.075188,328056.750,51470,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714036.125438,328107.000,51470,4,EM,1,100,PS
0.000000,0.000000,1726714036.175689,328157.250,51503,4,EM,1,100,RS
0.000000,0.000000,1726714036.225940,328207.500,51503,4,EM,1,100,RB
0.000000,0.000000,1726714036.276190,328257.750,51503,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714036.326441,328308.000,51503,4,EM,1,100,PS
0.000000,0.000000,1726714036.376691,328358.250,51535,4,EM,1,100,RS
0.000000,0.000000,1726714036.426942,328408.500,51535,4,EM,1,100,RB
0.000000,0.000000,1726714036.477192,328458.750,51535,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714036.527443,328509.000,51535,4,EM,1,100,PS
0.000000,0.000000,1726714036.577693,328559.250,51570,4,EM,1,100,RS
0.000000,0.000000,1726714036.627944,328609.500,51570,4,EM,1,100,RB
0.000000,0.000000,1726714036.678194,328659.750,51570,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714036.728445,328710.000,51570,4,EM,1,100,PS
0.000000,0.000000,1726714036.778695,328760.250,51605,4,EM,1,100,RS
0.000000,0.000000,1726714036.828946,328810.500,51605,4,EM,1,100,RB
0.000000,0.000000,1726714036.879196,328860.750,51605,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714036.929447,328911.000,51605,4,EM,1,100,PS
0.000000,0.000000,1726714036.979698,328961.250,51638,4,EM,1,100,RS
0.000000,0.000000,1726714037.029948,329011.500,51638,4,EM,1,100,RB
0.000000,0.000000,1726714037.080199,329061.750,51638,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714037.130449,329112.000,51638,4,EM,1,100,PS
0.000000,0.000000,1726714037.180700,329162.250,51670,4,EM,1,100,RS
0.000000,0.000000,1726714037.230950,329212.500,51670,4,EM,1,100,RB
0.000000,0.000000,1726714037.281201,329262.750,51670,4,EM,1,100,2024-09-18_22-46-06-359329.csv
0.000000,0.000000,1726714037.331451,329313.000,51670,4,EM,1,100,PS
0.000000,0.000000,1726714037.381702,329363.250,51703,4,EM,1,100,RS
0.000000,0.000000,1726714037.431952,329413.500,51703,4,EM,1,100,RB
