LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
0.000000,0.000000,1726701766.617593,419395.000,594,2,EA,1,100,1.084855
0.000000,0.000000,1726701766.617593,419395.000,594,2,EA,1,100,1.084685
0.000000,0.000000,1726701766.683594,419461.000,612,1,EA,1,100,1.084685
0.000000,0.000000,1726701766.750594,419528.000,628,2,EA,1,100,1.084175
0.000000,0.000000,1726701766.817595,419595.000,628,2,EA,1,100,1.084005
0.000000,0.000000,1726701766.883596,419661.000,645,1,EA,1,100,1.084345
0.000000,0.000000,1726701766.950597,419728.000,662,2,EA,1,100,1.083835
0.000000,0.000000,1726701767.017598,419795.000,662,2,EA,1,100,1.083835
0.000000,0.000000,1726701767.083599,419861.000,679,1,EA,1,100,1.084005
0.000000,0.000000,1726701767.150600,419928.000,693,2,EA,1,100,1.083835
0.000000,0.000000,1726701767.217601,419995.000,693,2,EA,1,100,1.083666
0.000000,0.000000,1726701767.283602,420061.000,710,1,EA,1,100,1.083835
0.000000,0.000000,1726701767.350603,420128.000,727,2,EA,1,100,1.083835
0.000000,0.000000,1726701767.417604,420195.000,727,2,EA,1,100,1.083666
0.000000,0.000000,1726701767.483605,420261.000,744,1,EA,1,100,1.083326
0.000000,0.000000,1726701767.550606,420328.000,758,2,EA,1,100,1.083326
0.000000,0.000000,1726701767.617607,420395.000,758,2,EA,1,100,1.083156
0.000000,0.000000,1726701767.684608,420462.000,781,1,EA,1,100,1.083666
0.000000,0.000000,1726701767.751109,420528.500,797,2,EA,1,100,1.083326
0.000000,0.000000,1726701767.817610,420595.000,797,2,EA,1,100,1.082987
0.000000,0.000000,1726701767.883610,420661.000,814,1,EA,1,100,1.082308
0.000000,0.000000,1726701767.950611,420728.000,830,2,EA,1,100,1.082818
0.000000,0.000000,1726701768.017612,420795.000,830,2,EA,1,100,1.082478
0.000000,0.000000,1726701768.083613,420861.000,846,1,EA,1,100,1.082818
0.000000,0.000000,1726701768.150614,420928.000,862,2,EA,1,100,1.082478
0.000000,0.000000,1726701768.217615,420995.000,862,2,EA,1,100,1.082987
0.000000,0.000000,1726701768.284116,421061.500,880,2,EA,1,100,1.082987
0.000000,0.000000,1726701768.350617,421128.000,880,2,EA,1,100,1.082987
0.000000,0.000000,1726701768.417618,421195.000,898,1,EA,1,100,1.083156
0.000000,0.000000,1726701768.484119,421261.500,913,2,EA,1,100,1.084516
0.000000,0.000000,1726701768.550620,421328.000,913,2,EA,1,100,1.084855
0.000000,0.000000,1726701768.617621,421395.000,929,1,EA,1,100,1.085026
0.000000,0.000000,1726701768.684122,421461.500,947,2,EA,1,100,1.086731
0.000000,0.000000,1726701768.750623,421528.000,947,2,EA,1,100,1.088785
0.000000,0.000000,1726701768.817624,421595.000,963,1,EA,1,100,1.089985
0.000000,0.000000,1726701768.884125,421661.500,980,2,EA,1,100,1.091362
0.000000,0.000000,1726701768.950626,421728.000,980,2,EA,1,100,1.091189
0.000000,0.000000,1726701769.017626,421795.000,997,1,EA,1,100,1.091705
0.000000,0.000000,1726701769.084127,421861.500,1014,2,EA,1,100,1.092051
0.000000,0.000000,1726701769.150628,421928.000,1014,2,EA,1,100,1.092224
0.000000,0.000000,1726701769.217629,421995.000,1030,1,EA,1,100,1.092396
0.000000,0.000000,1726701769.284130,422061.500,1046,2,EA,1,100,1.093259
0.000000,0.000000,1726701769.350631,422128.000,1046,2,EA,1,100,1.092396
0.000000,0.000000,1726701769.417632,422195.000,1062,1,EA,1,100,1.092741
0.000000,0.000000,1726701769.484133,422261.500,1079,2,EA,1,100,1.092741
0.000000,0.000000,1726701769.550634,422328.000,1079,2,EA,1,100,1.092568
0.000000,0.000000,1726701769.616635,422394.000,1097,1,EA,1,100,1.092741
0.000000,0.000000,1726701769.683636,422461.000,1113,2,EA,1,100,1.093259
0.000000,0.000000,1726701769.750637,422528.000,1113,2,EA,1,100,1.092914
0.000000,0.000000,1726701769.817638,422595.000,1129,1,EA,1,100,1.093259
0.000000,0.000000,1726701769.884139,422661.500,1148,2,EA,1,100,1.093087
0.000000,0.000000,1726701769.950640,422728.000,1148,2,EA,1,100,1.093432
0.000000,0.000000,1726701770.017641,422795.000,1165,1,EA,1,100,1.093778
0.000000,0.000000,1726701770.084142,422861.500,1181,2,EA,1,100,1.093259
0.000000,0.000000,1726701770.150642,422928.000,1181,2,EA,1,100,1.093606
0.000000,0.000000,1726701770.217143,422994.500,1196,2,EA,1,100,1.093952
0.000000,0.000000,1726701770.283644,423061.000,1196,2,EA,1,100,1.093952
0.000000,0.000000,1726701770.350645,423128.000,1214,1,EA,1,100,1.093606
0.000000,0.000000,1726701770.417146,423194.500,1230,2,EA,1,100,1.093778
0.000000,0.000000,1726701770.483647,423261.000,1230,2,EA,1,100,1.093432
0.000000,0.000000,1726701770.550648,423328.000,1247,1,EA,1,100,1.093952
0.000000,0.000000,1726701770.617149,423394.500,1262,2,EA,1,100,1.094124
0.000000,0.000000,1726701770.683650,423461.000,1262,2,EA,1,100,1.093606
0.000000,0.000000,1726701770.750651,423528.000,1279,1,EA,1,100,1.093952
0.000000,0.000000,1726701770.817152,423594.500,1295,2,EA,1,100,1.093778
0.000000,0.000000,1726701770.883653,423661.000,1295,2,EA,1,100,1.094124
0.000000,0.000000,1726701770.950654,423728.000,1312,1,EA,1,100,1.094124
0.000000,0.000000,1726701771.017155,423794.500,1327,2,EA,1,100,1.094297
0.000000,0.000000,1726701771.083656,423861.000,1327,2,EA,1,100,1.093778
0.000000,0.000000,1726701771.150657,423928.000,1344,1,EA,1,100,1.094124
0.000000,0.000000,1726701771.217157,423994.500,1362,2,EA,1,100,1.094643
0.000000,0.000000,1726701771.283658,424061.000,1362,2,EA,1,100,1.094124
0.000000,0.000000,1726701771.350659,424128.000,1380,1,EA,1,100,1.094297
0.000000,0.000000,1726701771.417160,424194.500,1394,2,EA,1,100,1.094818
0.000000,0.000000,1726701771.483661,424261.000,1394,2,EA,1,100,1.094818
0.000000,0.000000,1726701771.550662,424328.000,1411,1,EA,1,100,1.094990
0.000000,0.000000,1726701771.617163,424394.500,1428,2,EA,1,100,1.094990
0.000000,0.000000,1726701771.683664,424461.000,1428,2,EA,1,100,1.095163
0.000000,0.000000,1726701771.750665,424528.000,1445,1,EA,1,100,1.094818
0.000000,0.000000,1726701771.817166,424594.500,1459,2,EA,1,100,1.094990
0.000000,0.000000,1726701771.883667,424661.000,1459,2,EA,1,100,1.094643
0.000000,0.000000,1726701771.950668,424728.000,1476,1,EA,1,100,1.094990
0.000000,0.000000,1726701772.017169,424794.500,1493,2,EA,1,100,1.094471
0.000000,0.000000,1726701772.083670,424861.000,1493,2,EA,1,100,1.094643
0.000000,0.000000,1726701772.150671,424928.000,1510,1,EA,1,100,1.094990
0.000000,0.000000,1726701772.217172,424994.500,1525,2,EA,1,100,1.094990
0.000000,0.000000,1726701772.283673,425061.000,1525,2,EA,1,100,1.094643
0.000000,0.000000,1726701772.350673,425128.000,1542,1,EA,1,100,1.094990
0.000000,0.000000,1726701772.417174,425194.500,1558,2,EA,1,100,1.095511
0.000000,0.000000,1726701772.483675,425261.000,1558,2,EA,1,100,1.095338
0.000000,0.000000,1726701772.550676,425328.000,1575,1,EA,1,100,1.094990
0.000000,0.000000,1726701772.617177,425394.500,1593,2,EA,1,100,1.094643
0.000000,0.000000,1726701772.683678,425461.000,1593,2,EA,1,100,1.094818
0.000000,0.000000,1726701772.750179,425527.500,1614,2,EA,1,100,1.094990
0.000000,0.000000,1726701772.816680,425594.000,1614,2,EA,1,100,1.094818
0.000000,0.000000,1726701772.883681,425661.000,1630,1,EA,1,100,1.094818
0.000000,0.000000,1726701772.950182,425727.500,1648,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.016683,425794.000,1648,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.083684,425861.000,1664,1,EA,1,100,1.094818
0.000000,0.000000,1726701773.150185,425927.500,1679,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.216686,425994.000,1679,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.283687,426061.000,1695,1,EA,1,100,1.094818
0.000000,0.000000,1726701773.350188,426127.500,1715,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.416689,426194.000,1715,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.483689,426261.000,1731,1,EA,1,100,1.094990
0.000000,0.000000,1726701773.550190,426327.500,1746,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.616691,426394.000,1746,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.683692,426461.000,1763,1,EA,1,100,1.094990
0.000000,0.000000,1726701773.750193,426527.500,1780,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.816694,426594.000,1780,2,EA,1,100,1.094990
0.000000,0.000000,1726701773.883695,426661.000,1798,1,EA,1,100,1.094818
0.000000,0.000000,1726701773.950196,426727.500,1814,2,EA,1,100,1.094990
0.000000,0.000000,1726701774.016697,426794.000,1814,2,EA,1,100,1.094643
0.000000,0.000000,1726701774.083698,426861.000,1830,1,EA,1,100,1.094990
0.000000,0.000000,1726701774.150199,426927.500,1847,2,EA,1,100,1.094990
0.000000,0.000000,1726701774.216700,426994.000,1847,2,EA,1,100,1.095338
0.000000,0.000000,1726701774.283701,427061.000,1863,1,EA,1,100,1.095338
0.000000,0.000000,1726701774.350202,427127.500,1879,2,EA,1,100,1.095511
0.000000,0.000000,1726701774.416703,427194.000,1879,2,EA,1,100,1.095338
0.000000,0.000000,1726701774.483704,427261.000,1895,1,EA,1,100,1.095858
0.000000,0.000000,1726701774.550204,427327.500,1912,2,EA,1,100,1.095858
0.000000,0.000000,1726701774.616705,427394.000,1912,2,EA,1,100,1.096031
0.000000,0.000000,1726701774.683706,427461.000,1929,1,EA,1,100,1.095685
0.000000,0.000000,1726701774.750207,427527.500,1945,2,EA,1,100,1.096379
0.000000,0.000000,1726701774.816708,427594.000,1945,2,EA,1,100,1.096206
0.000000,0.000000,1726701774.883209,427660.500,1960,2,EA,1,100,1.096554
0.000000,0.000000,1726701774.949710,427727.000,1960,2,EA,1,100,1.096554
0.000000,0.000000,1726701775.016711,427794.000,1978,1,EA,1,100,1.096727
0.000000,0.000000,1726701775.083212,427860.500,1994,2,EA,1,100,1.097424
0.000000,0.000000,1726701775.149713,427927.000,1994,2,EA,1,100,1.097424
0.000000,0.000000,1726701775.216714,427994.000,2011,1,EA,1,100,1.096900
0.000000,0.000000,1726701775.283215,428060.500,2028,2,EA,1,100,1.096900
0.000000,0.000000,1726701775.349716,428127.000,2028,2,EA,1,100,1.096727
0.000000,0.000000,1726701775.416717,428194.000,2045,1,EA,1,100,1.097075
0.000000,0.000000,1726701775.483218,428260.500,2061,2,EA,1,100,1.097424
0.000000,0.000000,1726701775.549719,428327.000,2061,2,EA,1,100,1.097424
0.000000,0.000000,1726701775.616720,428394.000,2078,1,EA,1,100,1.097424
0.000000,0.000000,1726701775.683220,428460.500,2093,2,EA,1,100,1.097597
0.000000,0.000000,1726701775.749721,428527.000,2093,2,EA,1,100,1.097249
0.000000,0.000000,1726701775.816722,428594.000,2110,1,EA,1,100,1.097597
0.000000,0.000000,1726701775.883223,428660.500,2126,2,EA,1,100,1.097424
0.000000,0.000000,1726701775.949724,428727.000,2126,2,EA,1,100,1.097075
0.000000,0.000000,1726701776.016725,428794.000,2144,1,EA,1,100,1.097771
0.000000,0.000000,1726701776.083226,428860.500,2158,2,EA,1,100,1.097424
0.000000,0.000000,1726701776.149727,428927.000,2158,2,EA,1,100,1.097424
0.000000,0.000000,1726701776.216728,428994.000,2175,1,EA,1,100,1.097771
0.000000,0.000000,1726701776.283229,429060.500,2192,2,EA,1,100,1.097597
0.000000,0.000000,1726701776.349730,429127.000,2192,2,EA,1,100,1.097771
0.000000,0.000000,1726701776.416731,429194.000,2211,1,EA,1,100,1.097597
0.000000,0.000000,1726701776.483232,429260.500,2225,2,EA,1,100,1.097946
0.000000,0.000000,1726701776.549733,429327.000,2225,2,EA,1,100,1.097771
0.000000,0.000000,1726701776.616734,429394.000,2242,1,EA,1,100,1.098295
0.000000,0.000000,1726701776.683235,429460.500,2259,2,EA,1,100,1.097597
0.000000,0.000000,1726701776.749736,429527.000,2259,2,EA,1,100,1.097946
0.000000,0.000000,1726701776.816736,429594.000,2276,1,EA,1,100,1.097597
0.000000,0.000000,1726701776.883237,429660.500,2291,2,EA,1,100,1.097771
0.000000,0.000000,1726701776.949738,429727.000,2291,2,EA,1,100,1.098120
0.000000,0.000000,1726701777.016239,429793.500,2308,2,EA,1,100,1.098295
0.000000,0.000000,1726701777.082740,429860.000,2308,2,EA,1,100,1.097597
0.000000,0.000000,1726701777.149741,429927.000,2324,1,EA,1,100,1.097597
0.000000,0.000000,1726701777.216242,429993.500,2341,2,EA,1,100,1.097771
0.000000,0.000000,1726701777.282743,430060.000,2341,2,EA,1,100,1.097597
0.000000,0.000000,1726701777.349744,430127.000,2358,1,EA,1,100,1.097424
0.000000,0.000000,1726701777.416245,430193.500,2373,2,EA,1,100,1.097771
0.000000,0.000000,1726701777.482746,430260.000,2373,2,EA,1,100,1.097075
0.000000,0.000000,1726701777.549747,430327.000,2389,1,EA,1,100,1.097424
0.000000,0.000000,1726701777.616248,430393.500,2407,2,EA,1,100,1.097424
0.000000,0.000000,1726701777.682749,430460.000,2407,2,EA,1,100,1.096727
0.000000,0.000000,1726701777.749750,430527.000,2423,1,EA,1,100,1.096727
0.000000,0.000000,1726701777.816417,430593.667,2443,3,EA,1,100,1.096900
0.000000,0.000000,1726701777.883085,430660.333,2443,3,EA,1,100,1.096206
0.000000,0.000000,1726701777.949752,430727.000,2443,3,EA,1,100,1.096727
0.000000,0.000000,1726701778.016253,430793.500,2463,2,EA,1,100,1.096727
0.000000,0.000000,1726701778.082754,430860.000,2463,2,EA,1,100,1.096554
0.000000,0.000000,1726701778.149755,430927.000,2479,2,EA,1,100,1.096900
0.000000,0.000000,1726701778.216756,430994.000,2479,2,EA,1,100,1.097249
0.000000,0.000000,1726701778.282757,431060.000,2496,1,EA,1,100,1.096554
0.000000,0.000000,1726701778.349758,431127.000,2514,2,EA,1,100,1.096727
0.000000,0.000000,1726701778.416759,431194.000,2514,2,EA,1,100,1.095858
0.000000,0.000000,1726701778.482760,431260.000,2530,1,EA,1,100,1.096206
0.000000,0.000000,1726701778.549761,431327.000,2546,2,EA,1,100,1.096379
0.000000,0.000000,1726701778.616762,431394.000,2546,2,EA,1,100,1.095858
0.000000,0.000000,1726701778.683263,431460.500,2564,2,EA,1,100,1.096379
0.000000,0.000000,1726701778.749764,431527.000,2564,2,EA,1,100,1.096206
0.000000,0.000000,1726701778.816765,431594.000,2580,1,EA,1,100,1.096031
0.000000,0.000000,1726701778.883266,431660.500,2595,2,EA,1,100,1.096554
0.000000,0.000000,1726701778.949767,431727.000,2595,2,EA,1,100,1.095858
0.000000,0.000000,1726701779.016767,431794.000,2612,1,EA,1,100,1.095858
0.000000,0.000000,1726701779.083268,431860.500,2629,2,EA,1,100,1.095858
0.000000,0.000000,1726701779.149769,431927.000,2629,2,EA,1,100,1.095511
0.000000,0.000000,1726701779.215770,431993.000,2647,1,EA,1,100,1.094990
0.000000,0.000000,1726701779.282771,432060.000,2663,2,EA,1,100,1.094990
0.000000,0.000000,1726701779.349772,432127.000,2663,2,EA,1,100,1.095163
0.000000,0.000000,1726701779.416773,432194.000,2679,1,EA,1,100,1.095163
0.000000,0.000000,1726701779.483274,432260.500,2696,2,EA,1,100,1.094990
0.000000,0.000000,1726701779.549775,432327.000,2696,2,EA,1,100,1.094990
0.000000,0.000000,1726701779.615776,432393.000,2712,1,EA,1,100,1.094990
0.000000,0.000000,1726701779.682777,432460.000,2728,2,EA,1,100,1.094990
0.000000,0.000000,1726701779.749778,432527.000,2728,2,EA,1,100,1.094990
0.000000,0.000000,1726701779.816779,432594.000,2744,1,EA,1,100,1.094643
0.000000,0.000000,1726701779.883280,432660.500,2761,2,EA,1,100,1.094297
0.000000,0.000000,1726701779.949781,432727.000,2761,2,EA,1,100,1.093952
0.000000,0.000000,1726701780.016782,432794.000,2778,1,EA,1,100,1.093778
0.000000,0.000000,1726701780.083283,432860.500,2793,2,EA,1,100,1.093432
0.000000,0.000000,1726701780.149783,432927.000,2793,2,EA,1,100,1.093259
0.000000,0.000000,1726701780.215784,432993.000,2809,1,EA,1,100,1.093432
0.000000,0.000000,1726701780.282785,433060.000,2827,2,EA,1,100,1.093606
0.000000,0.000000,1726701780.349786,433127.000,2827,2,EA,1,100,1.093432
0.000000,0.000000,1726701780.416787,433194.000,2843,1,EA,1,100,1.092914
0.000000,0.000000,1726701780.483288,433260.500,2858,2,EA,1,100,1.093259
0.000000,0.000000,1726701780.549789,433327.000,2858,2,EA,1,100,1.093087
0.000000,0.000000,1726701780.616790,433394.000,2874,1,EA,1,100,1.092914
0.000000,0.000000,1726701780.683291,433460.500,2894,2,EA,1,100,1.092741
0.000000,0.000000,1726701780.749792,433527.000,2894,2,EA,1,100,1.092396
0.000000,0.000000,1726701780.816793,433594.000,2910,1,EA,1,100,1.092224
0.000000,0.000000,1726701780.883294,433660.500,2926,2,EA,1,100,1.092051
0.000000,0.000000,1726701780.949795,433727.000,2926,2,EA,1,100,1.091534
0.000000,0.000000,1726701781.016296,433793.500,2942,2,EA,1,100,1.091879
0.000000,0.000000,1726701781.082797,433860.000,2942,2,EA,1,100,1.091362
0.000000,0.000000,1726701781.149798,433927.000,2959,1,EA,1,100,1.091362
0.000000,0.000000,1726701781.216299,433993.500,2975,2,EA,1,100,1.091017
0.000000,0.000000,1726701781.282799,434060.000,2975,2,EA,1,100,1.090844
0.000000,0.000000,1726701781.349800,434127.000,2993,1,EA,1,100,1.090673
0.000000,0.000000,1726701781.416301,434193.500,3007,2,EA,1,100,1.090673
0.000000,0.000000,1726701781.482802,434260.000,3007,2,EA,1,100,1.090673
0.000000,0.000000,1726701781.549803,434327.000,3024,1,EA,1,100,1.090673
0.000000,0.000000,1726701781.616304,434393.500,3041,2,EA,1,100,1.090673
0.000000,0.000000,1726701781.682805,434460.000,3041,2,EA,1,100,1.090673
0.000000,0.000000,1726701781.749806,434527.000,3058,1,EA,1,100,1.090502
0.000000,0.000000,1726701781.816307,434593.500,3072,2,EA,1,100,1.090502
0.000000,0.000000,1726701781.882808,434660.000,3072,2,EA,1,100,1.089985
0.000000,0.000000,1726701781.949809,434727.000,3091,1,EA,1,100,1.089814
0.000000,0.000000,1726701782.016310,434793.500,3108,2,EA,1,100,1.089470
0.000000,0.000000,1726701782.082811,434860.000,3108,2,EA,1,100,1.088956
0.000000,0.000000,1726701782.149812,434927.000,3125,1,EA,1,100,1.088612
0.000000,0.000000,1726701782.216313,434993.500,3139,2,EA,1,100,1.088956
0.000000,0.000000,1726701782.282814,435060.000,3139,2,EA,1,100,1.088612
0.000000,0.000000,1726701782.349814,435127.000,3157,1,EA,1,100,1.088612
0.000000,0.000000,1726701782.416315,435193.500,3173,2,EA,1,100,1.088612
0.000000,0.000000,1726701782.482816,435260.000,3173,2,EA,1,100,1.088956
0.000000,0.000000,1726701782.549817,435327.000,3190,1,EA,1,100,1.088442
0.000000,0.000000,1726701782.616318,435393.500,3205,2,EA,1,100,1.088269
0.000000,0.000000,1726701782.682819,435460.000,3205,2,EA,1,100,1.087928
0.000000,0.000000,1726701782.749820,435527.000,3222,1,EA,1,100,1.088269
0.000000,0.000000,1726701782.816321,435593.500,3238,2,EA,1,100,1.088099
0.000000,0.000000,1726701782.882822,435660.000,3238,2,EA,1,100,1.088099
0.000000,0.000000,1726701782.949323,435726.500,3261,2,EA,1,100,1.087928
0.000000,0.000000,1726701783.015824,435793.000,3261,2,EA,1,100,1.088099
0.000000,0.000000,1726701783.082325,435859.500,3277,2,EA,1,100,1.087586
0.000000,0.000000,1726701783.148826,435926.000,3277,2,EA,1,100,1.087756
0.000000,0.000000,1726701783.215827,435993.000,3296,1,EA,1,100,1.088099
0.000000,0.000000,1726701783.282828,436060.000,3311,2,EA,1,100,1.087928
0.000000,0.000000,1726701783.349829,436127.000,3311,2,EA,1,100,1.087756
0.000000,0.000000,1726701783.415830,436193.000,3330,1,EA,1,100,1.087928
0.000000,0.000000,1726701783.482330,436259.500,3346,2,EA,1,100,1.087243
0.000000,0.000000,1726701783.548831,436326.000,3346,2,EA,1,100,1.087243
0.000000,0.000000,1726701783.615832,436393.000,3363,1,EA,1,100,1.087243
0.000000,0.000000,1726701783.682333,436459.500,3378,2,EA,1,100,1.086731
0.000000,0.000000,1726701783.748834,436526.000,3378,2,EA,1,100,1.086219
0.000000,0.000000,1726701783.815835,436593.000,3395,1,EA,1,100,1.086389
0.000000,0.000000,1726701783.882336,436659.500,3411,2,EA,1,100,1.086048
0.000000,0.000000,1726701783.948837,436726.000,3411,2,EA,1,100,1.085878
0.000000,0.000000,1726701784.015838,436793.000,3429,1,EA,1,100,1.085878
0.000000,0.000000,1726701784.082339,436859.500,3444,2,EA,1,100,1.085537
0.000000,0.000000,1726701784.148840,436926.000,3444,2,EA,1,100,1.085196
0.000000,0.000000,1726701784.215841,436993.000,3460,1,EA,1,100,1.085367
0.000000,0.000000,1726701784.282342,437059.500,3477,2,EA,1,100,1.085878
0.000000,0.000000,1726701784.348843,437126.000,3477,2,EA,1,100,1.085367
0.000000,0.000000,1726701784.415844,437193.000,3494,2,EA,1,100,1.084685
0.000000,0.000000,1726701784.482845,437260.000,3494,2,EA,1,100,1.085026
0.000000,0.000000,1726701784.548846,437326.000,3510,1,EA,1,100,1.084345
0.000000,0.000000,1726701784.615846,437393.000,3526,2,EA,1,100,1.084685
0.000000,0.000000,1726701784.682847,437460.000,3526,2,EA,1,100,1.084516
0.000000,0.000000,1726701784.748848,437526.000,3544,1,EA,1,100,1.084685
0.000000,0.000000,1726701784.815849,437593.000,3561,2,EA,1,100,1.084005
0.000000,0.000000,1726701784.882850,437660.000,3561,2,EA,1,100,1.083835
0.000000,0.000000,1726701784.948851,437726.000,3577,1,EA,1,100,1.083835
0.000000,0.000000,1726701785.015852,437793.000,3593,2,EA,1,100,1.083835
0.000000,0.000000,1726701785.082853,437860.000,3593,2,EA,1,100,1.082987
0.000000,0.000000,1726701785.148854,437926.000,3609,1,EA,1,100,1.082987
0.000000,0.000000,1726701785.215855,437993.000,3626,2,EA,1,100,1.083156
0.000000,0.000000,1726701785.282856,438060.000,3626,2,EA,1,100,1.088785
0.000000,0.000000,1726701785.348857,438126.000,3643,1,EA,1,100,1.093778
0.000000,0.000000,1726701785.415858,438193.000,3658,2,EA,1,100,1.095685
0.000000,0.000000,1726701785.482859,438260.000,3658,2,EA,1,100,1.095858
0.000000,0.000000,1726701785.548860,438326.000,3674,1,EA,1,100,1.096031
0.000000,0.000000,1726701785.615861,438393.000,3692,2,EA,1,100,1.095858
0.000000,0.000000,1726701785.682862,438460.000,3692,2,EA,1,100,1.096031
0.000000,0.000000,1726701785.748862,438526.000,3708,1,EA,1,100,1.095858
0.000000,0.000000,1726701785.815863,438593.000,3723,2,EA,1,100,1.096727
0.000000,0.000000,1726701785.882864,438660.000,3723,2,EA,1,100,1.095858
0.000000,0.000000,1726701785.948865,438726.000,3741,1,EA,1,100,1.096206
0.000000,0.000000,1726701786.015866,438793.000,3759,2,EA,1,100,1.095858
0.000000,0.000000,1726701786.082867,438860.000,3759,2,EA,1,100,1.095858
0.000000,0.000000,1726701786.148868,438926.000,3775,1,EA,1,100,1.095858
0.000000,0.000000,1726701786.215369,438992.500,3790,2,EA,1,100,1.095858
0.000000,0.000000,1726701786.281870,439059.000,3790,2,EA,1,100,1.095685
0.000000,0.000000,1726701786.348871,439126.000,3807,1,EA,1,100,1.095858
0.000000,0.000000,1726701786.415372,439192.500,3824,2,EA,1,100,1.095685
0.000000,0.000000,1726701786.481873,439259.000,3824,2,EA,1,100,1.095338
0.000000,0.000000,1726701786.548874,439326.000,3840,1,EA,1,100,1.095338
0.000000,0.000000,1726701786.615875,439393.000,3857,2,EA,1,100,1.095163
0.000000,0.000000,1726701786.682876,439460.000,3857,2,EA,1,100,1.095163
0.000000,0.000000,1726701786.749377,439526.500,3872,2,EA,1,100,1.095685
0.000000,0.000000,1726701786.815877,439593.000,3872,2,EA,1,100,1.094990
0.000000,0.000000,1726701786.881878,439659.000,3889,1,EA,1,100,1.095163
0.000000,0.000000,1726701786.948879,439726.000,3906,2,EA,1,100,1.094990
0.000000,0.000000,1726701787.015880,439793.000,3906,2,EA,1,100,1.095163
0.000000,0.000000,1726701787.081881,439859.000,3923,1,EA,1,100,1.094990
0.000000,0.000000,1726701787.148882,439926.000,3939,2,EA,1,100,1.094990
0.000000,0.000000,1726701787.215883,439993.000,3939,2,EA,1,100,1.094818
0.000000,0.000000,1726701787.281884,440059.000,3956,1,EA,1,100,1.094818
0.000000,0.000000,1726701787.348885,440126.000,3973,2,EA,1,100,1.094818
0.000000,0.000000,1726701787.415886,440193.000,3973,2,EA,1,100,1.094471
0.000000,0.000000,1726701787.481887,440259.000,3990,1,EA,1,100,1.094818
0.000000,0.000000,1726701787.548888,440326.000,4004,2,EA,1,100,1.094471
0.000000,0.000000,1726701787.615889,440393.000,4004,2,EA,1,100,1.094297
0.000000,0.000000,1726701787.681890,440459.000,4022,1,EA,1,100,1.094471
0.000000,0.000000,1726701787.748891,440526.000,4038,2,EA,1,100,1.094471
0.000000,0.000000,1726701787.815892,440593.000,4038,2,EA,1,100,1.094124
0.000000,0.000000,1726701787.881893,440659.000,4055,1,EA,1,100,1.094124
0.000000,0.000000,1726701787.948893,440726.000,4070,2,EA,1,100,1.094818
0.000000,0.000000,1726701788.015894,440793.000,4070,2,EA,1,100,1.094297
0.000000,0.000000,1726701788.081895,440859.000,4092,1,EA,1,100,1.094643
0.000000,0.000000,1726701788.148896,440926.000,4108,2,EA,1,100,1.094124
0.000000,0.000000,1726701788.215897,440993.000,4108,2,EA,1,100,1.094643
0.000000,0.000000,1726701788.281898,441059.000,4125,1,EA,1,100,1.094643
0.000000,0.000000,1726701788.348899,441126.000,4142,2,EA,1,100,1.094124
0.000000,0.000000,1726701788.415900,441193.000,4142,2,EA,1,100,1.094297
0.000000,0.000000,1726701788.481901,441259.000,4159,1,EA,1,100,1.094471
0.000000,0.000000,1726701788.548902,441326.000,4177,2,EA,1,100,1.094297
0.000000,0.000000,1726701788.615903,441393.000,4177,2,EA,1,100,1.094297
0.000000,0.000000,1726701788.682904,441460.000,4195,1,EA,1,100,1.094124
0.000000,0.000000,1726701788.749405,441526.500,4210,2,EA,1,100,1.093606
0.000000,0.000000,1726701788.815906,441593.000,4210,2,EA,1,100,1.093606
0.000000,0.000000,1726701788.881907,441659.000,4226,1,EA,1,100,1.093952
0.000000,0.000000,1726701788.948908,441726.000,4243,2,EA,1,100,1.093606
0.000000,0.000000,1726701789.015909,441793.000,4243,2,EA,1,100,1.093606
0.000000,0.000000,1726701789.082409,441859.500,4260,2,EA,1,100,1.093259
0.000000,0.000000,1726701789.148910,441926.000,4260,2,EA,1,100,1.093432
0.000000,0.000000,1726701789.215911,441993.000,4276,1,EA,1,100,1.093259
0.000000,0.000000,1726701789.282412,442059.500,4292,2,EA,1,100,1.093259
0.000000,0.000000,1726701789.348913,442126.000,4292,2,EA,1,100,1.093259
0.000000,0.000000,1726701789.415914,442193.000,4308,1,EA,1,100,1.093259
0.000000,0.000000,1726701789.482415,442259.500,4325,2,EA,1,100,1.093259
0.000000,0.000000,1726701789.548916,442326.000,4325,2,EA,1,100,1.093087
0.000000,0.000000,1726701789.615917,442393.000,4341,1,EA,1,100,1.093259
0.000000,0.000000,1726701789.682418,442459.500,4357,2,EA,1,100,1.093259
