LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
0.000000,0.000000,1726701766.618593,419396.000,599,3,AY,1,100,0.419
0.000000,0.000000,1726701766.618593,419396.000,599,3,AY,1,100,0.423
0.000000,0.000000,1726701766.618593,419396.000,599,3,AY,1,100,0.425
0.000000,0.000000,1726701766.658593,419436.000,615,2,AY,1,100,0.421
0.000000,0.000000,1726701766.698594,419476.000,615,2,AY,1,100,0.424
0.000000,0.000000,1726701766.738594,419516.000,633,3,AY,1,100,0.425
0.000000,0.000000,1726701766.778595,419556.000,633,3,AY,1,100,0.425
0.000000,0.000000,1726701766.818595,419596.000,633,3,AY,1,100,0.419
0.000000,0.000000,1726701766.858596,419636.000,650,2,AY,1,100,0.423
0.000000,0.000000,1726701766.898597,419676.000,650,2,AY,1,100,0.425
0.000000,0.000000,1726701766.938597,419716.000,667,3,AY,1,100,0.422
0.000000,0.000000,1726701766.978598,419756.000,667,3,AY,1,100,0.428
0.000000,0.000000,1726701767.018598,419796.000,667,3,AY,1,100,0.426
0.000000,0.000000,1726701767.058599,419836.000,682,2,AY,1,100,0.424
0.000000,0.000000,1726701767.098599,419876.000,682,2,AY,1,100,0.421
0.000000,0.000000,1726701767.138600,419916.000,698,3,AY,1,100,0.423
0.000000,0.000000,1726701767.178601,419956.000,698,3,AY,1,100,0.414
0.000000,0.000000,1726701767.218601,419996.000,698,3,AY,1,100,0.437
0.000000,0.000000,1726701767.258602,420036.000,715,2,AY,1,100,0.426
0.000000,0.000000,1726701767.298602,420076.000,715,2,AY,1,100,0.409
0.000000,0.000000,1726701767.338603,420116.000,732,3,AY,1,100,0.440
0.000000,0.000000,1726701767.378603,420156.000,732,3,AY,1,100,0.423
0.000000,0.000000,1726701767.418604,420196.000,732,3,AY,1,100,0.421
0.000000,0.000000,1726701767.458604,420236.000,747,3,AY,1,100,0.425
0.000000,0.000000,1726701767.498605,420276.000,747,3,AY,1,100,0.416
0.000000,0.000000,1726701767.538606,420316.000,747,3,AY,1,100,0.425
0.000000,0.000000,1726701767.578606,420356.000,763,2,AY,1,100,0.451
0.000000,0.000000,1726701767.618607,420396.000,763,2,AY,1,100,0.433
0.000000,0.000000,1726701767.658607,420436.000,786,3,AY,1,100,0.437
0.000000,0.000000,1726701767.698608,420476.000,786,3,AY,1,100,0.433
0.000000,0.000000,1726701767.738608,420516.000,786,3,AY,1,100,0.445
0.000000,0.000000,1726701767.778609,420556.000,802,2,AY,1,100,0.469
0.000000,0.000000,1726701767.818610,420596.000,802,2,AY,1,100,0.450
0.000000,0.000000,1726701767.858610,420636.000,818,3,AY,1,100,0.419
0.000000,0.000000,1726701767.898611,420676.000,818,3,AY,1,100,0.449
0.000000,0.000000,1726701767.938611,420716.000,818,3,AY,1,100,0.459
0.000000,0.000000,1726701767.978612,420756.000,834,2,AY,1,100,0.456
0.000000,0.000000,1726701768.018612,420796.000,834,2,AY,1,100,0.452
0.000000,0.000000,1726701768.058613,420836.000,851,3,AY,1,100,0.461
0.000000,0.000000,1726701768.098614,420876.000,851,3,AY,1,100,0.528
0.000000,0.000000,1726701768.138614,420916.000,851,3,AY,1,100,0.501
0.000000,0.000000,1726701768.178615,420956.000,867,2,AY,1,100,0.501
0.000000,0.000000,1726701768.218615,420996.000,867,2,AY,1,100,0.493
0.000000,0.000000,1726701768.258616,421036.000,885,3,AY,1,100,0.464
0.000000,0.000000,1726701768.298616,421076.000,885,3,AY,1,100,0.505
0.000000,0.000000,1726701768.338617,421116.000,885,3,AY,1,100,0.492
0.000000,0.000000,1726701768.378617,421156.000,901,2,AY,1,100,0.502
0.000000,0.000000,1726701768.418618,421196.000,901,2,AY,1,100,0.491
0.000000,0.000000,1726701768.458619,421236.000,918,3,AY,1,100,0.505
0.000000,0.000000,1726701768.498619,421276.000,918,3,AY,1,100,0.510
0.000000,0.000000,1726701768.538620,421316.000,918,3,AY,1,100,0.505
0.000000,0.000000,1726701768.578620,421356.000,934,3,AY,1,100,0.508
0.000000,0.000000,1726701768.618621,421396.000,934,3,AY,1,100,0.502
0.000000,0.000000,1726701768.658621,421436.000,934,3,AY,1,100,0.504
0.000000,0.000000,1726701768.698622,421476.000,952,2,AY,1,100,0.512
0.000000,0.000000,1726701768.738623,421516.000,952,2,AY,1,100,0.507
0.000000,0.000000,1726701768.778623,421556.000,966,3,AY,1,100,0.521
0.000000,0.000000,1726701768.818624,421596.000,966,3,AY,1,100,0.508
0.000000,0.000000,1726701768.858624,421636.000,966,3,AY,1,100,0.530
0.000000,0.000000,1726701768.898625,421676.000,985,2,AY,1,100,0.512
0.000000,0.000000,1726701768.938625,421716.000,985,2,AY,1,100,0.507
0.000000,0.000000,1726701768.978626,421756.000,1002,3,AY,1,100,0.547
0.000000,0.000000,1726701769.018626,421796.000,1002,3,AY,1,100,0.538
0.000000,0.000000,1726701769.058627,421836.000,1002,3,AY,1,100,0.506
0.000000,0.000000,1726701769.098628,421876.000,1019,2,AY,1,100,0.483
0.000000,0.000000,1726701769.138628,421916.000,1019,2,AY,1,100,0.494
0.000000,0.000000,1726701769.178629,421956.000,1033,3,AY,1,100,0.503
0.000000,0.000000,1726701769.218629,421996.000,1033,3,AY,1,100,0.545
0.000000,0.000000,1726701769.258630,422036.000,1033,3,AY,1,100,0.546
0.000000,0.000000,1726701769.298630,422076.000,1051,2,AY,1,100,0.552
0.000000,0.000000,1726701769.338631,422116.000,1051,2,AY,1,100,0.528
0.000000,0.000000,1726701769.378632,422156.000,1067,3,AY,1,100,0.478
0.000000,0.000000,1726701769.418632,422196.000,1067,3,AY,1,100,0.530
0.000000,0.000000,1726701769.458633,422236.000,1067,3,AY,1,100,0.603
0.000000,0.000000,1726701769.498633,422276.000,1084,2,AY,1,100,0.550
0.000000,0.000000,1726701769.538634,422316.000,1084,2,AY,1,100,0.517
0.000000,0.000000,1726701769.578634,422356.000,1100,3,AY,1,100,0.515
0.000000,0.000000,1726701769.618635,422396.000,1100,3,AY,1,100,0.531
0.000000,0.000000,1726701769.658636,422436.000,1100,3,AY,1,100,0.546
0.000000,0.000000,1726701769.698636,422476.000,1118,2,AY,1,100,0.544
0.000000,0.000000,1726701769.738637,422516.000,1118,2,AY,1,100,0.532
0.000000,0.000000,1726701769.778637,422556.000,1134,3,AY,1,100,0.525
0.000000,0.000000,1726701769.818638,422596.000,1134,3,AY,1,100,0.540
0.000000,0.000000,1726701769.858638,422636.000,1134,3,AY,1,100,0.538
0.000000,0.000000,1726701769.898639,422676.000,1153,3,AY,1,100,0.524
0.000000,0.000000,1726701769.938639,422716.000,1153,3,AY,1,100,0.530
0.000000,0.000000,1726701769.978640,422756.000,1153,3,AY,1,100,0.537
0.000000,0.000000,1726701770.018641,422796.000,1169,2,AY,1,100,0.527
0.000000,0.000000,1726701770.058641,422836.000,1169,2,AY,1,100,0.528
0.000000,0.000000,1726701770.098642,422876.000,1185,3,AY,1,100,0.543
0.000000,0.000000,1726701770.138642,422916.000,1185,3,AY,1,100,0.537
0.000000,0.000000,1726701770.178643,422956.000,1185,3,AY,1,100,0.528
0.000000,0.000000,1726701770.218643,422996.000,1201,2,AY,1,100,0.540
0.000000,0.000000,1726701770.258644,423036.000,1201,2,AY,1,100,0.542
0.000000,0.000000,1726701770.298645,423076.000,1219,3,AY,1,100,0.533
0.000000,0.000000,1726701770.338645,423116.000,1219,3,AY,1,100,0.536
0.000000,0.000000,1726701770.378646,423156.000,1219,3,AY,1,100,0.547
0.000000,0.000000,1726701770.418646,423196.000,1235,2,AY,1,100,0.545
0.000000,0.000000,1726701770.458647,423236.000,1235,2,AY,1,100,0.531
0.000000,0.000000,1726701770.498647,423276.000,1250,3,AY,1,100,0.540
0.000000,0.000000,1726701770.538648,423316.000,1250,3,AY,1,100,0.547
0.000000,0.000000,1726701770.578648,423356.000,1250,3,AY,1,100,0.540
0.000000,0.000000,1726701770.618649,423396.000,1267,2,AY,1,100,0.527
0.000000,0.000000,1726701770.658650,423436.000,1267,2,AY,1,100,0.556
0.000000,0.000000,1726701770.698650,423476.000,1284,3,AY,1,100,0.550
0.000000,0.000000,1726701770.738651,423516.000,1284,3,AY,1,100,0.550
0.000000,0.000000,1726701770.778651,423556.000,1284,3,AY,1,100,0.544
0.000000,0.000000,1726701770.818652,423596.000,1300,2,AY,1,100,0.543
0.000000,0.000000,1726701770.858652,423636.000,1300,2,AY,1,100,0.536
0.000000,0.000000,1726701770.898653,423676.000,1315,3,AY,1,100,0.541
0.000000,0.000000,1726701770.938654,423716.000,1315,3,AY,1,100,0.541
0.000000,0.000000,1726701770.978654,423756.000,1315,3,AY,1,100,0.549
0.000000,0.000000,1726701771.018655,423796.000,1332,3,AY,1,100,0.543
0.000000,0.000000,1726701771.058655,423836.000,1332,3,AY,1,100,0.546
0.000000,0.000000,1726701771.098656,423876.000,1332,3,AY,1,100,0.539
0.000000,0.000000,1726701771.138656,423916.000,1349,2,AY,1,100,0.546
0.000000,0.000000,1726701771.178657,423956.000,1349,2,AY,1,100,0.546
0.000000,0.000000,1726701771.218658,423996.000,1367,3,AY,1,100,0.537
0.000000,0.000000,1726701771.258658,424036.000,1367,3,AY,1,100,0.537
0.000000,0.000000,1726701771.298659,424076.000,1367,3,AY,1,100,0.548
0.000000,0.000000,1726701771.338659,424116.000,1383,2,AY,1,100,0.538
0.000000,0.000000,1726701771.378660,424156.000,1383,2,AY,1,100,0.539
0.000000,0.000000,1726701771.418660,424196.000,1399,3,AY,1,100,0.547
0.000000,0.000000,1726701771.458661,424236.000,1399,3,AY,1,100,0.540
0.000000,0.000000,1726701771.498661,424276.000,1399,3,AY,1,100,0.548
0.000000,0.000000,1726701771.538662,424316.000,1416,2,AY,1,100,0.547
0.000000,0.000000,1726701771.578663,424356.000,1416,2,AY,1,100,0.538
0.000000,0.000000,1726701771.618663,424396.000,1433,3,AY,1,100,0.548
0.000000,0.000000,1726701771.658664,424436.000,1433,3,AY,1,100,0.548
0.000000,0.000000,1726701771.698664,424476.000,1433,3,AY,1,100,0.539
0.000000,0.000000,1726701771.738665,424516.000,1448,2,AY,1,100,0.549
0.000000,0.000000,1726701771.778665,424556.000,1448,2,AY,1,100,0.543
0.000000,0.000000,1726701771.818666,424596.000,1464,3,AY,1,100,0.543
0.000000,0.000000,1726701771.858667,424636.000,1464,3,AY,1,100,0.544
0.000000,0.000000,1726701771.898667,424676.000,1464,3,AY,1,100,0.539
0.000000,0.000000,1726701771.938668,424716.000,1481,2,AY,1,100,0.549
0.000000,0.000000,1726701771.978668,424756.000,1481,2,AY,1,100,0.546
0.000000,0.000000,1726701772.018669,424796.000,1498,3,AY,1,100,0.546
0.000000,0.000000,1726701772.058669,424836.000,1498,3,AY,1,100,0.543
0.000000,0.000000,1726701772.098670,424876.000,1498,3,AY,1,100,0.548
0.000000,0.000000,1726701772.138670,424916.000,1514,2,AY,1,100,0.538
0.000000,0.000000,1726701772.178671,424956.000,1514,2,AY,1,100,0.544
0.000000,0.000000,1726701772.218672,424996.000,1529,3,AY,1,100,0.547
0.000000,0.000000,1726701772.258672,425036.000,1529,3,AY,1,100,0.545
0.000000,0.000000,1726701772.298673,425076.000,1529,3,AY,1,100,0.542
0.000000,0.000000,1726701772.338673,425116.000,1547,2,AY,1,100,0.547
0.000000,0.000000,1726701772.378674,425156.000,1547,2,AY,1,100,0.547
0.000000,0.000000,1726701772.418674,425196.000,1563,3,AY,1,100,0.543
0.000000,0.000000,1726701772.458675,425236.000,1563,3,AY,1,100,0.552
0.000000,0.000000,1726701772.498676,425276.000,1563,3,AY,1,100,0.541
0.000000,0.000000,1726701772.538676,425316.000,1579,2,AY,1,100,0.544
0.000000,0.000000,1726701772.578677,425356.000,1579,2,AY,1,100,0.545
0.000000,0.000000,1726701772.618677,425396.000,1597,3,AY,1,100,0.549
0.000000,0.000000,1726701772.658678,425436.000,1597,3,AY,1,100,0.541
0.000000,0.000000,1726701772.698678,425476.000,1597,3,AY,1,100,0.547
0.000000,0.000000,1726701772.738679,425516.000,1619,3,AY,1,100,0.546
0.000000,0.000000,1726701772.778680,425556.000,1619,3,AY,1,100,0.548
0.000000,0.000000,1726701772.818680,425596.000,1619,3,AY,1,100,0.542
0.000000,0.000000,1726701772.858681,425636.000,1635,2,AY,1,100,0.545
0.000000,0.000000,1726701772.898681,425676.000,1635,2,AY,1,100,0.545
0.000000,0.000000,1726701772.938682,425716.000,1653,3,AY,1,100,0.543
0.000000,0.000000,1726701772.978682,425756.000,1653,3,AY,1,100,0.547
0.000000,0.000000,1726701773.018683,425796.000,1653,3,AY,1,100,0.548
0.000000,0.000000,1726701773.058683,425836.000,1667,2,AY,1,100,0.545
0.000000,0.000000,1726701773.098684,425876.000,1667,2,AY,1,100,0.543
0.000000,0.000000,1726701773.138351,425915.667,1684,3,AY,1,100,0.546
0.000000,0.000000,1726701773.178018,425955.333,1684,3,AY,1,100,0.541
0.000000,0.000000,1726701773.217686,425995.000,1684,3,AY,1,100,0.539
0.000000,0.000000,1726701773.258186,426035.500,1700,2,AY,1,100,0.549
0.000000,0.000000,1726701773.298687,426076.000,1700,2,AY,1,100,0.543
0.000000,0.000000,1726701773.338687,426116.000,1720,3,AY,1,100,0.547
0.000000,0.000000,1726701773.378688,426156.000,1720,3,AY,1,100,0.544
0.000000,0.000000,1726701773.418689,426196.000,1720,3,AY,1,100,0.539
0.000000,0.000000,1726701773.458189,426235.500,1734,2,AY,1,100,0.543
0.000000,0.000000,1726701773.497690,426275.000,1734,2,AY,1,100,0.543
0.000000,0.000000,1726701773.538024,426315.333,1751,3,AY,1,100,0.545
0.000000,0.000000,1726701773.578357,426355.667,1751,3,AY,1,100,0.542
0.000000,0.000000,1726701773.618691,426396.000,1751,3,AY,1,100,0.542
0.000000,0.000000,1726701773.658192,426435.500,1768,2,AY,1,100,0.540
0.000000,0.000000,1726701773.697692,426475.000,1768,2,AY,1,100,0.546
0.000000,0.000000,1726701773.737693,426515.000,1785,3,AY,1,100,0.543
0.000000,0.000000,1726701773.777694,426555.000,1785,3,AY,1,100,0.547
0.000000,0.000000,1726701773.817694,426595.000,1785,3,AY,1,100,0.543
0.000000,0.000000,1726701773.858195,426635.500,1801,2,AY,1,100,0.544
0.000000,0.000000,1726701773.898695,426676.000,1801,2,AY,1,100,0.547
0.000000,0.000000,1726701773.938363,426715.667,1819,3,AY,1,100,0.544
0.000000,0.000000,1726701773.978030,426755.333,1819,3,AY,1,100,0.545
0.000000,0.000000,1726701774.017697,426795.000,1819,3,AY,1,100,0.540
0.000000,0.000000,1726701774.057698,426835.000,1835,3,AY,1,100,0.542
0.000000,0.000000,1726701774.097698,426875.000,1835,3,AY,1,100,0.541
0.000000,0.000000,1726701774.137699,426915.000,1835,3,AY,1,100,0.545
0.000000,0.000000,1726701774.178199,426955.500,1852,2,AY,1,100,0.546
0.000000,0.000000,1726701774.218700,426996.000,1852,2,AY,1,100,0.544
0.000000,0.000000,1726701774.258367,427035.667,1866,3,AY,1,100,0.541
0.000000,0.000000,1726701774.298034,427075.333,1866,3,AY,1,100,0.544
0.000000,0.000000,1726701774.337701,427115.000,1866,3,AY,1,100,0.543
0.000000,0.000000,1726701774.377702,427155.000,1884,2,AY,1,100,0.545
0.000000,0.000000,1726701774.417703,427195.000,1884,2,AY,1,100,0.546
0.000000,0.000000,1726701774.457703,427235.000,1900,3,AY,1,100,0.544
0.000000,0.000000,1726701774.497704,427275.000,1900,3,AY,1,100,0.547
0.000000,0.000000,1726701774.537704,427315.000,1900,3,AY,1,100,0.538
0.000000,0.000000,1726701774.577705,427355.000,1917,2,AY,1,100,0.547
0.000000,0.000000,1726701774.617705,427395.000,1917,2,AY,1,100,0.548
0.000000,0.000000,1726701774.657706,427435.000,1933,3,AY,1,100,0.547
0.000000,0.000000,1726701774.697707,427475.000,1933,3,AY,1,100,0.542
0.000000,0.000000,1726701774.737707,427515.000,1933,3,AY,1,100,0.547
0.000000,0.000000,1726701774.777708,427555.000,1949,2,AY,1,100,0.545
0.000000,0.000000,1726701774.817708,427595.000,1949,2,AY,1,100,0.544
0.000000,0.000000,1726701774.857709,427635.000,1965,3,AY,1,100,0.544
0.000000,0.000000,1726701774.897709,427675.000,1965,3,AY,1,100,0.541
0.000000,0.000000,1726701774.937710,427715.000,1965,3,AY,1,100,0.544
0.000000,0.000000,1726701774.977711,427755.000,1983,2,AY,1,100,0.546
0.000000,0.000000,1726701775.017711,427795.000,1983,2,AY,1,100,0.548
0.000000,0.000000,1726701775.057712,427835.000,1999,3,AY,1,100,0.544
0.000000,0.000000,1726701775.097712,427875.000,1999,3,AY,1,100,0.546
0.000000,0.000000,1726701775.137713,427915.000,1999,3,AY,1,100,0.546
0.000000,0.000000,1726701775.177713,427955.000,2014,2,AY,1,100,0.542
0.000000,0.000000,1726701775.217714,427995.000,2014,2,AY,1,100,0.542
0.000000,0.000000,1726701775.257714,428035.000,2033,3,AY,1,100,0.548
0.000000,0.000000,1726701775.297715,428075.000,2033,3,AY,1,100,0.543
0.000000,0.000000,1726701775.337716,428115.000,2033,3,AY,1,100,0.543
0.000000,0.000000,1726701775.377716,428155.000,2050,3,AY,1,100,0.546
0.000000,0.000000,1726701775.417717,428195.000,2050,3,AY,1,100,0.544
0.000000,0.000000,1726701775.457717,428235.000,2050,3,AY,1,100,0.544
0.000000,0.000000,1726701775.497718,428275.000,2066,2,AY,1,100,0.546
0.000000,0.000000,1726701775.537718,428315.000,2066,2,AY,1,100,0.544
0.000000,0.000000,1726701775.577719,428355.000,2081,3,AY,1,100,0.545
0.000000,0.000000,1726701775.617720,428395.000,2081,3,AY,1,100,0.544
0.000000,0.000000,1726701775.657720,428435.000,2081,3,AY,1,100,0.546
0.000000,0.000000,1726701775.697721,428475.000,2098,2,AY,1,100,0.546
0.000000,0.000000,1726701775.737721,428515.000,2098,2,AY,1,100,0.543
0.000000,0.000000,1726701775.777722,428555.000,2115,3,AY,1,100,0.546
0.000000,0.000000,1726701775.817722,428595.000,2115,3,AY,1,100,0.543
0.000000,0.000000,1726701775.857723,428635.000,2115,3,AY,1,100,0.542
0.000000,0.000000,1726701775.897723,428675.000,2131,2,AY,1,100,0.544
0.000000,0.000000,1726701775.937724,428715.000,2131,2,AY,1,100,0.547
0.000000,0.000000,1726701775.977725,428755.000,2147,3,AY,1,100,0.546
0.000000,0.000000,1726701776.017725,428795.000,2147,3,AY,1,100,0.547
0.000000,0.000000,1726701776.057726,428835.000,2147,3,AY,1,100,0.542
0.000000,0.000000,1726701776.097726,428875.000,2163,2,AY,1,100,0.543
0.000000,0.000000,1726701776.137727,428915.000,2163,2,AY,1,100,0.542
0.000000,0.000000,1726701776.177727,428955.000,2180,3,AY,1,100,0.544
0.000000,0.000000,1726701776.217728,428995.000,2180,3,AY,1,100,0.546
0.000000,0.000000,1726701776.257729,429035.000,2180,3,AY,1,100,0.544
0.000000,0.000000,1726701776.297729,429075.000,2197,2,AY,1,100,0.545
0.000000,0.000000,1726701776.337730,429115.000,2197,2,AY,1,100,0.545
0.000000,0.000000,1726701776.377730,429155.000,2214,3,AY,1,100,0.543
0.000000,0.000000,1726701776.417731,429195.000,2214,3,AY,1,100,0.547
0.000000,0.000000,1726701776.457731,429235.000,2214,3,AY,1,100,0.544
0.000000,0.000000,1726701776.497732,429275.000,2230,2,AY,1,100,0.544
0.000000,0.000000,1726701776.537733,429315.000,2230,2,AY,1,100,0.546
0.000000,0.000000,1726701776.577733,429355.000,2247,3,AY,1,100,0.544
0.000000,0.000000,1726701776.617734,429395.000,2247,3,AY,1,100,0.547
0.000000,0.000000,1726701776.657734,429435.000,2247,3,AY,1,100,0.545
0.000000,0.000000,1726701776.697735,429475.000,2264,3,AY,1,100,0.544
0.000000,0.000000,1726701776.737735,429515.000,2264,3,AY,1,100,0.542
0.000000,0.000000,1726701776.777736,429555.000,2264,3,AY,1,100,0.542
0.000000,0.000000,1726701776.817736,429595.000,2280,2,AY,1,100,0.544
0.000000,0.000000,1726701776.857737,429635.000,2280,2,AY,1,100,0.546
0.000000,0.000000,1726701776.897738,429675.000,2295,3,AY,1,100,0.547
0.000000,0.000000,1726701776.937738,429715.000,2295,3,AY,1,100,0.544
0.000000,0.000000,1726701776.977739,429755.000,2295,3,AY,1,100,0.544
0.000000,0.000000,1726701777.017739,429795.000,2313,2,AY,1,100,0.545
0.000000,0.000000,1726701777.057740,429835.000,2313,2,AY,1,100,0.544
0.000000,0.000000,1726701777.097740,429875.000,2329,3,AY,1,100,0.545
0.000000,0.000000,1726701777.137741,429915.000,2329,3,AY,1,100,0.546
0.000000,0.000000,1726701777.177742,429955.000,2329,3,AY,1,100,0.546
0.000000,0.000000,1726701777.217742,429995.000,2346,2,AY,1,100,0.542
0.000000,0.000000,1726701777.257743,430035.000,2346,2,AY,1,100,0.544
0.000000,0.000000,1726701777.297743,430075.000,2361,3,AY,1,100,0.548
0.000000,0.000000,1726701777.337744,430115.000,2361,3,AY,1,100,0.548
0.000000,0.000000,1726701777.377744,430155.000,2361,3,AY,1,100,0.547
0.000000,0.000000,1726701777.417745,430195.000,2378,2,AY,1,100,0.542
0.000000,0.000000,1726701777.457745,430235.000,2378,2,AY,1,100,0.548
0.000000,0.000000,1726701777.497746,430275.000,2394,3,AY,1,100,0.538
0.000000,0.000000,1726701777.537747,430315.000,2394,3,AY,1,100,0.545
0.000000,0.000000,1726701777.577747,430355.000,2394,3,AY,1,100,0.545
0.000000,0.000000,1726701777.617748,430395.000,2412,2,AY,1,100,0.545
0.000000,0.000000,1726701777.657748,430435.000,2412,2,AY,1,100,0.543
0.000000,0.000000,1726701777.697749,430475.000,2426,3,AY,1,100,0.543
0.000000,0.000000,1726701777.737749,430515.000,2426,3,AY,1,100,0.541
0.000000,0.000000,1726701777.777750,430555.000,2426,3,AY,1,100,0.542
0.000000,0.000000,1726701777.817751,430595.000,2448,5,AY,1,100,0.548
0.000000,0.000000,1726701777.857751,430635.000,2448,5,AY,1,100,0.542
0.000000,0.000000,1726701777.897752,430675.000,2448,5,AY,1,100,0.541
0.000000,0.000000,1726701777.937752,430715.000,2448,5,AY,1,100,0.546
0.000000,0.000000,1726701777.977753,430755.000,2448,5,AY,1,100,0.545
0.000000,0.000000,1726701778.017753,430795.000,2468,4,AY,1,100,0.539
0.000000,0.000000,1726701778.057754,430835.000,2468,4,AY,1,100,0.542
0.000000,0.000000,1726701778.097755,430875.000,2468,4,AY,1,100,0.543
0.000000,0.000000,1726701778.137755,430915.000,2468,4,AY,1,100,0.543
0.000000,0.000000,1726701778.177756,430955.000,2484,2,AY,1,100,0.544
0.000000,0.000000,1726701778.217756,430995.000,2484,2,AY,1,100,0.542
0.000000,0.000000,1726701778.257757,431035.000,2500,3,AY,1,100,0.542
0.000000,0.000000,1726701778.297757,431075.000,2500,3,AY,1,100,0.547
0.000000,0.000000,1726701778.337758,431115.000,2500,3,AY,1,100,0.547
0.000000,0.000000,1726701778.377758,431155.000,2518,2,AY,1,100,0.543
0.000000,0.000000,1726701778.417759,431195.000,2518,2,AY,1,100,0.542
0.000000,0.000000,1726701778.457760,431235.000,2535,3,AY,1,100,0.542
0.000000,0.000000,1726701778.497760,431275.000,2535,3,AY,1,100,0.548
0.000000,0.000000,1726701778.537761,431315.000,2535,3,AY,1,100,0.541
0.000000,0.000000,1726701778.577761,431355.000,2551,2,AY,1,100,0.545
0.000000,0.000000,1726701778.617762,431395.000,2551,2,AY,1,100,0.545
0.000000,0.000000,1726701778.657762,431435.000,2569,3,AY,1,100,0.545
0.000000,0.000000,1726701778.697763,431475.000,2569,3,AY,1,100,0.543
0.000000,0.000000,1726701778.737764,431515.000,2569,3,AY,1,100,0.544
0.000000,0.000000,1726701778.777764,431555.000,2583,2,AY,1,100,0.540
0.000000,0.000000,1726701778.817765,431595.000,2583,2,AY,1,100,0.541
0.000000,0.000000,1726701778.857765,431635.000,2600,3,AY,1,100,0.545
0.000000,0.000000,1726701778.897766,431675.000,2600,3,AY,1,100,0.544
0.000000,0.000000,1726701778.937766,431715.000,2600,3,AY,1,100,0.545
0.000000,0.000000,1726701778.977767,431755.000,2617,3,AY,1,100,0.544
0.000000,0.000000,1726701779.017768,431795.000,2617,3,AY,1,100,0.544
0.000000,0.000000,1726701779.057768,431835.000,2617,3,AY,1,100,0.542
0.000000,0.000000,1726701779.097769,431875.000,2634,2,AY,1,100,0.542
0.000000,0.000000,1726701779.137769,431915.000,2634,2,AY,1,100,0.542
0.000000,0.000000,1726701779.177770,431955.000,2650,3,AY,1,100,0.546
0.000000,0.000000,1726701779.217770,431995.000,2650,3,AY,1,100,0.541
0.000000,0.000000,1726701779.257771,432035.000,2650,3,AY,1,100,0.545
0.000000,0.000000,1726701779.297771,432075.000,2668,2,AY,1,100,0.545
0.000000,0.000000,1726701779.337772,432115.000,2668,2,AY,1,100,0.544
0.000000,0.000000,1726701779.377773,432155.000,2684,3,AY,1,100,0.545
0.000000,0.000000,1726701779.417773,432195.000,2684,3,AY,1,100,0.545
0.000000,0.000000,1726701779.457774,432235.000,2684,3,AY,1,100,0.544
0.000000,0.000000,1726701779.497774,432275.000,2701,2,AY,1,100,0.547
0.000000,0.000000,1726701779.537775,432315.000,2701,2,AY,1,100,0.544
0.000000,0.000000,1726701779.577775,432355.000,2715,3,AY,1,100,0.545
0.000000,0.000000,1726701779.617776,432395.000,2715,3,AY,1,100,0.546
0.000000,0.000000,1726701779.657777,432435.000,2715,3,AY,1,100,0.548
0.000000,0.000000,1726701779.697777,432475.000,2733,2,AY,1,100,0.544
0.000000,0.000000,1726701779.737778,432515.000,2733,2,AY,1,100,0.546
0.000000,0.000000,1726701779.777778,432555.000,2749,3,AY,1,100,0.545
0.000000,0.000000,1726701779.817779,432595.000,2749,3,AY,1,100,0.543
0.000000,0.000000,1726701779.857779,432635.000,2749,3,AY,1,100,0.545
0.000000,0.000000,1726701779.897780,432675.000,2766,2,AY,1,100,0.548
0.000000,0.000000,1726701779.937780,432715.000,2766,2,AY,1,100,0.545
0.000000,0.000000,1726701779.977781,432755.000,2781,3,AY,1,100,0.545
0.000000,0.000000,1726701780.017782,432795.000,2781,3,AY,1,100,0.548
0.000000,0.000000,1726701780.057782,432835.000,2781,3,AY,1,100,0.548
0.000000,0.000000,1726701780.097783,432875.000,2798,2,AY,1,100,0.546
0.000000,0.000000,1726701780.137783,432915.000,2798,2,AY,1,100,0.544
0.000000,0.000000,1726701780.177784,432955.000,2814,3,AY,1,100,0.545
0.000000,0.000000,1726701780.217784,432995.000,2814,3,AY,1,100,0.546
0.000000,0.000000,1726701780.257785,433035.000,2814,3,AY,1,100,0.547
0.000000,0.000000,1726701780.297786,433075.000,2832,2,AY,1,100,0.547
0.000000,0.000000,1726701780.337786,433115.000,2832,2,AY,1,100,0.548
0.000000,0.000000,1726701780.377787,433155.000,2846,3,AY,1,100,0.547
0.000000,0.000000,1726701780.417787,433195.000,2846,3,AY,1,100,0.548
0.000000,0.000000,1726701780.457788,433235.000,2846,3,AY,1,100,0.547
0.000000,0.000000,1726701780.497788,433275.000,2863,3,AY,1,100,0.545
0.000000,0.000000,1726701780.537789,433315.000,2863,3,AY,1,100,0.545
0.000000,0.000000,1726701780.577790,433355.000,2863,3,AY,1,100,0.546
0.000000,0.000000,1726701780.617790,433395.000,2879,2,AY,1,100,0.551
0.000000,0.000000,1726701780.657791,433435.000,2879,2,AY,1,100,0.550
0.000000,0.000000,1726701780.697791,433475.000,2899,3,AY,1,100,0.547
0.000000,0.000000,1726701780.737792,433515.000,2899,3,AY,1,100,0.548
0.000000,0.000000,1726701780.777792,433555.000,2899,3,AY,1,100,0.550
0.000000,0.000000,1726701780.817793,433595.000,2914,2,AY,1,100,0.548
