LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
0.000000,0.000000,1726701770.098642,422876.000,1179,3,PR,1,100,151360
0.000000,0.000000,1726701770.138642,422916.000,1179,3,PR,1,100,151363
0.000000,0.000000,1726701770.178643,422956.000,1179,3,PR,1,100,151393
0.000000,0.000000,1726701770.218643,422996.000,1194,2,PR,1,100,151390
0.000000,0.000000,1726701770.258644,423036.000,1194,2,PR,1,100,151408
0.000000,0.000000,1726701770.298645,423076.000,1212,3,PR,1,100,151389
0.000000,0.000000,1726701770.338645,423116.000,1212,3,PR,1,100,151426
0.000000,0.000000,1726701770.378646,423156.000,1212,3,PR,1,100,151406
0.000000,0.000000,1726701770.418646,423196.000,1228,2,PR,1,100,151432
0.000000,0.000000,1726701770.458647,423236.000,1228,2,PR,1,100,151430
0.000000,0.000000,1726701770.498647,423276.000,1245,3,PR,1,100,151439
0.000000,0.000000,1726701770.538648,423316.000,1245,3,PR,1,100,151438
0.000000,0.000000,1726701770.578648,423356.000,1245,3,PR,1,100,151439
0.000000,0.000000,1726701770.618649,423396.000,1260,2,PR,1,100,151391
0.000000,0.000000,1726701770.658650,423436.000,1260,2,PR,1,100,151324
0.000000,0.000000,1726701770.698650,423476.000,1277,3,PR,1,100,151280
0.000000,0.000000,1726701770.738651,423516.000,1277,3,PR,1,100,151260
0.000000,0.000000,1726701770.778651,423556.000,1277,3,PR,1,100,151269
0.000000,0.000000,1726701770.818652,423596.000,1293,2,PR,1,100,151248
0.000000,0.000000,1726701770.858652,423636.000,1293,2,PR,1,100,151234
0.000000,0.000000,1726701770.898653,423676.000,1310,3,PR,1,100,151209
0.000000,0.000000,1726701770.938654,423716.000,1310,3,PR,1,100,151190
0.000000,0.000000,1726701770.978654,423756.000,1310,3,PR,1,100,151158
0.000000,0.000000,1726701771.018655,423796.000,1325,2,PR,1,100,151139
0.000000,0.000000,1726701771.058655,423836.000,1325,2,PR,1,100,151144
0.000000,0.000000,1726701771.098656,423876.000,1342,3,PR,1,100,151128
0.000000,0.000000,1726701771.138656,423916.000,1342,3,PR,1,100,151135
0.000000,0.000000,1726701771.178657,423956.000,1342,3,PR,1,100,151146
0.000000,0.000000,1726701771.218658,423996.000,1360,3,PR,1,100,151148
0.000000,0.000000,1726701771.258658,424036.000,1360,3,PR,1,100,151153
0.000000,0.000000,1726701771.298659,424076.000,1360,3,PR,1,100,151140
0.000000,0.000000,1726701771.338659,424116.000,1378,2,PR,1,100,151150
0.000000,0.000000,1726701771.378660,424156.000,1378,2,PR,1,100,151147
0.000000,0.000000,1726701771.418660,424196.000,1392,3,PR,1,100,151149
0.000000,0.000000,1726701771.458661,424236.000,1392,3,PR,1,100,151151
0.000000,0.000000,1726701771.498661,424276.000,1392,3,PR,1,100,151154
0.000000,0.000000,1726701771.538662,424316.000,1409,2,PR,1,100,151160
0.000000,0.000000,1726701771.578663,424356.000,1409,2,PR,1,100,151160
0.000000,0.000000,1726701771.618663,424396.000,1426,3,PR,1,100,151163
0.000000,0.000000,1726701771.658664,424436.000,1426,3,PR,1,100,151166
0.000000,0.000000,1726701771.698664,424476.000,1426,3,PR,1,100,151181
0.000000,0.000000,1726701771.738665,424516.000,1443,2,PR,1,100,151173
0.000000,0.000000,1726701771.778665,424556.000,1443,2,PR,1,100,151187
0.000000,0.000000,1726701771.818666,424596.000,1457,3,PR,1,100,151187
0.000000,0.000000,1726701771.858667,424636.000,1457,3,PR,1,100,151180
0.000000,0.000000,1726701771.898667,424676.000,1457,3,PR,1,100,151183
0.000000,0.000000,1726701771.938668,424716.000,1474,2,PR,1,100,151189
0.000000,0.000000,1726701771.978668,424756.000,1474,2,PR,1,100,151168
0.000000,0.000000,1726701772.018669,424796.000,1491,3,PR,1,100,151104
0.000000,0.000000,1726701772.058669,424836.000,1491,3,PR,1,100,151047
0.000000,0.000000,1726701772.098670,424876.000,1491,3,PR,1,100,150983
0.000000,0.000000,1726701772.138670,424916.000,1508,2,PR,1,100,150998
0.000000,0.000000,1726701772.178671,424956.000,1508,2,PR,1,100,150983
0.000000,0.000000,1726701772.218672,424996.000,1523,3,PR,1,100,150950
0.000000,0.000000,1726701772.258672,425036.000,1523,3,PR,1,100,150956
0.000000,0.000000,1726701772.298673,425076.000,1523,3,PR,1,100,150922
0.000000,0.000000,1726701772.338673,425116.000,1540,2,PR,1,100,150902
0.000000,0.000000,1726701772.378674,425156.000,1540,2,PR,1,100,150861
0.000000,0.000000,1726701772.418674,425196.000,1556,3,PR,1,100,150860
0.000000,0.000000,1726701772.458675,425236.000,1556,3,PR,1,100,150852
0.000000,0.000000,1726701772.498676,425276.000,1556,3,PR,1,100,150877
0.000000,0.000000,1726701772.538676,425316.000,1573,2,PR,1,100,150862
0.000000,0.000000,1726701772.578677,425356.000,1573,2,PR,1,100,150885
0.000000,0.000000,1726701772.618344,425395.667,1591,3,PR,1,100,150881
0.000000,0.000000,1726701772.658011,425435.333,1591,3,PR,1,100,150870
0.000000,0.000000,1726701772.697678,425475.000,1591,3,PR,1,100,150874
0.000000,0.000000,1726701772.738012,425515.333,1612,3,PR,1,100,150881
0.000000,0.000000,1726701772.778346,425555.667,1612,3,PR,1,100,150889
0.000000,0.000000,1726701772.818680,425596.000,1612,3,PR,1,100,150884
0.000000,0.000000,1726701772.858681,425636.000,1628,2,PR,1,100,150890
0.000000,0.000000,1726701772.898681,425676.000,1628,2,PR,1,100,150896
0.000000,0.000000,1726701772.938682,425716.000,1646,3,PR,1,100,150896
0.000000,0.000000,1726701772.978682,425756.000,1646,3,PR,1,100,150904
0.000000,0.000000,1726701773.018683,425796.000,1646,3,PR,1,100,150918
0.000000,0.000000,1726701773.058683,425836.000,1662,2,PR,1,100,150926
0.000000,0.000000,1726701773.098684,425876.000,1662,2,PR,1,100,150938
0.000000,0.000000,1726701773.138351,425915.667,1677,3,PR,1,100,150946
0.000000,0.000000,1726701773.178018,425955.333,1677,3,PR,1,100,150951
0.000000,0.000000,1726701773.217686,425995.000,1677,3,PR,1,100,150950
0.000000,0.000000,1726701773.258186,426035.500,1693,2,PR,1,100,150928
0.000000,0.000000,1726701773.298687,426076.000,1693,2,PR,1,100,150887
0.000000,0.000000,1726701773.338354,426115.667,1713,3,PR,1,100,150838
0.000000,0.000000,1726701773.378021,426155.333,1713,3,PR,1,100,150823
0.000000,0.000000,1726701773.417689,426195.000,1713,3,PR,1,100,150825
0.000000,0.000000,1726701773.457689,426235.000,1729,2,PR,1,100,150825
0.000000,0.000000,1726701773.497690,426275.000,1729,2,PR,1,100,150815
0.000000,0.000000,1726701773.538024,426315.333,1744,3,PR,1,100,150813
0.000000,0.000000,1726701773.578357,426355.667,1744,3,PR,1,100,150789
0.000000,0.000000,1726701773.618691,426396.000,1744,3,PR,1,100,150763
0.000000,0.000000,1726701773.658192,426435.500,1761,2,PR,1,100,150756
0.000000,0.000000,1726701773.697692,426475.000,1761,2,PR,1,100,150747
0.000000,0.000000,1726701773.737693,426515.000,1778,3,PR,1,100,150785
0.000000,0.000000,1726701773.777694,426555.000,1778,3,PR,1,100,150785
0.000000,0.000000,1726701773.817694,426595.000,1778,3,PR,1,100,150800
0.000000,0.000000,1726701773.857695,426635.000,1796,2,PR,1,100,150816
0.000000,0.000000,1726701773.897695,426675.000,1796,2,PR,1,100,150821
0.000000,0.000000,1726701773.937696,426715.000,1812,3,PR,1,100,150836
0.000000,0.000000,1726701773.977696,426755.000,1812,3,PR,1,100,150845
0.000000,0.000000,1726701774.017697,426795.000,1812,3,PR,1,100,150849
0.000000,0.000000,1726701774.057698,426835.000,1828,3,PR,1,100,150845
0.000000,0.000000,1726701774.097698,426875.000,1828,3,PR,1,100,150868
0.000000,0.000000,1726701774.137699,426915.000,1828,3,PR,1,100,150879
0.000000,0.000000,1726701774.177699,426955.000,1845,2,PR,1,100,150887
0.000000,0.000000,1726701774.217700,426995.000,1845,2,PR,1,100,150900
0.000000,0.000000,1726701774.257700,427035.000,1861,3,PR,1,100,150908
0.000000,0.000000,1726701774.297701,427075.000,1861,3,PR,1,100,150906
0.000000,0.000000,1726701774.337701,427115.000,1861,3,PR,1,100,150918
0.000000,0.000000,1726701774.377702,427155.000,1877,2,PR,1,100,150920
0.000000,0.000000,1726701774.417703,427195.000,1877,2,PR,1,100,150937
0.000000,0.000000,1726701774.457703,427235.000,1893,3,PR,1,100,150955
0.000000,0.000000,1726701774.497704,427275.000,1893,3,PR,1,100,150959
0.000000,0.000000,1726701774.537704,427315.000,1893,3,PR,1,100,150966
0.000000,0.000000,1726701774.577705,427355.000,1910,2,PR,1,100,150970
0.000000,0.000000,1726701774.617705,427395.000,1910,2,PR,1,100,150957
0.000000,0.000000,1726701774.657706,427435.000,1927,3,PR,1,100,150903
0.000000,0.000000,1726701774.697707,427475.000,1927,3,PR,1,100,150840
0.000000,0.000000,1726701774.737707,427515.000,1927,3,PR,1,100,150833
0.000000,0.000000,1726701774.777708,427555.000,1943,2,PR,1,100,150820
0.000000,0.000000,1726701774.817708,427595.000,1943,2,PR,1,100,150813
0.000000,0.000000,1726701774.857709,427635.000,1958,3,PR,1,100,150821
0.000000,0.000000,1726701774.897709,427675.000,1958,3,PR,1,100,150812
0.000000,0.000000,1726701774.937710,427715.000,1958,3,PR,1,100,150791
0.000000,0.000000,1726701774.977711,427755.000,1976,2,PR,1,100,150770
0.000000,0.000000,1726701775.017711,427795.000,1976,2,PR,1,100,150752
0.000000,0.000000,1726701775.057712,427835.000,1992,3,PR,1,100,150755
0.000000,0.000000,1726701775.097712,427875.000,1992,3,PR,1,100,150766
0.000000,0.000000,1726701775.137713,427915.000,1992,3,PR,1,100,150779
0.000000,0.000000,1726701775.177713,427955.000,2009,2,PR,1,100,150785
0.000000,0.000000,1726701775.217714,427995.000,2009,2,PR,1,100,150813
0.000000,0.000000,1726701775.257714,428035.000,2026,3,PR,1,100,150799
0.000000,0.000000,1726701775.297715,428075.000,2026,3,PR,1,100,150831
0.000000,0.000000,1726701775.337716,428115.000,2026,3,PR,1,100,150818
0.000000,0.000000,1726701775.377716,428155.000,2043,3,PR,1,100,150845
0.000000,0.000000,1726701775.417717,428195.000,2043,3,PR,1,100,150858
0.000000,0.000000,1726701775.457717,428235.000,2043,3,PR,1,100,150854
0.000000,0.000000,1726701775.497718,428275.000,2059,2,PR,1,100,150871
0.000000,0.000000,1726701775.537718,428315.000,2059,2,PR,1,100,150885
0.000000,0.000000,1726701775.577719,428355.000,2076,3,PR,1,100,150883
0.000000,0.000000,1726701775.617720,428395.000,2076,3,PR,1,100,150893
0.000000,0.000000,1726701775.657720,428435.000,2076,3,PR,1,100,150938
0.000000,0.000000,1726701775.697721,428475.000,2091,2,PR,1,100,150943
0.000000,0.000000,1726701775.737721,428515.000,2091,2,PR,1,100,150954
0.000000,0.000000,1726701775.777722,428555.000,2108,3,PR,1,100,150973
0.000000,0.000000,1726701775.817722,428595.000,2108,3,PR,1,100,150975
0.000000,0.000000,1726701775.857723,428635.000,2108,3,PR,1,100,150979
0.000000,0.000000,1726701775.897723,428675.000,2124,2,PR,1,100,150984
0.000000,0.000000,1726701775.937724,428715.000,2124,2,PR,1,100,150938
0.000000,0.000000,1726701775.977725,428755.000,2142,3,PR,1,100,150919
0.000000,0.000000,1726701776.017725,428795.000,2142,3,PR,1,100,150905
0.000000,0.000000,1726701776.057726,428835.000,2142,3,PR,1,100,150881
0.000000,0.000000,1726701776.097726,428875.000,2156,2,PR,1,100,150890
0.000000,0.000000,1726701776.137727,428915.000,2156,2,PR,1,100,150880
0.000000,0.000000,1726701776.177727,428955.000,2173,3,PR,1,100,150885
0.000000,0.000000,1726701776.217728,428995.000,2173,3,PR,1,100,150891
0.000000,0.000000,1726701776.257729,429035.000,2173,3,PR,1,100,150882
0.000000,0.000000,1726701776.297729,429075.000,2190,2,PR,1,100,150872
0.000000,0.000000,1726701776.337730,429115.000,2190,2,PR,1,100,150878
0.000000,0.000000,1726701776.377730,429155.000,2209,3,PR,1,100,150896
0.000000,0.000000,1726701776.417731,429195.000,2209,3,PR,1,100,150880
0.000000,0.000000,1726701776.457731,429235.000,2209,3,PR,1,100,150910
0.000000,0.000000,1726701776.497732,429275.000,2223,2,PR,1,100,150915
0.000000,0.000000,1726701776.537733,429315.000,2223,2,PR,1,100,150924
0.000000,0.000000,1726701776.577733,429355.000,2240,3,PR,1,100,150933
0.000000,0.000000,1726701776.617734,429395.000,2240,3,PR,1,100,150936
0.000000,0.000000,1726701776.657734,429435.000,2240,3,PR,1,100,150939
0.000000,0.000000,1726701776.697735,429475.000,2257,3,PR,1,100,150947
0.000000,0.000000,1726701776.737735,429515.000,2257,3,PR,1,100,150954
0.000000,0.000000,1726701776.777736,429555.000,2257,3,PR,1,100,150958
0.000000,0.000000,1726701776.817736,429595.000,2274,2,PR,1,100,150971
0.000000,0.000000,1726701776.857737,429635.000,2274,2,PR,1,100,150979
0.000000,0.000000,1726701776.897738,429675.000,2289,3,PR,1,100,150992
0.000000,0.000000,1726701776.937738,429715.000,2289,3,PR,1,100,151000
0.000000,0.000000,1726701776.977739,429755.000,2289,3,PR,1,100,151016
0.000000,0.000000,1726701777.017739,429795.000,2306,2,PR,1,100,151022
0.000000,0.000000,1726701777.057740,429835.000,2306,2,PR,1,100,151028
0.000000,0.000000,1726701777.097740,429875.000,2322,3,PR,1,100,151042
0.000000,0.000000,1726701777.137741,429915.000,2322,3,PR,1,100,151054
0.000000,0.000000,1726701777.177742,429955.000,2322,3,PR,1,100,151056
0.000000,0.000000,1726701777.217742,429995.000,2339,2,PR,1,100,151060
0.000000,0.000000,1726701777.257743,430035.000,2339,2,PR,1,100,151053
0.000000,0.000000,1726701777.297743,430075.000,2356,3,PR,1,100,151020
0.000000,0.000000,1726701777.337744,430115.000,2356,3,PR,1,100,150961
0.000000,0.000000,1726701777.377744,430155.000,2356,3,PR,1,100,150949
0.000000,0.000000,1726701777.417745,430195.000,2371,2,PR,1,100,150922
0.000000,0.000000,1726701777.457745,430235.000,2371,2,PR,1,100,150908
0.000000,0.000000,1726701777.497746,430275.000,2387,3,PR,1,100,150902
0.000000,0.000000,1726701777.537747,430315.000,2387,3,PR,1,100,150900
0.000000,0.000000,1726701777.577747,430355.000,2387,3,PR,1,100,150886
0.000000,0.000000,1726701777.617748,430395.000,2405,2,PR,1,100,150863
0.000000,0.000000,1726701777.657748,430435.000,2405,2,PR,1,100,150850
0.000000,0.000000,1726701777.697749,430475.000,2421,3,PR,1,100,150818
0.000000,0.000000,1726701777.737749,430515.000,2421,3,PR,1,100,150824
0.000000,0.000000,1726701777.777750,430555.000,2421,3,PR,1,100,150819
0.000000,0.000000,1726701777.817751,430595.000,2441,5,PR,1,100,150828
0.000000,0.000000,1726701777.857751,430635.000,2441,5,PR,1,100,150838
0.000000,0.000000,1726701777.897752,430675.000,2441,5,PR,1,100,150832
0.000000,0.000000,1726701777.937752,430715.000,2441,5,PR,1,100,150834
0.000000,0.000000,1726701777.977753,430755.000,2441,5,PR,1,100,150834
0.000000,0.000000,1726701778.017753,430795.000,2461,4,PR,1,100,150832
0.000000,0.000000,1726701778.057754,430835.000,2461,4,PR,1,100,150837
0.000000,0.000000,1726701778.097755,430875.000,2461,4,PR,1,100,150858
0.000000,0.000000,1726701778.137755,430915.000,2461,4,PR,1,100,150851
0.000000,0.000000,1726701778.177756,430955.000,2477,2,PR,1,100,150872
0.000000,0.000000,1726701778.217756,430995.000,2477,2,PR,1,100,150885
0.000000,0.000000,1726701778.257757,431035.000,2494,3,PR,1,100,150889
0.000000,0.000000,1726701778.297757,431075.000,2494,3,PR,1,100,150892
0.000000,0.000000,1726701778.337758,431115.000,2494,3,PR,1,100,150901
0.000000,0.000000,1726701778.377758,431155.000,2512,2,PR,1,100,150913
0.000000,0.000000,1726701778.417759,431195.000,2512,2,PR,1,100,150912
0.000000,0.000000,1726701778.457760,431235.000,2528,3,PR,1,100,150918
0.000000,0.000000,1726701778.497760,431275.000,2528,3,PR,1,100,150942
0.000000,0.000000,1726701778.537761,431315.000,2528,3,PR,1,100,150944
0.000000,0.000000,1726701778.577761,431355.000,2544,2,PR,1,100,150971
0.000000,0.000000,1726701778.617762,431395.000,2544,2,PR,1,100,150945
0.000000,0.000000,1726701778.657762,431435.000,2562,3,PR,1,100,150873
0.000000,0.000000,1726701778.697763,431475.000,2562,3,PR,1,100,150855
0.000000,0.000000,1726701778.737764,431515.000,2562,3,PR,1,100,150837
0.000000,0.000000,1726701778.777764,431555.000,2578,2,PR,1,100,150822
0.000000,0.000000,1726701778.817765,431595.000,2578,2,PR,1,100,150808
0.000000,0.000000,1726701778.857765,431635.000,2593,3,PR,1,100,150809
0.000000,0.000000,1726701778.897766,431675.000,2593,3,PR,1,100,150802
0.000000,0.000000,1726701778.937766,431715.000,2593,3,PR,1,100,150788
0.000000,0.000000,1726701778.977767,431755.000,2610,2,PR,1,100,150777
0.000000,0.000000,1726701779.017768,431795.000,2610,2,PR,1,100,150779
0.000000,0.000000,1726701779.057768,431835.000,2627,3,PR,1,100,150765
0.000000,0.000000,1726701779.097769,431875.000,2627,3,PR,1,100,150776
0.000000,0.000000,1726701779.137769,431915.000,2627,3,PR,1,100,150786
0.000000,0.000000,1726701779.177770,431955.000,2645,3,PR,1,100,150797
0.000000,0.000000,1726701779.217770,431995.000,2645,3,PR,1,100,150801
0.000000,0.000000,1726701779.257771,432035.000,2645,3,PR,1,100,150808
0.000000,0.000000,1726701779.297771,432075.000,2661,2,PR,1,100,150804
0.000000,0.000000,1726701779.337772,432115.000,2661,2,PR,1,100,150807
0.000000,0.000000,1726701779.377773,432155.000,2677,3,PR,1,100,150809
0.000000,0.000000,1726701779.417773,432195.000,2677,3,PR,1,100,150824
0.000000,0.000000,1726701779.457774,432235.000,2677,3,PR,1,100,150821
0.000000,0.000000,1726701779.497774,432275.000,2694,2,PR,1,100,150823
0.000000,0.000000,1726701779.537775,432315.000,2694,2,PR,1,100,150842
0.000000,0.000000,1726701779.577775,432355.000,2710,3,PR,1,100,150843
0.000000,0.000000,1726701779.617776,432395.000,2710,3,PR,1,100,150828
0.000000,0.000000,1726701779.657777,432435.000,2710,3,PR,1,100,150872
0.000000,0.000000,1726701779.697777,432475.000,2726,2,PR,1,100,150868
0.000000,0.000000,1726701779.737778,432515.000,2726,2,PR,1,100,150876
0.000000,0.000000,1726701779.777778,432555.000,2742,3,PR,1,100,150873
0.000000,0.000000,1726701779.817779,432595.000,2742,3,PR,1,100,150881
0.000000,0.000000,1726701779.857779,432635.000,2742,3,PR,1,100,150908
0.000000,0.000000,1726701779.897780,432675.000,2759,2,PR,1,100,150912
0.000000,0.000000,1726701779.937780,432715.000,2759,2,PR,1,100,150931
0.000000,0.000000,1726701779.977781,432755.000,2776,3,PR,1,100,150919
0.000000,0.000000,1726701780.017782,432795.000,2776,3,PR,1,100,150888
0.000000,0.000000,1726701780.057782,432835.000,2776,3,PR,1,100,150844
0.000000,0.000000,1726701780.097783,432875.000,2791,2,PR,1,100,150813
0.000000,0.000000,1726701780.137783,432915.000,2791,2,PR,1,100,150790
0.000000,0.000000,1726701780.177784,432955.000,2807,3,PR,1,100,150795
0.000000,0.000000,1726701780.217784,432995.000,2807,3,PR,1,100,150777
0.000000,0.000000,1726701780.257785,433035.000,2807,3,PR,1,100,150739
0.000000,0.000000,1726701780.297786,433075.000,2825,2,PR,1,100,150755
0.000000,0.000000,1726701780.337786,433115.000,2825,2,PR,1,100,150737
0.000000,0.000000,1726701780.377787,433155.000,2841,3,PR,1,100,150710
0.000000,0.000000,1726701780.417787,433195.000,2841,3,PR,1,100,150701
0.000000,0.000000,1726701780.457788,433235.000,2841,3,PR,1,100,150699
0.000000,0.000000,1726701780.497788,433275.000,2856,3,PR,1,100,150704
0.000000,0.000000,1726701780.537789,433315.000,2856,3,PR,1,100,150695
0.000000,0.000000,1726701780.577790,433355.000,2856,3,PR,1,100,150694
0.000000,0.000000,1726701780.617790,433395.000,2872,2,PR,1,100,150716
0.000000,0.000000,1726701780.657791,433435.000,2872,2,PR,1,100,150720
0.000000,0.000000,1726701780.697791,433475.000,2892,3,PR,1,100,150725
0.000000,0.000000,1726701780.737792,433515.000,2892,3,PR,1,100,150716
0.000000,0.000000,1726701780.777792,433555.000,2892,3,PR,1,100,150704
0.000000,0.000000,1726701780.817793,433595.000,2908,2,PR,1,100,150721
0.000000,0.000000,1726701780.857793,433635.000,2908,2,PR,1,100,150732
0.000000,0.000000,1726701780.897794,433675.000,2924,3,PR,1,100,150727
0.000000,0.000000,1726701780.937795,433715.000,2924,3,PR,1,100,150729
0.000000,0.000000,1726701780.977795,433755.000,2924,3,PR,1,100,150743
0.000000,0.000000,1726701781.017796,433795.000,2940,2,PR,1,100,150757
0.000000,0.000000,1726701781.057796,433835.000,2940,2,PR,1,100,150762
0.000000,0.000000,1726701781.097797,433875.000,2957,3,PR,1,100,150771
