LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
0.000000,0.000000,1726701864.529974,517306.000,16596,3,GX,1,100,0.671
0.000000,0.000000,1726701864.569974,517346.000,16596,3,GX,1,100,0.732
0.000000,0.000000,1726701864.609975,517386.000,16612,2,GX,1,100,0.732
0.000000,0.000000,1726701864.649975,517426.000,16612,2,GX,1,100,0.732
0.000000,0.000000,1726701864.689976,517466.000,16632,3,GX,1,100,0.732
0.000000,0.000000,1726701864.729976,517506.000,16632,3,GX,1,100,0.854
0.000000,0.000000,1726701864.769977,517546.000,16632,3,GX,1,100,0.641
0.000000,0.000000,1726701864.809977,517586.000,16653,3,GX,1,100,0.610
0.000000,0.000000,1726701864.849978,517626.000,16653,3,GX,1,100,0.732
0.000000,0.000000,1726701864.889979,517666.000,16653,3,GX,1,100,0.732
0.000000,0.000000,1726701864.929979,517706.000,16668,2,GX,1,100,0.916
0.000000,0.000000,1726701864.969980,517746.000,16668,2,GX,1,100,0.854
0.000000,0.000000,1726701865.009980,517786.000,16685,3,GX,1,100,0.793
0.000000,0.000000,1726701865.049981,517826.000,16685,3,GX,1,100,0.702
0.000000,0.000000,1726701865.089981,517866.000,16685,3,GX,1,100,0.885
0.000000,0.000000,1726701865.129982,517906.000,16702,2,GX,1,100,0.793
0.000000,0.000000,1726701865.169983,517946.000,16702,2,GX,1,100,0.854
0.000000,0.000000,1726701865.209983,517986.000,16718,3,GX,1,100,1.007
0.000000,0.000000,1726701865.249984,518026.000,16718,3,GX,1,100,0.580
0.000000,0.000000,1726701865.289984,518066.000,16718,3,GX,1,100,0.732
0.000000,0.000000,1726701865.329985,518106.000,16734,2,GX,1,100,0.793
0.000000,0.000000,1726701865.369985,518146.000,16734,2,GX,1,100,0.793
0.000000,0.000000,1726701865.409986,518186.000,16750,3,GX,1,100,0.916
0.000000,0.000000,1726701865.449987,518226.000,16750,3,GX,1,100,0.977
0.000000,0.000000,1726701865.489987,518266.000,16750,3,GX,1,100,0.549
0.000000,0.000000,1726701865.529988,518306.000,16767,2,GX,1,100,0.580
0.000000,0.000000,1726701865.569988,518346.000,16767,2,GX,1,100,0.916
0.000000,0.000000,1726701865.609989,518386.000,16784,3,GX,1,100,0.885
0.000000,0.000000,1726701865.649989,518426.000,16784,3,GX,1,100,0.549
0.000000,0.000000,1726701865.689990,518466.000,16784,3,GX,1,100,0.671
0.000000,0.000000,1726701865.729990,518506.000,16799,2,GX,1,100,0.732
0.000000,0.000000,1726701865.769991,518546.000,16799,2,GX,1,100,0.854
0.000000,0.000000,1726701865.809992,518586.000,16815,3,GX,1,100,0.549
0.000000,0.000000,1726701865.849992,518626.000,16815,3,GX,1,100,0.610
0.000000,0.000000,1726701865.889993,518666.000,16815,3,GX,1,100,0.488
0.000000,0.000000,1726701865.929993,518706.000,16834,2,GX,1,100,0.458
0.000000,0.000000,1726701865.969994,518746.000,16834,2,GX,1,100,0.458
0.000000,0.000000,1726701866.009994,518786.000,16851,3,GX,1,100,0.824
0.000000,0.000000,1726701866.049995,518826.000,16851,3,GX,1,100,0.671
0.000000,0.000000,1726701866.089996,518866.000,16851,3,GX,1,100,0.519
0.000000,0.000000,1726701866.129996,518906.000,16867,2,GX,1,100,0.580
0.000000,0.000000,1726701866.169997,518946.000,16867,2,GX,1,100,0.549
0.000000,0.000000,1726701866.209664,518985.667,16882,3,GX,1,100,0.519
0.000000,0.000000,1726701866.249331,519025.333,16882,3,GX,1,100,0.488
0.000000,0.000000,1726701866.288998,519065.000,16882,3,GX,1,100,0.488
0.000000,0.000000,1726701866.329332,519105.333,16900,3,GX,1,100,0.397
0.000000,0.000000,1726701866.369666,519145.667,16900,3,GX,1,100,0.488
0.000000,0.000000,1726701866.410000,519186.000,16900,3,GX,1,100,0.488
0.000000,0.000000,1726701866.449501,519225.500,16916,2,GX,1,100,0.488
0.000000,0.000000,1726701866.489001,519265.000,16916,2,GX,1,100,0.671
0.000000,0.000000,1726701866.529335,519305.333,16933,3,GX,1,100,0.732
0.000000,0.000000,1726701866.569669,519345.667,16933,3,GX,1,100,0.702
0.000000,0.000000,1726701866.610003,519386.000,16933,3,GX,1,100,0.702
0.000000,0.000000,1726701866.650003,519426.000,16948,2,GX,1,100,0.763
0.000000,0.000000,1726701866.690004,519466.000,16948,2,GX,1,100,0.671
0.000000,0.000000,1726701866.730005,519506.000,16965,3,GX,1,100,1.068
0.000000,0.000000,1726701866.770005,519546.000,16965,3,GX,1,100,1.038
0.000000,0.000000,1726701866.810006,519586.000,16965,3,GX,1,100,0.824
0.000000,0.000000,1726701866.850006,519626.000,16981,2,GX,1,100,0.946
0.000000,0.000000,1726701866.890007,519666.000,16981,2,GX,1,100,0.916
0.000000,0.000000,1726701866.929674,519705.667,16999,3,GX,1,100,0.671
0.000000,0.000000,1726701866.969341,519745.333,16999,3,GX,1,100,0.885
0.000000,0.000000,1726701867.009008,519785.000,16999,3,GX,1,100,0.732
0.000000,0.000000,1726701867.049509,519825.500,17013,2,GX,1,100,0.793
0.000000,0.000000,1726701867.090010,519866.000,17013,2,GX,1,100,0.824
0.000000,0.000000,1726701867.129677,519905.667,17030,3,GX,1,100,0.793
0.000000,0.000000,1726701867.169344,519945.333,17030,3,GX,1,100,0.732
0.000000,0.000000,1726701867.209011,519985.000,17030,3,GX,1,100,0.793
0.000000,0.000000,1726701867.249012,520025.000,17048,2,GX,1,100,0.854
0.000000,0.000000,1726701867.289012,520065.000,17048,2,GX,1,100,0.793
0.000000,0.000000,1726701867.329013,520105.000,17066,3,GX,1,100,0.732
0.000000,0.000000,1726701867.369014,520145.000,17066,3,GX,1,100,0.732
0.000000,0.000000,1726701867.409014,520185.000,17066,3,GX,1,100,0.641
0.000000,0.000000,1726701867.449015,520225.000,17080,2,GX,1,100,0.702
0.000000,0.000000,1726701867.489015,520265.000,17080,2,GX,1,100,0.916
0.000000,0.000000,1726701867.529016,520305.000,17097,3,GX,1,100,0.824
0.000000,0.000000,1726701867.569016,520345.000,17097,3,GX,1,100,0.732
0.000000,0.000000,1726701867.609017,520385.000,17097,3,GX,1,100,0.702
0.000000,0.000000,1726701867.649351,520425.333,17114,3,GX,1,100,0.793
0.000000,0.000000,1726701867.689685,520465.667,17114,3,GX,1,100,0.854
0.000000,0.000000,1726701867.730019,520506.000,17114,3,GX,1,100,0.916
0.000000,0.000000,1726701867.770019,520546.000,17131,2,GX,1,100,0.641
0.000000,0.000000,1726701867.810020,520586.000,17131,2,GX,1,100,0.763
0.000000,0.000000,1726701867.849687,520625.667,17145,3,GX,1,100,0.702
0.000000,0.000000,1726701867.889354,520665.333,17145,3,GX,1,100,0.671
0.000000,0.000000,1726701867.929021,520705.000,17145,3,GX,1,100,0.580
0.000000,0.000000,1726701867.969022,520745.000,17163,2,GX,1,100,0.854
0.000000,0.000000,1726701868.009023,520785.000,17163,2,GX,1,100,0.641
0.000000,0.000000,1726701868.049023,520825.000,17179,3,GX,1,100,0.671
0.000000,0.000000,1726701868.089024,520865.000,17179,3,GX,1,100,0.763
0.000000,0.000000,1726701868.129024,520905.000,17179,3,GX,1,100,0.732
0.000000,0.000000,1726701868.169025,520945.000,17196,2,GX,1,100,0.610
0.000000,0.000000,1726701868.209025,520985.000,17196,2,GX,1,100,0.610
0.000000,0.000000,1726701868.249026,521025.000,17211,3,GX,1,100,0.732
0.000000,0.000000,1726701868.289027,521065.000,17211,3,GX,1,100,0.519
0.000000,0.000000,1726701868.329027,521105.000,17211,3,GX,1,100,0.519
0.000000,0.000000,1726701868.369028,521145.000,17230,2,GX,1,100,0.458
0.000000,0.000000,1726701868.409028,521185.000,17230,2,GX,1,100,0.519
0.000000,0.000000,1726701868.449029,521225.000,17248,3,GX,1,100,0.519
0.000000,0.000000,1726701868.489029,521265.000,17248,3,GX,1,100,0.549
0.000000,0.000000,1726701868.529030,521305.000,17248,3,GX,1,100,0.702
0.000000,0.000000,1726701868.569030,521345.000,17265,2,GX,1,100,0.824
0.000000,0.000000,1726701868.609031,521385.000,17265,2,GX,1,100,0.519
0.000000,0.000000,1726701868.649032,521425.000,17281,3,GX,1,100,0.366
0.000000,0.000000,1726701868.689032,521465.000,17281,3,GX,1,100,0.427
0.000000,0.000000,1726701868.729033,521505.000,17281,3,GX,1,100,0.397
0.000000,0.000000,1726701868.769033,521545.000,17297,2,GX,1,100,0.397
0.000000,0.000000,1726701868.809034,521585.000,17297,2,GX,1,100,0.488
0.000000,0.000000,1726701868.849034,521625.000,17313,3,GX,1,100,0.671
0.000000,0.000000,1726701868.889035,521665.000,17313,3,GX,1,100,0.397
0.000000,0.000000,1726701868.929036,521705.000,17313,3,GX,1,100,0.549
0.000000,0.000000,1726701868.969036,521745.000,17331,2,GX,1,100,0.580
0.000000,0.000000,1726701869.009037,521785.000,17331,2,GX,1,100,0.671
0.000000,0.000000,1726701869.049037,521825.000,17347,3,GX,1,100,0.580
0.000000,0.000000,1726701869.089038,521865.000,17347,3,GX,1,100,0.641
0.000000,0.000000,1726701869.129038,521905.000,17347,3,GX,1,100,0.488
0.000000,0.000000,1726701869.169039,521945.000,17362,2,GX,1,100,0.610
0.000000,0.000000,1726701869.209040,521985.000,17362,2,GX,1,100,0.793
0.000000,0.000000,1726701869.249040,522025.000,17379,3,GX,1,100,1.038
0.000000,0.000000,1726701869.289041,522065.000,17379,3,GX,1,100,1.007
0.000000,0.000000,1726701869.329041,522105.000,17379,3,GX,1,100,0.793
0.000000,0.000000,1726701869.369042,522145.000,17396,3,GX,1,100,0.824
0.000000,0.000000,1726701869.409042,522185.000,17396,3,GX,1,100,0.885
0.000000,0.000000,1726701869.449043,522225.000,17396,3,GX,1,100,0.824
0.000000,0.000000,1726701869.489043,522265.000,17412,2,GX,1,100,0.763
0.000000,0.000000,1726701869.529044,522305.000,17412,2,GX,1,100,0.916
0.000000,0.000000,1726701869.569045,522345.000,17427,3,GX,1,100,1.038
0.000000,0.000000,1726701869.609045,522385.000,17427,3,GX,1,100,0.946
0.000000,0.000000,1726701869.649046,522425.000,17427,3,GX,1,100,0.854
0.000000,0.000000,1726701869.689046,522465.000,17444,2,GX,1,100,0.885
0.000000,0.000000,1726701869.729047,522505.000,17444,2,GX,1,100,0.885
0.000000,0.000000,1726701869.769047,522545.000,17463,3,GX,1,100,0.671
0.000000,0.000000,1726701869.809048,522585.000,17463,3,GX,1,100,0.946
0.000000,0.000000,1726701869.849049,522625.000,17463,3,GX,1,100,0.763
0.000000,0.000000,1726701869.889049,522665.000,17479,2,GX,1,100,0.793
0.000000,0.000000,1726701869.929050,522705.000,17479,2,GX,1,100,0.854
0.000000,0.000000,1726701869.969050,522745.000,17500,4,GX,1,100,0.793
0.000000,0.000000,1726701870.009051,522785.000,17500,4,GX,1,100,0.885
0.000000,0.000000,1726701870.049051,522825.000,17500,4,GX,1,100,0.763
0.000000,0.000000,1726701870.089052,522865.000,17500,4,GX,1,100,0.824
0.000000,0.000000,1726701870.129052,522905.000,17515,2,GX,1,100,1.038
0.000000,0.000000,1726701870.169053,522945.000,17515,2,GX,1,100,1.038
0.000000,0.000000,1726701870.209054,522985.000,17531,3,GX,1,100,0.824
0.000000,0.000000,1726701870.249054,523025.000,17531,3,GX,1,100,0.671
0.000000,0.000000,1726701870.289055,523065.000,17531,3,GX,1,100,0.854
0.000000,0.000000,1726701870.329055,523105.000,17548,2,GX,1,100,0.610
0.000000,0.000000,1726701870.369056,523145.000,17548,2,GX,1,100,0.549
0.000000,0.000000,1726701870.409056,523185.000,17565,3,GX,1,100,0.885
0.000000,0.000000,1726701870.449057,523225.000,17565,3,GX,1,100,1.007
0.000000,0.000000,1726701870.489058,523265.000,17565,3,GX,1,100,0.671
0.000000,0.000000,1726701870.529058,523305.000,17581,3,GX,1,100,0.732
0.000000,0.000000,1726701870.569059,523345.000,17581,3,GX,1,100,0.702
0.000000,0.000000,1726701870.609059,523385.000,17581,3,GX,1,100,0.610
0.000000,0.000000,1726701870.649060,523425.000,17597,2,GX,1,100,0.763
0.000000,0.000000,1726701870.689060,523465.000,17597,2,GX,1,100,0.732
0.000000,0.000000,1726701870.729061,523505.000,17613,3,GX,1,100,0.763
0.000000,0.000000,1726701870.769062,523545.000,17613,3,GX,1,100,0.793
0.000000,0.000000,1726701870.809062,523585.000,17613,3,GX,1,100,0.793
0.000000,0.000000,1726701870.849063,523625.000,17630,2,GX,1,100,0.702
0.000000,0.000000,1726701870.889063,523665.000,17630,2,GX,1,100,0.671
0.000000,0.000000,1726701870.929064,523705.000,17649,3,GX,1,100,0.732
0.000000,0.000000,1726701870.969064,523745.000,17649,3,GX,1,100,0.702
0.000000,0.000000,1726701871.009065,523785.000,17649,3,GX,1,100,0.549
0.000000,0.000000,1726701871.049065,523825.000,17664,2,GX,1,100,0.610
0.000000,0.000000,1726701871.089066,523865.000,17664,2,GX,1,100,0.824
0.000000,0.000000,1726701871.129067,523905.000,17680,3,GX,1,100,0.793
0.000000,0.000000,1726701871.169067,523945.000,17680,3,GX,1,100,0.671
0.000000,0.000000,1726701871.209068,523985.000,17680,3,GX,1,100,0.458
0.000000,0.000000,1726701871.249068,524025.000,17697,2,GX,1,100,0.641
0.000000,0.000000,1726701871.289069,524065.000,17697,2,GX,1,100,0.702
0.000000,0.000000,1726701871.329069,524105.000,17714,3,GX,1,100,0.549
0.000000,0.000000,1726701871.369070,524145.000,17714,3,GX,1,100,0.610
0.000000,0.000000,1726701871.409071,524185.000,17714,3,GX,1,100,0.549
0.000000,0.000000,1726701871.449071,524225.000,17729,2,GX,1,100,0.549
0.000000,0.000000,1726701871.489072,524265.000,17729,2,GX,1,100,0.671
0.000000,0.000000,1726701871.529072,524305.000,17745,3,GX,1,100,0.488
0.000000,0.000000,1726701871.569073,524345.000,17745,3,GX,1,100,0.610
0.000000,0.000000,1726701871.609073,524385.000,17745,3,GX,1,100,0.458
0.000000,0.000000,1726701871.649074,524425.000,17763,3,GX,1,100,0.519
0.000000,0.000000,1726701871.689074,524465.000,17763,3,GX,1,100,0.641
0.000000,0.000000,1726701871.729075,524505.000,17763,3,GX,1,100,0.946
0.000000,0.000000,1726701871.769076,524545.000,17779,2,GX,1,100,0.732
0.000000,0.000000,1726701871.809076,524585.000,17779,2,GX,1,100,0.610
0.000000,0.000000,1726701871.849077,524625.000,17794,3,GX,1,100,0.702
0.000000,0.000000,1726701871.889077,524665.000,17794,3,GX,1,100,0.671
0.000000,0.000000,1726701871.929078,524705.000,17794,3,GX,1,100,0.763
0.000000,0.000000,1726701871.969078,524745.000,17811,2,GX,1,100,0.885
0.000000,0.000000,1726701872.009079,524785.000,17811,2,GX,1,100,0.610
0.000000,0.000000,1726701872.049080,524825.000,17828,3,GX,1,100,0.854
0.000000,0.000000,1726701872.089080,524865.000,17828,3,GX,1,100,0.946
0.000000,0.000000,1726701872.129081,524905.000,17828,3,GX,1,100,0.885
0.000000,0.000000,1726701872.169081,524945.000,17844,2,GX,1,100,1.068
0.000000,0.000000,1726701872.209082,524985.000,17844,2,GX,1,100,0.793
0.000000,0.000000,1726701872.249082,525025.000,17862,3,GX,1,100,0.824
0.000000,0.000000,1726701872.289083,525065.000,17862,3,GX,1,100,0.763
0.000000,0.000000,1726701872.329084,525105.000,17862,3,GX,1,100,0.885
0.000000,0.000000,1726701872.369084,525145.000,17878,2,GX,1,100,0.793
0.000000,0.000000,1726701872.409085,525185.000,17878,2,GX,1,100,0.854
0.000000,0.000000,1726701872.449085,525225.000,17895,3,GX,1,100,0.763
0.000000,0.000000,1726701872.489086,525265.000,17895,3,GX,1,100,0.763
0.000000,0.000000,1726701872.529086,525305.000,17895,3,GX,1,100,0.885
0.000000,0.000000,1726701872.569087,525345.000,17911,2,GX,1,100,0.763
0.000000,0.000000,1726701872.609087,525385.000,17911,2,GX,1,100,0.702
0.000000,0.000000,1726701872.649088,525425.000,17929,3,GX,1,100,0.671
0.000000,0.000000,1726701872.689089,525465.000,17929,3,GX,1,100,0.793
0.000000,0.000000,1726701872.729089,525505.000,17929,3,GX,1,100,0.824
0.000000,0.000000,1726701872.769090,525545.000,17943,2,GX,1,100,1.038
0.000000,0.000000,1726701872.809090,525585.000,17943,2,GX,1,100,0.763
0.000000,0.000000,1726701872.849091,525625.000,17960,3,GX,1,100,0.885
0.000000,0.000000,1726701872.889091,525665.000,17960,3,GX,1,100,0.763
0.000000,0.000000,1726701872.929092,525705.000,17960,3,GX,1,100,0.702
0.000000,0.000000,1726701872.969093,525745.000,17977,2,GX,1,100,0.702
0.000000,0.000000,1726701873.009093,525785.000,17977,2,GX,1,100,1.038
0.000000,0.000000,1726701873.049094,525825.000,17994,3,GX,1,100,0.763
0.000000,0.000000,1726701873.089094,525865.000,17994,3,GX,1,100,0.732
0.000000,0.000000,1726701873.129095,525905.000,17994,3,GX,1,100,0.671
0.000000,0.000000,1726701873.169095,525945.000,18008,3,GX,1,100,0.732
0.000000,0.000000,1726701873.209096,525985.000,18008,3,GX,1,100,0.763
0.000000,0.000000,1726701873.249096,526025.000,18008,3,GX,1,100,0.854
0.000000,0.000000,1726701873.289097,526065.000,18026,2,GX,1,100,0.824
0.000000,0.000000,1726701873.329098,526105.000,18026,2,GX,1,100,0.885
0.000000,0.000000,1726701873.369098,526145.000,18044,3,GX,1,100,0.732
0.000000,0.000000,1726701873.409099,526185.000,18044,3,GX,1,100,0.702
0.000000,0.000000,1726701873.449099,526225.000,18044,3,GX,1,100,0.641
0.000000,0.000000,1726701873.489100,526265.000,18063,2,GX,1,100,0.641
0.000000,0.000000,1726701873.529100,526305.000,18063,2,GX,1,100,0.610
0.000000,0.000000,1726701873.569101,526345.000,18077,3,GX,1,100,0.549
0.000000,0.000000,1726701873.609102,526385.000,18077,3,GX,1,100,0.610
0.000000,0.000000,1726701873.649102,526425.000,18077,3,GX,1,100,0.427
0.000000,0.000000,1726701873.689103,526465.000,18095,2,GX,1,100,0.580
0.000000,0.000000,1726701873.729103,526505.000,18095,2,GX,1,100,0.702
0.000000,0.000000,1726701873.769104,526545.000,18111,3,GX,1,100,0.732
0.000000,0.000000,1726701873.809104,526585.000,18111,3,GX,1,100,0.641
0.000000,0.000000,1726701873.849105,526625.000,18111,3,GX,1,100,0.488
0.000000,0.000000,1726701873.889106,526665.000,18128,2,GX,1,100,0.549
0.000000,0.000000,1726701873.929106,526705.000,18128,2,GX,1,100,0.641
0.000000,0.000000,1726701873.969107,526745.000,18143,3,GX,1,100,0.580
0.000000,0.000000,1726701874.009107,526785.000,18143,3,GX,1,100,0.549
0.000000,0.000000,1726701874.049108,526825.000,18143,3,GX,1,100,0.458
0.000000,0.000000,1726701874.089108,526865.000,18160,2,GX,1,100,0.610
0.000000,0.000000,1726701874.129109,526905.000,18160,2,GX,1,100,0.549
0.000000,0.000000,1726701874.169109,526945.000,18176,3,GX,1,100,0.458
0.000000,0.000000,1726701874.209110,526985.000,18176,3,GX,1,100,0.427
0.000000,0.000000,1726701874.249111,527025.000,18176,3,GX,1,100,0.458
0.000000,0.000000,1726701874.289111,527065.000,18194,3,GX,1,100,0.519
0.000000,0.000000,1726701874.329112,527105.000,18194,3,GX,1,100,0.916
0.000000,0.000000,1726701874.369112,527145.000,18194,3,GX,1,100,0.519
0.000000,0.000000,1726701874.409113,527185.000,18208,2,GX,1,100,0.610
0.000000,0.000000,1726701874.449113,527225.000,18208,2,GX,1,100,0.549
0.000000,0.000000,1726701874.489114,527265.000,18225,3,GX,1,100,0.610
0.000000,0.000000,1726701874.529115,527305.000,18225,3,GX,1,100,0.610
0.000000,0.000000,1726701874.569115,527345.000,18225,3,GX,1,100,0.580
0.000000,0.000000,1726701874.609116,527385.000,18241,2,GX,1,100,0.580
0.000000,0.000000,1726701874.649116,527425.000,18241,2,GX,1,100,0.793
0.000000,0.000000,1726701874.689117,527465.000,18259,3,GX,1,100,0.854
0.000000,0.000000,1726701874.729117,527505.000,18259,3,GX,1,100,0.824
0.000000,0.000000,1726701874.769118,527545.000,18259,3,GX,1,100,0.793
0.000000,0.000000,1726701874.809119,527585.000,18275,2,GX,1,100,0.824
0.000000,0.000000,1726701874.849119,527625.000,18275,2,GX,1,100,0.763
0.000000,0.000000,1726701874.889120,527665.000,18292,3,GX,1,100,0.885
0.000000,0.000000,1726701874.929120,527705.000,18292,3,GX,1,100,0.763
0.000000,0.000000,1726701874.969121,527745.000,18292,3,GX,1,100,0.824
0.000000,0.000000,1726701875.009121,527785.000,18309,2,GX,1,100,0.854
0.000000,0.000000,1726701875.049122,527825.000,18309,2,GX,1,100,0.916
0.000000,0.000000,1726701875.089122,527865.000,18327,4,GX,1,100,1.007
0.000000,0.000000,1726701875.129123,527905.000,18327,4,GX,1,100,0.885
0.000000,0.000000,1726701875.169124,527945.000,18327,4,GX,1,100,0.854
0.000000,0.000000,1726701875.209124,527985.000,18327,4,GX,1,100,0.946
0.000000,0.000000,1726701875.249125,528025.000,18343,2,GX,1,100,0.854
0.000000,0.000000,1726701875.289125,528065.000,18343,2,GX,1,100,0.854
0.000000,0.000000,1726701875.329126,528105.000,18361,3,GX,1,100,0.732
0.000000,0.000000,1726701875.369126,528145.000,18361,3,GX,1,100,0.671
0.000000,0.000000,1726701875.409127,528185.000,18361,3,GX,1,100,0.824
0.000000,0.000000,1726701875.449128,528225.000,18375,2,GX,1,100,1.038
0.000000,0.000000,1726701875.489128,528265.000,18375,2,GX,1,100,0.916
0.000000,0.000000,1726701875.529129,528305.000,18392,3,GX,1,100,0.793
0.000000,0.000000,1726701875.569129,528345.000,18392,3,GX,1,100,0.793
0.000000,0.000000,1726701875.609130,528385.000,18392,3,GX,1,100,0.763
0.000000,0.000000,1726701875.649130,528425.000,18409,2,GX,1,100,0.702
0.000000,0.000000,1726701875.689131,528465.000,18409,2,GX,1,100,0.732
0.000000,0.000000,1726701875.729131,528505.000,18426,3,GX,1,100,0.549
0.000000,0.000000,1726701875.769132,528545.000,18426,3,GX,1,100,0.580
0.000000,0.000000,1726701875.809133,528585.000,18426,3,GX,1,100,0.671
0.000000,0.000000,1726701875.849133,528625.000,18440,2,GX,1,100,0.824
0.000000,0.000000,1726701875.889134,528665.000,18440,2,GX,1,100,0.793
0.000000,0.000000,1726701875.929134,528705.000,18460,3,GX,1,100,0.641
0.000000,0.000000,1726701875.969135,528745.000,18460,3,GX,1,100,0.641
0.000000,0.000000,1726701876.009135,528785.000,18460,3,GX,1,100,0.641
0.000000,0.000000,1726701876.049136,528825.000,18476,2,GX,1,100,0.702
0.000000,0.000000,1726701876.089137,528865.000,18476,2,GX,1,100,0.977
0.000000,0.000000,1726701876.129137,528905.000,18493,3,GX,1,100,0.793
0.000000,0.000000,1726701876.169138,528945.000,18493,3,GX,1,100,0.793
0.000000,0.000000,1726701876.209138,528985.000,18493,3,GX,1,100,0.824
0.000000,0.000000,1726701876.248639,529024.500,18507,2,GX,1,100,0.732
0.000000,0.000000,1726701876.288139,529064.000,18507,2,GX,1,100,0.793
0.000000,0.000000,1726701876.328473,529104.333,18525,3,GX,1,100,0.671
0.000000,0.000000,1726701876.368807,529144.667,18525,3,GX,1,100,0.580
0.000000,0.000000,1726701876.409141,529185.000,18525,3,GX,1,100,0.580
0.000000,0.000000,1726701876.448808,529224.667,18541,3,GX,1,100,2.045
0.000000,0.000000,1726701876.488476,529264.333,18541,3,GX,1,100,2.289
0.000000,0.000000,1726701876.528143,529304.000,18541,3,GX,1,100,0.427
0.000000,0.000000,1726701876.568143,529344.000,18558,2,GX,1,100,0.183
0.000000,0.000000,1726701876.608144,529384.000,18558,2,GX,1,100,0.305
0.000000,0.000000,1726701876.648478,529424.333,18574,3,GX,1,100,0.427
0.000000,0.000000,1726701876.688812,529464.667,18574,3,GX,1,100,0.397
0.000000,0.000000,1726701876.729146,529505.000,18574,3,GX,1,100,0.732
0.000000,0.000000,1726701876.768646,529544.500,18590,2,GX,1,100,0.458
0.000000,0.000000,1726701876.808147,529584.000,18590,2,GX,1,100,0.458
0.000000,0.000000,1726701876.848481,529624.333,18606,3,GX,1,100,0.488
0.000000,0.000000,1726701876.888814,529664.667,18606,3,GX,1,100,0.458
0.000000,0.000000,1726701876.929148,529705.000,18606,3,GX,1,100,0.549
0.000000,0.000000,1726701876.969149,529745.000,18624,2,GX,1,100,0.610
0.000000,0.000000,1726701877.009150,529785.000,18624,2,GX,1,100,0.671
0.000000,0.000000,1726701877.049150,529825.000,18639,3,GX,1,100,0.549
0.000000,0.000000,1726701877.089151,529865.000,18639,3,GX,1,100,0.488
0.000000,0.000000,1726701877.129151,529905.000,18639,3,GX,1,100,0.458
0.000000,0.000000,1726701877.169152,529945.000,18657,2,GX,1,100,0.610
0.000000,0.000000,1726701877.209152,529985.000,18657,2,GX,1,100,0.702
0.000000,0.000000,1726701877.248820,530024.667,18674,3,GX,1,100,0.702
0.000000,0.000000,1726701877.288487,530064.333,18674,3,GX,1,100,0.732
0.000000,0.000000,1726701877.328154,530104.000,18674,3,GX,1,100,0.702
0.000000,0.000000,1726701877.368155,530144.000,18691,2,GX,1,100,1.007
0.000000,0.000000,1726701877.408155,530184.000,18691,2,GX,1,100,0.977
0.000000,0.000000,1726701877.448156,530224.000,18707,3,GX,1,100,0.732
0.000000,0.000000,1726701877.488156,530264.000,18707,3,GX,1,100,0.885
0.000000,0.000000,1726701877.528157,530304.000,18707,3,GX,1,100,0.824
0.000000,0.000000,1726701877.568157,530344.000,18722,2,GX,1,100,0.885
0.000000,0.000000,1726701877.608158,530384.000,18722,2,GX,1,100,0.732
0.000000,0.000000,1726701877.648159,530424.000,18739,3,GX,1,100,0.824
0.000000,0.000000,1726701877.688159,530464.000,18739,3,GX,1,100,0.671
0.000000,0.000000,1726701877.728160,530504.000,18739,3,GX,1,100,0.763
0.000000,0.000000,1726701877.768160,530544.000,18756,3,GX,1,100,1.038
0.000000,0.000000,1726701877.808161,530584.000,18756,3,GX,1,100,1.068
0.000000,0.000000,1726701877.848161,530624.000,18756,3,GX,1,100,0.763
0.000000,0.000000,1726701877.888162,530664.000,18772,2,GX,1,100,0.916
0.000000,0.000000,1726701877.928162,530704.000,18772,2,GX,1,100,0.854
0.000000,0.000000,1726701877.968163,530744.000,18788,3,GX,1,100,0.793
0.000000,0.000000,1726701878.008164,530784.000,18788,3,GX,1,100,0.610
0.000000,0.000000,1726701878.048164,530824.000,18788,3,GX,1,100,0.702
0.000000,0.000000,1726701878.088165,530864.000,18804,2,GX,1,100,0.702
0.000000,0.000000,1726701878.128165,530904.000,18804,2,GX,1,100,0.824
0.000000,0.000000,1726701878.168166,530944.000,18821,3,GX,1,100,0.824
0.000000,0.000000,1726701878.208166,530984.000,18821,3,GX,1,100,0.824
0.000000,0.000000,1726701878.248167,531024.000,18821,3,GX,1,100,0.702
0.000000,0.000000,1726701878.288168,531064.000,18840,2,GX,1,100,0.793
0.000000,0.000000,1726701878.328168,531104.000,18840,2,GX,1,100,0.671
0.000000,0.000000,1726701878.368169,531144.000,18857,3,GX,1,100,0.671
0.000000,0.000000,1726701878.408169,531184.000,18857,3,GX,1,100,0.793
0.000000,0.000000,1726701878.448170,531224.000,18857,3,GX,1,100,0.763
0.000000,0.000000,1726701878.488170,531264.000,18873,2,GX,1,100,0.916
0.000000,0.000000,1726701878.528171,531304.000,18873,2,GX,1,100,0.732
0.000000,0.000000,1726701878.568505,531344.333,18890,3,GX,1,100,0.702
0.000000,0.000000,1726701878.608839,531384.667,18890,3,GX,1,100,0.763
0.000000,0.000000,1726701878.649173,531425.000,18890,3,GX,1,100,0.732
0.000000,0.000000,1726701878.688673,531464.500,18907,2,GX,1,100,0.763
0.000000,0.000000,1726701878.728174,531504.000,18907,2,GX,1,100,0.732
