LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
0.000000,0.000000,1726701779.809779,432587.000,2746,1,T1,1,100,30.936
0.000000,0.000000,1726701779.942781,432720.000,2763,1,T1,1,100,30.972
0.000000,0.000000,1726701780.075782,432853.000,2795,1,T1,1,100,30.988
0.000000,0.000000,1726701780.209784,432987.000,2811,1,T1,1,100,30.924
0.000000,0.000000,1726701780.342786,433120.000,2829,1,T1,1,100,30.932
0.000000,0.000000,1726701780.475788,433253.000,2860,1,T1,1,100,30.899
0.000000,0.000000,1726701780.609790,433387.000,2876,1,T1,1,100,30.957
0.000000,0.000000,1726701780.742792,433520.000,2896,1,T1,1,100,30.910
0.000000,0.000000,1726701780.875794,433653.000,2912,1,T1,1,100,30.890
0.000000,0.000000,1726701781.009796,433787.000,2944,1,T1,1,100,30.882
0.000000,0.000000,1726701781.142797,433920.000,2961,1,T1,1,100,30.878
0.000000,0.000000,1726701781.275799,434053.000,2977,1,T1,1,100,30.876
0.000000,0.000000,1726701781.409801,434187.000,3009,1,T1,1,100,30.876
0.000000,0.000000,1726701781.542803,434320.000,3026,1,T1,1,100,30.840
0.000000,0.000000,1726701781.675805,434453.000,3043,1,T1,1,100,30.931
0.000000,0.000000,1726701781.809807,434587.000,3074,1,T1,1,100,30.864
0.000000,0.000000,1726701781.942809,434720.000,3093,1,T1,1,100,30.976
0.000000,0.000000,1726701782.075811,434853.000,3110,1,T1,1,100,30.919
0.000000,0.000000,1726701782.208813,434986.000,3141,1,T1,1,100,30.859
0.000000,0.000000,1726701782.342814,435120.000,3159,1,T1,1,100,30.868
0.000000,0.000000,1726701782.475816,435253.000,3175,1,T1,1,100,30.943
0.000000,0.000000,1726701782.609818,435387.000,3207,1,T1,1,100,30.833
0.000000,0.000000,1726701782.742820,435520.000,3224,1,T1,1,100,30.822
0.000000,0.000000,1726701782.875822,435653.000,3240,1,T1,1,100,31.029
0.000000,0.000000,1726701783.009824,435787.000,3263,1,T1,1,100,30.977
0.000000,0.000000,1726701783.142826,435920.000,3279,1,T1,1,100,31.026
0.000000,0.000000,1726701783.275828,436053.000,3313,1,T1,1,100,31.011
0.000000,0.000000,1726701783.408829,436186.000,3332,1,T1,1,100,30.863
0.000000,0.000000,1726701783.542831,436320.000,3348,1,T1,1,100,31.047
0.000000,0.000000,1726701783.675833,436453.000,3380,1,T1,1,100,31.091
0.000000,0.000000,1726701783.808835,436586.000,3397,1,T1,1,100,31.004
0.000000,0.000000,1726701783.942837,436720.000,3413,1,T1,1,100,30.966
0.000000,0.000000,1726701784.075839,436853.000,3431,1,T1,1,100,30.985
0.000000,0.000000,1726701784.208841,436986.000,3462,1,T1,1,100,30.887
0.000000,0.000000,1726701784.342843,437120.000,3479,1,T1,1,100,30.880
0.000000,0.000000,1726701784.475844,437253.000,3496,1,T1,1,100,30.948
0.000000,0.000000,1726701784.608846,437386.000,3528,1,T1,1,100,30.907
0.000000,0.000000,1726701784.742848,437520.000,3546,1,T1,1,100,30.853
0.000000,0.000000,1726701784.875850,437653.000,3563,1,T1,1,100,30.937
0.000000,0.000000,1726701785.008852,437786.000,3595,1,T1,1,100,30.902
0.000000,0.000000,1726701785.142854,437920.000,3611,1,T1,1,100,30.922
0.000000,0.000000,1726701785.275856,438053.000,3628,1,T1,1,100,31.002
0.000000,0.000000,1726701785.408858,438186.000,3660,1,T1,1,100,30.965
0.000000,0.000000,1726701785.542860,438320.000,3676,1,T1,1,100,30.914
0.000000,0.000000,1726701785.675861,438453.000,3694,1,T1,1,100,30.998
0.000000,0.000000,1726701785.808863,438586.000,3725,1,T1,1,100,31.035
0.000000,0.000000,1726701785.941865,438719.000,3743,1,T1,1,100,30.980
0.000000,0.000000,1726701786.075867,438853.000,3761,1,T1,1,100,30.956
0.000000,0.000000,1726701786.208869,438986.000,3792,1,T1,1,100,30.945
0.000000,0.000000,1726701786.341871,439119.000,3809,1,T1,1,100,30.976
0.000000,0.000000,1726701786.475873,439253.000,3826,1,T1,1,100,30.990
0.000000,0.000000,1726701786.608875,439386.000,3842,1,T1,1,100,30.996
0.000000,0.000000,1726701786.741876,439519.000,3874,1,T1,1,100,30.998
0.000000,0.000000,1726701786.875878,439653.000,3891,1,T1,1,100,30.964
0.000000,0.000000,1726701787.008880,439786.000,3908,1,T1,1,100,30.913
0.000000,0.000000,1726701787.141882,439919.000,3941,1,T1,1,100,30.963
0.000000,0.000000,1726701787.275884,440053.000,3958,1,T1,1,100,30.984
0.000000,0.000000,1726701787.408886,440186.000,3975,1,T1,1,100,30.958
0.000000,0.000000,1726701787.541888,440319.000,4006,1,T1,1,100,30.875
0.000000,0.000000,1726701787.675890,440453.000,4024,1,T1,1,100,30.946
0.000000,0.000000,1726701787.808891,440586.000,4040,1,T1,1,100,31.012
0.000000,0.000000,1726701787.941893,440719.000,4072,1,T1,1,100,30.934
0.000000,0.000000,1726701788.075895,440853.000,4094,1,T1,1,100,30.972
0.000000,0.000000,1726701788.208897,440986.000,4110,1,T1,1,100,30.952
0.000000,0.000000,1726701788.341899,441119.000,4144,1,T1,1,100,30.908
0.000000,0.000000,1726701788.475901,441253.000,4161,1,T1,1,100,30.960
0.000000,0.000000,1726701788.608903,441386.000,4179,1,T1,1,100,31.054
0.000000,0.000000,1726701788.741905,441519.000,4197,1,T1,1,100,30.988
0.000000,0.000000,1726701788.875907,441653.000,4228,1,T1,1,100,30.924
0.000000,0.000000,1726701789.008908,441786.000,4245,1,T1,1,100,31.002
0.000000,0.000000,1726701789.141910,441919.000,4262,1,T1,1,100,30.859
0.000000,0.000000,1726701789.274912,442052.000,4294,1,T1,1,100,30.975
0.000000,0.000000,1726701789.408914,442186.000,4310,1,T1,1,100,31.024
0.000000,0.000000,1726701789.541916,442319.000,4327,1,T1,1,100,30.904
0.000000,0.000000,1726701789.674918,442452.000,4359,1,T1,1,100,30.994
0.000000,0.000000,1726701789.808920,442586.000,4375,1,T1,1,100,30.997
0.000000,0.000000,1726701789.941922,442719.000,4394,1,T1,1,100,30.928
0.000000,0.000000,1726701790.074923,442852.000,4426,1,T1,1,100,31.004
0.000000,0.000000,1726701790.208925,442986.000,4442,1,T1,1,100,31.002
0.000000,0.000000,1726701790.341927,443119.000,4460,1,T1,1,100,30.930
0.000000,0.000000,1726701790.474929,443252.000,4491,1,T1,1,100,30.970
0.000000,0.000000,1726701790.608931,443386.000,4507,1,T1,1,100,30.987
0.000000,0.000000,1726701790.741933,443519.000,4525,1,T1,1,100,30.923
0.000000,0.000000,1726701790.874935,443652.000,4541,1,T1,1,100,31.002
0.000000,0.000000,1726701791.008937,443786.000,4573,1,T1,1,100,30.966
0.000000,0.000000,1726701791.141938,443919.000,4590,1,T1,1,100,30.914
0.000000,0.000000,1726701791.274940,444052.000,4606,1,T1,1,100,30.927
0.000000,0.000000,1726701791.408942,444186.000,4640,1,T1,1,100,30.862
0.000000,0.000000,1726701791.541944,444319.000,4657,1,T1,1,100,30.905
0.000000,0.000000,1726701791.674946,444452.000,4674,1,T1,1,100,30.994
0.000000,0.000000,1726701791.808948,444586.000,4705,1,T1,1,100,31.068
0.000000,0.000000,1726701791.941950,444719.000,4722,1,T1,1,100,31.101
0.000000,0.000000,1726701792.074952,444852.000,4739,1,T1,1,100,31.079
0.000000,0.000000,1726701792.207954,444985.000,4770,1,T1,1,100,31.176
0.000000,0.000000,1726701792.341955,445119.000,4788,1,T1,1,100,31.112
0.000000,0.000000,1726701792.474957,445252.000,4804,1,T1,1,100,31.084
0.000000,0.000000,1726701792.607959,445385.000,4838,1,T1,1,100,31.072
0.000000,0.000000,1726701792.741961,445519.000,4855,1,T1,1,100,30.960
0.000000,0.000000,1726701792.874963,445652.000,4871,1,T1,1,100,31.054
0.000000,0.000000,1726701793.007965,445785.000,4888,1,T1,1,100,31.094
0.000000,0.000000,1726701793.141967,445919.000,4920,1,T1,1,100,31.041
0.000000,0.000000,1726701793.274969,446052.000,4941,1,T1,1,100,31.124
0.000000,0.000000,1726701793.408970,446186.000,4959,1,T1,1,100,31.125
0.000000,0.000000,1726701793.541972,446319.000,4992,1,T1,1,100,31.089
0.000000,0.000000,1726701793.674974,446452.000,5009,1,T1,1,100,31.074
0.000000,0.000000,1726701793.807976,446585.000,5026,1,T1,1,100,31.138
0.000000,0.000000,1726701793.941978,446719.000,5060,1,T1,1,100,31.024
0.000000,0.000000,1726701794.074980,446852.000,5076,1,T1,1,100,31.011
0.000000,0.000000,1726701794.207982,446985.000,5093,1,T1,1,100,31.111
0.000000,0.000000,1726701794.341984,447119.000,5125,1,T1,1,100,31.083
0.000000,0.000000,1726701794.474986,447252.000,5141,1,T1,1,100,31.142
0.000000,0.000000,1726701794.607987,447385.000,5158,1,T1,1,100,31.168
0.000000,0.000000,1726701794.741989,447519.000,5190,1,T1,1,100,31.108
0.000000,0.000000,1726701794.874991,447652.000,5206,1,T1,1,100,31.011
0.000000,0.000000,1726701795.007993,447785.000,5224,1,T1,1,100,31.111
0.000000,0.000000,1726701795.141995,447919.000,5255,1,T1,1,100,31.048
0.000000,0.000000,1726701795.274997,448052.000,5271,1,T1,1,100,31.021
0.000000,0.000000,1726701795.407999,448185.000,5291,1,T1,1,100,31.080
0.000000,0.000000,1726701795.542001,448319.000,5322,1,T1,1,100,31.035
0.000000,0.000000,1726701795.675002,448452.000,5339,1,T1,1,100,31.086
0.000000,0.000000,1726701795.808004,448585.000,5356,1,T1,1,100,31.108
0.000000,0.000000,1726701795.941006,448718.000,5372,1,T1,1,100,31.118
0.000000,0.000000,1726701796.075008,448852.000,5404,1,T1,1,100,31.086
0.000000,0.000000,1726701796.208010,448985.000,5421,1,T1,1,100,31.073
0.000000,0.000000,1726701796.341012,449118.000,5438,1,T1,1,100,31.067
0.000000,0.000000,1726701796.475014,449252.000,5469,1,T1,1,100,31.064
0.000000,0.000000,1726701796.608016,449385.000,5486,1,T1,1,100,31.028
0.000000,0.000000,1726701796.741017,449518.000,5505,1,T1,1,100,30.977
0.000000,0.000000,1726701796.875019,449652.000,5536,1,T1,1,100,31.061
0.000000,0.000000,1726701797.008021,449785.000,5554,1,T1,1,100,31.062
0.000000,0.000000,1726701797.141023,449918.000,5570,1,T1,1,100,31.027
0.000000,0.000000,1726701797.275025,450052.000,5602,1,T1,1,100,31.047
0.000000,0.000000,1726701797.408027,450185.000,5619,1,T1,1,100,31.162
0.000000,0.000000,1726701797.541029,450318.000,5635,1,T1,1,100,31.070
0.000000,0.000000,1726701797.675031,450452.000,5667,1,T1,1,100,31.066
0.000000,0.000000,1726701797.808033,450585.000,5684,1,T1,1,100,30.958
0.000000,0.000000,1726701797.941034,450718.000,5700,1,T1,1,100,30.946
0.000000,0.000000,1726701798.075036,450852.000,5718,1,T1,1,100,31.119
0.000000,0.000000,1726701798.208038,450985.000,5751,1,T1,1,100,31.158
0.000000,0.000000,1726701798.341040,451118.000,5773,1,T1,1,100,31.104
0.000000,0.000000,1726701798.475042,451252.000,5792,1,T1,1,100,31.116
0.000000,0.000000,1726701798.608044,451385.000,5824,1,T1,1,100,31.192
0.000000,0.000000,1726701798.741046,451518.000,5840,1,T1,1,100,31.048
0.000000,0.000000,1726701798.874048,451651.000,5857,1,T1,1,100,30.985
0.000000,0.000000,1726701799.008049,451785.000,5889,1,T1,1,100,31.100
0.000000,0.000000,1726701799.141051,451918.000,5905,1,T1,1,100,31.043
0.000000,0.000000,1726701799.274053,452051.000,5922,1,T1,1,100,30.948
0.000000,0.000000,1726701799.408055,452185.000,5954,1,T1,1,100,31.084
0.000000,0.000000,1726701799.541057,452318.000,5972,1,T1,1,100,31.107
0.000000,0.000000,1726701799.674059,452451.000,5990,1,T1,1,100,31.046
0.000000,0.000000,1726701799.808061,452585.000,6021,1,T1,1,100,31.126
0.000000,0.000000,1726701799.941063,452718.000,6037,1,T1,1,100,30.984
0.000000,0.000000,1726701800.074064,452851.000,6055,1,T1,1,100,31.099
0.000000,0.000000,1726701800.208066,452985.000,6071,1,T1,1,100,31.149
0.000000,0.000000,1726701800.341068,453118.000,6103,1,T1,1,100,31.065
0.000000,0.000000,1726701800.474070,453251.000,6120,1,T1,1,100,31.099
0.000000,0.000000,1726701800.608072,453385.000,6136,1,T1,1,100,31.149
0.000000,0.000000,1726701800.741074,453518.000,6168,1,T1,1,100,31.065
0.000000,0.000000,1726701800.874076,453651.000,6185,1,T1,1,100,30.992
0.000000,0.000000,1726701801.008078,453785.000,6204,1,T1,1,100,31.103
0.000000,0.000000,1726701801.141080,453918.000,6235,1,T1,1,100,31.151
0.000000,0.000000,1726701801.274081,454051.000,6252,1,T1,1,100,31.136
0.000000,0.000000,1726701801.408083,454185.000,6269,1,T1,1,100,31.165
0.000000,0.000000,1726701801.541085,454318.000,6300,1,T1,1,100,31.142
0.000000,0.000000,1726701801.674087,454451.000,6318,1,T1,1,100,31.203
0.000000,0.000000,1726701801.808089,454585.000,6334,1,T1,1,100,31.230
0.000000,0.000000,1726701801.941091,454718.000,6366,1,T1,1,100,31.206
0.000000,0.000000,1726701802.074093,454851.000,6383,1,T1,1,100,31.195
0.000000,0.000000,1726701802.208095,454985.000,6401,1,T1,1,100,31.226
0.000000,0.000000,1726701802.341096,455118.000,6418,1,T1,1,100,31.240
0.000000,0.000000,1726701802.474098,455251.000,6450,1,T1,1,100,31.210
0.000000,0.000000,1726701802.607100,455384.000,6466,1,T1,1,100,31.197
0.000000,0.000000,1726701802.741102,455518.000,6484,1,T1,1,100,31.121
0.000000,0.000000,1726701802.874104,455651.000,6515,1,T1,1,100,31.194
0.000000,0.000000,1726701803.007106,455784.000,6532,1,T1,1,100,31.297
0.000000,0.000000,1726701803.141108,455918.000,6549,1,T1,1,100,31.164
0.000000,0.000000,1726701803.274110,456051.000,6581,1,T1,1,100,31.142
0.000000,0.000000,1726701803.407111,456184.000,6599,1,T1,1,100,31.310
0.000000,0.000000,1726701803.541113,456318.000,6621,1,T1,1,100,31.134
0.000000,0.000000,1726701803.674115,456451.000,6655,1,T1,1,100,31.200
0.000000,0.000000,1726701803.807117,456584.000,6671,1,T1,1,100,31.122
0.000000,0.000000,1726701803.941119,456718.000,6688,1,T1,1,100,31.088
0.000000,0.000000,1726701804.074121,456851.000,6720,1,T1,1,100,31.074
0.000000,0.000000,1726701804.207123,456984.000,6736,1,T1,1,100,31.138
0.000000,0.000000,1726701804.340125,457117.000,6754,1,T1,1,100,31.095
0.000000,0.000000,1726701804.474127,457251.000,6785,1,T1,1,100,31.148
0.000000,0.000000,1726701804.607128,457384.000,6801,1,T1,1,100,31.135
0.000000,0.000000,1726701804.741130,457518.000,6819,1,T1,1,100,31.094
0.000000,0.000000,1726701804.874132,457651.000,6837,1,T1,1,100,31.147
0.000000,0.000000,1726701805.007134,457784.000,6869,1,T1,1,100,31.134
0.000000,0.000000,1726701805.141136,457918.000,6886,1,T1,1,100,31.129
0.000000,0.000000,1726701805.274138,458051.000,6902,1,T1,1,100,31.233
0.000000,0.000000,1726701805.407140,458184.000,6934,1,T1,1,100,31.207
0.000000,0.000000,1726701805.540142,458317.000,6951,1,T1,1,100,31.196
0.000000,0.000000,1726701805.674143,458451.000,6968,1,T1,1,100,31.191
0.000000,0.000000,1726701805.807145,458584.000,6999,1,T1,1,100,31.189
0.000000,0.000000,1726701805.940147,458717.000,7016,1,T1,1,100,31.224
0.000000,0.000000,1726701806.074149,458851.000,7035,1,T1,1,100,31.239
0.000000,0.000000,1726701806.207151,458984.000,7066,1,T1,1,100,31.245
0.000000,0.000000,1726701806.340153,459117.000,7084,1,T1,1,100,31.177
0.000000,0.000000,1726701806.474155,459251.000,7100,1,T1,1,100,31.254
0.000000,0.000000,1726701806.607157,459384.000,7132,1,T1,1,100,31.216
0.000000,0.000000,1726701806.740158,459517.000,7149,1,T1,1,100,31.235
0.000000,0.000000,1726701806.874160,459651.000,7165,1,T1,1,100,31.279
0.000000,0.000000,1726701807.007162,459784.000,7182,1,T1,1,100,31.263
0.000000,0.000000,1726701807.140164,459917.000,7216,1,T1,1,100,31.185
0.000000,0.000000,1726701807.274166,460051.000,7232,1,T1,1,100,31.115
0.000000,0.000000,1726701807.407168,460184.000,7250,1,T1,1,100,31.227
0.000000,0.000000,1726701807.540170,460317.000,7281,1,T1,1,100,31.098
0.000000,0.000000,1726701807.674172,460451.000,7298,1,T1,1,100,31.149
0.000000,0.000000,1726701807.807174,460584.000,7315,1,T1,1,100,31.206
0.000000,0.000000,1726701807.940175,460717.000,7347,1,T1,1,100,31.231
0.000000,0.000000,1726701808.074177,460851.000,7363,1,T1,1,100,31.171
0.000000,0.000000,1726701808.207179,460984.000,7382,1,T1,1,100,31.216
0.000000,0.000000,1726701808.340181,461117.000,7416,1,T1,1,100,31.164
0.000000,0.000000,1726701808.474183,461251.000,7432,1,T1,1,100,31.177
0.000000,0.000000,1726701808.607185,461384.000,7454,1,T1,1,100,31.290
0.000000,0.000000,1726701808.740187,461517.000,7486,1,T1,1,100,31.267
0.000000,0.000000,1726701808.873189,461650.000,7502,1,T1,1,100,31.186
0.000000,0.000000,1726701809.007190,461784.000,7520,1,T1,1,100,31.187
0.000000,0.000000,1726701809.140192,461917.000,7551,1,T1,1,100,31.329
0.000000,0.000000,1726701809.274194,462051.000,7567,1,T1,1,100,31.213
0.000000,0.000000,1726701809.407196,462184.000,7585,1,T1,1,100,31.163
0.000000,0.000000,1726701809.540198,462317.000,7603,1,T1,1,100,31.212
0.000000,0.000000,1726701809.673200,462450.000,7635,1,T1,1,100,31.198
0.000000,0.000000,1726701809.807202,462584.000,7652,1,T1,1,100,31.192
0.000000,0.000000,1726701809.940204,462717.000,7668,1,T1,1,100,31.225
0.000000,0.000000,1726701810.073205,462850.000,7700,1,T1,1,100,31.168
0.000000,0.000000,1726701810.207207,462984.000,7717,1,T1,1,100,31.250
0.000000,0.000000,1726701810.340209,463117.000,7734,1,T1,1,100,31.250
0.000000,0.000000,1726701810.473211,463250.000,7765,1,T1,1,100,31.179
0.000000,0.000000,1726701810.607213,463384.000,7782,1,T1,1,100,31.255
0.000000,0.000000,1726701810.740215,463517.000,7799,1,T1,1,100,31.252
0.000000,0.000000,1726701810.873217,463650.000,7832,1,T1,1,100,31.215
0.000000,0.000000,1726701811.006219,463783.000,7850,1,T1,1,100,31.200
0.000000,0.000000,1726701811.140221,463917.000,7866,1,T1,1,100,31.157
0.000000,0.000000,1726701811.273222,464050.000,7898,1,T1,1,100,31.104
0.000000,0.000000,1726701811.407224,464184.000,7915,1,T1,1,100,31.258
0.000000,0.000000,1726701811.540226,464317.000,7931,1,T1,1,100,31.218
0.000000,0.000000,1726701811.673228,464450.000,7948,1,T1,1,100,31.201
0.000000,0.000000,1726701811.807230,464584.000,7980,1,T1,1,100,31.300
0.000000,0.000000,1726701811.940232,464717.000,7996,1,T1,1,100,31.342
0.000000,0.000000,1726701812.073234,464850.000,8014,1,T1,1,100,31.290
0.000000,0.000000,1726701812.206236,464983.000,8045,1,T1,1,100,31.196
0.000000,0.000000,1726701812.340237,465117.000,8062,1,T1,1,100,31.262
0.000000,0.000000,1726701812.473239,465250.000,8081,1,T1,1,100,31.291
0.000000,0.000000,1726701812.606241,465383.000,8113,1,T1,1,100,31.374
0.000000,0.000000,1726701812.740243,465517.000,8129,1,T1,1,100,31.375
0.000000,0.000000,1726701812.873245,465650.000,8146,1,T1,1,100,31.233
0.000000,0.000000,1726701813.006247,465783.000,8178,1,T1,1,100,31.278
0.000000,0.000000,1726701813.140249,465917.000,8194,1,T1,1,100,31.298
0.000000,0.000000,1726701813.273251,466050.000,8211,1,T1,1,100,31.164
0.000000,0.000000,1726701813.406253,466183.000,8230,1,T1,1,100,31.284
0.000000,0.000000,1726701813.540254,466317.000,8261,1,T1,1,100,31.300
0.000000,0.000000,1726701813.673256,466450.000,8284,1,T1,1,100,31.343
0.000000,0.000000,1726701813.806258,466583.000,8302,1,T1,1,100,31.255
