419297,589,1,RB,1,100,2024-09-18_19-22-45-878863
419298,590,4,EM,1,100,RS,RB,2024-09-18_19-22-45-878863.csv,PS,MN
419396,591,3,PI,1,100,175755,175750,175778
419396,592,3,PR,1,100,152398,152413,152403
419396,593,3,PG,1,100,11705,11722,11738
419395,594,2,EA,1,100,1.084855,1.084685
419395,595,2,EL,1,100,-18291.199219,-18291.000000
419388,596,1,T1,1,100,30.796
419403,597,1,TH,1,100,29.162
419396,598,3,AX,1,100,-0.752,-0.761,-0.752
419396,599,3,AY,1,100,0.419,0.423,0.425
419396,600,3,AZ,1,100,-0.390,-0.390,-0.386
419396,601,3,GX,1,100,-0.092,0.458,0.061
419396,602,3,GY,1,100,0.793,1.587,1.556
419396,603,3,GZ,1,100,0.458,0.671,0.824
419396,604,3,MX,1,100,42,42,42
419396,605,3,MY,1,100,-42,-42,-42
419396,606,3,MZ,1,100,-62,-62,-61
419499,607,4,EM,1,100,RS,RB,2024-09-18_19-22-45-878863.csv,PS,MN
419461,608,1,SF,1,100,4.5542
419476,609,2,PI,1,100,175785,175792
419476,610,2,PR,1,100,152400,152397
419476,611,2,PG,1,100,11756,11783
419461,612,1,EA,1,100,1.084685
419461,613,1,EL,1,100,-18291.000000
419476,614,2,AX,1,100,-0.757,-0.758
419476,615,2,AY,1,100,0.421,0.424
419476,616,2,AZ,1,100,-0.389,-0.382
419476,617,2,GX,1,100,1.068,0.183
419476,618,2,GY,1,100,0.854,1.770
419476,619,2,GZ,1,100,0.244,1.038
419476,620,2,MX,1,100,42,43
419476,621,2,MY,1,100,-42,-41
419476,622,2,MZ,1,100,-61,-62
419516,623,1,BI,1,100,1440
419516,624,1,HR,1,100,44
419596,625,3,PI,1,100,175786,175795,175795
419596,626,3,PR,1,100,152396,152397,152396
419596,627,3,PG,1,100,11783,11804,11824
419595,628,2,EA,1,100,1.084175,1.084005
419595,629,2,EL,1,100,-18290.400391,-18290.199219
419521,630,1,T1,1,100,30.699
419536,631,1,TH,1,100,29.184
419596,632,3,AX,1,100,-0.753,-0.754,-0.758
419596,633,3,AY,1,100,0.425,0.425,0.419
419596,634,3,AZ,1,100,-0.394,-0.386,-0.388
419596,635,3,GX,1,100,0.610,0.824,1.770
419596,636,3,GY,1,100,1.373,1.312,1.343
419596,637,3,GZ,1,100,0.488,0.336,0.183
419596,638,3,MX,1,100,42,42,42
419596,639,3,MY,1,100,-41,-41,-42
419596,640,3,MZ,1,100,-63,-62,-61
419700,641,4,EM,1,100,RS,RB,2024-09-18_19-22-45-878863.csv,PS,MN
419676,642,2,PI,1,100,175814,175837
419676,643,2,PR,1,100,152409,152418
419676,644,2,PG,1,100,11830,11854
419661,645,1,EA,1,100,1.084345
419661,646,1,EL,1,100,-18290.599609
419655,647,1,T1,1,100,30.728
419670,648,1,TH,1,100,29.184
419676,649,2,AX,1,100,-0.746,-0.761
419676,650,2,AY,1,100,0.423,0.425
419676,651,2,AZ,1,100,-0.390,-0.393
419676,652,2,GX,1,100,0.824,0.732
419676,653,2,GY,1,100,1.160,1.251
419676,654,2,GZ,1,100,0.153,0.488
419676,655,2,MX,1,100,42,42
419676,656,2,MY,1,100,-42,-41
419676,657,2,MZ,1,100,-62,-62
419795,658,1,SF,1,100,4.5016
419796,659,3,PI,1,100,175857,175812,175670
419796,660,3,PR,1,100,152427,152407,152354
419796,661,3,PG,1,100,11867,11865,11801
419795,662,2,EA,1,100,1.083835,1.083835
419795,663,2,EL,1,100,-18290.000000,-18290.000000
419788,664,1,T1,1,100,30.670
419803,665,1,TH,1,100,29.213
419796,666,3,AX,1,100,-0.749,-0.753,-0.753
419796,667,3,AY,1,100,0.422,0.428,0.426
419796,668,3,AZ,1,100,-0.387,-0.384,-0.409
419796,669,3,GX,1,100,0.732,-0.336,-1.678
419796,670,3,GY,1,100,1.221,-0.427,2.045
419796,671,3,GZ,1,100,0.671,0.519,1.434
419796,672,3,MX,1,100,42,42,42
419796,673,3,MY,1,100,-42,-41,-40
419796,674,3,MZ,1,100,-61,-61,-61
419903,675,4,EM,1,100,RS,RB,2024-09-18_19-22-45-878863.csv,PS,MN
419876,676,2,PI,1,100,175471,175331
