LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
0.000000,0.000000,1726701766.618593,419396.000,593,3,PG,1,100,11705
0.000000,0.000000,1726701766.618593,419396.000,593,3,PG,1,100,11722
0.000000,0.000000,1726701766.618593,419396.000,593,3,PG,1,100,11738
0.000000,0.000000,1726701766.658593,419436.000,611,2,PG,1,100,11756
0.000000,0.000000,1726701766.698594,419476.000,611,2,PG,1,100,11783
0.000000,0.000000,1726701766.738594,419516.000,627,3,PG,1,100,11783
0.000000,0.000000,1726701766.778595,419556.000,627,3,PG,1,100,11804
0.000000,0.000000,1726701766.818595,419596.000,627,3,PG,1,100,11824
0.000000,0.000000,1726701766.858596,419636.000,644,2,PG,1,100,11830
0.000000,0.000000,1726701766.898597,419676.000,644,2,PG,1,100,11854
0.000000,0.000000,1726701766.938597,419716.000,661,3,PG,1,100,11867
0.000000,0.000000,1726701766.978598,419756.000,661,3,PG,1,100,11865
0.000000,0.000000,1726701767.018598,419796.000,661,3,PG,1,100,11801
0.000000,0.000000,1726701767.058599,419836.000,678,2,PG,1,100,11711
0.000000,0.000000,1726701767.098599,419876.000,678,2,PG,1,100,11649
0.000000,0.000000,1726701767.138600,419916.000,692,3,PG,1,100,11631
0.000000,0.000000,1726701767.178601,419956.000,692,3,PG,1,100,11627
0.000000,0.000000,1726701767.218601,419996.000,692,3,PG,1,100,11633
0.000000,0.000000,1726701767.258602,420036.000,709,2,PG,1,100,11628
0.000000,0.000000,1726701767.298602,420076.000,709,2,PG,1,100,11621
0.000000,0.000000,1726701767.338603,420116.000,726,3,PG,1,100,11596
0.000000,0.000000,1726701767.378603,420156.000,726,3,PG,1,100,11564
0.000000,0.000000,1726701767.418604,420196.000,726,3,PG,1,100,11553
0.000000,0.000000,1726701767.458604,420236.000,743,3,PG,1,100,11568
0.000000,0.000000,1726701767.498605,420276.000,743,3,PG,1,100,11583
0.000000,0.000000,1726701767.538606,420316.000,743,3,PG,1,100,11595
0.000000,0.000000,1726701767.578606,420356.000,757,2,PG,1,100,11625
0.000000,0.000000,1726701767.618607,420396.000,757,2,PG,1,100,11641
0.000000,0.000000,1726701767.658607,420436.000,780,3,PG,1,100,11647
0.000000,0.000000,1726701767.698608,420476.000,780,3,PG,1,100,11681
0.000000,0.000000,1726701767.738608,420516.000,780,3,PG,1,100,11675
0.000000,0.000000,1726701767.778609,420556.000,796,2,PG,1,100,11704
0.000000,0.000000,1726701767.818610,420596.000,796,2,PG,1,100,11715
0.000000,0.000000,1726701767.858610,420636.000,813,3,PG,1,100,11732
0.000000,0.000000,1726701767.898611,420676.000,813,3,PG,1,100,11741
0.000000,0.000000,1726701767.938611,420716.000,813,3,PG,1,100,11764
0.000000,0.000000,1726701767.978612,420756.000,829,2,PG,1,100,11789
0.000000,0.000000,1726701768.018612,420796.000,829,2,PG,1,100,11822
0.000000,0.000000,1726701768.058613,420836.000,845,3,PG,1,100,11828
0.000000,0.000000,1726701768.098614,420876.000,845,3,PG,1,100,11846
0.000000,0.000000,1726701768.138614,420916.000,845,3,PG,1,100,11851
0.000000,0.000000,1726701768.178615,420956.000,861,2,PG,1,100,11878
0.000000,0.000000,1726701768.218615,420996.000,861,2,PG,1,100,11887
0.000000,0.000000,1726701768.258616,421036.000,879,3,PG,1,100,11910
0.000000,0.000000,1726701768.298616,421076.000,879,3,PG,1,100,11913
0.000000,0.000000,1726701768.338617,421116.000,879,3,PG,1,100,11880
0.000000,0.000000,1726701768.378617,421156.000,897,2,PG,1,100,11818
0.000000,0.000000,1726701768.418618,421196.000,897,2,PG,1,100,11763
0.000000,0.000000,1726701768.458619,421236.000,912,3,PG,1,100,11759
0.000000,0.000000,1726701768.498619,421276.000,912,3,PG,1,100,11765
0.000000,0.000000,1726701768.538620,421316.000,912,3,PG,1,100,11782
0.000000,0.000000,1726701768.578620,421356.000,928,2,PG,1,100,11794
0.000000,0.000000,1726701768.618621,421396.000,928,2,PG,1,100,11792
0.000000,0.000000,1726701768.658621,421436.000,946,3,PG,1,100,11765
0.000000,0.000000,1726701768.698622,421476.000,946,3,PG,1,100,11732
0.000000,0.000000,1726701768.738623,421516.000,946,3,PG,1,100,11730
0.000000,0.000000,1726701768.778623,421556.000,962,3,PG,1,100,11734
0.000000,0.000000,1726701768.818624,421596.000,962,3,PG,1,100,11761
0.000000,0.000000,1726701768.858624,421636.000,962,3,PG,1,100,11776
0.000000,0.000000,1726701768.898625,421676.000,979,2,PG,1,100,11802
0.000000,0.000000,1726701768.938625,421716.000,979,2,PG,1,100,11822
0.000000,0.000000,1726701768.978626,421756.000,996,3,PG,1,100,11834
0.000000,0.000000,1726701769.018626,421796.000,996,3,PG,1,100,11839
0.000000,0.000000,1726701769.058627,421836.000,996,3,PG,1,100,11841
0.000000,0.000000,1726701769.098628,421876.000,1013,2,PG,1,100,11862
0.000000,0.000000,1726701769.138628,421916.000,1013,2,PG,1,100,11873
0.000000,0.000000,1726701769.178629,421956.000,1029,3,PG,1,100,11882
0.000000,0.000000,1726701769.218629,421996.000,1029,3,PG,1,100,11899
0.000000,0.000000,1726701769.258630,422036.000,1029,3,PG,1,100,11929
0.000000,0.000000,1726701769.298630,422076.000,1045,2,PG,1,100,11947
0.000000,0.000000,1726701769.338631,422116.000,1045,2,PG,1,100,11950
0.000000,0.000000,1726701769.378632,422156.000,1061,3,PG,1,100,11906
0.000000,0.000000,1726701769.418632,422196.000,1061,3,PG,1,100,11838
0.000000,0.000000,1726701769.458633,422236.000,1061,3,PG,1,100,11799
0.000000,0.000000,1726701769.498633,422276.000,1078,2,PG,1,100,11803
0.000000,0.000000,1726701769.538634,422316.000,1078,2,PG,1,100,11797
0.000000,0.000000,1726701769.578634,422356.000,1096,3,PG,1,100,11821
0.000000,0.000000,1726701769.618635,422396.000,1096,3,PG,1,100,11834
0.000000,0.000000,1726701769.658636,422436.000,1096,3,PG,1,100,11820
0.000000,0.000000,1726701769.698636,422476.000,1112,2,PG,1,100,11816
0.000000,0.000000,1726701769.738637,422516.000,1112,2,PG,1,100,11817
0.000000,0.000000,1726701769.778637,422556.000,1128,3,PG,1,100,11797
0.000000,0.000000,1726701769.818638,422596.000,1128,3,PG,1,100,11804
0.000000,0.000000,1726701769.858638,422636.000,1128,3,PG,1,100,11831
0.000000,0.000000,1726701769.898639,422676.000,1147,3,PG,1,100,11853
0.000000,0.000000,1726701769.938639,422716.000,1147,3,PG,1,100,11876
0.000000,0.000000,1726701769.978640,422756.000,1147,3,PG,1,100,11888
0.000000,0.000000,1726701770.018641,422796.000,1164,2,PG,1,100,11907
0.000000,0.000000,1726701770.058641,422836.000,1164,2,PG,1,100,11923
0.000000,0.000000,1726701770.098642,422876.000,1180,3,PG,1,100,11936
0.000000,0.000000,1726701770.138642,422916.000,1180,3,PG,1,100,11957
0.000000,0.000000,1726701770.178643,422956.000,1180,3,PG,1,100,11966
0.000000,0.000000,1726701770.218643,422996.000,1195,2,PG,1,100,11988
0.000000,0.000000,1726701770.258644,423036.000,1195,2,PG,1,100,12007
0.000000,0.000000,1726701770.298645,423076.000,1213,3,PG,1,100,12028
0.000000,0.000000,1726701770.338645,423116.000,1213,3,PG,1,100,12054
0.000000,0.000000,1726701770.378646,423156.000,1213,3,PG,1,100,12081
0.000000,0.000000,1726701770.418646,423196.000,1229,2,PG,1,100,12108
0.000000,0.000000,1726701770.458647,423236.000,1229,2,PG,1,100,12129
0.000000,0.000000,1726701770.498647,423276.000,1246,3,PG,1,100,12145
0.000000,0.000000,1726701770.538648,423316.000,1246,3,PG,1,100,12174
0.000000,0.000000,1726701770.578648,423356.000,1246,3,PG,1,100,12181
0.000000,0.000000,1726701770.618649,423396.000,1261,2,PG,1,100,12145
0.000000,0.000000,1726701770.658650,423436.000,1261,2,PG,1,100,12051
0.000000,0.000000,1726701770.698650,423476.000,1278,3,PG,1,100,11994
0.000000,0.000000,1726701770.738651,423516.000,1278,3,PG,1,100,11968
0.000000,0.000000,1726701770.778651,423556.000,1278,3,PG,1,100,11957
0.000000,0.000000,1726701770.818652,423596.000,1294,2,PG,1,100,11937
0.000000,0.000000,1726701770.858652,423636.000,1294,2,PG,1,100,11931
0.000000,0.000000,1726701770.898653,423676.000,1311,3,PG,1,100,11935
0.000000,0.000000,1726701770.938654,423716.000,1311,3,PG,1,100,11888
0.000000,0.000000,1726701770.978654,423756.000,1311,3,PG,1,100,11860
0.000000,0.000000,1726701771.018655,423796.000,1326,2,PG,1,100,11849
0.000000,0.000000,1726701771.058655,423836.000,1326,2,PG,1,100,11857
0.000000,0.000000,1726701771.098656,423876.000,1343,3,PG,1,100,11848
0.000000,0.000000,1726701771.138656,423916.000,1343,3,PG,1,100,11871
0.000000,0.000000,1726701771.178657,423956.000,1343,3,PG,1,100,11884
0.000000,0.000000,1726701771.218658,423996.000,1361,3,PG,1,100,11896
0.000000,0.000000,1726701771.258658,424036.000,1361,3,PG,1,100,11903
0.000000,0.000000,1726701771.298659,424076.000,1361,3,PG,1,100,11906
0.000000,0.000000,1726701771.338659,424116.000,1379,2,PG,1,100,11915
0.000000,0.000000,1726701771.378660,424156.000,1379,2,PG,1,100,11913
0.000000,0.000000,1726701771.418660,424196.000,1393,3,PG,1,100,11931
0.000000,0.000000,1726701771.458661,424236.000,1393,3,PG,1,100,11936
0.000000,0.000000,1726701771.498661,424276.000,1393,3,PG,1,100,11951
0.000000,0.000000,1726701771.538662,424316.000,1410,2,PG,1,100,11959
0.000000,0.000000,1726701771.578663,424356.000,1410,2,PG,1,100,11971
0.000000,0.000000,1726701771.618663,424396.000,1427,3,PG,1,100,11974
0.000000,0.000000,1726701771.658664,424436.000,1427,3,PG,1,100,11995
0.000000,0.000000,1726701771.698664,424476.000,1427,3,PG,1,100,12001
0.000000,0.000000,1726701771.738665,424516.000,1444,2,PG,1,100,12020
0.000000,0.000000,1726701771.778665,424556.000,1444,2,PG,1,100,12034
0.000000,0.000000,1726701771.818666,424596.000,1458,3,PG,1,100,12048
0.000000,0.000000,1726701771.858667,424636.000,1458,3,PG,1,100,12064
0.000000,0.000000,1726701771.898667,424676.000,1458,3,PG,1,100,12072
0.000000,0.000000,1726701771.938668,424716.000,1475,2,PG,1,100,12090
0.000000,0.000000,1726701771.978668,424756.000,1475,2,PG,1,100,12059
0.000000,0.000000,1726701772.018669,424796.000,1492,3,PG,1,100,11990
0.000000,0.000000,1726701772.058669,424836.000,1492,3,PG,1,100,11873
0.000000,0.000000,1726701772.098670,424876.000,1492,3,PG,1,100,11809
0.000000,0.000000,1726701772.138670,424916.000,1509,2,PG,1,100,11808
0.000000,0.000000,1726701772.178671,424956.000,1509,2,PG,1,100,11786
0.000000,0.000000,1726701772.218672,424996.000,1524,3,PG,1,100,11751
0.000000,0.000000,1726701772.258672,425036.000,1524,3,PG,1,100,11752
0.000000,0.000000,1726701772.298673,425076.000,1524,3,PG,1,100,11712
0.000000,0.000000,1726701772.338673,425116.000,1541,2,PG,1,100,11657
0.000000,0.000000,1726701772.378674,425156.000,1541,2,PG,1,100,11624
0.000000,0.000000,1726701772.418674,425196.000,1557,3,PG,1,100,11592
0.000000,0.000000,1726701772.458675,425236.000,1557,3,PG,1,100,11600
0.000000,0.000000,1726701772.498676,425276.000,1557,3,PG,1,100,11585
0.000000,0.000000,1726701772.538676,425316.000,1574,2,PG,1,100,11579
0.000000,0.000000,1726701772.578677,425356.000,1574,2,PG,1,100,11583
0.000000,0.000000,1726701772.618344,425395.667,1592,3,PG,1,100,11603
0.000000,0.000000,1726701772.658011,425435.333,1592,3,PG,1,100,11595
0.000000,0.000000,1726701772.697678,425475.000,1592,3,PG,1,100,11585
0.000000,0.000000,1726701772.738012,425515.333,1613,3,PG,1,100,11576
0.000000,0.000000,1726701772.778346,425555.667,1613,3,PG,1,100,11584
0.000000,0.000000,1726701772.818680,425596.000,1613,3,PG,1,100,11585
0.000000,0.000000,1726701772.858681,425636.000,1629,2,PG,1,100,11572
0.000000,0.000000,1726701772.898681,425676.000,1629,2,PG,1,100,11591
0.000000,0.000000,1726701772.938682,425716.000,1647,3,PG,1,100,11605
0.000000,0.000000,1726701772.978682,425756.000,1647,3,PG,1,100,11619
0.000000,0.000000,1726701773.018683,425796.000,1647,3,PG,1,100,11616
0.000000,0.000000,1726701773.058683,425836.000,1663,2,PG,1,100,11639
0.000000,0.000000,1726701773.098684,425876.000,1663,2,PG,1,100,11645
0.000000,0.000000,1726701773.138351,425915.667,1678,3,PG,1,100,11662
0.000000,0.000000,1726701773.178018,425955.333,1678,3,PG,1,100,11666
0.000000,0.000000,1726701773.217686,425995.000,1678,3,PG,1,100,11666
0.000000,0.000000,1726701773.258186,426035.500,1694,2,PG,1,100,11599
0.000000,0.000000,1726701773.298687,426076.000,1694,2,PG,1,100,11485
0.000000,0.000000,1726701773.338354,426115.667,1714,3,PG,1,100,11363
0.000000,0.000000,1726701773.378021,426155.333,1714,3,PG,1,100,11339
0.000000,0.000000,1726701773.417689,426195.000,1714,3,PG,1,100,11314
0.000000,0.000000,1726701773.457689,426235.000,1730,2,PG,1,100,11285
0.000000,0.000000,1726701773.497690,426275.000,1730,2,PG,1,100,11268
0.000000,0.000000,1726701773.538024,426315.333,1745,3,PG,1,100,11251
0.000000,0.000000,1726701773.578357,426355.667,1745,3,PG,1,100,11217
0.000000,0.000000,1726701773.618691,426396.000,1745,3,PG,1,100,11173
0.000000,0.000000,1726701773.658192,426435.500,1762,2,PG,1,100,11146
0.000000,0.000000,1726701773.697692,426475.000,1762,2,PG,1,100,11133
0.000000,0.000000,1726701773.737693,426515.000,1779,3,PG,1,100,11154
0.000000,0.000000,1726701773.777694,426555.000,1779,3,PG,1,100,11173
0.000000,0.000000,1726701773.817694,426595.000,1779,3,PG,1,100,11178
0.000000,0.000000,1726701773.858195,426635.500,1797,2,PG,1,100,11192
0.000000,0.000000,1726701773.898695,426676.000,1797,2,PG,1,100,11201
0.000000,0.000000,1726701773.938363,426715.667,1813,3,PG,1,100,11203
0.000000,0.000000,1726701773.978030,426755.333,1813,3,PG,1,100,11199
0.000000,0.000000,1726701774.017697,426795.000,1813,3,PG,1,100,11223
0.000000,0.000000,1726701774.057698,426835.000,1829,3,PG,1,100,11217
0.000000,0.000000,1726701774.097698,426875.000,1829,3,PG,1,100,11250
0.000000,0.000000,1726701774.137699,426915.000,1829,3,PG,1,100,11257
0.000000,0.000000,1726701774.177699,426955.000,1846,2,PG,1,100,11275
0.000000,0.000000,1726701774.217700,426995.000,1846,2,PG,1,100,11293
0.000000,0.000000,1726701774.257700,427035.000,1862,3,PG,1,100,11305
0.000000,0.000000,1726701774.297701,427075.000,1862,3,PG,1,100,11325
0.000000,0.000000,1726701774.337701,427115.000,1862,3,PG,1,100,11346
0.000000,0.000000,1726701774.377702,427155.000,1878,2,PG,1,100,11367
0.000000,0.000000,1726701774.417703,427195.000,1878,2,PG,1,100,11400
0.000000,0.000000,1726701774.457703,427235.000,1894,3,PG,1,100,11420
0.000000,0.000000,1726701774.497704,427275.000,1894,3,PG,1,100,11443
0.000000,0.000000,1726701774.537704,427315.000,1894,3,PG,1,100,11460
0.000000,0.000000,1726701774.577705,427355.000,1911,2,PG,1,100,11480
0.000000,0.000000,1726701774.617705,427395.000,1911,2,PG,1,100,11433
0.000000,0.000000,1726701774.657706,427435.000,1928,3,PG,1,100,11346
0.000000,0.000000,1726701774.697707,427475.000,1928,3,PG,1,100,11246
0.000000,0.000000,1726701774.737707,427515.000,1928,3,PG,1,100,11219
0.000000,0.000000,1726701774.777708,427555.000,1944,2,PG,1,100,11209
0.000000,0.000000,1726701774.817708,427595.000,1944,2,PG,1,100,11203
0.000000,0.000000,1726701774.857709,427635.000,1959,3,PG,1,100,11218
0.000000,0.000000,1726701774.897709,427675.000,1959,3,PG,1,100,11206
0.000000,0.000000,1726701774.937710,427715.000,1959,3,PG,1,100,11185
0.000000,0.000000,1726701774.977711,427755.000,1977,2,PG,1,100,11146
0.000000,0.000000,1726701775.017711,427795.000,1977,2,PG,1,100,11136
0.000000,0.000000,1726701775.057712,427835.000,1993,3,PG,1,100,11124
0.000000,0.000000,1726701775.097712,427875.000,1993,3,PG,1,100,11146
0.000000,0.000000,1726701775.137713,427915.000,1993,3,PG,1,100,11173
0.000000,0.000000,1726701775.177713,427955.000,2010,2,PG,1,100,11183
0.000000,0.000000,1726701775.217714,427995.000,2010,2,PG,1,100,11198
0.000000,0.000000,1726701775.257714,428035.000,2027,3,PG,1,100,11212
0.000000,0.000000,1726701775.297715,428075.000,2027,3,PG,1,100,11226
0.000000,0.000000,1726701775.337716,428115.000,2027,3,PG,1,100,11249
0.000000,0.000000,1726701775.377716,428155.000,2044,3,PG,1,100,11266
0.000000,0.000000,1726701775.417717,428195.000,2044,3,PG,1,100,11290
0.000000,0.000000,1726701775.457717,428235.000,2044,3,PG,1,100,11302
0.000000,0.000000,1726701775.497718,428275.000,2060,2,PG,1,100,11331
0.000000,0.000000,1726701775.537718,428315.000,2060,2,PG,1,100,11361
0.000000,0.000000,1726701775.577719,428355.000,2077,3,PG,1,100,11374
0.000000,0.000000,1726701775.617720,428395.000,2077,3,PG,1,100,11410
0.000000,0.000000,1726701775.657720,428435.000,2077,3,PG,1,100,11423
0.000000,0.000000,1726701775.697721,428475.000,2092,2,PG,1,100,11460
0.000000,0.000000,1726701775.737721,428515.000,2092,2,PG,1,100,11472
0.000000,0.000000,1726701775.777722,428555.000,2109,3,PG,1,100,11513
0.000000,0.000000,1726701775.817722,428595.000,2109,3,PG,1,100,11530
0.000000,0.000000,1726701775.857723,428635.000,2109,3,PG,1,100,11545
0.000000,0.000000,1726701775.897723,428675.000,2125,2,PG,1,100,11553
0.000000,0.000000,1726701775.937724,428715.000,2125,2,PG,1,100,11483
0.000000,0.000000,1726701775.977725,428755.000,2143,3,PG,1,100,11408
0.000000,0.000000,1726701776.017725,428795.000,2143,3,PG,1,100,11370
0.000000,0.000000,1726701776.057726,428835.000,2143,3,PG,1,100,11371
0.000000,0.000000,1726701776.097726,428875.000,2157,2,PG,1,100,11370
0.000000,0.000000,1726701776.137727,428915.000,2157,2,PG,1,100,11371
0.000000,0.000000,1726701776.177727,428955.000,2174,3,PG,1,100,11371
0.000000,0.000000,1726701776.217728,428995.000,2174,3,PG,1,100,11366
0.000000,0.000000,1726701776.257729,429035.000,2174,3,PG,1,100,11342
0.000000,0.000000,1726701776.297729,429075.000,2191,2,PG,1,100,11332
0.000000,0.000000,1726701776.337730,429115.000,2191,2,PG,1,100,11337
0.000000,0.000000,1726701776.377730,429155.000,2210,3,PG,1,100,11356
0.000000,0.000000,1726701776.417731,429195.000,2210,3,PG,1,100,11377
0.000000,0.000000,1726701776.457731,429235.000,2210,3,PG,1,100,11405
0.000000,0.000000,1726701776.497732,429275.000,2224,2,PG,1,100,11426
0.000000,0.000000,1726701776.537733,429315.000,2224,2,PG,1,100,11452
0.000000,0.000000,1726701776.577733,429355.000,2241,3,PG,1,100,11466
0.000000,0.000000,1726701776.617734,429395.000,2241,3,PG,1,100,11480
0.000000,0.000000,1726701776.657734,429435.000,2241,3,PG,1,100,11503
0.000000,0.000000,1726701776.697735,429475.000,2258,3,PG,1,100,11520
0.000000,0.000000,1726701776.737735,429515.000,2258,3,PG,1,100,11544
0.000000,0.000000,1726701776.777736,429555.000,2258,3,PG,1,100,11568
0.000000,0.000000,1726701776.817736,429595.000,2275,2,PG,1,100,11592
0.000000,0.000000,1726701776.857737,429635.000,2275,2,PG,1,100,11610
0.000000,0.000000,1726701776.897738,429675.000,2290,3,PG,1,100,11640
0.000000,0.000000,1726701776.937738,429715.000,2290,3,PG,1,100,11652
0.000000,0.000000,1726701776.977739,429755.000,2290,3,PG,1,100,11682
0.000000,0.000000,1726701777.017739,429795.000,2307,2,PG,1,100,11701
0.000000,0.000000,1726701777.057740,429835.000,2307,2,PG,1,100,11731
0.000000,0.000000,1726701777.097740,429875.000,2323,3,PG,1,100,11752
0.000000,0.000000,1726701777.137741,429915.000,2323,3,PG,1,100,11768
0.000000,0.000000,1726701777.177742,429955.000,2323,3,PG,1,100,11795
0.000000,0.000000,1726701777.217742,429995.000,2340,2,PG,1,100,11810
0.000000,0.000000,1726701777.257743,430035.000,2340,2,PG,1,100,11825
0.000000,0.000000,1726701777.297743,430075.000,2357,3,PG,1,100,11782
0.000000,0.000000,1726701777.337744,430115.000,2357,3,PG,1,100,11695
0.000000,0.000000,1726701777.377744,430155.000,2357,3,PG,1,100,11664
0.000000,0.000000,1726701777.417745,430195.000,2372,2,PG,1,100,11644
0.000000,0.000000,1726701777.457745,430235.000,2372,2,PG,1,100,11647
0.000000,0.000000,1726701777.497746,430275.000,2388,3,PG,1,100,11669
0.000000,0.000000,1726701777.537747,430315.000,2388,3,PG,1,100,11662
0.000000,0.000000,1726701777.577747,430355.000,2388,3,PG,1,100,11654
0.000000,0.000000,1726701777.617748,430395.000,2406,2,PG,1,100,11629
0.000000,0.000000,1726701777.657748,430435.000,2406,2,PG,1,100,11612
0.000000,0.000000,1726701777.697749,430475.000,2422,3,PG,1,100,11571
0.000000,0.000000,1726701777.737749,430515.000,2422,3,PG,1,100,11607
0.000000,0.000000,1726701777.777750,430555.000,2422,3,PG,1,100,11611
0.000000,0.000000,1726701777.817751,430595.000,2442,5,PG,1,100,11616
0.000000,0.000000,1726701777.857751,430635.000,2442,5,PG,1,100,11631
0.000000,0.000000,1726701777.897752,430675.000,2442,5,PG,1,100,11634
0.000000,0.000000,1726701777.937752,430715.000,2442,5,PG,1,100,11650
0.000000,0.000000,1726701777.977753,430755.000,2442,5,PG,1,100,11657
0.000000,0.000000,1726701778.017753,430795.000,2462,4,PG,1,100,11686
0.000000,0.000000,1726701778.057754,430835.000,2462,4,PG,1,100,11689
0.000000,0.000000,1726701778.097755,430875.000,2462,4,PG,1,100,11706
0.000000,0.000000,1726701778.137755,430915.000,2462,4,PG,1,100,11715
0.000000,0.000000,1726701778.177756,430955.000,2478,2,PG,1,100,11726
0.000000,0.000000,1726701778.217756,430995.000,2478,2,PG,1,100,11763
0.000000,0.000000,1726701778.257757,431035.000,2495,3,PG,1,100,11776
0.000000,0.000000,1726701778.297757,431075.000,2495,3,PG,1,100,11793
0.000000,0.000000,1726701778.337758,431115.000,2495,3,PG,1,100,11807
0.000000,0.000000,1726701778.377758,431155.000,2513,2,PG,1,100,11824
0.000000,0.000000,1726701778.417759,431195.000,2513,2,PG,1,100,11840
0.000000,0.000000,1726701778.457760,431235.000,2529,3,PG,1,100,11849
0.000000,0.000000,1726701778.497760,431275.000,2529,3,PG,1,100,11871
0.000000,0.000000,1726701778.537761,431315.000,2529,3,PG,1,100,11886
0.000000,0.000000,1726701778.577761,431355.000,2545,2,PG,1,100,11902
0.000000,0.000000,1726701778.617762,431395.000,2545,2,PG,1,100,11863
0.000000,0.000000,1726701778.657762,431435.000,2563,3,PG,1,100,11777
0.000000,0.000000,1726701778.697763,431475.000,2563,3,PG,1,100,11722
0.000000,0.000000,1726701778.737764,431515.000,2563,3,PG,1,100,11689
0.000000,0.000000,1726701778.777764,431555.000,2579,2,PG,1,100,11692
0.000000,0.000000,1726701778.817765,431595.000,2579,2,PG,1,100,11675
0.000000,0.000000,1726701778.857765,431635.000,2594,3,PG,1,100,11669
0.000000,0.000000,1726701778.897766,431675.000,2594,3,PG,1,100,11661
0.000000,0.000000,1726701778.937766,431715.000,2594,3,PG,1,100,11633
0.000000,0.000000,1726701778.977767,431755.000,2611,2,PG,1,100,11600
0.000000,0.000000,1726701779.017768,431795.000,2611,2,PG,1,100,11587
0.000000,0.000000,1726701779.057768,431835.000,2628,3,PG,1,100,11576
0.000000,0.000000,1726701779.097769,431875.000,2628,3,PG,1,100,11575
0.000000,0.000000,1726701779.137769,431915.000,2628,3,PG,1,100,11593
0.000000,0.000000,1726701779.177770,431955.000,2646,3,PG,1,100,11605
0.000000,0.000000,1726701779.217770,431995.000,2646,3,PG,1,100,11615
0.000000,0.000000,1726701779.257771,432035.000,2646,3,PG,1,100,11606
0.000000,0.000000,1726701779.297771,432075.000,2662,2,PG,1,100,11624
0.000000,0.000000,1726701779.337772,432115.000,2662,2,PG,1,100,11621
0.000000,0.000000,1726701779.377773,432155.000,2678,3,PG,1,100,11626
0.000000,0.000000,1726701779.417773,432195.000,2678,3,PG,1,100,11636
0.000000,0.000000,1726701779.457774,432235.000,2678,3,PG,1,100,11661
0.000000,0.000000,1726701779.497774,432275.000,2695,2,PG,1,100,11675
0.000000,0.000000,1726701779.537775,432315.000,2695,2,PG,1,100,11679
0.000000,0.000000,1726701779.577775,432355.000,2711,3,PG,1,100,11708
0.000000,0.000000,1726701779.617776,432395.000,2711,3,PG,1,100,11729
0.000000,0.000000,1726701779.657777,432435.000,2711,3,PG,1,100,11735
0.000000,0.000000,1726701779.697777,432475.000,2727,2,PG,1,100,11750
0.000000,0.000000,1726701779.737778,432515.000,2727,2,PG,1,100,11769
0.000000,0.000000,1726701779.777778,432555.000,2743,3,PG,1,100,11784
0.000000,0.000000,1726701779.817779,432595.000,2743,3,PG,1,100,11799
0.000000,0.000000,1726701779.857779,432635.000,2743,3,PG,1,100,11815
0.000000,0.000000,1726701779.897780,432675.000,2760,2,PG,1,100,11838
0.000000,0.000000,1726701779.937780,432715.000,2760,2,PG,1,100,11850
0.000000,0.000000,1726701779.977781,432755.000,2777,3,PG,1,100,11860
0.000000,0.000000,1726701780.017782,432795.000,2777,3,PG,1,100,11798
0.000000,0.000000,1726701780.057782,432835.000,2777,3,PG,1,100,11716
0.000000,0.000000,1726701780.097783,432875.000,2792,2,PG,1,100,11640
0.000000,0.000000,1726701780.137783,432915.000,2792,2,PG,1,100,11622
0.000000,0.000000,1726701780.177784,432955.000,2808,3,PG,1,100,11611
0.000000,0.000000,1726701780.217784,432995.000,2808,3,PG,1,100,11611
0.000000,0.000000,1726701780.257785,433035.000,2808,3,PG,1,100,11600
0.000000,0.000000,1726701780.297786,433075.000,2826,2,PG,1,100,11590
0.000000,0.000000,1726701780.337786,433115.000,2826,2,PG,1,100,11564
0.000000,0.000000,1726701780.377787,433155.000,2842,3,PG,1,100,11525
0.000000,0.000000,1726701780.417787,433195.000,2842,3,PG,1,100,11509
0.000000,0.000000,1726701780.457788,433235.000,2842,3,PG,1,100,11500
0.000000,0.000000,1726701780.497788,433275.000,2857,3,PG,1,100,11507
0.000000,0.000000,1726701780.537789,433315.000,2857,3,PG,1,100,11510
0.000000,0.000000,1726701780.577790,433355.000,2857,3,PG,1,100,11521
0.000000,0.000000,1726701780.617790,433395.000,2873,2,PG,1,100,11524
0.000000,0.000000,1726701780.657791,433435.000,2873,2,PG,1,100,11528
0.000000,0.000000,1726701780.697791,433475.000,2893,3,PG,1,100,11543
0.000000,0.000000,1726701780.737792,433515.000,2893,3,PG,1,100,11533
0.000000,0.000000,1726701780.777792,433555.000,2893,3,PG,1,100,11536
0.000000,0.000000,1726701780.817793,433595.000,2909,2,PG,1,100,11544
0.000000,0.000000,1726701780.857793,433635.000,2909,2,PG,1,100,11567
0.000000,0.000000,1726701780.897794,433675.000,2925,3,PG,1,100,11571
0.000000,0.000000,1726701780.937795,433715.000,2925,3,PG,1,100,11602
0.000000,0.000000,1726701780.977795,433755.000,2925,3,PG,1,100,11618
0.000000,0.000000,1726701781.017796,433795.000,2941,2,PG,1,100,11640
0.000000,0.000000,1726701781.057796,433835.000,2941,2,PG,1,100,11644
0.000000,0.000000,1726701781.097797,433875.000,2958,3,PG,1,100,11674
0.000000,0.000000,1726701781.137797,433915.000,2958,3,PG,1,100,11684
0.000000,0.000000,1726701781.177798,433955.000,2958,3,PG,1,100,11710
