LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
0.000000,0.000000,1726701776.049476,428826.750,2171,4,EM,1,100,RS
0.000000,0.000000,1726701776.100226,428877.500,2171,4,EM,1,100,RB
0.000000,0.000000,1726701776.150977,428928.250,2171,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701776.201728,428979.000,2171,4,EM,1,100,PS
0.000000,0.000000,1726701776.252729,429030.000,2205,4,EM,1,100,RS
0.000000,0.000000,1726701776.303729,429081.000,2205,4,EM,1,100,RB
0.000000,0.000000,1726701776.354730,429132.000,2205,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701776.405731,429183.000,2205,4,EM,1,100,PS
0.000000,0.000000,1726701776.455981,429233.250,2238,4,EM,1,100,RS
0.000000,0.000000,1726701776.506232,429283.500,2238,4,EM,1,100,RB
0.000000,0.000000,1726701776.556483,429333.750,2238,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701776.606733,429384.000,2238,4,EM,1,100,PS
0.000000,0.000000,1726701776.657984,429435.250,2272,4,EM,1,100,RS
0.000000,0.000000,1726701776.709235,429486.500,2272,4,EM,1,100,RB
0.000000,0.000000,1726701776.760486,429537.750,2272,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701776.811736,429589.000,2272,4,EM,1,100,PS
0.000000,0.000000,1726701776.861987,429639.250,2303,4,EM,1,100,RS
0.000000,0.000000,1726701776.912238,429689.500,2303,4,EM,1,100,RB
0.000000,0.000000,1726701776.962489,429739.750,2303,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701777.012739,429790.000,2303,4,EM,1,100,PS
0.000000,0.000000,1726701777.067990,429845.250,2337,4,EM,1,100,RS
0.000000,0.000000,1726701777.123241,429900.500,2337,4,EM,1,100,RB
0.000000,0.000000,1726701777.178492,429955.750,2337,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701777.233742,430011.000,2337,4,EM,1,100,PS
0.000000,0.000000,1726701777.283993,430061.250,2369,4,EM,1,100,RS
0.000000,0.000000,1726701777.334244,430111.500,2369,4,EM,1,100,RB
0.000000,0.000000,1726701777.384494,430161.750,2369,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701777.434745,430212.000,2369,4,EM,1,100,PS
0.000000,0.000000,1726701777.484996,430262.250,2402,4,EM,1,100,RS
0.000000,0.000000,1726701777.535247,430312.500,2402,4,EM,1,100,RB
0.000000,0.000000,1726701777.585497,430362.750,2402,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701777.635748,430413.000,2402,4,EM,1,100,PS
0.000000,0.000000,1726701777.685999,430463.250,2434,4,EM,1,100,RS
0.000000,0.000000,1726701777.736249,430513.500,2434,4,EM,1,100,RB
0.000000,0.000000,1726701777.786500,430563.750,2434,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701777.836751,430614.000,2434,4,EM,1,100,PS
0.000000,0.000000,1726701777.912252,430689.500,2456,4,EM,1,100,RS
0.000000,0.000000,1726701777.987753,430765.000,2456,4,EM,1,100,RB
0.000000,0.000000,1726701778.063254,430840.500,2456,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701778.138755,430916.000,2456,4,EM,1,100,PS
0.000000,0.000000,1726701778.189006,430966.250,2492,4,EM,1,100,RS
0.000000,0.000000,1726701778.239257,431016.500,2492,4,EM,1,100,RB
0.000000,0.000000,1726701778.289507,431066.750,2492,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701778.339758,431117.000,2492,4,EM,1,100,PS
0.000000,0.000000,1726701778.390009,431167.250,2526,4,EM,1,100,RS
0.000000,0.000000,1726701778.440259,431217.500,2526,4,EM,1,100,RB
0.000000,0.000000,1726701778.490510,431267.750,2526,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701778.540761,431318.000,2526,4,EM,1,100,PS
0.000000,0.000000,1726701778.591511,431368.750,2559,4,EM,1,100,RS
0.000000,0.000000,1726701778.642262,431419.500,2559,4,EM,1,100,RB
0.000000,0.000000,1726701778.693013,431470.250,2559,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701778.743764,431521.000,2559,4,EM,1,100,PS
0.000000,0.000000,1726701778.793514,431570.750,2591,4,EM,1,100,RS
0.000000,0.000000,1726701778.843265,431620.500,2591,4,EM,1,100,RB
0.000000,0.000000,1726701778.893016,431670.250,2591,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701778.942766,431720.000,2591,4,EM,1,100,PS
0.000000,0.000000,1726701778.993017,431770.250,2625,4,EM,1,100,RS
0.000000,0.000000,1726701779.043268,431820.500,2625,4,EM,1,100,RB
0.000000,0.000000,1726701779.093519,431870.750,2625,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701779.143769,431921.000,2625,4,EM,1,100,PS
0.000000,0.000000,1726701779.194020,431971.250,2658,4,EM,1,100,RS
0.000000,0.000000,1726701779.244271,432021.500,2658,4,EM,1,100,RB
0.000000,0.000000,1726701779.294521,432071.750,2658,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701779.344772,432122.000,2658,4,EM,1,100,PS
0.000000,0.000000,1726701779.395023,432172.250,2692,4,EM,1,100,RS
0.000000,0.000000,1726701779.445274,432222.500,2692,4,EM,1,100,RB
0.000000,0.000000,1726701779.495524,432272.750,2692,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701779.545775,432323.000,2692,4,EM,1,100,PS
0.000000,0.000000,1726701779.596026,432373.250,2723,4,EM,1,100,RS
0.000000,0.000000,1726701779.646276,432423.500,2723,4,EM,1,100,RB
0.000000,0.000000,1726701779.696527,432473.750,2723,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701779.746778,432524.000,2723,4,EM,1,100,PS
0.000000,0.000000,1726701779.797028,432574.250,2757,4,EM,1,100,RS
0.000000,0.000000,1726701779.847279,432624.500,2757,4,EM,1,100,RB
0.000000,0.000000,1726701779.897530,432674.750,2757,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701779.947781,432725.000,2757,4,EM,1,100,PS
0.000000,0.000000,1726701779.998531,432775.750,2789,4,EM,1,100,RS
0.000000,0.000000,1726701780.049282,432826.500,2789,4,EM,1,100,RB
0.000000,0.000000,1726701780.100033,432877.250,2789,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701780.150783,432928.000,2789,4,EM,1,100,PS
0.000000,0.000000,1726701780.201034,432978.250,2822,4,EM,1,100,RS
0.000000,0.000000,1726701780.251285,433028.500,2822,4,EM,1,100,RB
0.000000,0.000000,1726701780.301536,433078.750,2822,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701780.351786,433129.000,2822,4,EM,1,100,PS
0.000000,0.000000,1726701780.402037,433179.250,2854,4,EM,1,100,RS
0.000000,0.000000,1726701780.452288,433229.500,2854,4,EM,1,100,RB
0.000000,0.000000,1726701780.502538,433279.750,2854,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701780.552789,433330.000,2854,4,EM,1,100,PS
0.000000,0.000000,1726701780.603040,433380.250,2887,4,EM,1,100,RS
0.000000,0.000000,1726701780.653291,433430.500,2887,4,EM,1,100,RB
0.000000,0.000000,1726701780.703541,433480.750,2887,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701780.753792,433531.000,2887,4,EM,1,100,PS
0.000000,0.000000,1726701780.804043,433581.250,2922,4,EM,1,100,RS
0.000000,0.000000,1726701780.854293,433631.500,2922,4,EM,1,100,RB
0.000000,0.000000,1726701780.904544,433681.750,2922,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701780.954795,433732.000,2922,4,EM,1,100,PS
0.000000,0.000000,1726701781.006046,433783.250,2955,4,EM,1,100,RS
0.000000,0.000000,1726701781.057296,433834.500,2955,4,EM,1,100,RB
0.000000,0.000000,1726701781.108547,433885.750,2955,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701781.159798,433937.000,2955,4,EM,1,100,PS
0.000000,0.000000,1726701781.210048,433987.250,2988,4,EM,1,100,RS
0.000000,0.000000,1726701781.260299,434037.500,2988,4,EM,1,100,RB
0.000000,0.000000,1726701781.310550,434087.750,2988,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701781.360801,434138.000,2988,4,EM,1,100,PS
0.000000,0.000000,1726701781.411801,434189.000,3020,4,EM,1,100,RS
0.000000,0.000000,1726701781.462802,434240.000,3020,4,EM,1,100,RB
0.000000,0.000000,1726701781.513803,434291.000,3020,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701781.564803,434342.000,3020,4,EM,1,100,PS
0.000000,0.000000,1726701781.615054,434392.250,3054,4,EM,1,100,RS
0.000000,0.000000,1726701781.665305,434442.500,3054,4,EM,1,100,RB
0.000000,0.000000,1726701781.715556,434492.750,3054,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701781.765806,434543.000,3054,4,EM,1,100,PS
0.000000,0.000000,1726701781.816057,434593.250,3085,4,EM,1,100,RS
0.000000,0.000000,1726701781.866308,434643.500,3085,4,EM,1,100,RB
0.000000,0.000000,1726701781.916558,434693.750,3085,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701781.966809,434744.000,3085,4,EM,1,100,PS
0.000000,0.000000,1726701782.017060,434794.250,3121,4,EM,1,100,RS
0.000000,0.000000,1726701782.067311,434844.500,3121,4,EM,1,100,RB
0.000000,0.000000,1726701782.117561,434894.750,3121,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701782.167812,434945.000,3121,4,EM,1,100,PS
0.000000,0.000000,1726701782.218063,434995.250,3152,4,EM,1,100,RS
0.000000,0.000000,1726701782.268313,435045.500,3152,4,EM,1,100,RB
0.000000,0.000000,1726701782.318564,435095.750,3152,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701782.368815,435146.000,3152,4,EM,1,100,PS
0.000000,0.000000,1726701782.419065,435196.250,3186,4,EM,1,100,RS
0.000000,0.000000,1726701782.469316,435246.500,3186,4,EM,1,100,RB
0.000000,0.000000,1726701782.519567,435296.750,3186,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701782.569818,435347.000,3186,4,EM,1,100,PS
0.000000,0.000000,1726701782.620068,435397.250,3218,4,EM,1,100,RS
0.000000,0.000000,1726701782.670319,435447.500,3218,4,EM,1,100,RB
0.000000,0.000000,1726701782.720570,435497.750,3218,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701782.770820,435548.000,3218,4,EM,1,100,PS
0.000000,0.000000,1726701782.821071,435598.250,3251,4,EM,1,100,RS
0.000000,0.000000,1726701782.871322,435648.500,3251,4,EM,1,100,RB
0.000000,0.000000,1726701782.921573,435698.750,3251,4,EM,1,100,2024-09-18_19-22-45-878863.csv
0.000000,0.000000,1726701782.971823,435749.000,3251,4,EM,1,100,PS
0.000000,0.000000,1726701783.026574,435803.750,3290,4,EM,1,100,RS
0.000000,0.000000,1726701783.081325,435858.500,3290,4,EM,1,100,RB
