LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
0.000000,0.000000,1726701768.498619,421276.000,910,3,PI,1,100,173941
0.000000,0.000000,1726701768.538620,421316.000,910,3,PI,1,100,173961
0.000000,0.000000,1726701768.578620,421356.000,926,2,PI,1,100,173945
0.000000,0.000000,1726701768.618621,421396.000,926,2,PI,1,100,173901
0.000000,0.000000,1726701768.658621,421436.000,944,3,PI,1,100,173844
0.000000,0.000000,1726701768.698622,421476.000,944,3,PI,1,100,173759
0.000000,0.000000,1726701768.738623,421516.000,944,3,PI,1,100,173783
0.000000,0.000000,1726701768.778623,421556.000,960,3,PI,1,100,173801
0.000000,0.000000,1726701768.818624,421596.000,960,3,PI,1,100,173825
0.000000,0.000000,1726701768.858624,421636.000,960,3,PI,1,100,173854
0.000000,0.000000,1726701768.898625,421676.000,977,2,PI,1,100,174018
0.000000,0.000000,1726701768.938625,421716.000,977,2,PI,1,100,174037
0.000000,0.000000,1726701768.978626,421756.000,994,3,PI,1,100,173987
0.000000,0.000000,1726701769.018626,421796.000,994,3,PI,1,100,173917
0.000000,0.000000,1726701769.058627,421836.000,994,3,PI,1,100,173902
0.000000,0.000000,1726701769.098628,421876.000,1011,2,PI,1,100,173908
0.000000,0.000000,1726701769.138628,421916.000,1011,2,PI,1,100,173865
0.000000,0.000000,1726701769.178629,421956.000,1027,3,PI,1,100,173815
0.000000,0.000000,1726701769.218629,421996.000,1027,3,PI,1,100,173866
0.000000,0.000000,1726701769.258630,422036.000,1027,3,PI,1,100,173881
0.000000,0.000000,1726701769.298630,422076.000,1043,2,PI,1,100,173877
0.000000,0.000000,1726701769.338631,422116.000,1043,2,PI,1,100,173814
0.000000,0.000000,1726701769.378632,422156.000,1059,3,PI,1,100,173674
0.000000,0.000000,1726701769.418632,422196.000,1059,3,PI,1,100,173517
0.000000,0.000000,1726701769.458633,422236.000,1059,3,PI,1,100,173506
0.000000,0.000000,1726701769.498633,422276.000,1076,2,PI,1,100,173630
0.000000,0.000000,1726701769.538634,422316.000,1076,2,PI,1,100,173685
0.000000,0.000000,1726701769.578634,422356.000,1094,3,PI,1,100,173692
0.000000,0.000000,1726701769.618635,422396.000,1094,3,PI,1,100,173748
0.000000,0.000000,1726701769.658636,422436.000,1094,3,PI,1,100,173771
0.000000,0.000000,1726701769.698636,422476.000,1110,2,PI,1,100,173740
0.000000,0.000000,1726701769.738637,422516.000,1110,2,PI,1,100,173702
0.000000,0.000000,1726701769.778637,422556.000,1126,3,PI,1,100,173671
0.000000,0.000000,1726701769.818638,422596.000,1126,3,PI,1,100,173690
0.000000,0.000000,1726701769.858638,422636.000,1126,3,PI,1,100,173761
0.000000,0.000000,1726701769.898639,422676.000,1145,3,PI,1,100,173815
0.000000,0.000000,1726701769.938639,422716.000,1145,3,PI,1,100,173858
0.000000,0.000000,1726701769.978640,422756.000,1145,3,PI,1,100,173883
0.000000,0.000000,1726701770.018641,422796.000,1162,2,PI,1,100,173949
0.000000,0.000000,1726701770.058641,422836.000,1162,2,PI,1,100,173959
0.000000,0.000000,1726701770.098642,422876.000,1178,3,PI,1,100,173953
0.000000,0.000000,1726701770.138642,422916.000,1178,3,PI,1,100,173986
0.000000,0.000000,1726701770.178643,422956.000,1178,3,PI,1,100,174018
0.000000,0.000000,1726701770.218643,422996.000,1193,2,PI,1,100,174027
0.000000,0.000000,1726701770.258644,423036.000,1193,2,PI,1,100,174086
0.000000,0.000000,1726701770.298645,423076.000,1211,3,PI,1,100,174126
0.000000,0.000000,1726701770.338645,423116.000,1211,3,PI,1,100,174152
0.000000,0.000000,1726701770.378646,423156.000,1211,3,PI,1,100,174163
0.000000,0.000000,1726701770.418646,423196.000,1227,2,PI,1,100,174174
0.000000,0.000000,1726701770.458647,423236.000,1227,2,PI,1,100,174194
0.000000,0.000000,1726701770.498647,423276.000,1244,3,PI,1,100,174222
0.000000,0.000000,1726701770.538648,423316.000,1244,3,PI,1,100,174251
0.000000,0.000000,1726701770.578648,423356.000,1244,3,PI,1,100,174268
0.000000,0.000000,1726701770.618649,423396.000,1259,2,PI,1,100,174124
0.000000,0.000000,1726701770.658650,423436.000,1259,2,PI,1,100,173943
0.000000,0.000000,1726701770.698650,423476.000,1276,3,PI,1,100,173825
0.000000,0.000000,1726701770.738651,423516.000,1276,3,PI,1,100,173795
0.000000,0.000000,1726701770.778651,423556.000,1276,3,PI,1,100,173801
0.000000,0.000000,1726701770.818652,423596.000,1292,2,PI,1,100,173811
0.000000,0.000000,1726701770.858652,423636.000,1292,2,PI,1,100,173775
0.000000,0.000000,1726701770.898653,423676.000,1309,3,PI,1,100,173724
0.000000,0.000000,1726701770.938654,423716.000,1309,3,PI,1,100,173666
0.000000,0.000000,1726701770.978654,423756.000,1309,3,PI,1,100,173617
0.000000,0.000000,1726701771.018655,423796.000,1324,2,PI,1,100,173605
0.000000,0.000000,1726701771.058655,423836.000,1324,2,PI,1,100,173634
0.000000,0.000000,1726701771.098656,423876.000,1341,3,PI,1,100,173641
0.000000,0.000000,1726701771.138656,423916.000,1341,3,PI,1,100,173659
0.000000,0.000000,1726701771.178657,423956.000,1341,3,PI,1,100,173678
0.000000,0.000000,1726701771.218658,423996.000,1359,3,PI,1,100,173705
0.000000,0.000000,1726701771.258658,424036.000,1359,3,PI,1,100,173722
0.000000,0.000000,1726701771.298659,424076.000,1359,3,PI,1,100,173701
0.000000,0.000000,1726701771.338659,424116.000,1377,2,PI,1,100,173723
0.000000,0.000000,1726701771.378660,424156.000,1377,2,PI,1,100,173743
0.000000,0.000000,1726701771.418660,424196.000,1391,3,PI,1,100,173742
0.000000,0.000000,1726701771.458661,424236.000,1391,3,PI,1,100,173762
0.000000,0.000000,1726701771.498661,424276.000,1391,3,PI,1,100,173760
0.000000,0.000000,1726701771.538662,424316.000,1408,2,PI,1,100,173772
0.000000,0.000000,1726701771.578663,424356.000,1408,2,PI,1,100,173793
0.000000,0.000000,1726701771.618663,424396.000,1425,3,PI,1,100,173798
0.000000,0.000000,1726701771.658664,424436.000,1425,3,PI,1,100,173828
0.000000,0.000000,1726701771.698664,424476.000,1425,3,PI,1,100,173868
0.000000,0.000000,1726701771.738665,424516.000,1442,2,PI,1,100,173876
0.000000,0.000000,1726701771.778665,424556.000,1442,2,PI,1,100,173902
0.000000,0.000000,1726701771.818666,424596.000,1456,3,PI,1,100,173916
0.000000,0.000000,1726701771.858667,424636.000,1456,3,PI,1,100,173932
0.000000,0.000000,1726701771.898667,424676.000,1456,3,PI,1,100,173942
0.000000,0.000000,1726701771.938668,424716.000,1473,2,PI,1,100,173954
0.000000,0.000000,1726701771.978668,424756.000,1473,2,PI,1,100,173944
0.000000,0.000000,1726701772.018669,424796.000,1490,3,PI,1,100,173800
0.000000,0.000000,1726701772.058669,424836.000,1490,3,PI,1,100,173596
0.000000,0.000000,1726701772.098670,424876.000,1490,3,PI,1,100,173504
0.000000,0.000000,1726701772.138670,424916.000,1507,2,PI,1,100,173479
0.000000,0.000000,1726701772.178671,424956.000,1507,2,PI,1,100,173463
0.000000,0.000000,1726701772.218672,424996.000,1522,3,PI,1,100,173466
0.000000,0.000000,1726701772.258672,425036.000,1522,3,PI,1,100,173446
0.000000,0.000000,1726701772.298673,425076.000,1522,3,PI,1,100,173426
0.000000,0.000000,1726701772.338673,425116.000,1539,2,PI,1,100,173341
0.000000,0.000000,1726701772.378674,425156.000,1539,2,PI,1,100,173283
0.000000,0.000000,1726701772.418674,425196.000,1555,3,PI,1,100,173263
0.000000,0.000000,1726701772.458675,425236.000,1555,3,PI,1,100,173307
0.000000,0.000000,1726701772.498676,425276.000,1555,3,PI,1,100,173337
0.000000,0.000000,1726701772.538676,425316.000,1572,2,PI,1,100,173370
0.000000,0.000000,1726701772.578677,425356.000,1572,2,PI,1,100,173389
0.000000,0.000000,1726701772.618344,425395.667,1590,3,PI,1,100,173389
0.000000,0.000000,1726701772.658011,425435.333,1590,3,PI,1,100,173416
0.000000,0.000000,1726701772.697678,425475.000,1590,3,PI,1,100,173410
0.000000,0.000000,1726701772.738012,425515.333,1611,3,PI,1,100,173431
0.000000,0.000000,1726701772.778346,425555.667,1611,3,PI,1,100,173461
0.000000,0.000000,1726701772.818680,425596.000,1611,3,PI,1,100,173478
0.000000,0.000000,1726701772.858681,425636.000,1627,2,PI,1,100,173491
0.000000,0.000000,1726701772.898681,425676.000,1627,2,PI,1,100,173513
0.000000,0.000000,1726701772.938682,425716.000,1645,3,PI,1,100,173544
0.000000,0.000000,1726701772.978682,425756.000,1645,3,PI,1,100,173554
0.000000,0.000000,1726701773.018683,425796.000,1645,3,PI,1,100,173601
0.000000,0.000000,1726701773.058683,425836.000,1661,2,PI,1,100,173626
0.000000,0.000000,1726701773.098684,425876.000,1661,2,PI,1,100,173652
0.000000,0.000000,1726701773.138351,425915.667,1676,3,PI,1,100,173684
0.000000,0.000000,1726701773.178018,425955.333,1676,3,PI,1,100,173716
0.000000,0.000000,1726701773.217686,425995.000,1676,3,PI,1,100,173709
0.000000,0.000000,1726701773.258186,426035.500,1692,2,PI,1,100,173628
0.000000,0.000000,1726701773.298687,426076.000,1692,2,PI,1,100,173499
0.000000,0.000000,1726701773.338354,426115.667,1712,3,PI,1,100,173399
0.000000,0.000000,1726701773.378021,426155.333,1712,3,PI,1,100,173376
0.000000,0.000000,1726701773.417689,426195.000,1712,3,PI,1,100,173369
0.000000,0.000000,1726701773.457689,426235.000,1728,2,PI,1,100,173397
0.000000,0.000000,1726701773.497690,426275.000,1728,2,PI,1,100,173383
0.000000,0.000000,1726701773.538024,426315.333,1743,3,PI,1,100,173392
0.000000,0.000000,1726701773.578357,426355.667,1743,3,PI,1,100,173353
0.000000,0.000000,1726701773.618691,426396.000,1743,3,PI,1,100,173306
0.000000,0.000000,1726701773.658192,426435.500,1760,2,PI,1,100,173272
0.000000,0.000000,1726701773.697692,426475.000,1760,2,PI,1,100,173284
0.000000,0.000000,1726701773.737693,426515.000,1777,3,PI,1,100,173317
0.000000,0.000000,1726701773.777694,426555.000,1777,3,PI,1,100,173364
0.000000,0.000000,1726701773.817694,426595.000,1777,3,PI,1,100,173379
0.000000,0.000000,1726701773.857695,426635.000,1795,2,PI,1,100,173400
0.000000,0.000000,1726701773.897695,426675.000,1795,2,PI,1,100,173416
0.000000,0.000000,1726701773.937696,426715.000,1811,3,PI,1,100,173449
0.000000,0.000000,1726701773.977696,426755.000,1811,3,PI,1,100,173454
0.000000,0.000000,1726701774.017697,426795.000,1811,3,PI,1,100,173472
0.000000,0.000000,1726701774.057698,426835.000,1827,3,PI,1,100,173486
0.000000,0.000000,1726701774.097698,426875.000,1827,3,PI,1,100,173522
0.000000,0.000000,1726701774.137699,426915.000,1827,3,PI,1,100,173541
0.000000,0.000000,1726701774.177699,426955.000,1844,2,PI,1,100,173571
0.000000,0.000000,1726701774.217700,426995.000,1844,2,PI,1,100,173594
0.000000,0.000000,1726701774.257700,427035.000,1860,3,PI,1,100,173637
0.000000,0.000000,1726701774.297701,427075.000,1860,3,PI,1,100,173639
0.000000,0.000000,1726701774.337701,427115.000,1860,3,PI,1,100,173665
0.000000,0.000000,1726701774.377702,427155.000,1876,2,PI,1,100,173682
0.000000,0.000000,1726701774.417703,427195.000,1876,2,PI,1,100,173707
0.000000,0.000000,1726701774.457703,427235.000,1892,3,PI,1,100,173741
0.000000,0.000000,1726701774.497704,427275.000,1892,3,PI,1,100,173759
0.000000,0.000000,1726701774.537704,427315.000,1892,3,PI,1,100,173791
0.000000,0.000000,1726701774.577705,427355.000,1909,2,PI,1,100,173786
0.000000,0.000000,1726701774.617705,427395.000,1909,2,PI,1,100,173707
0.000000,0.000000,1726701774.657706,427435.000,1926,3,PI,1,100,173597
0.000000,0.000000,1726701774.697707,427475.000,1926,3,PI,1,100,173485
0.000000,0.000000,1726701774.737707,427515.000,1926,3,PI,1,100,173445
0.000000,0.000000,1726701774.777708,427555.000,1942,2,PI,1,100,173426
0.000000,0.000000,1726701774.817708,427595.000,1942,2,PI,1,100,173436
0.000000,0.000000,1726701774.857709,427635.000,1957,3,PI,1,100,173439
0.000000,0.000000,1726701774.897709,427675.000,1957,3,PI,1,100,173410
0.000000,0.000000,1726701774.937710,427715.000,1957,3,PI,1,100,173361
0.000000,0.000000,1726701774.977711,427755.000,1975,2,PI,1,100,173313
0.000000,0.000000,1726701775.017711,427795.000,1975,2,PI,1,100,173309
0.000000,0.000000,1726701775.057712,427835.000,1991,3,PI,1,100,173313
0.000000,0.000000,1726701775.097712,427875.000,1991,3,PI,1,100,173309
0.000000,0.000000,1726701775.137713,427915.000,1991,3,PI,1,100,173350
0.000000,0.000000,1726701775.177713,427955.000,2008,2,PI,1,100,173368
0.000000,0.000000,1726701775.217714,427995.000,2008,2,PI,1,100,173387
0.000000,0.000000,1726701775.257714,428035.000,2025,3,PI,1,100,173411
0.000000,0.000000,1726701775.297715,428075.000,2025,3,PI,1,100,173445
0.000000,0.000000,1726701775.337716,428115.000,2025,3,PI,1,100,173461
0.000000,0.000000,1726701775.377716,428155.000,2042,3,PI,1,100,173472
0.000000,0.000000,1726701775.417717,428195.000,2042,3,PI,1,100,173511
0.000000,0.000000,1726701775.457717,428235.000,2042,3,PI,1,100,173539
0.000000,0.000000,1726701775.497718,428275.000,2058,2,PI,1,100,173582
0.000000,0.000000,1726701775.537718,428315.000,2058,2,PI,1,100,173586
0.000000,0.000000,1726701775.577719,428355.000,2075,3,PI,1,100,173640
0.000000,0.000000,1726701775.617720,428395.000,2075,3,PI,1,100,173668
0.000000,0.000000,1726701775.657720,428435.000,2075,3,PI,1,100,173730
0.000000,0.000000,1726701775.697721,428475.000,2090,2,PI,1,100,173769
0.000000,0.000000,1726701775.737721,428515.000,2090,2,PI,1,100,173793
0.000000,0.000000,1726701775.777722,428555.000,2107,3,PI,1,100,173814
0.000000,0.000000,1726701775.817722,428595.000,2107,3,PI,1,100,173845
0.000000,0.000000,1726701775.857723,428635.000,2107,3,PI,1,100,173878
0.000000,0.000000,1726701775.897723,428675.000,2123,2,PI,1,100,173846
0.000000,0.000000,1726701775.937724,428715.000,2123,2,PI,1,100,173759
0.000000,0.000000,1726701775.977725,428755.000,2141,3,PI,1,100,173677
0.000000,0.000000,1726701776.017725,428795.000,2141,3,PI,1,100,173626
0.000000,0.000000,1726701776.057726,428835.000,2141,3,PI,1,100,173646
0.000000,0.000000,1726701776.097726,428875.000,2155,2,PI,1,100,173649
0.000000,0.000000,1726701776.137727,428915.000,2155,2,PI,1,100,173654
0.000000,0.000000,1726701776.177727,428955.000,2172,3,PI,1,100,173672
0.000000,0.000000,1726701776.217728,428995.000,2172,3,PI,1,100,173672
0.000000,0.000000,1726701776.257729,429035.000,2172,3,PI,1,100,173638
0.000000,0.000000,1726701776.297729,429075.000,2189,2,PI,1,100,173647
0.000000,0.000000,1726701776.337730,429115.000,2189,2,PI,1,100,173642
0.000000,0.000000,1726701776.377730,429155.000,2208,3,PI,1,100,173683
0.000000,0.000000,1726701776.417731,429195.000,2208,3,PI,1,100,173707
0.000000,0.000000,1726701776.457731,429235.000,2208,3,PI,1,100,173739
0.000000,0.000000,1726701776.497732,429275.000,2222,2,PI,1,100,173763
0.000000,0.000000,1726701776.537733,429315.000,2222,2,PI,1,100,173790
0.000000,0.000000,1726701776.577733,429355.000,2239,3,PI,1,100,173803
0.000000,0.000000,1726701776.617734,429395.000,2239,3,PI,1,100,173825
0.000000,0.000000,1726701776.657734,429435.000,2239,3,PI,1,100,173847
0.000000,0.000000,1726701776.697735,429475.000,2256,3,PI,1,100,173854
0.000000,0.000000,1726701776.737735,429515.000,2256,3,PI,1,100,173889
0.000000,0.000000,1726701776.777736,429555.000,2256,3,PI,1,100,173909
0.000000,0.000000,1726701776.817736,429595.000,2273,2,PI,1,100,173928
0.000000,0.000000,1726701776.857737,429635.000,2273,2,PI,1,100,173958
0.000000,0.000000,1726701776.897738,429675.000,2288,3,PI,1,100,173989
0.000000,0.000000,1726701776.937738,429715.000,2288,3,PI,1,100,174013
0.000000,0.000000,1726701776.977739,429755.000,2288,3,PI,1,100,174032
0.000000,0.000000,1726701777.017739,429795.000,2305,2,PI,1,100,174068
0.000000,0.000000,1726701777.057740,429835.000,2305,2,PI,1,100,174077
0.000000,0.000000,1726701777.097740,429875.000,2321,3,PI,1,100,174104
0.000000,0.000000,1726701777.137741,429915.000,2321,3,PI,1,100,174121
0.000000,0.000000,1726701777.177742,429955.000,2321,3,PI,1,100,174142
0.000000,0.000000,1726701777.217742,429995.000,2338,2,PI,1,100,174171
0.000000,0.000000,1726701777.257743,430035.000,2338,2,PI,1,100,174163
0.000000,0.000000,1726701777.297743,430075.000,2355,3,PI,1,100,174064
0.000000,0.000000,1726701777.337744,430115.000,2355,3,PI,1,100,173983
0.000000,0.000000,1726701777.377744,430155.000,2355,3,PI,1,100,173922
0.000000,0.000000,1726701777.417745,430195.000,2370,2,PI,1,100,173910
0.000000,0.000000,1726701777.457745,430235.000,2370,2,PI,1,100,173897
0.000000,0.000000,1726701777.497746,430275.000,2386,3,PI,1,100,173878
0.000000,0.000000,1726701777.537747,430315.000,2386,3,PI,1,100,173883
0.000000,0.000000,1726701777.577747,430355.000,2386,3,PI,1,100,173863
0.000000,0.000000,1726701777.617748,430395.000,2404,2,PI,1,100,173781
0.000000,0.000000,1726701777.657748,430435.000,2404,2,PI,1,100,173740
0.000000,0.000000,1726701777.697749,430475.000,2420,3,PI,1,100,173711
0.000000,0.000000,1726701777.737749,430515.000,2420,3,PI,1,100,173708
0.000000,0.000000,1726701777.777750,430555.000,2420,3,PI,1,100,173705
0.000000,0.000000,1726701777.817751,430595.000,2440,5,PI,1,100,173745
0.000000,0.000000,1726701777.857751,430635.000,2440,5,PI,1,100,173744
0.000000,0.000000,1726701777.897752,430675.000,2440,5,PI,1,100,173754
0.000000,0.000000,1726701777.937752,430715.000,2440,5,PI,1,100,173777
0.000000,0.000000,1726701777.977753,430755.000,2440,5,PI,1,100,173788
0.000000,0.000000,1726701778.017753,430795.000,2460,4,PI,1,100,173798
0.000000,0.000000,1726701778.057754,430835.000,2460,4,PI,1,100,173816
0.000000,0.000000,1726701778.097755,430875.000,2460,4,PI,1,100,173841
0.000000,0.000000,1726701778.137755,430915.000,2460,4,PI,1,100,173843
0.000000,0.000000,1726701778.177756,430955.000,2476,2,PI,1,100,173881
0.000000,0.000000,1726701778.217756,430995.000,2476,2,PI,1,100,173933
0.000000,0.000000,1726701778.257757,431035.000,2493,3,PI,1,100,173938
0.000000,0.000000,1726701778.297757,431075.000,2493,3,PI,1,100,173963
0.000000,0.000000,1726701778.337758,431115.000,2493,3,PI,1,100,173997
0.000000,0.000000,1726701778.377758,431155.000,2511,2,PI,1,100,174013
0.000000,0.000000,1726701778.417759,431195.000,2511,2,PI,1,100,174043
0.000000,0.000000,1726701778.457760,431235.000,2527,3,PI,1,100,174066
0.000000,0.000000,1726701778.497760,431275.000,2527,3,PI,1,100,174090
0.000000,0.000000,1726701778.537761,431315.000,2527,3,PI,1,100,174125
0.000000,0.000000,1726701778.577761,431355.000,2543,2,PI,1,100,174155
0.000000,0.000000,1726701778.617762,431395.000,2543,2,PI,1,100,174081
0.000000,0.000000,1726701778.657762,431435.000,2561,3,PI,1,100,173978
0.000000,0.000000,1726701778.697763,431475.000,2561,3,PI,1,100,173908
0.000000,0.000000,1726701778.737764,431515.000,2561,3,PI,1,100,173871
0.000000,0.000000,1726701778.777764,431555.000,2577,2,PI,1,100,173884
0.000000,0.000000,1726701778.817765,431595.000,2577,2,PI,1,100,173885
0.000000,0.000000,1726701778.857765,431635.000,2592,3,PI,1,100,173871
0.000000,0.000000,1726701778.897766,431675.000,2592,3,PI,1,100,173845
0.000000,0.000000,1726701778.937766,431715.000,2592,3,PI,1,100,173829
0.000000,0.000000,1726701778.977767,431755.000,2609,2,PI,1,100,173812
0.000000,0.000000,1726701779.017768,431795.000,2609,2,PI,1,100,173800
0.000000,0.000000,1726701779.057768,431835.000,2626,3,PI,1,100,173797
0.000000,0.000000,1726701779.097769,431875.000,2626,3,PI,1,100,173827
0.000000,0.000000,1726701779.137769,431915.000,2626,3,PI,1,100,173865
0.000000,0.000000,1726701779.177770,431955.000,2644,3,PI,1,100,173893
0.000000,0.000000,1726701779.217770,431995.000,2644,3,PI,1,100,173882
0.000000,0.000000,1726701779.257771,432035.000,2644,3,PI,1,100,173930
0.000000,0.000000,1726701779.297771,432075.000,2660,2,PI,1,100,173937
0.000000,0.000000,1726701779.337772,432115.000,2660,2,PI,1,100,173943
0.000000,0.000000,1726701779.377773,432155.000,2676,3,PI,1,100,173965
0.000000,0.000000,1726701779.417773,432195.000,2676,3,PI,1,100,173991
0.000000,0.000000,1726701779.457774,432235.000,2676,3,PI,1,100,174007
0.000000,0.000000,1726701779.497774,432275.000,2693,2,PI,1,100,174024
0.000000,0.000000,1726701779.537775,432315.000,2693,2,PI,1,100,174056
0.000000,0.000000,1726701779.577775,432355.000,2709,3,PI,1,100,174070
0.000000,0.000000,1726701779.617776,432395.000,2709,3,PI,1,100,174087
0.000000,0.000000,1726701779.657777,432435.000,2709,3,PI,1,100,174116
0.000000,0.000000,1726701779.697777,432475.000,2725,2,PI,1,100,174140
0.000000,0.000000,1726701779.737778,432515.000,2725,2,PI,1,100,174161
0.000000,0.000000,1726701779.777778,432555.000,2741,3,PI,1,100,174185
0.000000,0.000000,1726701779.817779,432595.000,2741,3,PI,1,100,174217
0.000000,0.000000,1726701779.857779,432635.000,2741,3,PI,1,100,174228
0.000000,0.000000,1726701779.897780,432675.000,2758,2,PI,1,100,174254
0.000000,0.000000,1726701779.937780,432715.000,2758,2,PI,1,100,174284
0.000000,0.000000,1726701779.977781,432755.000,2775,3,PI,1,100,174294
0.000000,0.000000,1726701780.017782,432795.000,2775,3,PI,1,100,174198
0.000000,0.000000,1726701780.057782,432835.000,2775,3,PI,1,100,174076
0.000000,0.000000,1726701780.097783,432875.000,2790,2,PI,1,100,174023
0.000000,0.000000,1726701780.137783,432915.000,2790,2,PI,1,100,174002
0.000000,0.000000,1726701780.177784,432955.000,2806,3,PI,1,100,173992
0.000000,0.000000,1726701780.217784,432995.000,2806,3,PI,1,100,173975
0.000000,0.000000,1726701780.257785,433035.000,2806,3,PI,1,100,173979
0.000000,0.000000,1726701780.297786,433075.000,2824,2,PI,1,100,173957
0.000000,0.000000,1726701780.337786,433115.000,2824,2,PI,1,100,173917
0.000000,0.000000,1726701780.377787,433155.000,2840,3,PI,1,100,173867
0.000000,0.000000,1726701780.417787,433195.000,2840,3,PI,1,100,173830
0.000000,0.000000,1726701780.457788,433235.000,2840,3,PI,1,100,173840
0.000000,0.000000,1726701780.497788,433275.000,2855,3,PI,1,100,173850
0.000000,0.000000,1726701780.537789,433315.000,2855,3,PI,1,100,173853
0.000000,0.000000,1726701780.577790,433355.000,2855,3,PI,1,100,173876
0.000000,0.000000,1726701780.617790,433395.000,2871,2,PI,1,100,173901
0.000000,0.000000,1726701780.657791,433435.000,2871,2,PI,1,100,173908
0.000000,0.000000,1726701780.697791,433475.000,2891,3,PI,1,100,173908
0.000000,0.000000,1726701780.737792,433515.000,2891,3,PI,1,100,173909
0.000000,0.000000,1726701780.777792,433555.000,2891,3,PI,1,100,173935
0.000000,0.000000,1726701780.817793,433595.000,2907,2,PI,1,100,173938
0.000000,0.000000,1726701780.857793,433635.000,2907,2,PI,1,100,173955
0.000000,0.000000,1726701780.897794,433675.000,2923,3,PI,1,100,173975
0.000000,0.000000,1726701780.937795,433715.000,2923,3,PI,1,100,173991
0.000000,0.000000,1726701780.977795,433755.000,2923,3,PI,1,100,174022
0.000000,0.000000,1726701781.017796,433795.000,2939,2,PI,1,100,174059
0.000000,0.000000,1726701781.057796,433835.000,2939,2,PI,1,100,174064
0.000000,0.000000,1726701781.097797,433875.000,2956,3,PI,1,100,174087
